# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 04 / Day: 27
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/04/27 06:30,   3.625,   4.487,   5.583,   5.437,   -4.38,   0.296,    87.6,    -9.6, 
2009/04/27 06:45,   3.717,   4.459,   5.544,   5.454,   -3.79,   0.296,    88.2,        , 
2009/04/27 07:00,   3.820,   4.419,   5.518,   5.439,   -3.23,   0.295,   109.6,    16.9, 
2009/04/27 07:15,   3.922,   4.453,   5.502,   5.438,   -2.65,   0.295,   142.9,        , 
2009/04/27 07:30,   4.063,   4.486,   5.436,   5.403,   -2.03,   0.295,   175.2,    48.7, 
2009/04/27 07:45,   4.178,   4.486,   5.410,   5.407,   -1.34,   0.294,   211.3,        , 
2009/04/27 08:00,   4.333,   4.537,   5.396,   5.414,   -0.58,   0.294,   254.0,    73.8, 
2009/04/27 08:15,   4.487,   4.567,   5.334,   5.431,    0.40,   0.294,   288.0,        , 
2009/04/27 08:30,   4.622,   4.587,   5.325,   5.411,    1.57,   0.293,   321.9,   110.0, 
2009/04/27 08:45,   4.794,   4.629,   5.314,   5.403,    2.79,   0.293,   355.8,        , 
2009/04/27 09:00,   4.971,   4.731,   5.307,   5.397,    4.11,   0.292,   385.3,   132.4, 
2009/04/27 09:15,   5.220,   4.810,   5.257,   5.410,    5.65,   0.292,   417.0,        , 
2009/04/27 09:30,   5.442,   4.870,   5.281,   5.372,    7.42,   0.291,   443.4,   170.1, 
2009/04/27 09:45,   5.823,   4.992,   5.242,   5.412,    9.65,   0.290,   468.8,        , 
2009/04/27 10:00,   6.242,   5.147,   5.255,   5.405,   12.18,   0.289,   491.1,   190.7, 
2009/04/27 10:15,   6.830,   5.264,   5.260,   5.376,   14.52,   0.287,   512.6,        , 
2009/04/27 10:30,   7.436,   5.449,   5.280,   5.388,   16.81,   0.285,   530.9,   231.0, 
2009/04/27 10:45,   8.138,   5.743,   5.300,   5.401,   18.81,   0.283,   547.5,        , 
2009/04/27 11:00,   8.922,   5.985,   5.326,   5.382,   20.36,   0.280,   562.6,   241.0, 
2009/04/27 11:15,   9.729,   6.318,   5.358,   5.366,   21.80,   0.278,   572.9,        , 
2009/04/27 11:30,  10.424,   6.657,   5.411,   5.407,   22.80,   0.276,   581.4,   227.7, 
2009/04/27 11:45,  11.168,   7.028,   5.462,   5.372,   23.64,   0.274,   588.1,        , 
2009/04/27 12:00,  11.798,   7.383,   5.487,   5.354,   24.17,   0.272,   593.2,   210.9, 
2009/04/27 12:15,  12.390,   7.785,   5.536,   5.380,   24.49,   0.270,   594.7,        , 
2009/04/27 12:30,  12.924,   8.120,   5.629,   5.351,   24.82,   0.268,   593.0,   222.0, 
2009/04/27 12:45,  13.466,   8.452,   5.712,   5.331,   25.09,   0.267,   586.7,        , 
2009/04/27 13:00,  13.924,   8.832,   5.821,   5.352,   25.28,   0.265,   579.5,   215.5, 
2009/04/27 13:15,  14.339,   9.149,   5.935,   5.299,   25.31,   0.264,   569.3,        , 
2009/04/27 13:30,  14.760,   9.498,   6.036,   5.301,   25.08,   0.263,   557.9,   209.9, 
2009/04/27 13:45,  15.064,   9.808,   6.179,   5.335,   24.64,   0.261,   542.6,        , 
2009/04/27 14:00,  15.293,  10.087,   6.271,   5.315,   23.59,   0.261,   527.6,   188.4, 
2009/04/27 14:15,  15.351,  10.341,   6.413,   5.319,   21.95,   0.260,   510.5,        , 
2009/04/27 14:30,  15.230,  10.531,   6.516,   5.296,   20.48,   0.261,   510.8,   185.5, 
2009/04/27 14:45,  14.930,  10.698,   6.638,   5.299,   18.77,   0.261,   469.4,        , 
2009/04/27 15:00,  14.459,  10.761,   6.749,   5.281,   17.01,   0.263,   479.7,   172.6, 
2009/04/27 15:15,  13.969,  10.808,   6.870,   5.282,   15.45,   0.264,   426.3,        , 
2009/04/27 15:30,  13.504,  10.803,   6.945,   5.266,   14.29,   0.265,   396.1,   144.4, 
2009/04/27 15:45,  13.100,  10.760,   7.062,   5.276,   13.28,   0.266,   263.9,        , 
2009/04/27 16:00,  12.739,  10.717,   7.197,   5.294,   11.99,   0.267,   265.9,    91.4, 
2009/04/27 16:15,  12.322,  10.661,   7.290,   5.270,   10.52,   0.268,   151.6,        , 
2009/04/27 16:30,  11.960,  10.553,   7.376,   5.288,    8.88,   0.269,   165.0,    51.9, 
2009/04/27 16:45,  11.583,  10.413,   7.425,   5.266,    7.26,   0.269,   154.2,        , 
2009/04/27 17:00,  11.286,  10.323,   7.488,   5.307,    6.06,   0.270,   147.9,    46.8, 
2009/04/27 17:15,  10.989,  10.183,   7.549,   5.281,    5.16,   0.271,    89.5,        , 
2009/04/27 17:30,  10.733,  10.072,   7.614,   5.280,    4.22,   0.271,    72.4,    28.8, 
2009/04/27 17:45,  10.456,   9.962,   7.628,   5.294,    3.39,   0.272,    89.1,        , 
2009/04/27 18:00,  10.262,   9.851,   7.650,   5.290,    2.81,   0.273,    72.7,    32.1, 
2009/04/27 18:15,  10.011,   9.698,   7.669,   5.290,    2.27,   0.273,    20.7,        , 
2009/04/27 18:30,   9.865,   9.619,   7.757,   5.309,    1.77,   0.273,   -30.2,    -5.4, 
2009/04/27 18:45,   9.648,   9.537,   7.763,   5.346,    1.10,   0.274,   -39.2,        , 
2009/04/27 19:00,   9.469,   9.418,   7.798,   5.361,    0.39,   0.274,   -46.5,   -31.6, 
2009/04/27 19:15,   9.225,   9.312,   7.801,   5.395,   -0.27,   0.275,   -51.8,        , 
2009/04/27 19:30,   8.985,   9.171,   7.833,   5.390,   -0.84,   0.276,   -53.3,   -37.7, 
2009/04/27 19:45,   8.738,   9.038,   7.782,   5.364,   -1.36,   0.276,   -55.9,        , 
2009/04/27 20:00,   8.575,   8.906,   7.781,   5.379,   -1.79,   0.277,   -56.4,   -41.5, 
2009/04/27 20:15,   8.375,   8.771,   7.758,   5.388,   -2.08,   0.277,   -56.2,        , 
2009/04/27 20:30,   8.157,   8.657,   7.771,   5.357,   -2.33,   0.278,   -55.6,   -29.5, 
2009/04/27 20:45,   7.976,   8.542,   7.719,   5.359,   -2.63,   0.278,   -55.3,        , 
2009/04/27 21:00,   7.799,   8.429,   7.716,   5.399,   -3.00,   0.279,   -51.8,   -14.0, 
2009/04/27 21:15,   7.619,   8.332,   7.701,   5.391,   -3.44,   0.279,   -55.7,        , 
2009/04/27 21:30,   7.446,   8.247,   7.713,   5.426,   -4.07,   0.280,   -59.4,    -1.0, 
2009/04/27 21:45,   7.247,   8.112,   7.689,   5.435,   -4.79,   0.280,   -59.8,        , 
2009/04/27 22:00,   7.005,   8.003,   7.695,   5.449,   -5.47,   0.281,   -54.9,     2.8, 
2009/04/27 22:15,   6.801,   7.883,   7.661,   5.472,   -5.97,   0.281,   -50.0,        , 
2009/04/27 22:30,   6.633,   7.709,   7.611,   5.481,   -6.17,   0.282,   -43.5,    -4.4, 
2009/04/27 22:45,   6.471,   7.611,   7.587,   5.466,   -6.15,   0.282,   -47.8,        , 
2009/04/27 23:00,   6.334,   7.451,   7.503,   5.454,   -6.04,   0.282,   -52.0,   -28.7, 
2009/04/27 23:15,   6.198,   7.357,   7.427,   5.446,   -5.85,   0.283,   -50.7,        , 
2009/04/27 23:30,   6.109,   7.195,   7.397,   5.451,   -5.68,   0.283,   -50.9,   -46.1, 
2009/04/27 23:45,   6.042,   7.138,   7.326,   5.433,   -5.50,   0.283,   -49.5,        , 
2009/04/28 00:00,   6.006,   7.037,   7.300,   5.462,   -5.34,   0.283,   -46.0,   -42.4, 
