# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 03 / Day: 31
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/03/31 04:00,   1.835,   2.068,   2.281,   2.239,   -1.23,   0.355,   -10.3,   -26.5, 
2009/03/31 04:15,   1.821,   2.063,   2.294,   2.258,   -1.30,   0.355,   -43.5,        , 
2009/03/31 04:30,   1.693,   2.018,   2.264,   2.235,   -1.88,   0.356,   -44.0,   -38.0, 
2009/03/31 04:45,   1.634,   2.012,   2.251,   2.224,   -2.50,   0.356,   -50.6,        , 
2009/03/31 05:00,   1.539,   1.990,   2.220,   2.237,   -3.00,   0.357,   -53.1,   -41.0, 
2009/03/31 05:15,   1.499,   1.997,   2.266,   2.241,   -3.41,   0.357,   -51.8,        , 
2009/03/31 05:30,   1.427,   1.935,   2.237,   2.236,   -3.70,   0.357,   -37.6,   -39.3, 
2009/03/31 05:45,   1.344,   1.903,   2.211,   2.238,   -3.73,   0.358,   -27.7,        , 
2009/03/31 06:00,   1.364,   1.874,   2.199,   2.232,   -3.50,   0.358,   -27.1,   -40.5, 
2009/03/31 06:15,   1.349,   1.857,   2.201,   2.241,   -3.22,   0.358,   -13.1,        , 
2009/03/31 06:30,   1.367,   1.808,   2.170,   2.208,   -2.80,   0.358,    -8.4,   -30.6, 
2009/03/31 06:45,   1.388,   1.792,   2.178,   2.199,   -2.34,   0.358,   -10.1,        , 
2009/03/31 07:00,   1.411,   1.770,   2.156,   2.205,   -2.00,   0.358,     9.0,   -21.2, 
2009/03/31 07:15,   1.446,   1.783,   2.148,   2.206,   -1.55,   0.358,    82.0,        , 
2009/03/31 07:30,   1.583,   1.758,   2.139,   2.211,   -0.63,   0.357,    11.2,   -20.2, 
2009/03/31 07:45,   1.642,   1.786,   2.149,   2.226,   -0.56,   0.357,    34.2,        , 
2009/03/31 08:00,   1.637,   1.798,   2.129,   2.241,   -0.64,   0.357,    84.0,   -45.6, 
2009/03/31 08:15,   1.720,   1.789,   2.096,   2.211,   -0.09,   0.357,   110.8,        , 
2009/03/31 08:30,   1.725,   1.780,   2.068,   2.210,    0.47,   0.357,   145.4,    -8.9, 
2009/03/31 08:45,   1.786,   1.810,   2.066,   2.211,    0.83,   0.357,   257.8,        , 
2009/03/31 09:00,   1.831,   1.831,   2.037,   2.192,    1.70,   0.357,   311.1,    47.2, 
2009/03/31 09:15,   1.978,   1.838,   2.021,   2.155,    3.01,   0.356,   344.1,        , 
2009/03/31 09:30,   2.195,   1.883,   2.028,   2.191,    4.77,   0.355,   365.9,    83.9, 
2009/03/31 09:45,   2.379,   1.960,   2.062,   2.156,    6.52,   0.354,   392.7,        , 
2009/03/31 10:00,   2.672,   1.986,   2.044,   2.182,    8.74,   0.353,   418.2,   127.5, 
2009/03/31 10:15,   3.054,   2.094,   2.033,   2.178,   11.10,   0.352,   439.6,        , 
2009/03/31 10:30,   3.575,   2.209,   2.043,   2.189,   13.63,   0.349,   455.4,   158.8, 
2009/03/31 10:45,   4.160,   2.346,   2.044,   2.162,   15.86,   0.347,   425.0,        , 
2009/03/31 11:00,   4.634,   2.533,   2.077,   2.193,   17.52,   0.345,   490.7,   164.3, 
2009/03/31 11:15,   5.269,   2.755,   2.085,   2.169,   19.53,   0.342,   496.8,        , 
2009/03/31 11:30,   5.888,   2.983,   2.085,   2.167,   21.27,   0.340,   514.5,   174.5, 
2009/03/31 11:45,   6.461,   3.217,   2.147,   2.159,   22.49,   0.337,   512.3,        , 
2009/03/31 12:00,   6.913,   3.471,   2.145,   2.168,   23.50,   0.335,   529.0,   186.5, 
2009/03/31 12:15,   7.412,   3.742,   2.198,   2.152,   24.40,   0.333,   528.9,        , 
2009/03/31 12:30,   7.818,   4.006,   2.254,   2.139,   25.24,   0.331,   532.0,   205.0, 
2009/03/31 12:45,   8.191,   4.234,   2.298,   2.151,   25.41,   0.330,   529.9,        , 
2009/03/31 13:00,   8.519,   4.506,   2.339,   2.151,   25.59,   0.328,   522.7,   189.4, 
2009/03/31 13:15,   8.878,   4.707,   2.445,   2.113,   25.94,   0.326,   515.6,        , 
2009/03/31 13:30,   9.129,   4.984,   2.493,   2.155,   25.89,   0.325,   502.5,   195.3, 
2009/03/31 13:45,   9.346,   5.176,   2.605,   2.144,   25.22,   0.324,   490.2,        , 
2009/03/31 14:00,   9.495,   5.392,   2.660,   2.171,   24.22,   0.323,   475.4,   193.9, 
2009/03/31 14:15,   9.559,   5.550,   2.739,   2.134,   22.55,   0.323,   454.2,        , 
2009/03/31 14:30,   9.529,   5.711,   2.803,   2.150,   20.61,   0.323,   430.1,   181.3, 
2009/03/31 14:45,   9.421,   5.843,   2.878,   2.137,   18.46,   0.323,   405.3,        , 
2009/03/31 15:00,   9.160,   5.953,   2.972,   2.126,   16.04,   0.324,   378.4,   168.7, 
2009/03/31 15:15,   8.810,   5.996,   3.044,   2.118,   13.52,   0.326,   347.5,        , 
2009/03/31 15:30,   8.324,   6.002,   3.120,   2.101,   11.43,   0.328,   315.9,   147.6, 
2009/03/31 15:45,   7.773,   6.000,   3.223,   2.106,    9.45,   0.330,   281.4,        , 
2009/03/31 16:00,   7.296,   5.930,   3.267,   2.103,    7.71,   0.332,   245.1,   118.8, 
2009/03/31 16:15,   6.812,   5.810,   3.351,   2.089,    6.27,   0.334,   207.0,        , 
2009/03/31 16:30,   6.395,   5.710,   3.366,   2.103,    4.87,   0.335,   167.8,    80.1, 
2009/03/31 16:45,   6.016,   5.572,   3.420,   2.099,    3.19,   0.336,   128.4,        , 
2009/03/31 17:00,   5.735,   5.452,   3.475,   2.110,    1.61,   0.337,    77.2,    38.8, 
2009/03/31 17:15,   5.411,   5.312,   3.558,   2.158,    0.22,   0.338,    25.2,        , 
2009/03/31 17:30,   5.151,   5.202,   3.586,   2.116,   -1.14,   0.339,    16.1,     0.3, 
2009/03/31 17:45,   4.875,   5.064,   3.616,   2.124,   -2.09,   0.340,    -1.3,        , 
2009/03/31 18:00,   4.620,   4.908,   3.612,   2.133,   -2.74,   0.341,   -33.6,   -19.6, 
2009/03/31 18:15,   4.406,   4.795,   3.641,   2.154,   -3.37,   0.342,   -62.4,        , 
2009/03/31 18:30,   4.206,   4.666,   3.664,   2.149,   -4.16,   0.342,   -85.9,   -60.8, 
2009/03/31 18:45,   4.014,   4.551,   3.699,   2.171,   -4.99,   0.343,   -94.3,        , 
2009/03/31 19:00,   3.774,   4.430,   3.661,   2.180,   -5.73,   0.344,   -96.5,   -74.4, 
2009/03/31 19:15,   3.579,   4.315,   3.640,   2.170,   -6.09,   0.344,   -95.5,        , 
2009/03/31 19:30,   3.343,   4.160,   3.639,   2.193,   -6.46,   0.345,   -97.0,   -82.4, 
2009/03/31 19:45,   3.197,   4.033,   3.618,   2.208,   -6.73,   0.346,   -96.6,        , 
2009/03/31 20:00,   3.026,   3.912,   3.585,   2.211,   -6.92,   0.346,   -94.9,   -75.7, 
2009/03/31 20:15,   2.860,   3.806,   3.553,   2.190,   -6.95,   0.346,   -94.1,        , 
2009/03/31 20:30,   2.724,   3.679,   3.501,   2.173,   -6.96,   0.347,   -92.8,   -73.4, 
2009/03/31 20:45,   2.582,   3.584,   3.483,   2.160,   -6.99,   0.346,   -91.1,        , 
2009/03/31 21:00,   2.481,   3.442,   3.459,   2.226,   -6.96,   0.345,   -90.4,   -67.1, 
2009/03/31 21:15,   2.371,   3.386,   3.442,   2.197,   -6.99,   0.345,   -89.7,        , 
2009/03/31 21:30,   2.262,   3.258,   3.378,   2.194,   -7.03,   0.346,   -83.1,   -68.9, 
2009/03/31 21:45,   2.175,   3.164,   3.392,   2.213,   -6.97,   0.346,   -81.5,        , 
2009/03/31 22:00,   2.098,   3.105,   3.348,   2.192,   -6.92,   0.346,   -73.9,   -61.0, 
2009/03/31 22:15,   1.986,   3.013,   3.290,   2.213,   -6.71,   0.346,   -72.1,        , 
2009/03/31 22:30,   1.961,   2.938,   3.308,   2.222,   -6.54,   0.346,   -67.7,   -50.6, 
2009/03/31 22:45,   1.902,   2.856,   3.234,   2.225,   -6.41,   0.346,   -66.7,        , 
2009/03/31 23:00,   1.843,   2.790,   3.189,   2.249,   -6.24,   0.346,   -59.7,   -48.1, 
2009/03/31 23:15,   1.786,   2.740,   3.157,   2.222,   -6.11,   0.346,   -58.7,        , 
2009/03/31 23:30,   1.730,   2.667,   3.104,   2.230,   -6.05,   0.346,   -69.0,   -41.6, 
2009/03/31 23:45,   1.651,   2.604,   3.121,   2.247,   -6.07,   0.347,   -70.5,        , 
2009/04/01 00:00,   1.550,   2.537,   3.083,   2.262,   -6.13,   0.347,   -69.3,   -48.3, 
