# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 06 / Day: 05
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/06/05 19:15,  15.333,  14.986,  13.414,  10.096,    2.25,   0.183,   -26.2,        , 
2009/06/05 19:30,  15.172,  14.905,  13.438,  10.087,    1.63,   0.183,   -43.8,   -32.8, 
2009/06/05 19:45,  14.939,  14.842,  13.431,  10.116,    1.05,   0.183,   -55.7,        , 
2009/06/05 20:00,  14.771,  14.725,  13.462,  10.122,    0.47,   0.184,   -63.5,   -36.5, 
2009/06/05 20:15,  14.547,  14.628,  13.459,  10.149,   -0.06,   0.184,   -68.9,        , 
2009/06/05 20:30,  14.345,  14.471,  13.448,  10.145,   -0.59,   0.184,   -70.5,   -42.0, 
2009/06/05 20:45,  14.127,  14.417,  13.447,  10.154,   -1.06,   0.184,   -67.8,        , 
2009/06/05 21:00,  13.967,  14.300,  13.411,  10.156,   -1.37,   0.184,   -68.5,   -40.5, 
2009/06/05 21:15,  13.830,  14.224,  13.372,  10.167,   -1.54,   0.184,   -68.3,        , 
2009/06/05 21:30,  13.673,  14.090,  13.380,  10.206,   -1.72,   0.184,   -68.6,   -48.1, 
2009/06/05 21:45,  13.514,  13.979,  13.344,  10.169,   -1.88,   0.185,   -68.3,        , 
2009/06/05 22:00,  13.443,  13.858,  13.362,  10.186,   -2.01,   0.185,   -67.1,   -42.3, 
2009/06/05 22:15,  13.280,  13.759,  13.267,  10.194,   -2.12,   0.185,   -66.3,        , 
2009/06/05 22:30,  13.195,  13.694,  13.258,  10.222,   -2.23,   0.185,   -65.9,   -41.6, 
2009/06/05 22:45,  13.063,  13.602,  13.246,  10.244,   -2.33,   0.185,   -65.0,        , 
2009/06/05 23:00,  12.974,  13.505,  13.193,  10.241,   -2.43,   0.185,   -64.5,   -38.3, 
2009/06/05 23:15,  12.884,  13.426,  13.168,  10.238,   -2.52,   0.185,   -64.2,        , 
2009/06/05 23:30,  12.759,  13.332,  13.115,  10.255,   -2.60,   0.185,   -63.4,   -38.6, 
2009/06/05 23:45,  12.683,  13.243,  13.091,  10.229,   -2.68,   0.185,   -63.0,        , 
2009/06/06 00:00,  12.582,  13.187,  13.028,  10.265,   -2.74,   0.186,   -62.5,   -35.0, 
