# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 03 / Day: 24
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/03/24 17:30,   5.193,   4.107,   2.125,   1.232,   10.35,   0.348,     9.8,     2.1, 
2009/03/24 17:45,   5.053,   4.082,   2.193,   1.230,    9.42,   0.349,   -11.2,        , 
2009/03/24 18:00,   4.895,   4.027,   2.239,   1.267,    8.53,   0.350,   -29.8,    -7.2, 
2009/03/24 18:15,   4.733,   4.017,   2.285,   1.227,    7.58,   0.350,   -27.4,        , 
2009/03/24 18:30,   4.542,   3.940,   2.298,   1.269,    6.59,   0.351,   -28.2,    -2.1, 
2009/03/24 18:45,   4.377,   3.910,   2.361,   1.264,    5.65,   0.352,   -51.8,        , 
2009/03/24 19:00,   4.196,   3.844,   2.382,   1.282,    4.67,   0.353,   -54.6,   -20.0, 
2009/03/24 19:15,   3.994,   3.800,   2.402,   1.278,    3.68,   0.353,   -39.1,        , 
2009/03/24 19:30,   3.778,   3.711,   2.421,   1.263,    2.87,   0.354,   -35.2,   -35.1, 
2009/03/24 19:45,   3.644,   3.636,   2.443,   1.280,    2.28,   0.355,   -40.6,        , 
2009/03/24 20:00,   3.539,   3.534,   2.448,   1.243,    1.78,   0.355,   -39.6,   -25.4, 
2009/03/24 20:15,   3.415,   3.447,   2.456,   1.292,    1.37,   0.356,   -44.9,        , 
2009/03/24 20:30,   3.253,   3.414,   2.457,   1.253,    0.89,   0.357,   -50.3,   -30.9, 
2009/03/24 20:45,   3.124,   3.301,   2.463,   1.263,    0.34,   0.357,   -43.1,        , 
2009/03/24 21:00,   3.016,   3.246,   2.464,   1.263,   -0.11,   0.358,   -44.2,   -33.6, 
2009/03/24 21:15,   2.927,   3.172,   2.451,   1.262,   -0.50,   0.358,   -51.0,        , 
2009/03/24 21:30,   2.827,   3.128,   2.466,   1.268,   -0.88,   0.358,   -49.8,   -31.6, 
2009/03/24 21:45,   2.694,   3.058,   2.466,   1.277,   -1.25,   0.359,   -44.9,        , 
2009/03/24 22:00,   2.580,   2.979,   2.459,   1.286,   -1.54,   0.359,   -29.6,   -26.4, 
2009/03/24 22:15,   2.512,   2.931,   2.463,   1.271,   -1.75,   0.360,   -24.4,        , 
2009/03/24 22:30,   2.450,   2.845,   2.425,   1.274,   -1.88,   0.360,   -23.7,   -24.1, 
2009/03/24 22:45,   2.393,   2.800,   2.438,   1.284,   -1.97,   0.360,   -26.2,        , 
2009/03/24 23:00,   2.308,   2.730,   2.399,   1.280,   -2.05,   0.360,   -25.9,   -27.4, 
2009/03/24 23:15,   2.273,   2.668,   2.382,   1.314,   -2.15,   0.361,   -26.7,        , 
2009/03/24 23:30,   2.207,   2.610,   2.384,   1.300,   -2.26,   0.361,   -28.8,   -27.9, 
2009/03/24 23:45,   2.159,   2.556,   2.345,   1.318,   -2.38,   0.361,   -32.9,        , 
2009/03/25 00:00,   2.114,   2.516,   2.351,   1.317,   -2.53,   0.361,   -31.0,   -24.5, 
