# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 05 / Day: 01
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/05/01 13:00,  15.211,   9.958,   6.836,   6.155,   26.72,   0.240,   555.5,   201.2, 
2009/05/01 13:15,  15.537,  10.316,   6.946,   6.133,   26.13,   0.239,   522.7,        , 
2009/05/01 13:30,  15.787,  10.626,   7.053,   6.137,   25.24,   0.238,   542.9,   176.6, 
2009/05/01 13:45,  15.973,  10.944,   7.149,   6.126,   24.24,   0.238,   509.7,        , 
2009/05/01 14:00,  16.077,  11.156,   7.301,   6.073,   23.20,   0.237,   490.2,   156.5, 
2009/05/01 14:15,  16.082,  11.406,   7.399,   6.079,   21.99,   0.237,   416.9,        , 
2009/05/01 14:30,  15.881,  11.581,   7.521,   6.096,   19.99,   0.238,   415.5,   153.1, 
2009/05/01 14:45,  15.664,  11.704,   7.672,   6.072,   18.30,   0.238,   502.3,        , 
2009/05/01 15:00,  15.346,  11.786,   7.778,   6.054,   17.03,   0.239,   458.6,   151.9, 
2009/05/01 15:15,  14.921,  11.802,   7.904,   6.000,   15.80,   0.240,   418.7,        , 
2009/05/01 15:30,  14.440,  11.836,   8.011,   6.053,   14.75,   0.241,   388.3,   128.0, 
2009/05/01 15:45,  14.002,  11.772,   8.108,   6.019,   13.77,   0.241,   354.9,        , 
2009/05/01 16:00,  13.613,  11.697,   8.205,   6.027,   12.90,   0.242,   321.5,    88.1, 
2009/05/01 16:15,  13.221,  11.606,   8.291,   5.992,   11.98,   0.243,   287.7,        , 
2009/05/01 16:30,  12.898,  11.487,   8.330,   5.998,   10.82,   0.243,   250.5,    64.7, 
2009/05/01 16:45,  12.607,  11.408,   8.404,   5.970,    9.48,   0.243,   216.2,        , 
2009/05/01 17:00,  12.304,  11.248,   8.456,   5.993,    8.23,   0.244,   180.5,    41.0, 
2009/05/01 17:15,  12.096,  11.173,   8.489,   5.977,    7.10,   0.244,   145.3,        , 
2009/05/01 17:30,  11.854,  11.069,   8.567,   6.000,    6.06,   0.244,   109.7,    26.1, 
2009/05/01 17:45,  11.627,  10.955,   8.585,   5.995,    5.14,   0.245,    74.9,        , 
2009/05/01 18:00,  11.403,  10.843,   8.641,   5.986,    4.33,   0.245,    40.5,     0.9, 
2009/05/01 18:15,  11.188,  10.748,   8.665,   6.016,    3.56,   0.246,     9.0,        , 
2009/05/01 18:30,  10.985,  10.622,   8.695,   6.019,    2.86,   0.246,   -20.3,   -24.0, 
2009/05/01 18:45,  10.790,  10.527,   8.711,   6.038,    2.22,   0.246,   -45.7,        , 
2009/05/01 19:00,  10.593,  10.440,   8.779,   6.055,    1.61,   0.247,   -63.7,   -36.4, 
2009/05/01 19:15,  10.388,  10.351,   8.798,   6.116,    0.96,   0.247,   -74.0,        , 
2009/05/01 19:30,  10.183,  10.292,   8.850,   6.111,    0.26,   0.247,   -78.9,   -19.6, 
2009/05/01 19:45,   9.938,  10.174,   8.851,   6.135,   -0.53,   0.248,   -71.9,        , 
2009/05/01 20:00,   9.697,  10.073,   8.855,   6.150,   -1.52,   0.248,   -65.7,    -4.8, 
2009/05/01 20:15,   9.387,   9.942,   8.897,   6.181,   -2.64,   0.249,   -63.2,        , 
2009/05/01 20:30,   9.120,   9.803,   8.870,   6.185,   -3.58,   0.250,   -57.9,   -17.8, 
2009/05/01 20:45,   8.872,   9.653,   8.815,   6.211,   -4.05,   0.250,   -45.7,        , 
2009/05/01 21:00,   8.731,   9.492,   8.768,   6.181,   -3.89,   0.250,   -38.4,   -26.3, 
2009/05/01 21:15,   8.570,   9.327,   8.758,   6.183,   -3.63,   0.251,   -38.9,        , 
2009/05/01 21:30,   8.498,   9.203,   8.704,   6.183,   -3.45,   0.251,   -48.9,   -34.8, 
2009/05/01 21:45,   8.387,   9.097,   8.695,   6.168,   -3.40,   0.251,   -70.0,        , 
2009/05/01 22:00,   8.251,   8.978,   8.647,   6.200,   -3.44,   0.251,   -76.2,   -32.9, 
2009/05/01 22:15,   8.133,   8.883,   8.623,   6.196,   -3.66,   0.252,   -66.6,        , 
2009/05/01 22:30,   7.912,   8.850,   8.612,   6.221,   -4.26,   0.252,   -61.3,    -5.9, 
2009/05/01 22:45,   7.753,   8.708,   8.612,   6.237,   -4.99,   0.252,   -60.5,        , 
2009/05/01 23:00,   7.547,   8.614,   8.543,   6.243,   -5.60,   0.253,   -58.5,    -6.0, 
2009/05/01 23:15,   7.324,   8.474,   8.511,   6.203,   -5.94,   0.253,   -52.1,        , 
2009/05/01 23:30,   7.185,   8.360,   8.479,   6.232,   -6.15,   0.254,   -45.7,    -6.8, 
2009/05/01 23:45,   7.058,   8.233,   8.427,   6.240,   -6.22,   0.254,   -40.3,        , 
2009/05/02 00:00,   6.932,   8.134,   8.361,   6.264,   -6.34,   0.254,   -35.3,    -9.2, 
