# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 06 / Day: 30
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/06/30 06:30,  10.603,  11.042,  11.535,  10.629,   -1.66,   0.189,   107.9,    21.8, 
2009/06/30 06:45,  10.674,  11.043,  11.495,  10.650,   -1.34,   0.189,   143.2,        , 
2009/06/30 07:00,  10.742,  11.025,  11.441,  10.624,   -0.99,   0.189,   179.8,    57.2, 
2009/06/30 07:15,  10.843,  11.020,  11.455,  10.650,   -0.62,   0.189,   214.4,        , 
2009/06/30 07:30,  10.960,  11.036,  11.421,  10.650,   -0.16,   0.189,   249.0,    85.5, 
2009/06/30 07:45,  11.093,  11.076,  11.395,  10.618,    0.34,   0.189,   283.9,        , 
2009/06/30 08:00,  11.208,  11.097,  11.371,  10.578,    0.81,   0.189,   317.0,   123.2, 
2009/06/30 08:15,  11.320,  11.129,  11.333,  10.603,    1.39,   0.189,   350.2,        , 
2009/06/30 08:30,  11.426,  11.178,  11.326,  10.593,    1.96,   0.189,   380.1,   150.6, 
2009/06/30 08:45,  11.605,  11.189,  11.305,  10.574,    2.58,   0.189,   412.2,        , 
2009/06/30 09:00,  11.768,  11.244,  11.311,  10.574,    3.28,   0.189,   443.8,   173.9, 
2009/06/30 09:15,  12.006,  11.334,  11.317,  10.567,    3.95,   0.189,   471.7,        , 
2009/06/30 09:30,  12.197,  11.396,  11.295,  10.568,    4.64,   0.188,   498.7,   200.8, 
2009/06/30 09:45,  12.380,  11.475,  11.308,  10.570,    5.45,   0.188,   523.5,        , 
2009/06/30 10:00,  12.657,  11.558,  11.354,  10.580,    6.36,   0.188,   546.1,   212.0, 
2009/06/30 10:15,  12.922,  11.680,  11.333,  10.549,    7.43,   0.188,   566.5,        , 
2009/06/30 10:30,  13.216,  11.815,  11.317,  10.561,    8.55,   0.188,   587.4,   249.9, 
2009/06/30 10:45,  13.528,  11.932,  11.364,  10.572,    9.34,   0.187,   603.2,        , 
2009/06/30 11:00,  13.886,  12.099,  11.379,  10.568,   10.19,   0.187,   615.5,   246.6, 
2009/06/30 11:15,  14.324,  12.234,  11.417,  10.547,   11.13,   0.187,   627.7,        , 
2009/06/30 11:30,  14.681,  12.402,  11.448,  10.568,   11.79,   0.186,   636.4,   266.0, 
2009/06/30 11:45,  15.039,  12.579,  11.420,  10.523,   12.33,   0.186,   641.9,        , 
2009/06/30 12:00,  15.448,  12.786,  11.489,  10.568,   12.67,   0.186,   646.3,   267.9, 
2009/06/30 12:15,  15.772,  12.990,  11.505,  10.528,   12.74,   0.186,   647.0,        , 
2009/06/30 12:30,  16.115,  13.246,  11.552,  10.557,   12.59,   0.186,   646.2,   269.7, 
2009/06/30 12:45,  16.317,  13.425,  11.645,  10.496,   12.07,   0.186,   642.5,        , 
2009/06/30 13:00,  16.487,  13.636,  11.694,  10.514,   11.58,   0.185,   636.4,   285.6, 
2009/06/30 13:15,  16.575,  13.793,  11.755,  10.508,   11.06,   0.186,   627.4,        , 
2009/06/30 13:30,  16.557,  13.913,  11.822,  10.500,   10.55,   0.186,   615.7,   264.0, 
2009/06/30 13:45,  16.544,  14.000,  11.853,  10.467,   10.13,   0.186,   602.7,        , 
2009/06/30 14:00,  16.477,  14.097,  11.926,  10.489,    9.78,   0.186,   586.5,   261.6, 
2009/06/30 14:15,  16.390,  14.195,  11.992,  10.487,    9.42,   0.186,   570.4,        , 
2009/06/30 14:30,  16.264,  14.239,  12.034,  10.485,    8.96,   0.186,   549.8,   249.9, 
2009/06/30 14:45,  16.129,  14.254,  12.125,  10.447,    8.53,   0.187,   526.5,        , 
2009/06/30 15:00,  16.008,  14.295,  12.187,  10.447,    8.12,   0.187,   502.7,   211.2, 
2009/06/30 15:15,  15.903,  14.310,  12.233,  10.453,    7.70,   0.187,   477.6,        , 
2009/06/30 15:30,  15.748,  14.287,  12.243,  10.478,    7.23,   0.187,   450.6,   184.9, 
2009/06/30 15:45,  15.645,  14.293,  12.304,  10.458,    6.74,   0.186,   420.7,        , 
2009/06/30 16:00,  15.516,  14.302,  12.336,  10.465,    6.21,   0.186,   390.1,   166.6, 
2009/06/30 16:15,  15.351,  14.264,  12.380,  10.467,    5.78,   0.186,   358.9,        , 
2009/06/30 16:30,  15.232,  14.207,  12.405,  10.435,    5.38,   0.186,   327.6,   141.5, 
2009/06/30 16:45,  15.040,  14.140,  12.456,  10.423,    4.96,   0.186,   292.2,        , 
2009/06/30 17:00,  14.929,  14.132,  12.487,  10.401,    4.55,   0.186,   258.3,   109.3, 
2009/06/30 17:15,  14.828,  14.115,  12.483,  10.433,    4.22,   0.186,   223.0,        , 
2009/06/30 17:30,  14.697,  14.059,  12.522,  10.438,    3.80,   0.186,   183.9,    70.2, 
2009/06/30 17:45,  14.555,  13.990,  12.565,  10.463,    3.41,   0.186,   144.8,        , 
2009/06/30 18:00,  14.395,  13.957,  12.587,  10.468,    3.02,   0.186,   108.2,    31.8, 
2009/06/30 18:15,  14.229,  13.901,  12.628,  10.440,    2.61,   0.187,    73.6,        , 
2009/06/30 18:30,  14.094,  13.817,  12.592,  10.460,    2.23,   0.187,    41.2,     3.9, 
2009/06/30 18:45,  13.992,  13.782,  12.651,  10.493,    1.92,   0.187,     9.5,        , 
2009/06/30 19:00,  13.842,  13.719,  12.653,  10.506,    1.57,   0.187,   -19.3,   -35.0, 
2009/06/30 19:15,  13.728,  13.647,  12.695,  10.534,    1.18,   0.187,   -47.0,        , 
2009/06/30 19:30,  13.627,  13.625,  12.722,  10.524,    0.83,   0.187,   -67.9,   -61.0, 
2009/06/30 19:45,  13.485,  13.546,  12.716,  10.552,    0.51,   0.187,   -83.0,        , 
2009/06/30 20:00,  13.364,  13.475,  12.734,  10.583,    0.20,   0.187,   -92.6,   -79.3, 
2009/06/30 20:15,  13.235,  13.384,  12.725,  10.601,   -0.05,   0.187,   -98.9,        , 
2009/06/30 20:30,  13.098,  13.302,  12.726,  10.575,   -0.30,   0.187,  -102.1,   -96.0, 
2009/06/30 20:45,  12.955,  13.233,  12.711,  10.583,   -0.55,   0.187,   -99.6,        , 
2009/06/30 21:00,  12.883,  13.166,  12.701,  10.600,   -0.73,   0.187,  -100.1,   -93.7, 
2009/06/30 21:15,  12.751,  13.062,  12.676,  10.596,   -0.86,   0.187,   -98.7,        , 
2009/06/30 21:30,  12.669,  12.999,  12.658,  10.596,   -0.96,   0.187,   -97.8,   -91.3, 
2009/06/30 21:45,  12.576,  12.931,  12.642,  10.628,   -1.02,   0.187,   -96.6,        , 
2009/06/30 22:00,  12.518,  12.840,  12.611,  10.597,   -1.06,   0.187,   -94.6,   -83.2, 
2009/06/30 22:15,  12.442,  12.793,  12.560,  10.620,   -1.11,   0.187,   -92.5,        , 
2009/06/30 22:30,  12.352,  12.752,  12.571,  10.629,   -1.18,   0.187,   -91.3,   -79.5, 
2009/06/30 22:45,  12.287,  12.697,  12.535,  10.633,   -1.24,   0.187,   -88.2,        , 
2009/06/30 23:00,  12.218,  12.618,  12.524,  10.624,   -1.31,   0.187,   -85.9,   -64.8, 
2009/06/30 23:15,  12.136,  12.584,  12.511,  10.626,   -1.41,   0.187,   -84.7,        , 
2009/06/30 23:30,  12.036,  12.549,  12.455,  10.645,   -1.51,   0.187,   -86.6,   -76.5, 
2009/06/30 23:45,  11.963,  12.463,  12.454,  10.651,   -1.57,   0.187,   -86.5,        , 
2009/07/01 00:00,  11.894,  12.390,  12.430,  10.636,   -1.63,   0.187,   -86.9,   -76.9, 
