# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 03 / Day: 29
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/03/29 05:30,   0.710,   1.681,   2.438,   2.119,   -6.86,   0.352,   -89.7,   -72.3, 
2009/03/29 05:45,   0.648,   1.642,   2.382,   2.142,   -6.83,   0.352,   -90.4,        , 
2009/03/29 06:00,   0.623,   1.594,   2.373,   2.136,   -6.79,   0.352,   -91.2,   -68.2, 
2009/03/29 06:15,   0.586,   1.560,   2.373,   2.140,   -6.76,   0.352,   -83.7,        , 
2009/03/29 06:30,   0.534,   1.494,   2.315,   2.132,   -6.69,   0.352,   -67.7,   -55.5, 
2009/03/29 06:45,   0.498,   1.449,   2.302,   2.149,   -6.50,   0.352,   -45.4,        , 
2009/03/29 07:00,   0.490,   1.430,   2.298,   2.121,   -6.22,   0.352,   -18.1,   -33.1, 
2009/03/29 07:15,   0.518,   1.389,   2.240,   2.121,   -5.85,   0.352,    14.3,        , 
2009/03/29 07:30,   0.541,   1.378,   2.190,   2.145,   -5.36,   0.351,    47.0,    12.3, 
2009/03/29 07:45,   0.588,   1.337,   2.162,   2.118,   -4.81,   0.351,    84.1,        , 
2009/03/29 08:00,   0.654,   1.317,   2.134,   2.126,   -4.17,   0.351,   121.3,    62.0, 
2009/03/29 08:15,   0.724,   1.294,   2.117,   2.114,   -3.37,   0.350,   156.0,        , 
2009/03/29 08:30,   0.818,   1.314,   2.099,   2.121,   -2.40,   0.350,   189.7,    98.6, 
2009/03/29 08:45,   0.919,   1.277,   2.063,   2.102,   -1.17,   0.349,   218.0,        , 
2009/03/29 09:00,   1.089,   1.325,   2.047,   2.106,    0.14,   0.348,   245.2,   107.9, 
2009/03/29 09:15,   1.324,   1.359,   2.023,   2.087,    1.70,   0.347,   274.9,        , 
2009/03/29 09:30,   1.653,   1.439,   1.978,   2.090,    3.52,   0.346,   312.3,   163.3, 
2009/03/29 09:45,   1.970,   1.525,   1.951,   2.108,    5.69,   0.345,   299.8,        , 
2009/03/29 10:00,   2.343,   1.603,   1.980,   2.092,    8.00,   0.343,   371.4,   138.8, 
2009/03/29 10:15,   2.969,   1.732,   1.959,   2.123,   10.45,   0.340,   396.8,        , 
2009/03/29 10:30,   3.709,   1.895,   1.961,   2.096,   13.01,   0.337,   417.9,   160.2, 
2009/03/29 10:45,   4.367,   2.132,   1.951,   2.120,   15.15,   0.335,   438.8,        , 
2009/03/29 11:00,   5.089,   2.334,   1.989,   2.108,   16.94,   0.331,   458.2,   169.7, 
2009/03/29 11:15,   5.734,   2.610,   1.979,   2.114,   18.54,   0.329,   473.4,        , 
2009/03/29 11:30,   6.419,   2.932,   2.016,   2.102,   20.11,   0.326,   485.4,   196.3, 
2009/03/29 11:45,   7.132,   3.223,   2.015,   2.103,   21.59,   0.323,   494.6,        , 
2009/03/29 12:00,   7.750,   3.540,   2.084,   2.115,   22.90,   0.320,   501.3,   198.1, 
2009/03/29 12:15,   8.350,   3.859,   2.124,   2.087,   23.97,   0.318,   503.7,        , 
2009/03/29 12:30,   8.877,   4.182,   2.180,   2.079,   24.94,   0.316,   505.9,   215.0, 
2009/03/29 12:45,   9.368,   4.491,   2.267,   2.079,   25.61,   0.314,   503.8,        , 
2009/03/29 13:00,   9.852,   4.796,   2.304,   2.084,   26.07,   0.312,   500.0,   203.7, 
2009/03/29 13:15,  10.219,   5.085,   2.415,   2.086,   25.88,   0.310,   490.7,        , 
2009/03/29 13:30,  10.489,   5.417,   2.492,   2.085,   25.21,   0.309,   479.8,   207.4, 
2009/03/29 13:45,  10.727,   5.683,   2.578,   2.130,   24.40,   0.308,   465.7,        , 
2009/03/29 14:00,  10.931,   5.924,   2.663,   2.107,   23.57,   0.308,   449.9,   186.7, 
2009/03/29 14:15,  11.072,   6.163,   2.754,   2.048,   22.60,   0.307,   430.1,        , 
2009/03/29 14:30,  11.073,   6.343,   2.834,   2.082,   21.14,   0.307,   407.4,   184.2, 
2009/03/29 14:45,  11.107,   6.510,   2.948,   2.041,   19.12,   0.307,   383.6,        , 
2009/03/29 15:00,  10.937,   6.682,   3.060,   2.047,   17.00,   0.307,   358.6,   163.7, 
2009/03/29 15:15,  10.548,   6.766,   3.145,   2.068,   14.70,   0.309,   329.6,        , 
2009/03/29 15:30,  10.019,   6.861,   3.236,   2.022,   12.83,   0.311,   299.4,   137.1, 
2009/03/29 15:45,   9.478,   6.824,   3.350,   2.050,   11.37,   0.313,   266.3,        , 
2009/03/29 16:00,   8.954,   6.798,   3.420,   1.999,   10.13,   0.315,   231.2,   103.4, 
2009/03/29 16:15,   8.399,   6.702,   3.487,   2.030,    9.13,   0.317,   194.6,        , 
2009/03/29 16:30,   7.965,   6.571,   3.558,   2.029,    8.16,   0.318,   158.2,    75.3, 
2009/03/29 16:45,   7.538,   6.460,   3.618,   2.004,    7.04,   0.320,   118.7,        , 
2009/03/29 17:00,   7.177,   6.367,   3.673,   2.011,    5.83,   0.321,    77.3,    45.4, 
2009/03/29 17:15,   6.876,   6.242,   3.746,   2.010,    4.58,   0.322,    30.0,        , 
2009/03/29 17:30,   6.567,   6.132,   3.822,   2.020,    3.38,   0.323,    -8.4,    12.1, 
2009/03/29 17:45,   6.298,   5.993,   3.835,   2.040,    2.25,   0.324,   -47.8,        , 
2009/03/29 18:00,   6.051,   5.882,   3.944,   2.067,    1.07,   0.325,   -62.5,    -6.7, 
2009/03/29 18:15,   5.763,   5.777,   3.981,   2.088,   -0.18,   0.326,   -73.6,        , 
2009/03/29 18:30,   5.465,   5.653,   4.004,   2.125,   -1.41,   0.327,   -77.9,    -9.8, 
2009/03/29 18:45,   5.113,   5.504,   4.035,   2.127,   -2.63,   0.328,   -71.3,        , 
2009/03/29 19:00,   4.835,   5.374,   4.045,   2.145,   -3.72,   0.329,   -53.8,    -3.0, 
2009/03/29 19:15,   4.539,   5.221,   4.032,   2.157,   -4.40,   0.330,   -60.3,        , 
2009/03/29 19:30,   4.292,   5.042,   4.025,   2.125,   -4.73,   0.330,   -61.6,    -6.5, 
2009/03/29 19:45,   4.110,   4.861,   3.989,   2.162,   -5.24,   0.331,   -60.2,        , 
2009/03/29 20:00,   3.879,   4.776,   4.003,   2.149,   -5.65,   0.332,   -58.5,    -7.8, 
2009/03/29 20:15,   3.646,   4.576,   4.000,   2.133,   -5.81,   0.332,   -60.4,        , 
2009/03/29 20:30,   3.480,   4.467,   3.954,   2.141,   -6.17,   0.333,   -66.1,    -3.2, 
2009/03/29 20:45,   3.243,   4.305,   3.925,   2.175,   -6.81,   0.333,   -65.4,        , 
2009/03/29 21:00,   3.049,   4.187,   3.919,   2.166,   -7.38,   0.334,   -58.6,    -2.3, 
2009/03/29 21:15,   2.858,   4.072,   3.917,   2.166,   -7.68,   0.335,   -44.4,        , 
2009/03/29 21:30,   2.701,   3.923,   3.852,   2.171,   -7.69,   0.335,   -31.0,    -2.8, 
2009/03/29 21:45,   2.602,   3.777,   3.787,   2.153,   -7.31,   0.335,   -38.9,        , 
2009/03/29 22:00,   2.515,   3.678,   3.743,   2.147,   -6.88,   0.335,   -45.4,    -8.0, 
2009/03/29 22:15,   2.469,   3.571,   3.710,   2.145,   -6.59,   0.335,   -44.2,        , 
2009/03/29 22:30,   2.403,   3.467,   3.692,   2.160,   -6.38,   0.336,   -32.1,   -12.4, 
2009/03/29 22:45,   2.359,   3.383,   3.614,   2.149,   -6.05,   0.336,   -25.3,        , 
2009/03/29 23:00,   2.314,   3.293,   3.570,   2.176,   -5.61,   0.336,   -26.5,   -10.3, 
2009/03/29 23:15,   2.306,   3.222,   3.530,   2.177,   -5.25,   0.336,   -25.5,        , 
2009/03/29 23:30,   2.279,   3.170,   3.505,   2.201,   -4.98,   0.336,   -26.2,    -8.2, 
2009/03/29 23:45,   2.279,   3.090,   3.434,   2.156,   -4.75,   0.336,   -28.1,        , 
2009/03/30 00:00,   2.207,   3.054,   3.417,   2.194,   -4.57,   0.336,   -30.0,   -12.5, 
