# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 07 / Day: 30
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/07/30 06:00,  14.677,  14.924,  14.902,  12.754,   -0.58,   0.232,    11.6,    -1.5, 
2009/07/30 06:15,  14.685,  14.887,  14.889,  12.771,   -0.21,   0.232,    27.7,        , 
2009/07/30 06:30,  14.735,  14.842,  14.856,  12.733,    0.21,   0.232,    51.7,    10.5, 
2009/07/30 06:45,  14.854,  14.855,  14.809,  12.750,    0.66,   0.232,    89.1,        , 
2009/07/30 07:00,  14.968,  14.871,  14.751,  12.726,    1.14,   0.232,   125.7,    14.9, 
2009/07/30 07:15,  15.078,  14.835,  14.733,  12.734,    1.65,   0.232,   156.1,        , 
2009/07/30 07:30,  15.201,  14.876,  14.668,  12.700,    2.12,   0.232,   170.2,    45.3, 
2009/07/30 07:45,  15.324,  14.893,  14.678,  12.719,    2.53,   0.232,   196.1,        , 
2009/07/30 08:00,  15.433,  14.932,  14.623,  12.682,    2.98,   0.232,   244.1,    62.8, 
2009/07/30 08:15,  15.642,  14.936,  14.601,  12.667,    3.52,   0.232,   289.1,        , 
2009/07/30 08:30,  15.760,  15.015,  14.650,  12.682,    4.04,   0.232,   322.1,    80.9, 
2009/07/30 08:45,  15.925,  15.035,  14.605,  12.652,    4.49,   0.232,   348.9,        , 
2009/07/30 09:00,  16.126,  15.100,  14.597,  12.660,    4.99,   0.232,   377.8,   112.3, 
2009/07/30 09:15,  16.266,  15.184,  14.574,  12.623,    5.54,   0.232,   408.0,        , 
2009/07/30 09:30,  16.481,  15.257,  14.591,  12.648,    6.06,   0.232,   435.1,   120.7, 
2009/07/30 09:45,  16.753,  15.378,  14.585,  12.638,    6.57,   0.231,   459.2,        , 
2009/07/30 10:00,  16.971,  15.435,  14.615,  12.623,    7.15,   0.231,   482.4,   136.8, 
2009/07/30 10:15,  17.238,  15.558,  14.617,  12.581,    7.72,   0.231,   504.7,        , 
2009/07/30 10:30,  17.464,  15.659,  14.621,  12.606,    8.27,   0.231,   523.9,   159.4, 
2009/07/30 10:45,  17.743,  15.787,  14.636,  12.620,    8.78,   0.230,   540.9,        , 
2009/07/30 11:00,  18.027,  15.917,  14.635,  12.586,    9.14,   0.230,   556.6,   141.1, 
2009/07/30 11:15,  18.272,  16.068,  14.684,  12.581,    9.64,   0.230,   568.3,        , 
2009/07/30 11:30,  18.484,  16.182,  14.691,  12.571,   10.04,   0.229,   579.3,   133.1, 
2009/07/30 11:45,  18.690,  16.323,  14.706,  12.595,   10.30,   0.229,   586.1,        , 
2009/07/30 12:00,  18.914,  16.457,  14.739,  12.604,   10.73,   0.229,   588.8,   156.3, 
2009/07/30 12:15,  19.128,  16.613,  14.769,  12.581,   11.04,   0.229,   591.9,        , 
2009/07/30 12:30,  19.367,  16.737,  14.825,  12.531,   11.26,   0.228,   591.1,   148.3, 
2009/07/30 12:45,  19.584,  16.870,  14.873,  12.528,   11.44,   0.228,   588.5,        , 
2009/07/30 13:00,  19.799,  16.998,  14.909,  12.516,   11.78,   0.228,   585.6,   137.5, 
2009/07/30 13:15,  20.032,  17.182,  14.984,  12.530,   11.68,   0.227,   577.6,        , 
2009/07/30 13:30,  20.248,  17.330,  15.041,  12.542,   11.47,   0.227,   567.4,   144.9, 
2009/07/30 13:45,  20.405,  17.452,  15.091,  12.519,   11.17,   0.227,   555.4,        , 
2009/07/30 14:00,  20.452,  17.599,  15.137,  12.524,   10.87,   0.227,   541.9,   129.5, 
2009/07/30 14:15,  20.476,  17.702,  15.186,  12.480,   10.60,   0.227,   523.0,        , 
2009/07/30 14:30,  20.483,  17.827,  15.257,  12.472,   10.36,   0.227,   503.3,   144.7, 
2009/07/30 14:45,  20.400,  17.869,  15.296,  12.477,   10.07,   0.227,   481.8,        , 
2009/07/30 15:00,  20.372,  17.911,  15.372,  12.503,    9.73,   0.227,   457.9,   131.1, 
2009/07/30 15:15,  20.291,  17.978,  15.443,  12.468,    9.41,   0.228,   435.7,        , 
2009/07/30 15:30,  20.241,  18.036,  15.458,  12.507,    9.07,   0.228,   408.1,   119.8, 
2009/07/30 15:45,  20.154,  18.081,  15.529,  12.465,    8.74,   0.228,   379.7,        , 
2009/07/30 16:00,  20.055,  18.059,  15.568,  12.480,    8.46,   0.228,   348.2,    84.5, 
2009/07/30 16:15,  19.961,  18.043,  15.585,  12.466,    8.18,   0.228,   318.5,        , 
2009/07/30 16:30,  19.879,  18.051,  15.642,  12.476,    7.88,   0.228,   289.4,    66.8, 
2009/07/30 16:45,  19.749,  18.085,  15.657,  12.465,    7.57,   0.228,   256.7,        , 
2009/07/30 17:00,  19.686,  18.066,  15.717,  12.462,    7.31,   0.228,   221.8,    55.6, 
2009/07/30 17:15,  19.570,  18.029,  15.778,  12.505,    7.01,   0.228,   188.6,        , 
2009/07/30 17:30,  19.494,  18.048,  15.784,  12.476,    6.72,   0.228,   156.7,    32.2, 
2009/07/30 17:45,  19.396,  18.014,  15.860,  12.486,    6.46,   0.228,   125.8,        , 
2009/07/30 18:00,  19.259,  17.988,  15.883,  12.522,    6.17,   0.229,    94.7,    25.0, 
2009/07/30 18:15,  19.153,  17.998,  15.900,  12.543,    5.85,   0.229,    64.0,        , 
2009/07/30 18:30,  19.038,  17.916,  15.926,  12.532,    5.54,   0.229,    36.6,     3.7, 
2009/07/30 18:45,  18.949,  17.904,  15.965,  12.580,    5.22,   0.229,    13.3,        , 
2009/07/30 19:00,  18.844,  17.879,  16.040,  12.621,    4.88,   0.229,    -8.8,    -3.7, 
2009/07/30 19:15,  18.742,  17.841,  16.095,  12.668,    4.52,   0.229,   -23.7,        , 
2009/07/30 19:30,  18.631,  17.832,  16.163,  12.706,    4.12,   0.229,   -34.6,   -10.0, 
2009/07/30 19:45,  18.471,  17.769,  16.166,  12.715,    3.67,   0.229,   -42.3,        , 
2009/07/30 20:00,  18.312,  17.767,  16.201,  12.756,    3.18,   0.229,   -42.3,    -4.5, 
2009/07/30 20:15,  18.086,  17.668,  16.224,  12.773,    2.60,   0.229,   -42.5,        , 
2009/07/30 20:30,  17.854,  17.565,  16.227,  12.746,    2.04,   0.230,   -41.9,   -12.9, 
2009/07/30 20:45,  17.662,  17.478,  16.169,  12.798,    1.58,   0.230,   -43.8,        , 
2009/07/30 21:00,  17.500,  17.374,  16.179,  12.827,    1.21,   0.230,   -37.9,    -8.8, 
2009/07/30 21:15,  17.310,  17.320,  16.181,  12.835,    0.74,   0.230,   -39.6,        , 
2009/07/30 21:30,  17.160,  17.212,  16.163,  12.861,    0.43,   0.230,   -47.5,   -21.7, 
2009/07/30 21:45,  17.055,  17.146,  16.159,  12.864,    0.35,   0.230,   -47.2,        , 
2009/07/30 22:00,  16.940,  16.999,  16.141,  12.869,    0.28,   0.230,   -48.0,   -19.3, 
2009/07/30 22:15,  16.796,  16.939,  16.093,  12.877,    0.16,   0.230,   -43.6,        , 
2009/07/30 22:30,  16.673,  16.859,  16.071,  12.885,   -0.12,   0.230,   -47.8,   -17.1, 
2009/07/30 22:45,  16.523,  16.770,  16.047,  12.897,   -0.22,   0.231,   -50.2,        , 
2009/07/30 23:00,  16.421,  16.639,  16.014,  12.901,   -0.24,   0.231,   -50.6,   -30.0, 
2009/07/30 23:15,  16.330,  16.602,  15.986,  12.917,   -0.32,   0.231,   -49.1,        , 
2009/07/30 23:30,  16.204,  16.545,  15.976,  12.919,   -0.46,   0.231,   -48.5,   -42.0, 
2009/07/30 23:45,  16.122,  16.452,  15.947,  12.889,   -0.55,   0.231,   -48.3,        , 
2009/07/31 00:00,  16.025,  16.356,  15.893,  12.899,   -0.59,   0.231,   -46.7,   -33.0, 
