# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 06 / Day: 13
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/06/13 05:00,  10.707,  11.556,  12.143,  10.752,   -3.99,   0.179,   -29.0,   -17.9, 
2009/06/13 05:15,  10.724,  11.495,  12.088,  10.755,   -3.80,   0.179,   -13.0,        , 
2009/06/13 05:30,  10.710,  11.457,  12.056,  10.722,   -3.53,   0.179,     6.8,    -4.6, 
2009/06/13 05:45,  10.742,  11.403,  12.027,  10.736,   -3.21,   0.179,    31.3,        , 
2009/06/13 06:00,  10.771,  11.387,  12.004,  10.732,   -2.85,   0.179,    59.0,    15.2, 
2009/06/13 06:15,  10.814,  11.360,  11.951,  10.718,   -2.44,   0.179,    86.4,        , 
2009/06/13 06:30,  10.892,  11.340,  11.897,  10.718,   -1.96,   0.179,   117.9,    37.9, 
2009/06/13 06:45,  10.967,  11.346,  11.854,  10.701,   -1.46,   0.179,   150.6,        , 
2009/06/13 07:00,  11.067,  11.318,  11.841,  10.689,   -0.93,   0.179,   183.4,    73.3, 
2009/06/13 07:15,  11.171,  11.337,  11.781,  10.696,   -0.41,   0.179,   214.8,        , 
2009/06/13 07:30,  11.284,  11.362,  11.736,  10.670,    0.09,   0.179,   248.3,    91.8, 
2009/06/13 07:45,  11.440,  11.372,  11.736,  10.638,    0.58,   0.179,   280.2,        , 
2009/06/13 08:00,  11.551,  11.395,  11.709,  10.658,    1.11,   0.179,   311.4,   130.2, 
2009/06/13 08:15,  11.645,  11.415,  11.639,  10.666,    1.70,   0.179,   343.2,        , 
2009/06/13 08:30,  11.792,  11.448,  11.643,  10.613,    2.30,   0.179,   375.9,   140.2, 
2009/06/13 08:45,  11.934,  11.495,  11.625,  10.616,    2.89,   0.179,   404.3,        , 
2009/06/13 09:00,  12.048,  11.548,  11.604,  10.614,    3.65,   0.179,   431.8,   175.8, 
2009/06/13 09:15,  12.225,  11.610,  11.589,  10.612,    4.43,   0.179,   459.2,        , 
2009/06/13 09:30,  12.396,  11.709,  11.576,  10.567,    5.34,   0.179,   486.4,   194.6, 
2009/06/13 09:45,  12.629,  11.763,  11.588,  10.560,    6.22,   0.178,   509.2,        , 
2009/06/13 10:00,  12.786,  11.872,  11.565,  10.551,    7.11,   0.178,   532.2,   200.3, 
2009/06/13 10:15,  13.012,  11.922,  11.562,  10.584,    8.06,   0.178,   549.6,        , 
2009/06/13 10:30,  13.193,  12.027,  11.580,  10.539,    9.13,   0.178,   568.1,   221.6, 
2009/06/13 10:45,  13.415,  12.145,  11.593,  10.537,   10.18,   0.178,   579.8,        , 
2009/06/13 11:00,  13.721,  12.233,  11.597,  10.547,   10.96,   0.177,   594.4,   227.8, 
2009/06/13 11:15,  14.024,  12.380,  11.635,  10.533,   11.62,   0.177,   604.8,        , 
2009/06/13 11:30,  14.395,  12.527,  11.658,  10.508,   12.59,   0.177,   614.4,   225.1, 
2009/06/13 11:45,  14.757,  12.676,  11.665,  10.533,   13.58,   0.176,   625.0,        , 
2009/06/13 12:00,  15.194,  12.879,  11.733,  10.546,   14.62,   0.176,   629.8,   244.2, 
2009/06/13 12:15,  15.609,  13.054,  11.749,  10.504,   15.48,   0.176,   631.1,        , 
2009/06/13 12:30,  16.026,  13.274,  11.788,  10.497,   16.33,   0.175,   629.7,   226.1, 
2009/06/13 12:45,  16.519,  13.493,  11.822,  10.476,   16.90,   0.175,   625.9,        , 
2009/06/13 13:00,  16.983,  13.742,  11.893,  10.510,   17.16,   0.174,   621.1,   194.3, 
2009/06/13 13:15,  17.373,  13.962,  11.919,  10.480,   17.39,   0.174,   612.0,        , 
2009/06/13 13:30,  17.741,  14.240,  11.997,  10.452,   17.26,   0.174,   600.2,   199.3, 
2009/06/13 13:45,  17.980,  14.456,  12.065,  10.407,   17.10,   0.174,   586.4,        , 
2009/06/13 14:00,  18.101,  14.683,  12.108,  10.343,   16.57,   0.174,   571.0,   187.6, 
2009/06/13 14:15,  18.102,  14.869,  12.173,  10.341,   15.74,   0.174,   556.9,        , 
2009/06/13 14:30,  18.038,  15.016,  12.260,  10.344,   14.67,   0.174,   538.8,   195.3, 
2009/06/13 14:45,  17.927,  15.151,  12.348,  10.324,   13.67,   0.174,   517.1,        , 
2009/06/13 15:00,  17.744,  15.243,  12.446,  10.369,   12.96,   0.174,   494.9,   162.1, 
2009/06/13 15:15,  17.562,  15.276,  12.520,  10.375,   12.27,   0.175,   469.6,        , 
2009/06/13 15:30,  17.383,  15.331,  12.577,  10.352,   11.65,   0.175,   445.1,   166.4, 
2009/06/13 15:45,  17.236,  15.310,  12.691,  10.372,   11.12,   0.175,   417.6,        , 
2009/06/13 16:00,  17.084,  15.312,  12.758,  10.363,   10.46,   0.175,   389.5,   126.7, 
2009/06/13 16:15,  16.925,  15.291,  12.785,  10.387,    9.82,   0.175,   360.9,        , 
2009/06/13 16:30,  16.782,  15.223,  12.843,  10.371,    9.12,   0.175,   329.8,   136.1, 
2009/06/13 16:45,  16.612,  15.227,  12.892,  10.375,    8.40,   0.175,   299.8,        , 
2009/06/13 17:00,  16.476,  15.199,  12.938,  10.337,    7.78,   0.175,   267.1,    94.4, 
2009/06/13 17:15,  16.368,  15.166,  12.994,  10.365,    7.12,   0.175,   235.4,        , 
2009/06/13 17:30,  16.183,  15.137,  13.059,  10.365,    6.47,   0.175,   203.0,    62.5, 
2009/06/13 17:45,  16.065,  15.081,  13.070,  10.408,    5.90,   0.175,   169.0,        , 
2009/06/13 18:00,  15.905,  15.069,  13.116,  10.410,    5.37,   0.175,   136.3,    26.6, 
2009/06/13 18:15,  15.788,  15.002,  13.159,  10.381,    4.83,   0.175,   104.5,        , 
2009/06/13 18:30,  15.635,  14.942,  13.195,  10.424,    4.21,   0.175,    74.4,    16.7, 
2009/06/13 18:45,  15.438,  14.902,  13.249,  10.494,    3.54,   0.175,    44.8,        , 
2009/06/13 19:00,  15.299,  14.813,  13.298,  10.512,    2.92,   0.175,    17.4,   -13.1, 
2009/06/13 19:15,  15.123,  14.757,  13.333,  10.554,    2.29,   0.175,    -7.5,        , 
2009/06/13 19:30,  14.896,  14.723,  13.363,  10.585,    1.62,   0.176,   -28.4,   -36.5, 
2009/06/13 19:45,  14.691,  14.603,  13.359,  10.585,    0.95,   0.176,   -44.3,        , 
2009/06/13 20:00,  14.485,  14.541,  13.369,  10.580,    0.35,   0.176,   -54.8,   -36.2, 
2009/06/13 20:15,  14.262,  14.438,  13.398,  10.640,   -0.16,   0.176,   -61.1,        , 
2009/06/13 20:30,  14.083,  14.317,  13.356,  10.626,   -0.66,   0.176,   -63.7,   -37.9, 
2009/06/13 20:45,  13.871,  14.195,  13.380,  10.620,   -1.15,   0.176,   -61.8,        , 
2009/06/13 21:00,  13.690,  14.105,  13.351,  10.642,   -1.47,   0.176,   -62.0,   -42.5, 
2009/06/13 21:15,  13.572,  13.970,  13.343,  10.642,   -1.73,   0.176,   -62.3,        , 
2009/06/13 21:30,  13.388,  13.891,  13.322,  10.666,   -1.97,   0.176,   -62.4,   -45.3, 
2009/06/13 21:45,  13.255,  13.770,  13.282,  10.682,   -2.18,   0.176,   -62.0,        , 
2009/06/13 22:00,  13.113,  13.683,  13.274,  10.654,   -2.35,   0.177,   -62.0,   -41.5, 
2009/06/13 22:15,  12.991,  13.583,  13.230,  10.669,   -2.48,   0.177,   -62.3,        , 
2009/06/13 22:30,  12.866,  13.462,  13.210,  10.682,   -2.61,   0.177,   -62.9,   -46.4, 
2009/06/13 22:45,  12.750,  13.372,  13.166,  10.683,   -2.72,   0.177,   -62.6,        , 
2009/06/13 23:00,  12.654,  13.288,  13.141,  10.659,   -2.80,   0.177,   -62.9,   -48.3, 
2009/06/13 23:15,  12.520,  13.223,  13.106,  10.674,   -2.83,   0.177,   -61.0,        , 
2009/06/13 23:30,  12.451,  13.126,  13.091,  10.697,   -2.86,   0.177,   -57.5,   -34.3, 
2009/06/13 23:45,  12.366,  13.028,  13.056,  10.688,   -2.96,   0.177,   -56.8,        , 
2009/06/14 00:00,  12.305,  12.982,  12.994,  10.684,   -3.06,   0.177,   -57.7,   -35.0, 
