# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 24
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/24 10:40,   704.7,   155.2,   347.2,   464.2,        ,        , 
2010/08/24 10:50,   719.5,   156.8,   348.2,   466.9,        ,        , 
2010/08/24 11:00,   731.6,   157.6,   353.7,   473.5,    18.6,    69.8, 
2010/08/24 11:10,   741.9,   159.4,   348.1,   468.8,        ,        , 
2010/08/24 11:20,   751.3,   159.8,   352.3,   474.7,        ,        , 
2010/08/24 11:30,   759.3,   160.4,   352.1,   475.4,    18.8,    69.8, 
2010/08/24 11:40,   765.7,   160.9,   350.1,   474.1,        ,        , 
2010/08/24 11:50,   771.6,   161.7,   348.2,   470.7,        ,        , 
2010/08/24 12:00,   775.5,   161.8,   350.5,   473.3,    19.3,    70.2, 
2010/08/24 12:10,   778.4,   161.8,   350.1,   474.0,        ,        , 
2010/08/24 12:20,   779.0,   161.1,   354.2,   478.9,        ,        , 
2010/08/24 12:30,   778.7,   160.7,   355.2,   480.8,    19.3,    70.7, 
2010/08/24 12:40,   776.4,   160.8,   351.3,   477.7,        ,        , 
2010/08/24 12:50,   772.7,   160.1,   351.6,   477.4,        ,        , 
2010/08/24 13:00,   767.9,   159.0,   355.5,   482.6,    19.5,    67.0, 
2010/08/24 13:10,   759.7,   157.0,   359.5,   487.1,        ,        , 
2010/08/24 13:20,   750.1,   156.4,   353.1,   478.6,        ,        , 
2010/08/24 13:30,   739.3,   155.7,   352.4,   478.9,    19.7,    65.0, 
2010/08/24 13:40,   728.0,   154.1,   352.6,   477.6,        ,        , 
2010/08/24 13:50,   716.6,   152.6,   350.8,   475.7,        ,        , 
2010/08/24 14:00,   704.0,   151.1,   350.6,   474.9,    20.3,    62.2, 
2010/08/24 14:10,   690.2,   148.8,   353.6,   477.8,        ,        , 
2010/08/24 14:20,   670.7,   145.0,   355.5,   478.6,        ,        , 
2010/08/24 14:30,   658.8,   143.8,   354.3,   478.5,    20.5,    61.9, 
2010/08/24 14:40,   639.4,   141.8,   348.8,   470.5,        ,        , 
2010/08/24 14:50,   621.0,   138.3,   352.8,   474.2,        ,        , 
2010/08/24 15:00,   600.9,   135.8,   350.9,   470.1,    20.9,    55.8, 
2010/08/24 15:10,   579.5,   132.8,   351.3,   468.9,        ,        , 
2010/08/24 15:20,   552.8,   128.6,   350.0,   465.3,        ,        , 
2010/08/24 15:30,   534.4,   126.1,   351.1,   465.3,    21.3,    48.2, 
2010/08/24 15:40,   511.8,   122.6,   350.4,   463.1,        ,        , 
2010/08/24 15:50,   487.6,   119.0,   349.1,   460.5,        ,        , 
2010/08/24 16:00,   452.4,   112.3,   347.5,   457.7,    21.7,    45.4, 
2010/08/24 16:10,   432.6,   109.9,   345.5,   454.4,        ,        , 
2010/08/24 16:20,   400.6,   104.0,   343.8,   450.5,        ,        , 
2010/08/24 16:30,   379.5,   100.6,   346.1,   450.6,    22.1,    47.8, 
2010/08/24 16:40,   353.0,    96.4,   342.5,   444.8,        ,        , 
2010/08/24 16:50,   311.6,    87.7,   338.0,   437.7,        ,        , 
2010/08/24 17:00,   278.8,    79.8,   336.9,   433.8,    21.9,    49.1, 
2010/08/24 17:10,   246.2,    70.7,   340.2,   433.8,        ,        , 
2010/08/24 17:20,   217.4,    64.8,   337.1,   427.9,        ,        , 
2010/08/24 17:30,   210.9,    65.5,   339.4,   427.4,    21.8,    49.8, 
2010/08/24 17:40,   173.4,    54.7,   338.6,   424.1,        ,        , 
2010/08/24 17:50,   157.2,    50.8,   337.9,   420.6,        ,        , 
2010/08/24 18:00,   133.2,    44.7,   336.9,   415.8,    21.7,    49.4, 
2010/08/24 18:10,   110.0,    38.2,   335.6,   411.0,        ,        , 
2010/08/24 18:20,    87.0,    31.8,   335.1,   406.2,        ,        , 
2010/08/24 18:30,    56.0,    17.3,   333.9,   401.3,    21.8,    52.4, 
2010/08/24 18:40,    19.8,     2.8,   331.2,   394.8,        ,        , 
2010/08/24 18:50,    11.2,     2.1,   331.5,   393.2,        ,        , 
2010/08/24 19:00,     6.1,     1.0,   332.3,   389.0,    21.2,    52.9, 
2010/08/24 19:10,     1.7,     0.2,   332.9,   386.5,        ,        , 
2010/08/24 19:20,     0.0,     0.0,   333.3,   384.1,        ,        , 
2010/08/24 19:30,     0.0,     0.0,   334.4,   382.8,    20.5,    53.6, 
2010/08/24 19:40,     0.0,     0.0,   336.0,   382.2,        ,        , 
2010/08/24 19:50,     0.0,     0.0,   336.4,   378.9,        ,        , 
2010/08/24 20:00,     0.0,     0.0,   334.1,   373.2,    19.9,    50.2, 
2010/08/24 20:10,     0.0,     0.0,   332.4,   370.3,        ,        , 
2010/08/24 20:20,     0.0,     0.0,   331.6,   369.2,        ,        , 
2010/08/24 20:30,     0.0,     0.0,   331.2,   368.2,    19.9,    54.1, 
2010/08/24 20:40,     0.0,     0.0,   331.7,   368.0,        ,        , 
2010/08/24 20:50,     0.0,     0.0,   332.3,   367.8,        ,        , 
2010/08/24 21:00,     0.0,     0.0,   331.1,   366.1,    18.7,    59.8, 
2010/08/24 21:10,     0.0,     0.0,   331.1,   366.3,        ,        , 
2010/08/24 21:20,     0.0,     0.0,   330.4,   365.3,        ,        , 
2010/08/24 21:30,     0.0,     0.0,   331.2,   365.6,    17.4,    63.1, 
2010/08/24 21:40,     0.0,     0.0,   329.7,   364.6,        ,        , 
2010/08/24 21:50,     0.0,     0.0,   328.8,   363.2,        ,        , 
2010/08/24 22:00,     0.0,     0.0,   328.3,   363.0,    16.7,    66.4, 
2010/08/24 22:10,     0.0,     0.0,   328.3,   361.4,        ,        , 
2010/08/24 22:20,     0.0,     0.0,   328.3,   361.8,        ,        , 
2010/08/24 22:30,     0.0,     0.0,   328.2,   361.9,    16.1,    65.4, 
2010/08/24 22:40,     0.0,     0.0,   325.4,   360.5,        ,        , 
2010/08/24 22:50,     0.0,     0.0,   326.2,   363.0,        ,        , 
2010/08/24 23:00,     0.0,     0.0,   327.9,   364.7,    16.1,    72.8, 
2010/08/24 23:10,     0.0,     0.0,   326.7,   366.2,        ,        , 
2010/08/24 23:20,     0.0,     0.0,   325.2,   361.6,        ,        , 
2010/08/24 23:30,     0.0,     0.0,   324.4,   360.0,    16.1,    82.3, 
2010/08/24 23:40,     0.0,     0.0,   326.8,   362.8,        ,        , 
2010/08/24 23:50,     0.0,     0.0,   329.7,   365.2,        ,        , 
2010/08/25 00:00,     0.0,     0.0,   335.0,   367.3,    15.8,    88.4, 
