# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 12
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/12 11:50,   917.0,   199.8,   335.0,   462.8,        ,        , 
2010/07/12 12:00,   920.8,   200.0,   334.4,   462.6,    17.4,    56.9, 
2010/07/12 12:10,   923.4,   200.0,   335.7,   464.9,        ,        , 
2010/07/12 12:20,   924.1,   200.1,   334.8,   464.8,        ,        , 
2010/07/12 12:30,   922.7,   199.5,   337.3,   468.5,    17.8,    56.0, 
2010/07/12 12:40,   919.5,   199.0,   335.0,   466.0,        ,        , 
2010/07/12 12:50,   917.1,   199.7,   331.3,   458.4,        ,        , 
2010/07/12 13:00,   910.9,   197.8,   335.8,   462.6,    18.1,    54.8, 
2010/07/12 13:10,   904.6,   197.6,   330.9,   454.9,        ,        , 
2010/07/12 13:20,   895.6,   195.6,   333.8,   458.4,        ,        , 
2010/07/12 13:30,   888.2,   195.0,   331.8,   454.6,    18.2,    52.4, 
2010/07/12 13:40,   880.0,   193.5,   332.7,   451.5,        ,        , 
2010/07/12 13:50,   869.3,   191.9,   331.3,   448.1,        ,        , 
2010/07/12 14:00,   859.2,   190.0,   335.1,   456.1,    18.1,    48.9, 
2010/07/12 14:10,   844.6,   187.7,   332.5,   454.5,        ,        , 
2010/07/12 14:20,   830.6,   185.9,   333.2,   459.0,        ,        , 
2010/07/12 14:30,   814.8,   182.9,   340.9,   471.5,    18.2,    52.0, 
2010/07/12 14:40,   824.5,   187.5,   349.6,   478.6,        ,        , 
2010/07/12 14:50,   535.1,   123.4,   332.9,   449.6,        ,        , 
2010/07/12 15:00,   172.4,    39.0,   315.6,   408.7,    18.6,    52.0, 
2010/07/12 15:10,   170.2,    38.5,   333.1,   404.7,        ,        , 
2010/07/12 15:20,   176.6,    40.1,   354.2,   407.7,        ,        , 
2010/07/12 15:30,   163.3,    37.7,   361.2,   406.1,    19.1,    57.5, 
2010/07/12 15:40,   151.5,    34.5,   362.5,   405.2,        ,        , 
2010/07/12 15:50,   125.5,    28.4,   362.4,   407.0,        ,        , 
2010/07/12 16:00,   118.5,    27.5,   366.2,   407.9,    17.3,    59.8, 
2010/07/12 16:10,   113.8,    26.3,   366.8,   405.1,        ,        , 
2010/07/12 16:20,   156.4,    36.5,   367.8,   408.7,        ,        , 
2010/07/12 16:30,   334.1,    83.6,   377.2,   426.5,    17.2,    57.4, 
2010/07/12 16:40,   606.0,   161.0,   392.9,   451.6,        ,        , 
2010/07/12 16:50,   480.0,   128.1,   381.6,   446.7,        ,        , 
2010/07/12 17:00,   558.2,   153.7,   384.8,   452.2,    17.5,    54.1, 
2010/07/12 17:10,   413.3,   114.9,   372.0,   436.0,        ,        , 
2010/07/12 17:20,   499.2,   143.5,   380.8,   439.9,        ,        , 
2010/07/12 17:30,   265.3,    74.6,   366.6,   423.2,    19.1,    52.5, 
2010/07/12 17:40,   367.6,   112.4,   376.0,   427.7,        ,        , 
2010/07/12 17:50,   260.4,    82.7,   373.6,   424.2,        ,        , 
2010/07/12 18:00,   258.7,    85.8,   372.3,   420.1,    19.2,    55.4, 
2010/07/12 18:10,   270.6,    93.5,   375.7,   423.4,        ,        , 
2010/07/12 18:20,   289.1,    99.5,   372.4,   421.3,        ,        , 
2010/07/12 18:30,   264.9,    92.0,   366.5,   419.6,    18.7,    53.3, 
2010/07/12 18:40,   254.6,    86.9,   357.1,   417.6,        ,        , 
2010/07/12 18:50,   210.7,    74.9,   355.2,   415.7,        ,        , 
2010/07/12 19:00,   162.1,    62.8,   359.3,   408.1,    18.8,    52.9, 
2010/07/12 19:10,   138.0,    54.7,   363.2,   408.0,        ,        , 
2010/07/12 19:20,   104.1,    43.9,   361.3,   404.6,        ,        , 
2010/07/12 19:30,    76.3,    34.5,   360.4,   399.7,    18.6,    56.1, 
2010/07/12 19:40,    47.3,    21.8,   360.5,   393.2,        ,        , 
2010/07/12 19:50,    25.0,     9.3,   353.3,   388.7,        ,        , 
2010/07/12 20:00,    12.0,     5.0,   352.9,   386.8,    18.1,    55.5, 
2010/07/12 20:10,     6.2,     2.7,   351.8,   385.9,        ,        , 
2010/07/12 20:20,     3.3,     1.9,   349.4,   385.5,        ,        , 
2010/07/12 20:30,     0.0,     0.3,   340.8,   382.1,    17.1,    58.2, 
2010/07/12 20:40,     0.0,     0.0,   323.6,   378.7,        ,        , 
2010/07/12 20:50,     0.0,     0.0,   314.5,   373.5,        ,        , 
2010/07/12 21:00,     0.0,     0.0,   303.5,   373.3,    16.5,    61.2, 
2010/07/12 21:10,     0.0,     0.0,   301.4,   372.2,        ,        , 
2010/07/12 21:20,     0.0,     0.0,   299.5,   371.8,        ,        , 
2010/07/12 21:30,     0.0,     0.0,   299.9,   371.8,    15.9,    63.1, 
2010/07/12 21:40,     0.0,     0.0,   300.3,   372.6,        ,        , 
2010/07/12 21:50,     0.0,     0.0,   298.7,   372.7,        ,        , 
2010/07/12 22:00,     0.0,     0.0,   296.6,   370.0,    15.4,    61.6, 
2010/07/12 22:10,     0.0,     0.0,   294.6,   368.8,        ,        , 
2010/07/12 22:20,     0.0,     0.0,   293.6,   368.7,        ,        , 
2010/07/12 22:30,     0.0,     0.0,   293.7,   367.3,    15.3,    63.4, 
2010/07/12 22:40,     0.0,     0.0,   292.4,   364.1,        ,        , 
2010/07/12 22:50,     0.0,     0.0,   294.1,   365.5,        ,        , 
2010/07/12 23:00,     0.0,     0.0,   293.7,   365.2,    14.9,    65.7, 
2010/07/12 23:10,     0.0,     0.0,   292.7,   364.1,        ,        , 
2010/07/12 23:20,     0.0,     0.0,   292.1,   363.2,        ,        , 
2010/07/12 23:30,     0.0,     0.0,   295.3,   368.6,    14.5,    66.9, 
2010/07/12 23:40,     0.0,     0.0,   294.8,   369.1,        ,        , 
2010/07/12 23:50,     0.0,     0.0,   293.1,   366.7,        ,        , 
2010/07/13 00:00,     0.0,     0.0,   292.2,   366.3,    14.3,    68.2, 
