# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 22
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/22 05:40,    38.4,     7.9,   363.7,   395.0,        ,        , 
2010/07/22 05:50,    60.3,    13.5,   348.2,   394.1,        ,        , 
2010/07/22 06:00,    98.2,    23.2,   371.8,   402.5,    16.9,    79.7, 
2010/07/22 06:10,    70.9,    15.5,   383.0,   402.7,        ,        , 
2010/07/22 06:20,    73.3,    15.6,   373.8,   402.1,        ,        , 
2010/07/22 06:30,    63.6,    13.2,   381.6,   403.8,    16.9,    78.2, 
2010/07/22 06:40,    96.9,    21.6,   386.3,   405.8,        ,        , 
2010/07/22 06:50,   113.3,    25.4,   385.2,   410.2,        ,        , 
2010/07/22 07:00,    97.4,    20.7,   372.4,   405.6,    17.1,    77.7, 
2010/07/22 07:10,   101.7,    21.5,   355.3,   403.1,        ,        , 
2010/07/22 07:20,   147.4,    32.9,   346.6,   405.7,        ,        , 
2010/07/22 07:30,   147.8,    33.8,   336.2,   404.8,    17.2,    77.4, 
2010/07/22 07:40,   127.9,    28.0,   331.2,   400.4,        ,        , 
2010/07/22 07:50,   140.9,    30.8,   341.5,   404.0,        ,        , 
2010/07/22 08:00,   265.2,    59.0,   368.8,   418.2,    17.1,    76.6, 
2010/07/22 08:10,   396.3,    97.7,   377.3,   436.7,        ,        , 
2010/07/22 08:20,   145.0,    33.2,   367.4,   410.9,        ,        , 
2010/07/22 08:30,   192.9,    42.1,   376.9,   414.0,    17.1,    74.1, 
2010/07/22 08:40,   164.3,    36.5,   380.3,   412.7,        ,        , 
2010/07/22 08:50,   169.1,    36.8,   383.2,   416.9,        ,        , 
2010/07/22 09:00,   184.4,    39.8,   383.2,   417.1,    17.6,    74.4, 
2010/07/22 09:10,   207.9,    45.1,   384.8,   422.2,        ,        , 
2010/07/22 09:20,   196.3,    43.6,   383.5,   418.6,        ,        , 
2010/07/22 09:30,   170.0,    37.7,   380.6,   413.4,    17.3,    70.4, 
2010/07/22 09:40,   203.6,    44.1,   384.4,   420.9,        ,        , 
2010/07/22 09:50,   319.2,    69.6,   387.0,   431.7,        ,        , 
2010/07/22 10:00,   363.0,    78.8,   368.2,   439.5,    17.6,    72.4, 
2010/07/22 10:10,   560.0,   124.8,   370.4,   459.7,        ,        , 
2010/07/22 10:20,   514.5,   113.6,   367.3,   450.6,        ,        , 
2010/07/22 10:30,   638.6,   141.2,   384.9,   466.1,    17.6,    69.1, 
2010/07/22 10:40,   360.9,    80.5,   387.4,   446.2,        ,        , 
2010/07/22 10:50,   312.9,    67.6,   368.0,   436.7,        ,        , 
2010/07/22 11:00,   883.0,   191.0,   359.9,   476.7,    18.6,    66.1, 
2010/07/22 11:10,   868.7,   185.5,   355.6,   484.3,        ,        , 
2010/07/22 11:20,   867.6,   183.3,   360.1,   496.7,        ,        , 
2010/07/22 11:30,   880.5,   186.8,   352.3,   485.1,    18.7,    64.9, 
2010/07/22 11:40,   884.3,   186.7,   350.7,   487.1,        ,        , 
2010/07/22 11:50,   901.5,   190.0,   352.9,   487.0,        ,        , 
2010/07/22 12:00,   906.5,   191.1,   354.7,   488.7,    19.4,    61.5, 
2010/07/22 12:10,   906.0,   188.9,   363.6,   502.5,        ,        , 
2010/07/22 12:20,   854.2,   178.8,   356.2,   491.8,        ,        , 
2010/07/22 12:30,   899.9,   187.1,   358.3,   500.2,    19.8,    62.0, 
2010/07/22 12:40,   893.6,   184.8,   359.2,   503.8,        ,        , 
2010/07/22 12:50,   888.6,   183.9,   358.1,   502.1,        ,        , 
2010/07/22 13:00,   882.7,   183.6,   355.1,   497.5,    20.3,    61.6, 
2010/07/22 13:10,   878.6,   183.8,   355.3,   498.6,        ,        , 
2010/07/22 13:20,   871.3,   183.0,   355.5,   500.0,        ,        , 
2010/07/22 13:30,   862.3,   182.4,   357.0,   497.9,    20.6,    61.1, 
2010/07/22 13:40,   866.3,   186.2,   358.4,   496.3,        ,        , 
2010/07/22 13:50,   726.4,   157.2,   366.2,   492.3,        ,        , 
2010/07/22 14:00,   706.9,   154.4,   366.3,   478.3,    20.8,    59.0, 
2010/07/22 14:10,   852.0,   187.8,   354.8,   484.7,        ,        , 
2010/07/22 14:20,   626.3,   140.5,   343.3,   455.6,        ,        , 
2010/07/22 14:30,   578.2,   127.5,   354.0,   458.8,    21.3,    67.1, 
2010/07/22 14:40,   763.9,   168.5,   365.1,   472.9,        ,        , 
2010/07/22 14:50,   800.2,   178.1,   369.8,   476.3,        ,        , 
2010/07/22 15:00,   727.6,   164.4,   368.1,   471.1,    19.7,    68.5, 
2010/07/22 15:10,   651.0,   146.8,   362.7,   464.0,        ,        , 
2010/07/22 15:20,   709.7,   163.8,   352.9,   467.4,        ,        , 
2010/07/22 15:30,   671.6,   155.7,   346.2,   464.9,    19.2,    65.7, 
2010/07/22 15:40,   585.6,   136.0,   335.8,   449.8,        ,        , 
2010/07/22 15:50,   619.9,   147.6,   340.5,   455.8,        ,        , 
2010/07/22 16:00,   581.5,   141.6,   335.6,   448.4,    19.1,    67.6, 
2010/07/22 16:10,   558.8,   139.1,   336.7,   446.0,        ,        , 
2010/07/22 16:20,   539.8,   137.0,   340.0,   448.7,        ,        , 
2010/07/22 16:30,   508.6,   130.8,   340.0,   451.0,    18.8,    68.9, 
2010/07/22 16:40,   483.6,   126.4,   337.6,   448.9,        ,        , 
2010/07/22 16:50,   465.6,   123.6,   338.1,   445.6,        ,        , 
2010/07/22 17:00,   381.2,   100.5,   336.1,   441.2,    18.6,    66.9, 
2010/07/22 17:10,   400.4,   109.2,   334.5,   442.8,        ,        , 
2010/07/22 17:20,   271.6,    74.2,   324.0,   428.3,        ,        , 
2010/07/22 17:30,   318.6,    91.0,   326.8,   427.6,    19.1,    64.6, 
2010/07/22 17:40,   293.3,    86.8,   326.1,   426.2,        ,        , 
2010/07/22 17:50,   278.2,    86.1,   325.8,   424.4,        ,        , 
2010/07/22 18:00,   251.7,    80.4,   326.7,   424.1,    19.2,    64.4, 
2010/07/22 18:10,   223.8,    74.1,   323.1,   418.4,        ,        , 
2010/07/22 18:20,   198.0,    67.1,   323.4,   416.0,        ,        , 
2010/07/22 18:30,   173.6,    61.0,   319.8,   409.3,    18.9,    65.8, 
2010/07/22 18:40,   148.2,    53.9,   320.7,   407.6,        ,        , 
2010/07/22 18:50,   123.8,    46.2,   321.2,   407.3,        ,        , 
2010/07/22 19:00,    99.3,    38.5,   319.5,   403.7,    18.7,    65.6, 
2010/07/22 19:10,    78.9,    30.6,   317.6,   399.6,        ,        , 
2010/07/22 19:20,    58.7,    22.0,   315.2,   394.6,        ,        , 
2010/07/22 19:30,    25.7,     6.3,   311.7,   387.5,    18.5,    65.0, 
2010/07/22 19:40,    11.0,     2.9,   309.7,   383.7,        ,        , 
2010/07/22 19:50,     6.9,     2.0,   311.0,   381.9,        ,        , 
2010/07/22 20:00,     3.2,     1.3,   310.7,   380.4,    18.2,    67.2, 
2010/07/22 20:10,     0.3,     0.5,   310.3,   379.2,        ,        , 
2010/07/22 20:20,     0.0,     0.0,   310.0,   378.3,        ,        , 
2010/07/22 20:30,     0.0,     0.0,   310.4,   378.1,    17.3,    70.8, 
2010/07/22 20:40,     0.0,     0.0,   310.1,   377.6,        ,        , 
2010/07/22 20:50,     0.0,     0.0,   310.2,   376.2,        ,        , 
2010/07/22 21:00,     0.0,     0.0,   309.8,   373.9,    16.4,    73.0, 
2010/07/22 21:10,     0.0,     0.0,   310.6,   375.8,        ,        , 
2010/07/22 21:20,     0.0,     0.0,   310.6,   375.2,        ,        , 
2010/07/22 21:30,     0.0,     0.0,   310.6,   374.1,    15.9,    74.4, 
2010/07/22 21:40,     0.0,     0.0,   309.7,   368.9,        ,        , 
2010/07/22 21:50,     0.0,     0.0,   310.9,   371.4,        ,        , 
2010/07/22 22:00,     0.0,     0.0,   311.0,   370.6,    15.8,    74.3, 
2010/07/22 22:10,     0.0,     0.0,   311.5,   369.7,        ,        , 
2010/07/22 22:20,     0.0,     0.0,   311.2,   370.6,        ,        , 
2010/07/22 22:30,     0.0,     0.0,   312.0,   373.9,    15.7,    76.3, 
2010/07/22 22:40,     0.0,     0.0,   313.1,   374.6,        ,        , 
2010/07/22 22:50,     0.0,     0.0,   312.9,   374.0,        ,        , 
2010/07/22 23:00,     0.0,     0.0,   312.2,   373.3,    15.4,    75.8, 
2010/07/22 23:10,     0.0,     0.0,   312.4,   374.1,        ,        , 
2010/07/22 23:20,     0.0,     0.0,   312.3,   373.6,        ,        , 
2010/07/22 23:30,     0.0,     0.0,   311.5,   369.7,    15.5,    75.7, 
2010/07/22 23:40,     0.0,     0.0,   311.9,   365.3,        ,        , 
2010/07/22 23:50,     0.0,     0.0,   312.1,   363.9,        ,        , 
2010/07/23 00:00,     0.0,     0.0,   311.1,   363.1,    15.6,    78.0, 
