# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 10
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/10 07:10,   169.5,    41.1,   389.0,   416.6,        ,        , 
2010/07/10 07:20,   204.5,    50.1,   389.5,   418.3,        ,        , 
2010/07/10 07:30,   249.1,    61.5,   392.0,   424.0,    18.5,    74.9, 
2010/07/10 07:40,   316.4,    79.8,   392.9,   431.3,        ,        , 
2010/07/10 07:50,   300.6,    75.8,   384.1,   428.8,        ,        , 
2010/07/10 08:00,   252.7,    62.7,   367.7,   418.5,    18.6,    74.5, 
2010/07/10 08:10,   484.9,   124.8,   386.9,   436.5,        ,        , 
2010/07/10 08:20,   534.1,   135.2,   391.5,   442.4,        ,        , 
2010/07/10 08:30,   456.1,   114.9,   384.1,   437.2,    18.8,    77.1, 
2010/07/10 08:40,   431.6,   105.4,   386.8,   436.8,        ,        , 
2010/07/10 08:50,   652.5,   162.4,   398.5,   453.6,        ,        , 
2010/07/10 09:00,   459.7,   112.3,   379.3,   441.1,    18.7,    79.0, 
2010/07/10 09:10,   430.9,   104.3,   372.5,   437.7,        ,        , 
2010/07/10 09:20,   699.4,   169.6,   389.6,   459.0,        ,        , 
2010/07/10 09:30,   787.9,   189.8,   384.2,   468.0,    18.8,    77.6, 
2010/07/10 09:40,   752.0,   180.1,   368.5,   463.7,        ,        , 
2010/07/10 09:50,   755.8,   178.7,   365.4,   463.3,        ,        , 
2010/07/10 10:00,   766.1,   178.7,   363.0,   461.2,    19.1,    78.0, 
2010/07/10 10:10,   772.2,   177.6,   366.0,   465.8,        ,        , 
2010/07/10 10:20,   784.5,   178.3,   368.0,   469.6,        ,        , 
2010/07/10 10:30,   797.3,   179.9,   369.0,   472.2,    19.4,    79.1, 
2010/07/10 10:40,   791.2,   181.2,   368.9,   472.5,        ,        , 
2010/07/10 10:50,   824.1,   183.5,   366.6,   469.8,        ,        , 
2010/07/10 11:00,   837.0,   184.4,   371.7,   476.0,    19.4,    75.7, 
2010/07/10 11:10,   848.9,   185.2,   379.2,   486.0,        ,        , 
2010/07/10 11:20,   858.6,   186.6,   376.8,   484.8,        ,        , 
2010/07/10 11:30,   865.8,   187.2,   375.3,   484.2,    19.7,    66.9, 
2010/07/10 11:40,   871.0,   187.8,   376.6,   486.1,        ,        , 
2010/07/10 11:50,   874.4,   188.2,   377.5,   487.5,        ,        , 
2010/07/10 12:00,   877.7,   188.0,   378.5,   487.7,    20.8,    64.0, 
2010/07/10 12:10,   879.0,   188.3,   377.7,   488.1,        ,        , 
2010/07/10 12:20,   879.8,   189.4,   374.5,   485.9,        ,        , 
2010/07/10 12:30,   879.6,   188.7,   377.0,   485.3,    21.2,    64.1, 
2010/07/10 12:40,   877.4,   188.7,   375.6,   482.6,        ,        , 
2010/07/10 12:50,   874.5,   188.0,   378.5,   485.7,        ,        , 
2010/07/10 13:00,   868.1,   186.4,   380.0,   488.6,    21.3,    63.8, 
2010/07/10 13:10,   861.7,   186.2,   375.5,   485.7,        ,        , 
2010/07/10 13:20,   854.1,   185.2,   374.1,   483.9,        ,        , 
2010/07/10 13:30,   845.4,   184.3,   372.9,   482.4,    21.4,    67.8, 
2010/07/10 13:40,   835.8,   183.2,   375.3,   486.3,        ,        , 
2010/07/10 13:50,   825.6,   181.8,   375.2,   485.5,        ,        , 
2010/07/10 14:00,   814.2,   180.2,   372.3,   483.2,    21.0,    64.8, 
2010/07/10 14:10,   803.0,   178.2,   375.2,   485.8,        ,        , 
2010/07/10 14:20,   791.7,   176.8,   370.8,   482.4,        ,        , 
2010/07/10 14:30,   778.8,   174.8,   371.7,   484.6,    21.4,    65.2, 
2010/07/10 14:40,   761.8,   173.4,   364.1,   475.7,        ,        , 
2010/07/10 14:50,   745.1,   170.7,   365.8,   476.3,        ,        , 
2010/07/10 15:00,   726.9,   167.5,   368.7,   480.3,    21.8,    63.4, 
2010/07/10 15:10,   705.0,   163.9,   368.5,   478.2,        ,        , 
2010/07/10 15:20,   682.0,   160.8,   367.5,   478.4,        ,        , 
2010/07/10 15:30,   661.3,   157.6,   365.9,   474.7,    21.6,    60.9, 
2010/07/10 15:40,   638.7,   153.9,   366.3,   475.3,        ,        , 
2010/07/10 15:50,   614.4,   150.0,   362.7,   472.6,        ,        , 
2010/07/10 16:00,   590.3,   145.7,   362.8,   473.1,    22.2,    63.4, 
2010/07/10 16:10,   566.3,   141.7,   364.6,   472.8,        ,        , 
2010/07/10 16:20,   540.9,   138.3,   358.0,   465.4,        ,        , 
2010/07/10 16:30,   514.9,   134.3,   356.9,   463.7,    22.5,    61.9, 
2010/07/10 16:40,   486.9,   129.4,   355.6,   461.7,        ,        , 
2010/07/10 16:50,   460.1,   124.6,   351.9,   459.1,        ,        , 
2010/07/10 17:00,   428.2,   117.4,   352.6,   456.9,    22.8,    63.2, 
2010/07/10 17:10,   395.9,   110.9,   353.2,   455.5,        ,        , 
2010/07/10 17:20,   366.5,   104.6,   354.7,   454.5,        ,        , 
2010/07/10 17:30,   330.2,    96.5,   351.0,   447.9,    22.6,    61.3, 
2010/07/10 17:40,   298.7,    90.3,   349.8,   443.6,        ,        , 
2010/07/10 17:50,   271.7,    84.7,   351.7,   443.1,        ,        , 
2010/07/10 18:00,   268.1,    85.4,   355.9,   446.5,    22.7,    57.9, 
2010/07/10 18:10,   236.5,    77.8,   352.1,   440.6,        ,        , 
2010/07/10 18:20,   206.0,    69.3,   351.6,   437.3,        ,        , 
2010/07/10 18:30,   178.6,    61.3,   348.2,   432.3,    23.1,    56.0, 
2010/07/10 18:40,   169.9,    60.1,   347.7,   429.4,        ,        , 
2010/07/10 18:50,   149.4,    53.8,   346.5,   427.3,        ,        , 
2010/07/10 19:00,   117.2,    42.7,   346.6,   423.8,    23.4,    54.9, 
2010/07/10 19:10,    87.9,    32.7,   346.7,   421.2,        ,        , 
2010/07/10 19:20,    49.1,    17.4,   344.1,   413.7,        ,        , 
2010/07/10 19:30,    30.4,    10.8,   341.8,   407.4,    23.0,    54.6, 
2010/07/10 19:40,    32.1,    13.3,   343.4,   407.0,        ,        , 
2010/07/10 19:50,    13.1,     3.3,   341.1,   400.9,        ,        , 
2010/07/10 20:00,     5.3,     1.6,   341.5,   398.2,    22.9,    55.1, 
2010/07/10 20:10,     2.4,     0.9,   342.5,   396.9,        ,        , 
2010/07/10 20:20,     0.2,     0.2,   342.6,   393.5,        ,        , 
2010/07/10 20:30,     0.0,     0.0,   342.6,   392.2,    22.1,    57.7, 
2010/07/10 20:40,     0.0,     0.0,   343.8,   395.7,        ,        , 
2010/07/10 20:50,     0.0,     0.0,   343.4,   395.3,        ,        , 
2010/07/10 21:00,     0.0,     0.0,   342.0,   395.2,    21.5,    60.7, 
2010/07/10 21:10,     0.0,     0.0,   342.6,   395.5,        ,        , 
2010/07/10 21:20,     0.0,     0.0,   342.6,   397.1,        ,        , 
2010/07/10 21:30,     0.0,     0.0,   341.9,   394.7,    21.1,    62.8, 
2010/07/10 21:40,     0.0,     0.0,   342.3,   392.4,        ,        , 
2010/07/10 21:50,     0.0,     0.0,   341.5,   392.2,        ,        , 
2010/07/10 22:00,     0.0,     0.0,   340.0,   391.1,    20.7,    60.7, 
2010/07/10 22:10,     0.0,     0.0,   338.9,   390.1,        ,        , 
2010/07/10 22:20,     0.0,     0.0,   340.7,   392.8,        ,        , 
2010/07/10 22:30,     0.0,     0.0,   340.6,   393.3,    20.1,    61.5, 
2010/07/10 22:40,     0.0,     0.0,   339.2,   391.9,        ,        , 
2010/07/10 22:50,     0.0,     0.0,   339.3,   392.3,        ,        , 
2010/07/10 23:00,     0.0,     0.0,   339.6,   392.0,    19.7,    62.1, 
2010/07/10 23:10,     0.0,     0.0,   340.7,   392.3,        ,        , 
2010/07/10 23:20,     0.0,     0.0,   342.2,   392.3,        ,        , 
2010/07/10 23:30,     0.0,     0.0,   341.8,   392.1,    19.6,    62.2, 
2010/07/10 23:40,     0.0,     0.0,   340.4,   389.7,        ,        , 
2010/07/10 23:50,     0.0,     0.0,   341.0,   390.0,        ,        , 
2010/07/11 00:00,     0.0,     0.0,   338.9,   384.8,    19.6,    62.3, 
