# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 09 / Day: 04
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/09/04 07:10,   168.1,    33.8,   300.8,   375.5,        ,        , 
2010/09/04 07:20,   173.2,    48.8,   297.8,   378.2,        ,        , 
2010/09/04 07:30,   205.3,    58.2,   299.1,   381.2,    13.8,    72.6, 
2010/09/04 07:40,   263.0,    74.3,   304.7,   391.4,        ,        , 
2010/09/04 07:50,   290.4,    81.1,   304.1,   394.7,        ,        , 
2010/09/04 08:00,   318.0,    88.5,   303.6,   398.4,    14.1,    71.8, 
2010/09/04 08:10,   344.7,    95.0,   305.3,   404.8,        ,        , 
2010/09/04 08:20,   368.6,   100.9,   303.6,   405.3,        ,        , 
2010/09/04 08:30,   393.9,   106.8,   305.3,   412.3,    14.4,    70.7, 
2010/09/04 08:40,   422.2,   112.9,   304.9,   414.7,        ,        , 
2010/09/04 08:50,   449.9,   118.2,   306.8,   422.4,        ,        , 
2010/09/04 09:00,   477.2,   124.5,   301.2,   415.6,    15.0,    67.8, 
2010/09/04 09:10,   504.6,   130.0,   300.2,   412.9,        ,        , 
2010/09/04 09:20,   529.3,   133.4,   306.4,   423.5,        ,        , 
2010/09/04 09:30,   552.4,   136.8,   312.9,   437.2,    15.4,    67.8, 
2010/09/04 09:40,   573.0,   140.5,   310.7,   437.4,        ,        , 
2010/09/04 09:50,   593.0,   143.8,   310.6,   442.0,        ,        , 
2010/09/04 10:00,   613.5,   147.4,   312.6,   447.2,    15.3,    66.0, 
2010/09/04 10:10,   633.1,   150.9,   314.9,   454.2,        ,        , 
2010/09/04 10:20,   650.9,   153.0,   315.5,   457.5,        ,        , 
2010/09/04 10:30,   636.0,   148.4,   315.4,   459.0,    15.8,    64.8, 
2010/09/04 10:40,   688.7,   159.2,   319.8,   465.1,        ,        , 
2010/09/04 10:50,   690.2,   158.4,   316.8,   466.0,        ,        , 
2010/09/04 11:00,   709.0,   161.0,   319.4,   472.0,    16.3,    64.0, 
2010/09/04 11:10,   767.2,   173.4,   323.9,   476.4,        ,        , 
2010/09/04 11:20,   807.7,   180.9,   331.8,   485.4,        ,        , 
2010/09/04 11:30,   790.0,   176.7,   331.8,   486.5,    16.6,    61.9, 
2010/09/04 11:40,   740.3,   165.6,   322.1,   475.3,        ,        , 
2010/09/04 11:50,   716.3,   159.2,   324.6,   478.7,        ,        , 
2010/09/04 12:00,   669.9,   148.4,   315.3,   467.6,    16.9,    61.2, 
2010/09/04 12:10,   773.3,   172.6,   321.6,   475.6,        ,        , 
2010/09/04 12:20,   611.9,   134.3,   316.7,   457.2,        ,        , 
2010/09/04 12:30,   808.7,   178.2,   337.0,   486.0,    17.1,    64.3, 
2010/09/04 12:40,   798.8,   177.9,   325.1,   475.6,        ,        , 
2010/09/04 12:50,   754.4,   167.5,   321.6,   472.9,        ,        , 
2010/09/04 13:00,   744.2,   165.8,   320.8,   476.2,    16.6,    64.5, 
2010/09/04 13:10,   708.6,   158.4,   324.4,   484.0,        ,        , 
2010/09/04 13:20,   718.9,   161.4,   323.9,   478.3,        ,        , 
2010/09/04 13:30,   722.4,   164.6,   321.8,   477.3,    16.5,    61.9, 
2010/09/04 13:40,   579.8,   132.4,   317.4,   465.5,        ,        , 
2010/09/04 13:50,   415.1,    93.7,   311.4,   443.3,        ,        , 
2010/09/04 14:00,   664.3,   153.0,   322.9,   467.1,    17.0,    64.1, 
2010/09/04 14:10,   668.5,   154.6,   320.7,   467.1,        ,        , 
2010/09/04 14:20,   604.0,   139.9,   319.2,   465.2,        ,        , 
2010/09/04 14:30,   622.7,   146.5,   315.3,   461.5,    16.9,    65.2, 
2010/09/04 14:40,   603.0,   142.9,   317.5,   465.9,        ,        , 
2010/09/04 14:50,   578.8,   139.3,   314.9,   461.7,        ,        , 
2010/09/04 15:00,   553.9,   134.8,   313.7,   457.5,    17.0,    63.4, 
2010/09/04 15:10,   531.6,   131.5,   313.2,   455.8,        ,        , 
2010/09/04 15:20,   510.5,   129.1,   310.3,   450.6,        ,        , 
2010/09/04 15:30,   514.3,   131.8,   314.3,   451.1,    17.6,    64.4, 
2010/09/04 15:40,   476.2,   123.4,   318.4,   448.1,        ,        , 
2010/09/04 15:50,   480.7,   125.3,   332.5,   453.7,        ,        , 
2010/09/04 16:00,   429.6,   113.7,   330.4,   452.5,    17.3,    62.6, 
2010/09/04 16:10,   279.1,    75.0,   310.6,   426.0,        ,        , 
2010/09/04 16:20,   378.3,   106.9,   318.4,   439.6,        ,        , 
2010/09/04 16:30,   334.0,    96.6,   311.4,   430.6,    17.7,    61.6, 
2010/09/04 16:40,   162.6,    45.5,   296.7,   408.3,        ,        , 
2010/09/04 16:50,    54.8,    12.3,   290.0,   386.2,        ,        , 
2010/09/04 17:00,   120.1,    33.0,   298.8,   394.1,    17.6,    62.3, 
2010/09/04 17:10,    70.8,    16.6,   305.2,   388.0,        ,        , 
2010/09/04 17:20,    61.5,    13.7,   328.1,   390.3,        ,        , 
2010/09/04 17:30,    69.5,    16.2,   329.4,   390.6,    16.7,    68.5, 
2010/09/04 17:40,    76.6,    18.4,   339.4,   392.5,        ,        , 
2010/09/04 17:50,    73.6,    17.9,   345.2,   392.6,        ,        , 
2010/09/04 18:00,    65.8,    20.4,   315.9,   387.8,    15.7,    68.3, 
2010/09/04 18:10,    54.7,    15.1,   303.2,   380.5,        ,        , 
2010/09/04 18:20,    23.5,     5.1,   301.5,   377.0,        ,        , 
2010/09/04 18:30,    11.7,     2.6,   296.2,   373.7,    15.6,    69.1, 
2010/09/04 18:40,     5.7,     1.7,   295.0,   370.6,        ,        , 
2010/09/04 18:50,     0.9,     0.6,   295.4,   367.4,        ,        , 
2010/09/04 19:00,     0.0,     0.0,   294.9,   364.1,    15.5,    73.9, 
2010/09/04 19:10,     0.0,     0.0,   293.2,   360.1,        ,        , 
2010/09/04 19:20,     0.0,     0.0,   294.3,   356.6,        ,        , 
2010/09/04 19:30,     0.0,     0.0,   295.5,   357.6,    14.9,    80.4, 
2010/09/04 19:40,     0.0,     0.0,   296.7,   361.9,        ,        , 
2010/09/04 19:50,     0.0,     0.0,   297.9,   365.0,        ,        , 
2010/09/04 20:00,     0.0,     0.0,   298.2,   362.5,    13.9,    81.7, 
2010/09/04 20:10,     0.0,     0.0,   298.4,   362.9,        ,        , 
2010/09/04 20:20,     0.0,     0.0,   301.9,   369.2,        ,        , 
2010/09/04 20:30,     0.0,     0.0,   300.9,   367.9,    13.9,    77.0, 
2010/09/04 20:40,     0.0,     0.0,   298.6,   363.1,        ,        , 
2010/09/04 20:50,     0.0,     0.0,   297.2,   362.1,        ,        , 
2010/09/04 21:00,     0.0,     0.0,   295.4,   357.6,    14.4,    67.4, 
2010/09/04 21:10,     0.0,     0.0,   297.7,   363.0,        ,        , 
2010/09/04 21:20,     0.0,     0.0,   298.0,   365.5,        ,        , 
2010/09/04 21:30,     0.0,     0.0,   296.1,   360.7,    14.8,    69.0, 
2010/09/04 21:40,     0.0,     0.0,   296.6,   360.7,        ,        , 
2010/09/04 21:50,     0.0,     0.0,   296.6,   360.6,        ,        , 
2010/09/04 22:00,     0.0,     0.0,   294.8,   348.7,    14.6,    74.5, 
2010/09/04 22:10,     0.0,     0.0,   295.0,   349.2,        ,        , 
2010/09/04 22:20,     0.0,     0.0,   295.0,   349.5,        ,        , 
2010/09/04 22:30,     0.0,     0.0,   293.8,   347.2,    14.3,    76.9, 
2010/09/04 22:40,     0.0,     0.0,   294.9,   347.0,        ,        , 
2010/09/04 22:50,     0.0,     0.0,   293.4,   341.4,        ,        , 
2010/09/04 23:00,     0.0,     0.0,   292.6,   339.0,    13.4,    78.5, 
2010/09/04 23:10,     0.0,     0.0,   293.4,   337.2,        ,        , 
2010/09/04 23:20,     0.0,     0.0,   296.4,   340.8,        ,        , 
2010/09/04 23:30,     0.0,     0.0,   301.2,   346.9,    12.5,    85.2, 
2010/09/04 23:40,     0.0,     0.0,   301.9,   347.7,        ,        , 
2010/09/04 23:50,     0.0,     0.0,   294.9,   343.4,        ,        , 
2010/09/05 00:00,     0.0,     0.0,   295.6,   346.1,    11.5,    86.5, 
