# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 16
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/16 14:20,   802.3,   175.7,   345.9,   469.0,        ,        , 
2010/07/16 14:30,   786.0,   173.6,   344.6,   468.7,    18.2,    67.6, 
2010/07/16 14:40,   768.6,   171.9,   341.2,   464.2,        ,        , 
2010/07/16 14:50,   749.0,   168.6,   344.5,   466.5,        ,        , 
2010/07/16 15:00,   728.9,   166.2,   342.4,   464.3,    18.4,    67.2, 
2010/07/16 15:10,   707.4,   162.8,   343.4,   465.6,        ,        , 
2010/07/16 15:20,   685.1,   161.2,   336.3,   456.6,        ,        , 
2010/07/16 15:30,   664.3,   157.3,   336.0,   452.6,    18.6,    66.8, 
2010/07/16 15:40,   641.8,   153.0,   341.3,   457.9,        ,        , 
2010/07/16 15:50,   617.8,   148.5,   341.2,   458.3,        ,        , 
2010/07/16 16:00,   594.6,   144.8,   338.8,   455.1,    18.9,    63.3, 
2010/07/16 16:10,   570.5,   141.4,   335.6,   449.7,        ,        , 
2010/07/16 16:20,   543.8,   136.7,   338.2,   452.0,        ,        , 
2010/07/16 16:30,   515.6,   132.4,   334.9,   447.6,    19.0,    62.4, 
2010/07/16 16:40,   487.6,   128.1,   332.5,   443.3,        ,        , 
2010/07/16 16:50,   458.9,   123.0,   330.8,   440.2,        ,        , 
2010/07/16 17:00,   429.6,   116.8,   331.4,   439.3,    19.5,    60.8, 
2010/07/16 17:10,   401.2,   111.3,   330.4,   435.9,        ,        , 
2010/07/16 17:20,   372.7,   105.6,   330.8,   436.0,        ,        , 
2010/07/16 17:30,   343.9,   100.0,   327.4,   430.5,    19.4,    61.5, 
2010/07/16 17:40,   315.4,    94.0,   328.0,   428.7,        ,        , 
2010/07/16 17:50,   287.8,    89.3,   325.4,   426.0,        ,        , 
2010/07/16 18:00,   260.0,    83.5,   323.6,   422.5,    19.5,    65.2, 
2010/07/16 18:10,   231.0,    76.6,   325.0,   421.5,        ,        , 
2010/07/16 18:20,   204.8,    69.5,   323.9,   417.5,        ,        , 
2010/07/16 18:30,   181.0,    62.7,   322.4,   414.1,    19.4,    66.9, 
2010/07/16 18:40,   156.2,    55.9,   321.7,   411.9,        ,        , 
2010/07/16 18:50,   131.7,    48.6,   321.9,   410.5,        ,        , 
2010/07/16 19:00,   107.4,    40.7,   321.2,   407.2,    19.2,    69.0, 
2010/07/16 19:10,    85.4,    33.7,   317.8,   402.7,        ,        , 
2010/07/16 19:20,    64.6,    26.3,   316.3,   398.1,        ,        , 
2010/07/16 19:30,    44.4,    18.2,   315.4,   393.6,    18.9,    69.2, 
2010/07/16 19:40,    28.1,     7.5,   314.0,   388.0,        ,        , 
2010/07/16 19:50,     6.8,     1.9,   311.0,   380.3,        ,        , 
2010/07/16 20:00,     2.5,     0.9,   311.7,   377.9,    18.7,    69.5, 
2010/07/16 20:10,     0.1,     0.5,   313.0,   376.7,        ,        , 
2010/07/16 20:20,     0.0,     0.1,   313.0,   373.4,        ,        , 
2010/07/16 20:30,     0.0,     0.0,   313.5,   372.0,    18.0,    75.4, 
2010/07/16 20:40,     0.0,     0.0,   313.7,   368.4,        ,        , 
2010/07/16 20:50,     0.0,     0.0,   314.3,   368.2,        ,        , 
2010/07/16 21:00,     0.0,     0.0,   313.6,   365.2,    17.0,    77.8, 
2010/07/16 21:10,     0.0,     0.0,   313.5,   367.3,        ,        , 
2010/07/16 21:20,     0.0,     0.0,   312.8,   365.7,        ,        , 
2010/07/16 21:30,     0.0,     0.0,   312.5,   362.8,    16.4,    78.6, 
2010/07/16 21:40,     0.0,     0.0,   312.0,   363.6,        ,        , 
2010/07/16 21:50,     0.0,     0.0,   311.2,   363.9,        ,        , 
2010/07/16 22:00,     0.0,     0.0,   312.7,   370.5,    16.1,    80.0, 
2010/07/16 22:10,     0.0,     0.0,   313.3,   369.2,        ,        , 
2010/07/16 22:20,     0.0,     0.0,   313.6,   364.8,        ,        , 
2010/07/16 22:30,     0.0,     0.0,   314.4,   366.9,    15.7,    78.6, 
2010/07/16 22:40,     0.0,     0.0,   313.8,   365.7,        ,        , 
2010/07/16 22:50,     0.0,     0.0,   313.0,   361.5,        ,        , 
2010/07/16 23:00,     0.0,     0.0,   312.6,   361.0,    15.6,    76.5, 
2010/07/16 23:10,     0.0,     0.0,   312.0,   358.6,        ,        , 
2010/07/16 23:20,     0.0,     0.0,   313.5,   365.1,        ,        , 
2010/07/16 23:30,     0.0,     0.0,   312.7,   363.8,    15.5,    80.0, 
2010/07/16 23:40,     0.0,     0.0,   314.2,   368.3,        ,        , 
2010/07/16 23:50,     0.0,     0.0,   314.0,   368.1,        ,        , 
2010/07/17 00:00,     0.0,     0.0,   313.4,   366.5,    15.0,    82.8, 
