# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 15
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/15 04:20,     0.3,     0.1,   313.9,   351.2,        ,        , 
2010/07/15 04:30,     1.2,     0.1,   311.8,   349.5,    13.1,    88.8, 
2010/07/15 04:40,     4.9,     0.6,   313.2,   351.0,        ,        , 
2010/07/15 04:50,    10.0,     1.6,   317.1,   354.4,        ,        , 
2010/07/15 05:00,    14.4,     2.1,   317.0,   354.9,    12.9,    88.9, 
2010/07/15 05:10,    18.7,     2.7,   315.7,   356.9,        ,        , 
2010/07/15 05:20,    23.3,     3.2,   314.8,   358.3,        ,        , 
2010/07/15 05:30,    27.3,     4.0,   313.4,   359.4,    12.7,    88.0, 
2010/07/15 05:40,    47.4,     8.1,   315.6,   363.3,        ,        , 
2010/07/15 05:50,   120.9,    32.0,   324.0,   379.8,        ,        , 
2010/07/15 06:00,   141.1,    43.2,   324.2,   387.8,    13.1,    84.8, 
2010/07/15 06:10,   164.3,    51.4,   325.0,   393.3,        ,        , 
2010/07/15 06:20,   186.8,    59.3,   324.2,   395.4,        ,        , 
2010/07/15 06:30,   211.3,    65.1,   324.4,   398.5,    13.8,    78.3, 
2010/07/15 06:40,   240.1,    70.3,   327.5,   404.3,        ,        , 
2010/07/15 06:50,   269.0,    77.7,   323.3,   402.4,        ,        , 
2010/07/15 07:00,   295.0,    84.7,   326.6,   407.0,    15.2,    76.0, 
2010/07/15 07:10,   320.3,    91.2,   327.4,   410.3,        ,        , 
2010/07/15 07:20,   348.9,    98.0,   328.7,   414.0,        ,        , 
2010/07/15 07:30,   375.5,   103.9,   331.9,   419.6,    16.0,    75.7, 
2010/07/15 07:40,   402.4,   110.1,   334.3,   424.3,        ,        , 
2010/07/15 07:50,   430.6,   116.5,   332.2,   424.5,        ,        , 
2010/07/15 08:00,   459.8,   122.3,   332.2,   426.5,    16.3,    74.2, 
2010/07/15 08:10,   490.1,   128.1,   333.5,   430.1,        ,        , 
2010/07/15 08:20,   520.2,   133.9,   334.4,   433.4,        ,        , 
2010/07/15 08:30,   530.7,   134.3,   335.1,   435.3,    17.0,    72.6, 
2010/07/15 08:40,   528.2,   132.2,   333.0,   434.5,        ,        , 
2010/07/15 08:50,   602.7,   148.9,   339.5,   441.6,        ,        , 
2010/07/15 09:00,   619.1,   151.2,   339.5,   445.1,    17.1,    71.7, 
2010/07/15 09:10,   646.8,   156.5,   339.8,   447.3,        ,        , 
2010/07/15 09:20,   669.7,   159.9,   343.9,   452.4,        ,        , 
2010/07/15 09:30,   692.5,   163.5,   343.2,   452.3,    17.2,    72.1, 
2010/07/15 09:40,   715.4,   166.4,   345.1,   455.2,        ,        , 
2010/07/15 09:50,   735.4,   170.2,   341.6,   454.6,        ,        , 
2010/07/15 10:00,   753.3,   172.8,   342.9,   456.3,    17.7,    73.8, 
2010/07/15 10:10,   771.5,   174.5,   351.6,   465.7,        ,        , 
2010/07/15 10:20,   788.1,   177.1,   346.4,   461.5,        ,        , 
2010/07/15 10:30,   804.5,   179.3,   348.2,   463.8,    18.0,    78.3, 
2010/07/15 10:40,   819.5,   181.5,   346.0,   461.8,        ,        , 
2010/07/15 10:50,   834.4,   184.1,   340.1,   453.9,        ,        , 
2010/07/15 11:00,   849.1,   184.5,   350.1,   463.4,    18.0,    80.1, 
2010/07/15 11:10,   861.5,   186.0,   350.2,   464.0,        ,        , 
2010/07/15 11:20,   871.8,   187.1,   350.3,   464.5,        ,        , 
2010/07/15 11:30,   880.6,   188.2,   352.0,   469.9,    17.4,    80.1, 
2010/07/15 11:40,   886.8,   189.2,   350.5,   468.7,        ,        , 
2010/07/15 11:50,   891.1,   189.9,   349.4,   467.7,        ,        , 
2010/07/15 12:00,   893.8,   189.7,   356.0,   474.4,    17.5,    78.2, 
2010/07/15 12:10,   895.6,   189.9,   355.2,   474.0,        ,        , 
2010/07/15 12:20,   896.5,   189.7,   358.2,   478.3,        ,        , 
2010/07/15 12:30,   895.2,   190.0,   354.4,   476.5,    17.7,    75.5, 
2010/07/15 12:40,   895.4,   190.8,   354.6,   475.8,        ,        , 
2010/07/15 12:50,   890.8,   190.1,   355.2,   476.0,        ,        , 
2010/07/15 13:00,   884.7,   189.0,   356.5,   477.8,    18.3,    73.0, 
2010/07/15 13:10,   878.2,   188.4,   353.6,   475.1,        ,        , 
2010/07/15 13:20,   871.1,   187.7,   354.3,   475.9,        ,        , 
2010/07/15 13:30,   865.3,   187.6,   351.1,   472.2,    18.5,    73.2, 
2010/07/15 13:40,   855.1,   185.8,   353.1,   474.1,        ,        , 
2010/07/15 13:50,   843.2,   183.9,   351.5,   473.8,        ,        , 
2010/07/15 14:00,   832.5,   181.7,   351.4,   473.2,    18.6,    73.3, 
2010/07/15 14:10,   821.7,   179.8,   351.7,   474.2,        ,        , 
2010/07/15 14:20,   807.1,   177.7,   348.2,   469.4,        ,        , 
2010/07/15 14:30,   790.6,   175.4,   347.0,   469.2,    18.6,    72.9, 
2010/07/15 14:40,   774.4,   173.6,   345.6,   468.3,        ,        , 
2010/07/15 14:50,   756.8,   171.9,   341.7,   465.3,        ,        , 
2010/07/15 15:00,   737.6,   169.0,   341.5,   464.0,    18.7,    72.7, 
2010/07/15 15:10,   715.2,   165.5,   339.9,   459.8,        ,        , 
2010/07/15 15:20,   694.0,   162.4,   339.3,   458.4,        ,        , 
2010/07/15 15:30,   671.6,   158.6,   343.9,   462.0,    18.8,    73.5, 
2010/07/15 15:40,   647.2,   154.3,   343.9,   462.0,        ,        , 
2010/07/15 15:50,   624.0,   150.7,   339.3,   455.0,        ,        , 
2010/07/15 16:00,   600.7,   146.3,   344.4,   457.7,    18.5,    71.6, 
2010/07/15 16:10,   574.6,   142.0,   344.9,   456.5,        ,        , 
2010/07/15 16:20,   547.1,   138.1,   346.1,   456.5,        ,        , 
2010/07/15 16:30,   518.4,   132.9,   345.1,   453.8,    19.0,    67.6, 
2010/07/15 16:40,   489.4,   127.7,   344.8,   453.0,        ,        , 
2010/07/15 16:50,   459.8,   122.6,   341.1,   449.0,        ,        , 
2010/07/15 17:00,   430.5,   116.6,   340.2,   446.1,    20.0,    65.6, 
2010/07/15 17:10,   401.9,   110.6,   344.3,   448.7,        ,        , 
2010/07/15 17:20,   371.8,   104.9,   339.5,   441.7,        ,        , 
2010/07/15 17:30,   343.1,    99.6,   337.1,   436.7,    20.4,    59.6, 
2010/07/15 17:40,   314.7,    93.5,   336.7,   433.4,        ,        , 
2010/07/15 17:50,   287.4,    89.3,   333.4,   428.6,        ,        , 
2010/07/15 18:00,   260.4,    83.0,   335.5,   429.1,    20.7,    57.6, 
2010/07/15 18:10,   231.9,    76.0,   334.9,   425.6,        ,        , 
2010/07/15 18:20,   205.7,    68.5,   337.1,   424.6,        ,        , 
2010/07/15 18:30,   181.6,    62.1,   333.2,   419.1,    20.7,    57.5, 
2010/07/15 18:40,   157.8,    55.9,   331.3,   414.8,        ,        , 
2010/07/15 18:50,   133.0,    47.9,   333.9,   416.2,        ,        , 
2010/07/15 19:00,   109.7,    40.9,   331.6,   411.8,    20.6,    55.5, 
2010/07/15 19:10,    86.5,    32.6,   333.5,   410.7,        ,        , 
2010/07/15 19:20,    64.6,    25.0,   330.3,   404.8,        ,        , 
2010/07/15 19:30,    45.9,    18.4,   327.5,   398.5,    20.5,    54.5, 
2010/07/15 19:40,    30.3,     8.5,   327.2,   392.1,        ,        , 
2010/07/15 19:50,     4.0,     0.0,   320.3,   381.2,        ,        , 
2010/07/15 20:00,     0.2,     0.0,   318.4,   375.5,    20.8,    63.6, 
2010/07/15 20:10,     0.0,     0.0,   317.5,   372.4,        ,        , 
2010/07/15 20:20,     0.0,     0.0,   317.8,   373.9,        ,        , 
2010/07/15 20:30,     0.0,     0.0,   318.5,   374.8,    19.6,    76.3, 
2010/07/15 20:40,     0.0,     0.0,   319.2,   374.3,        ,        , 
2010/07/15 20:50,     0.0,     0.0,   318.6,   371.3,        ,        , 
2010/07/15 21:00,     0.0,     0.0,   318.5,   369.0,    17.5,    80.6, 
2010/07/15 21:10,     0.0,     0.0,   319.5,   368.7,        ,        , 
2010/07/15 21:20,     0.0,     0.0,   318.6,   368.4,        ,        , 
2010/07/15 21:30,     0.0,     0.0,   317.7,   363.8,    16.7,    84.9, 
2010/07/15 21:40,     0.0,     0.0,   318.7,   363.4,        ,        , 
2010/07/15 21:50,     0.0,     0.0,   320.4,   362.3,        ,        , 
2010/07/15 22:00,     0.0,     0.0,   322.0,   362.4,    16.1,    88.3, 
2010/07/15 22:10,     0.0,     0.0,   328.6,   368.1,        ,        , 
2010/07/15 22:20,     0.0,     0.0,   330.6,   364.6,        ,        , 
2010/07/15 22:30,     0.0,     0.0,   329.8,   361.8,    15.6,    90.3, 
2010/07/15 22:40,     0.0,     0.0,   333.6,   364.8,        ,        , 
2010/07/15 22:50,     0.0,     0.0,   338.3,   367.8,        ,        , 
2010/07/15 23:00,     0.0,     0.0,   342.7,   367.6,    15.4,    91.4, 
2010/07/15 23:10,     0.0,     0.0,   350.3,   375.5,        ,        , 
2010/07/15 23:20,     0.0,     0.0,   355.6,   380.6,        ,        , 
2010/07/15 23:30,     0.0,     0.0,   355.1,   381.8,    15.3,    90.8, 
2010/07/15 23:40,     0.0,     0.0,   353.8,   380.7,        ,        , 
2010/07/15 23:50,     0.0,     0.0,   352.7,   379.0,        ,        , 
2010/07/16 00:00,     0.0,     0.0,   351.1,   381.2,    16.2,    88.1, 
