# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 17
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/17 12:50,   892.5,   187.6,   347.6,   471.7,        ,        , 
2010/07/17 13:00,   887.2,   187.0,   347.5,   471.9,    17.7,    74.6, 
2010/07/17 13:10,   880.7,   186.4,   345.3,   468.2,        ,        , 
2010/07/17 13:20,   872.7,   185.2,   347.0,   471.0,        ,        , 
2010/07/17 13:30,   864.1,   184.5,   346.8,   472.4,    17.8,    73.7, 
2010/07/17 13:40,   853.9,   183.1,   344.9,   468.3,        ,        , 
2010/07/17 13:50,   843.5,   181.6,   343.7,   467.4,        ,        , 
2010/07/17 14:00,   832.5,   180.0,   342.9,   466.8,    17.8,    71.3, 
2010/07/17 14:10,   819.0,   177.8,   347.0,   470.6,        ,        , 
2010/07/17 14:20,   804.0,   175.7,   343.3,   468.2,        ,        , 
2010/07/17 14:30,   787.5,   173.4,   341.8,   465.8,    18.0,    68.1, 
2010/07/17 14:40,   769.5,   171.0,   341.1,   464.9,        ,        , 
2010/07/17 14:50,   750.3,   168.0,   342.5,   466.8,        ,        , 
2010/07/17 15:00,   730.6,   166.1,   338.6,   462.7,    18.3,    66.5, 
2010/07/17 15:10,   710.5,   163.4,   340.9,   463.7,        ,        , 
2010/07/17 15:20,   688.6,   160.3,   337.3,   460.3,        ,        , 
2010/07/17 15:30,   668.7,   157.1,   338.9,   461.3,    18.6,    64.8, 
2010/07/17 15:40,   645.5,   153.6,   336.8,   458.3,        ,        , 
2010/07/17 15:50,   621.8,   149.8,   334.6,   455.1,        ,        , 
2010/07/17 16:00,   598.1,   146.0,   333.7,   454.7,    19.0,    64.5, 
2010/07/17 16:10,   573.7,   141.5,   335.9,   454.7,        ,        , 
2010/07/17 16:20,   548.4,   138.5,   332.1,   450.0,        ,        , 
2010/07/17 16:30,   520.4,   134.2,   330.7,   448.0,    19.2,    64.4, 
2010/07/17 16:40,   493.6,   130.7,   325.2,   441.2,        ,        , 
2010/07/17 16:50,   465.3,   124.3,   330.4,   443.9,        ,        , 
2010/07/17 17:00,   435.9,   118.0,   330.3,   443.1,    19.5,    64.3, 
2010/07/17 17:10,   407.0,   113.1,   325.4,   437.3,        ,        , 
2010/07/17 17:20,   378.1,   107.1,   325.3,   435.3,        ,        , 
2010/07/17 17:30,   348.9,   100.6,   327.7,   436.1,    19.5,    62.7, 
2010/07/17 17:40,   319.6,    95.0,   324.2,   431.2,        ,        , 
2010/07/17 17:50,   291.5,    90.4,   322.0,   427.8,        ,        , 
2010/07/17 18:00,   263.0,    84.6,   321.6,   425.3,    19.5,    65.1, 
2010/07/17 18:10,   233.0,    77.5,   323.2,   423.8,        ,        , 
2010/07/17 18:20,   207.1,    70.3,   322.9,   421.3,        ,        , 
2010/07/17 18:30,   182.3,    63.7,   319.5,   416.8,    19.5,    70.5, 
2010/07/17 18:40,   156.9,    56.7,   318.9,   413.8,        ,        , 
2010/07/17 18:50,   132.6,    49.3,   318.4,   412.1,        ,        , 
2010/07/17 19:00,   108.2,    41.9,   316.7,   408.4,    19.6,    72.1, 
2010/07/17 19:10,    85.7,    33.8,   318.1,   405.9,        ,        , 
2010/07/17 19:20,    64.5,    26.4,   315.8,   401.4,        ,        , 
2010/07/17 19:30,    43.2,    17.2,   315.9,   396.3,    19.3,    74.4, 
2010/07/17 19:40,    23.5,     5.4,   313.1,   389.1,        ,        , 
2010/07/17 19:50,     5.4,     1.7,   311.2,   383.8,        ,        , 
2010/07/17 20:00,     1.8,     0.9,   312.3,   379.7,    19.1,    72.6, 
2010/07/17 20:10,     0.0,     0.3,   313.2,   378.2,        ,        , 
2010/07/17 20:20,     0.0,     0.0,   313.6,   375.9,        ,        , 
2010/07/17 20:30,     0.0,     0.0,   312.5,   370.0,    18.4,    76.0, 
2010/07/17 20:40,     0.0,     0.0,   311.2,   365.2,        ,        , 
2010/07/17 20:50,     0.0,     0.0,   311.1,   362.6,        ,        , 
2010/07/17 21:00,     0.0,     0.0,   310.6,   360.3,    17.5,    79.8, 
2010/07/17 21:10,     0.0,     0.0,   309.7,   357.5,        ,        , 
2010/07/17 21:20,     0.0,     0.0,   310.3,   356.9,        ,        , 
2010/07/17 21:30,     0.0,     0.0,   312.3,   357.3,    16.7,    83.3, 
2010/07/17 21:40,     0.0,     0.0,   314.6,   362.4,        ,        , 
2010/07/17 21:50,     0.0,     0.0,   315.1,   369.2,        ,        , 
2010/07/17 22:00,     0.0,     0.0,   314.2,   369.0,    15.5,    84.5, 
2010/07/17 22:10,     0.0,     0.0,   313.6,   372.3,        ,        , 
2010/07/17 22:20,     0.0,     0.0,   312.7,   373.7,        ,        , 
2010/07/17 22:30,     0.0,     0.0,   312.1,   372.4,    15.4,    81.7, 
2010/07/17 22:40,     0.0,     0.0,   311.1,   372.3,        ,        , 
2010/07/17 22:50,     0.0,     0.0,   311.3,   372.3,        ,        , 
2010/07/17 23:00,     0.0,     0.0,   309.8,   364.8,    15.7,    82.2, 
2010/07/17 23:10,     0.0,     0.0,   308.4,   357.2,        ,        , 
2010/07/17 23:20,     0.0,     0.0,   308.6,   354.4,        ,        , 
2010/07/17 23:30,     0.0,     0.0,   311.7,   361.3,    15.5,    83.3, 
2010/07/17 23:40,     0.0,     0.0,   310.9,   361.2,        ,        , 
2010/07/17 23:50,     0.0,     0.0,   309.7,   361.0,        ,        , 
2010/07/18 00:00,     0.0,     0.0,   307.7,   353.5,    14.9,    82.8, 
