# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 08
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/08 07:10,   330.9,    97.8,   354.0,   437.2,        ,        , 
2010/07/08 07:20,   360.0,   105.6,   344.6,   427.9,        ,        , 
2010/07/08 07:30,   389.5,   113.3,   337.8,   422.0,    22.7,    53.0, 
2010/07/08 07:40,   419.9,   118.0,   351.9,   435.7,        ,        , 
2010/07/08 07:50,   451.3,   123.6,   355.2,   435.7,        ,        , 
2010/07/08 08:00,   479.7,   129.5,   358.5,   443.7,    22.3,    49.6, 
2010/07/08 08:10,   507.5,   134.6,   362.0,   451.4,        ,        , 
2010/07/08 08:20,   533.8,   140.1,   358.5,   452.0,        ,        , 
2010/07/08 08:30,   559.5,   145.1,   359.2,   456.6,    22.1,    48.8, 
2010/07/08 08:40,   584.0,   149.5,   361.0,   462.9,        ,        , 
2010/07/08 08:50,   609.6,   153.8,   363.3,   463.4,        ,        , 
2010/07/08 09:00,   637.4,   159.1,   360.9,   456.3,    22.8,    51.4, 
2010/07/08 09:10,   660.1,   162.7,   364.7,   463.2,        ,        , 
2010/07/08 09:20,   681.4,   166.9,   362.0,   463.3,        ,        , 
2010/07/08 09:30,   702.9,   169.1,   377.8,   484.2,    22.9,    48.4, 
2010/07/08 09:40,   726.1,   172.4,   373.8,   472.8,        ,        , 
2010/07/08 09:50,   745.4,   175.2,   377.2,   482.1,        ,        , 
2010/07/08 10:00,   762.9,   179.7,   362.7,   469.2,    23.5,    43.9, 
2010/07/08 10:10,   780.7,   182.5,   362.4,   471.4,        ,        , 
2010/07/08 10:20,   799.0,   184.5,   366.5,   474.6,        ,        , 
2010/07/08 10:30,   815.8,   186.5,   368.7,   476.4,    24.8,    53.2, 
2010/07/08 10:40,   831.1,   188.2,   373.1,   480.4,        ,        , 
2010/07/08 10:50,   844.8,   189.8,   374.8,   482.1,        ,        , 
2010/07/08 11:00,   857.9,   191.3,   376.4,   483.9,    23.2,    50.1, 
2010/07/08 11:10,   869.3,   192.1,   380.5,   489.4,        ,        , 
2010/07/08 11:20,   878.4,   193.6,   378.9,   488.3,        ,        , 
2010/07/08 11:30,   885.1,   194.7,   376.0,   486.3,    23.8,    47.3, 
2010/07/08 11:40,   891.1,   194.9,   378.8,   489.9,        ,        , 
2010/07/08 11:50,   895.8,   195.5,   376.8,   488.6,        ,        , 
2010/07/08 12:00,   899.4,   195.8,   377.5,   489.0,    24.6,    51.2, 
2010/07/08 12:10,   901.5,   196.4,   374.9,   485.0,        ,        , 
2010/07/08 12:20,   902.5,   195.7,   380.1,   491.9,        ,        , 
2010/07/08 12:30,   902.3,   195.3,   382.9,   494.4,    24.3,    52.7, 
2010/07/08 12:40,   899.1,   194.3,   388.7,   503.5,        ,        , 
2010/07/08 12:50,   894.2,   194.0,   382.6,   493.6,        ,        , 
2010/07/08 13:00,   886.6,   192.9,   383.0,   495.9,    24.3,    50.9, 
2010/07/08 13:10,   878.5,   192.7,   379.7,   492.1,        ,        , 
2010/07/08 13:20,   870.1,   191.1,   381.9,   495.4,        ,        , 
2010/07/08 13:30,   861.4,   190.1,   379.5,   490.8,    25.0,    50.7, 
2010/07/08 13:40,   851.8,   187.8,   388.5,   500.5,        ,        , 
2010/07/08 13:50,   841.3,   186.1,   387.4,   499.1,        ,        , 
2010/07/08 14:00,   829.0,   184.2,   386.0,   497.7,    25.0,    45.8, 
2010/07/08 14:10,   816.1,   182.1,   385.5,   499.9,        ,        , 
2010/07/08 14:20,   803.3,   180.3,   383.4,   498.0,        ,        , 
2010/07/08 14:30,   788.8,   178.3,   380.3,   492.7,    26.0,    42.6, 
2010/07/08 14:40,   771.8,   175.9,   378.6,   489.9,        ,        , 
2010/07/08 14:50,   753.5,   172.8,   381.6,   493.1,        ,        , 
2010/07/08 15:00,   733.4,   169.9,   380.7,   491.2,    26.7,    42.4, 
2010/07/08 15:10,   713.2,   166.8,   381.3,   491.4,        ,        , 
2010/07/08 15:20,   693.0,   164.0,   379.6,   490.5,        ,        , 
2010/07/08 15:30,   671.9,   160.9,   376.7,   488.2,    26.8,    40.7, 
2010/07/08 15:40,   648.0,   157.2,   373.3,   484.8,        ,        , 
2010/07/08 15:50,   623.3,   153.7,   370.9,   481.5,        ,        , 
2010/07/08 16:00,   599.7,   149.1,   372.7,   481.2,    27.4,    42.7, 
2010/07/08 16:10,   576.5,   146.0,   368.3,   473.8,        ,        , 
2010/07/08 16:20,   550.6,   141.4,   373.7,   478.4,        ,        , 
2010/07/08 16:30,   524.6,   137.3,   371.6,   473.6,    27.0,    40.8, 
2010/07/08 16:40,   496.6,   132.0,   372.5,   472.8,        ,        , 
2010/07/08 16:50,   466.0,   126.2,   369.8,   468.2,        ,        , 
2010/07/08 17:00,   436.3,   120.4,   369.0,   465.9,    27.3,    38.6, 
2010/07/08 17:10,   408.3,   115.1,   367.5,   463.7,        ,        , 
2010/07/08 17:20,   379.8,   109.2,   367.9,   461.6,        ,        , 
2010/07/08 17:30,   351.3,   103.6,   366.3,   455.1,    27.9,    36.1, 
2010/07/08 17:40,   322.5,    97.8,   366.6,   452.7,        ,        , 
2010/07/08 17:50,   294.0,    92.7,   364.2,   449.9,        ,        , 
2010/07/08 18:00,   267.0,    86.6,   361.1,   447.1,    28.0,    35.8, 
2010/07/08 18:10,   239.9,    79.5,   362.0,   445.7,        ,        , 
2010/07/08 18:20,   213.6,    72.1,   363.0,   445.7,        ,        , 
2010/07/08 18:30,   188.0,    65.0,   362.2,   442.2,    27.9,    39.0, 
2010/07/08 18:40,   163.5,    58.3,   358.0,   437.5,        ,        , 
2010/07/08 18:50,   142.0,    52.1,   356.5,   433.8,        ,        , 
2010/07/08 19:00,   119.0,    43.9,   360.0,   433.1,    27.3,    39.8, 
2010/07/08 19:10,    95.1,    36.6,   357.1,   428.6,        ,        , 
2010/07/08 19:20,    75.4,    30.3,   354.9,   423.8,        ,        , 
2010/07/08 19:30,    57.2,    23.4,   356.5,   422.0,    27.0,    39.8, 
2010/07/08 19:40,    36.0,    14.3,   356.1,   418.4,        ,        , 
2010/07/08 19:50,    18.8,     4.9,   356.2,   415.9,        ,        , 
2010/07/08 20:00,     8.6,     1.8,   355.0,   413.1,    26.7,    39.2, 
2010/07/08 20:10,     3.6,     1.1,   352.9,   409.6,        ,        , 
2010/07/08 20:20,     0.3,     0.2,   352.6,   406.1,        ,        , 
2010/07/08 20:30,     0.0,     0.0,   349.3,   402.1,    26.2,    46.8, 
2010/07/08 20:40,     0.0,     0.0,   348.9,   399.0,        ,        , 
2010/07/08 20:50,     0.0,     0.0,   347.0,   392.4,        ,        , 
2010/07/08 21:00,     0.0,     0.0,   344.7,   387.6,    24.9,    56.2, 
2010/07/08 21:10,     0.0,     0.0,   344.6,   385.7,        ,        , 
2010/07/08 21:20,     0.0,     0.0,   343.7,   385.0,        ,        , 
2010/07/08 21:30,     0.0,     0.0,   344.2,   383.2,    23.3,    65.0, 
2010/07/08 21:40,     0.0,     0.0,   345.0,   385.7,        ,        , 
2010/07/08 21:50,     0.0,     0.0,   354.4,   396.3,        ,        , 
2010/07/08 22:00,     0.0,     0.0,   355.4,   394.7,    21.6,    64.2, 
2010/07/08 22:10,     0.0,     0.0,   356.0,   395.5,        ,        , 
2010/07/08 22:20,     0.0,     0.0,   354.5,   393.6,        ,        , 
2010/07/08 22:30,     0.0,     0.0,   352.0,   391.4,    21.2,    55.1, 
2010/07/08 22:40,     0.0,     0.0,   349.7,   389.1,        ,        , 
2010/07/08 22:50,     0.0,     0.0,   345.8,   385.3,        ,        , 
2010/07/08 23:00,     0.0,     0.0,   345.5,   385.8,    22.4,    58.5, 
2010/07/08 23:10,     0.0,     0.0,   344.0,   383.3,        ,        , 
2010/07/08 23:20,     0.0,     0.0,   345.8,   386.0,        ,        , 
2010/07/08 23:30,     0.0,     0.0,   348.0,   390.1,    21.7,    65.7, 
2010/07/08 23:40,     0.0,     0.0,   342.9,   382.0,        ,        , 
2010/07/08 23:50,     0.0,     0.0,   347.5,   385.6,        ,        , 
2010/07/09 00:00,     0.0,     0.0,   349.2,   387.2,    20.7,    66.7, 
