# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 14
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/14 03:50,     0.0,     0.0,   331.6,   370.1,        ,        , 
2010/08/14 04:00,     0.0,     0.0,   329.8,   369.0,    17.5,    66.4, 
2010/08/14 04:10,     0.0,     0.0,   333.0,   372.5,        ,        , 
2010/08/14 04:20,     0.0,     0.0,   333.0,   370.6,        ,        , 
2010/08/14 04:30,     0.0,     0.0,   330.5,   366.3,    17.7,    65.3, 
2010/08/14 04:40,     0.0,     0.0,   334.1,   370.1,        ,        , 
2010/08/14 04:50,     0.0,     0.0,   330.5,   366.9,        ,        , 
2010/08/14 05:00,     1.7,     0.0,   337.5,   373.0,    17.3,    63.9, 
2010/08/14 05:10,     4.3,     0.0,   336.2,   374.1,        ,        , 
2010/08/14 05:20,     5.4,     0.3,   330.9,   370.4,        ,        , 
2010/08/14 05:30,     8.6,     0.5,   329.4,   369.0,    17.4,    60.8, 
2010/08/14 05:40,    14.1,     1.4,   330.3,   370.4,        ,        , 
2010/08/14 05:50,    19.0,     1.8,   331.7,   373.5,        ,        , 
2010/08/14 06:00,    27.1,     2.5,   335.1,   377.7,    18.4,    67.2, 
2010/08/14 06:10,    72.0,     9.2,   346.9,   387.4,        ,        , 
2010/08/14 06:20,   117.4,    28.6,   350.6,   399.4,        ,        , 
2010/08/14 06:30,   139.5,    39.7,   345.6,   401.6,    17.3,    53.2, 
2010/08/14 06:40,   163.8,    47.1,   345.6,   404.8,        ,        , 
2010/08/14 06:50,   188.8,    54.2,   347.1,   412.5,        ,        , 
2010/08/14 07:00,   214.3,    61.3,   344.6,   412.5,    19.8,    49.2, 
2010/08/14 07:10,   243.3,    67.9,   346.2,   415.8,        ,        , 
2010/08/14 07:20,   273.2,    74.5,   347.6,   421.1,        ,        , 
2010/08/14 07:30,   300.0,    81.1,   346.6,   422.0,    21.3,    47.6, 
2010/08/14 07:40,   326.7,    86.8,   350.9,   432.5,        ,        , 
2010/08/14 07:50,   353.8,    92.5,   352.0,   437.9,        ,        , 
2010/08/14 08:00,   380.8,    98.4,   348.3,   438.7,    22.0,    47.7, 
2010/08/14 08:10,   409.5,   103.7,   349.9,   442.7,        ,        , 
2010/08/14 08:20,   437.0,   108.7,   351.6,   448.6,        ,        , 
2010/08/14 08:30,   464.0,   113.6,   350.7,   450.0,    22.7,    49.5, 
2010/08/14 08:40,   489.4,   117.8,   353.0,   455.9,        ,        , 
2010/08/14 08:50,   515.6,   122.0,   352.4,   456.5,        ,        , 
2010/08/14 09:00,   540.7,   125.5,   356.4,   464.3,    22.7,    50.7, 
2010/08/14 09:10,   565.2,   129.7,   352.9,   462.8,        ,        , 
2010/08/14 09:20,   589.8,   133.5,   351.2,   463.0,        ,        , 
2010/08/14 09:30,   613.2,   136.7,   353.9,   467.5,    22.9,    55.5, 
2010/08/14 09:40,   636.4,   139.6,   356.7,   471.4,        ,        , 
2010/08/14 09:50,   656.2,   141.8,   361.6,   478.2,        ,        , 
2010/08/14 10:00,   676.7,   143.9,   365.6,   483.6,    22.7,    53.6, 
2010/08/14 10:10,   695.6,   146.9,   360.1,   479.5,        ,        , 
2010/08/14 10:20,   712.1,   148.5,   362.8,   482.0,        ,        , 
2010/08/14 10:30,   729.3,   151.0,   360.9,   482.0,    23.0,    50.8, 
2010/08/14 10:40,   745.1,   152.3,   365.8,   486.9,        ,        , 
2010/08/14 10:50,   758.7,   153.0,   370.3,   492.6,        ,        , 
2010/08/14 11:00,   771.3,   154.5,   368.9,   491.4,    23.7,    48.7, 
2010/08/14 11:10,   782.0,   155.7,   368.7,   493.5,        ,        , 
2010/08/14 11:20,   790.6,   156.2,   368.7,   494.2,        ,        , 
2010/08/14 11:30,   800.2,   156.5,   373.6,   499.6,    24.1,    47.2, 
2010/08/14 11:40,   806.3,   157.5,   372.9,   499.4,        ,        , 
2010/08/14 11:50,   811.1,   157.2,   376.6,   501.5,        ,        , 
2010/08/14 12:00,   815.0,   157.7,   375.0,   500.7,    24.4,    42.4, 
2010/08/14 12:10,   818.3,   158.4,   373.5,   498.9,        ,        , 
2010/08/14 12:20,   819.9,   158.3,   372.5,   498.0,        ,        , 
2010/08/14 12:30,   820.4,   157.7,   378.3,   505.2,    25.2,    42.9, 
2010/08/14 12:40,   817.4,   157.4,   375.2,   501.1,        ,        , 
2010/08/14 12:50,   813.9,   157.2,   372.9,   500.8,        ,        , 
2010/08/14 13:00,   808.2,   156.0,   376.4,   505.0,    25.4,    44.3, 
2010/08/14 13:10,   800.3,   154.8,   375.3,   503.3,        ,        , 
2010/08/14 13:20,   791.4,   153.8,   374.6,   502.1,        ,        , 
2010/08/14 13:30,   782.0,   152.8,   373.6,   501.7,    25.3,    43.0, 
2010/08/14 13:40,   771.1,   151.7,   371.8,   499.1,        ,        , 
2010/08/14 13:50,   758.8,   149.7,   375.2,   503.6,        ,        , 
2010/08/14 14:00,   746.0,   148.1,   374.5,   502.3,    25.5,    42.5, 
2010/08/14 14:10,   731.9,   146.3,   373.3,   499.8,        ,        , 
2010/08/14 14:20,   715.3,   144.2,   371.1,   496.7,        ,        , 
2010/08/14 14:30,   700.1,   143.0,   369.6,   493.0,    25.7,    39.8, 
2010/08/14 14:40,   684.5,   140.9,   369.1,   489.5,        ,        , 
2010/08/14 14:50,   664.4,   138.1,   369.7,   488.6,        ,        , 
2010/08/14 15:00,   643.6,   135.7,   369.0,   487.8,    26.1,    39.4, 
2010/08/14 15:10,   620.9,   132.7,   366.7,   483.4,        ,        , 
2010/08/14 15:20,   599.9,   130.0,   368.8,   481.7,        ,        , 
2010/08/14 15:30,   577.5,   126.3,   372.0,   482.9,    26.3,    39.1, 
2010/08/14 15:40,   553.2,   123.4,   369.5,   477.5,        ,        , 
2010/08/14 15:50,   528.1,   120.4,   367.9,   476.5,        ,        , 
2010/08/14 16:00,   502.3,   116.2,   370.0,   475.7,    26.4,    36.0, 
2010/08/14 16:10,   476.4,   112.5,   367.9,   469.6,        ,        , 
2010/08/14 16:20,   448.5,   107.9,   369.5,   470.8,        ,        , 
2010/08/14 16:30,   422.2,   103.5,   371.9,   470.4,    27.2,    33.1, 
2010/08/14 16:40,   394.1,    98.9,   371.3,   467.2,        ,        , 
2010/08/14 16:50,   366.7,    94.5,   371.1,   465.5,        ,        , 
2010/08/14 17:00,   339.4,    89.6,   370.3,   463.7,    27.9,    28.7, 
2010/08/14 17:10,   312.4,    84.6,   368.6,   460.4,        ,        , 
2010/08/14 17:20,   285.4,    78.7,   367.9,   456.6,        ,        , 
2010/08/14 17:30,   259.2,    72.4,   367.1,   452.2,    29.1,    26.6, 
2010/08/14 17:40,   229.0,    65.2,   368.5,   450.9,        ,        , 
2010/08/14 17:50,   199.2,    59.0,   368.8,   449.5,        ,        , 
2010/08/14 18:00,   170.8,    53.0,   366.6,   444.3,    29.6,    25.0, 
2010/08/14 18:10,   145.3,    47.7,   366.3,   441.1,        ,        , 
2010/08/14 18:20,   121.5,    39.7,   365.5,   437.3,        ,        , 
2010/08/14 18:30,    97.8,    32.6,   365.2,   434.3,    30.0,    24.6, 
2010/08/14 18:40,    72.8,    24.9,   363.7,   429.7,        ,        , 
2010/08/14 18:50,    34.6,     5.9,   358.4,   423.4,        ,        , 
2010/08/14 19:00,    16.3,     2.5,   357.4,   420.7,    30.0,    25.1, 
2010/08/14 19:10,    10.4,     1.0,   358.8,   421.3,        ,        , 
2010/08/14 19:20,     5.3,     0.2,   359.3,   418.8,        ,        , 
2010/08/14 19:30,     1.0,     0.0,   360.0,   417.0,    29.4,    26.7, 
2010/08/14 19:40,     0.0,     0.0,   362.1,   416.5,        ,        , 
2010/08/14 19:50,     0.0,     0.0,   363.2,   413.6,        ,        , 
2010/08/14 20:00,     0.0,     0.0,   362.1,   406.8,    28.3,    27.2, 
2010/08/14 20:10,     0.0,     0.0,   360.0,   407.1,        ,        , 
2010/08/14 20:20,     0.0,     0.0,   359.9,   413.0,        ,        , 
2010/08/14 20:30,     0.0,     0.0,   360.3,   411.7,    27.9,    29.8, 
2010/08/14 20:40,     0.0,     0.0,   359.0,   403.7,        ,        , 
2010/08/14 20:50,     0.0,     0.0,   361.0,   407.3,        ,        , 
2010/08/14 21:00,     0.0,     0.0,   363.0,   408.3,    27.1,    31.7, 
2010/08/14 21:10,     0.0,     0.0,   363.2,   403.8,        ,        , 
2010/08/14 21:20,     0.0,     0.0,   363.4,   401.0,        ,        , 
2010/08/14 21:30,     0.0,     0.0,   362.6,   400.4,    26.6,    30.9, 
2010/08/14 21:40,     0.0,     0.0,   357.5,   395.4,        ,        , 
2010/08/14 21:50,     0.0,     0.0,   353.9,   394.2,        ,        , 
2010/08/14 22:00,     0.0,     0.0,   351.5,   389.1,    26.7,    38.8, 
2010/08/14 22:10,     0.0,     0.0,   350.5,   386.3,        ,        , 
2010/08/14 22:20,     0.0,     0.0,   350.8,   387.4,        ,        , 
2010/08/14 22:30,     0.0,     0.0,   357.0,   392.3,    24.9,    49.2, 
2010/08/14 22:40,     0.0,     0.0,   356.5,   391.9,        ,        , 
2010/08/14 22:50,     0.0,     0.0,   356.8,   393.2,        ,        , 
2010/08/14 23:00,     0.0,     0.0,   360.1,   396.6,    22.6,    46.2, 
2010/08/14 23:10,     0.0,     0.0,   359.9,   397.6,        ,        , 
2010/08/14 23:20,     0.0,     0.0,   353.2,   387.7,        ,        , 
2010/08/14 23:30,     0.0,     0.0,   349.5,   384.0,    23.1,    45.2, 
2010/08/14 23:40,     0.0,     0.0,   348.6,   382.7,        ,        , 
2010/08/14 23:50,     0.0,     0.0,   348.3,   381.6,        ,        , 
2010/08/15 00:00,     0.0,     0.0,   348.0,   380.7,    23.5,    54.8, 
