# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 25
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/25 05:10,     0.0,     0.0,   329.3,   353.2,        ,        , 
2010/08/25 05:20,     1.4,     0.0,   330.7,   355.0,        ,        , 
2010/08/25 05:30,     4.1,     0.4,   329.7,   355.0,    13.5,    89.8, 
2010/08/25 05:40,     8.4,     1.0,   329.9,   356.3,        ,        , 
2010/08/25 05:50,    12.7,     1.8,   330.1,   357.9,        ,        , 
2010/08/25 06:00,    17.8,     2.2,   331.9,   360.7,    13.3,    90.0, 
2010/08/25 06:10,    62.1,     8.8,   338.7,   364.7,        ,        , 
2010/08/25 06:20,    96.5,    21.7,   341.8,   371.5,        ,        , 
2010/08/25 06:30,   120.0,    27.4,   341.6,   382.0,    13.3,    91.9, 
2010/08/25 06:40,   149.5,    39.0,   339.5,   393.8,        ,        , 
2010/08/25 06:50,   179.0,    46.1,   341.8,   402.4,        ,        , 
2010/08/25 07:00,   199.7,    52.3,   342.1,   406.4,    14.0,    91.3, 
2010/08/25 07:10,   217.1,    59.1,   342.5,   410.6,        ,        , 
2010/08/25 07:20,   243.1,    66.5,   341.6,   414.3,        ,        , 
2010/08/25 07:30,   296.4,    74.5,   340.2,   417.0,    16.0,    80.1, 
2010/08/25 07:40,   338.3,    81.2,   340.6,   420.8,        ,        , 
2010/08/25 07:50,   356.8,    87.8,   340.5,   423.8,        ,        , 
2010/08/25 08:00,   361.5,    93.4,   340.1,   425.4,    18.1,    74.8, 
2010/08/25 08:10,   369.7,    98.7,   342.9,   431.3,        ,        , 
2010/08/25 08:20,   388.5,   104.2,   345.3,   436.0,        ,        , 
2010/08/25 08:30,   410.1,   109.1,   348.3,   440.3,    18.8,    70.1, 
2010/08/25 08:40,   435.1,   114.4,   347.2,   441.6,        ,        , 
2010/08/25 08:50,   461.1,   119.6,   346.1,   443.1,        ,        , 
2010/08/25 09:00,   489.3,   124.0,   347.5,   448.7,    19.1,    59.9, 
2010/08/25 09:10,   516.6,   128.1,   347.5,   451.7,        ,        , 
2010/08/25 09:20,   542.7,   132.5,   346.1,   453.5,        ,        , 
2010/08/25 09:30,   566.9,   136.1,   349.3,   458.9,    20.4,    67.3, 
2010/08/25 09:40,   589.1,   139.7,   349.2,   460.2,        ,        , 
2010/08/25 09:50,   609.3,   142.5,   350.9,   464.4,        ,        , 
2010/08/25 10:00,   627.0,   145.0,   352.1,   466.0,    20.3,    63.8, 
2010/08/25 10:10,   644.4,   147.6,   352.0,   467.0,        ,        , 
2010/08/25 10:20,   661.0,   150.0,   349.7,   464.5,        ,        , 
2010/08/25 10:30,   674.1,   152.0,   350.4,   467.3,    20.6,    65.2, 
2010/08/25 10:40,   687.2,   153.8,   350.3,   468.1,        ,        , 
2010/08/25 10:50,   701.6,   155.2,   354.9,   473.6,        ,        , 
2010/08/25 11:00,   715.7,   156.2,   357.3,   477.6,    20.4,    71.1, 
2010/08/25 11:10,   726.8,   157.4,   353.9,   474.6,        ,        , 
2010/08/25 11:20,   738.6,   158.9,   351.8,   473.7,        ,        , 
2010/08/25 11:30,   747.4,   159.2,   355.8,   479.2,    19.9,    70.2, 
2010/08/25 11:40,   755.2,   160.4,   354.8,   479.6,        ,        , 
2010/08/25 11:50,   762.7,   160.5,   359.6,   485.3,        ,        , 
2010/08/25 12:00,   767.4,   159.9,   361.6,   486.3,    20.0,    71.6, 
2010/08/25 12:10,   768.6,   159.9,   361.6,   487.3,        ,        , 
2010/08/25 12:20,   769.7,   160.5,   357.5,   482.7,        ,        , 
2010/08/25 12:30,   772.6,   159.7,   363.2,   489.7,    20.5,    66.5, 
2010/08/25 12:40,   771.1,   159.1,   362.7,   490.4,        ,        , 
2010/08/25 12:50,   767.5,   158.5,   363.9,   491.7,        ,        , 
2010/08/25 13:00,   761.4,   157.6,   365.4,   493.8,    21.0,    63.7, 
2010/08/25 13:10,   751.0,   157.0,   362.3,   490.3,        ,        , 
2010/08/25 13:20,   738.7,   154.7,   367.4,   494.3,        ,        , 
2010/08/25 13:30,   725.8,   153.2,   368.2,   494.8,    21.7,    60.0, 
2010/08/25 13:40,   712.3,   151.5,   367.9,   495.5,        ,        , 
2010/08/25 13:50,   699.7,   150.8,   362.1,   490.4,        ,        , 
2010/08/25 14:00,   687.1,   148.7,   366.0,   493.2,    22.8,    55.9, 
2010/08/25 14:10,   673.1,   146.4,   364.4,   490.0,        ,        , 
2010/08/25 14:20,   659.1,   143.2,   368.5,   494.8,        ,        , 
2010/08/25 14:30,   645.8,   141.5,   365.0,   490.2,    23.6,    51.8, 
2010/08/25 14:40,   630.2,   138.8,   365.3,   489.9,        ,        , 
2010/08/25 14:50,   611.0,   136.4,   363.1,   486.9,        ,        , 
2010/08/25 15:00,   589.6,   132.8,   364.1,   484.8,    23.9,    46.6, 
2010/08/25 15:10,   568.2,   130.6,   357.8,   476.1,        ,        , 
2010/08/25 15:20,   546.4,   127.5,   358.7,   476.4,        ,        , 
2010/08/25 15:30,   523.2,   124.1,   357.0,   473.1,    24.7,    44.4, 
2010/08/25 15:40,   499.3,   119.8,   360.6,   474.1,        ,        , 
2010/08/25 15:50,   473.7,   115.9,   359.6,   471.5,        ,        , 
2010/08/25 16:00,   446.9,   111.6,   357.6,   468.1,    24.2,    41.9, 
2010/08/25 16:10,   421.7,   107.3,   357.8,   465.6,        ,        , 
2010/08/25 16:20,   394.6,   102.6,   357.1,   463.6,        ,        , 
2010/08/25 16:30,   365.5,    97.1,   357.4,   461.1,    24.5,    42.9, 
2010/08/25 16:40,   336.4,    91.9,   355.3,   456.5,        ,        , 
2010/08/25 16:50,   308.6,    86.5,   354.3,   454.4,        ,        , 
2010/08/25 17:00,   282.1,    80.8,   352.6,   450.0,    24.8,    42.1, 
2010/08/25 17:10,   257.2,    75.2,   351.0,   446.4,        ,        , 
2010/08/25 17:20,   229.7,    69.7,   349.9,   442.3,        ,        , 
2010/08/25 17:30,   201.5,    63.5,   350.5,   440.2,    24.7,    46.1, 
2010/08/25 17:40,   174.2,    56.3,   350.6,   436.7,        ,        , 
2010/08/25 17:50,   147.3,    47.6,   350.9,   432.9,        ,        , 
2010/08/25 18:00,   122.2,    40.6,   349.8,   428.7,    24.5,    49.4, 
2010/08/25 18:10,    97.8,    33.5,   350.2,   424.5,        ,        , 
2010/08/25 18:20,    73.7,    26.4,   348.6,   418.9,        ,        , 
2010/08/25 18:30,    39.5,    11.3,   344.7,   408.1,    24.4,    53.2, 
2010/08/25 18:40,     6.5,     0.0,   339.4,   396.6,        ,        , 
2010/08/25 18:50,     1.8,     0.0,   337.9,   390.0,        ,        , 
2010/08/25 19:00,     0.0,     0.0,   337.2,   386.0,    24.1,    59.1, 
2010/08/25 19:10,     0.0,     0.0,   336.5,   383.0,        ,        , 
2010/08/25 19:20,     0.0,     0.0,   337.6,   380.9,        ,        , 
2010/08/25 19:30,     0.0,     0.0,   337.8,   378.8,    22.5,    65.4, 
2010/08/25 19:40,     0.0,     0.0,   340.9,   380.8,        ,        , 
2010/08/25 19:50,     0.0,     0.0,   340.8,   381.3,        ,        , 
2010/08/25 20:00,     0.0,     0.0,   340.1,   377.4,    20.3,    64.1, 
2010/08/25 20:10,     0.0,     0.0,   341.2,   378.5,        ,        , 
2010/08/25 20:20,     0.0,     0.0,   339.1,   375.2,        ,        , 
2010/08/25 20:30,     0.0,     0.0,   337.1,   373.7,    19.6,    64.6, 
2010/08/25 20:40,     0.0,     0.0,   338.5,   373.9,        ,        , 
2010/08/25 20:50,     0.0,     0.0,   339.7,   373.7,        ,        , 
2010/08/25 21:00,     0.0,     0.0,   340.2,   376.3,    19.0,    66.0, 
2010/08/25 21:10,     0.0,     0.0,   340.1,   379.4,        ,        , 
2010/08/25 21:20,     0.0,     0.0,   340.3,   383.8,        ,        , 
2010/08/25 21:30,     0.0,     0.0,   339.4,   386.4,    18.4,    64.4, 
2010/08/25 21:40,     0.0,     0.0,   337.5,   384.3,        ,        , 
2010/08/25 21:50,     0.0,     0.0,   336.6,   382.8,        ,        , 
2010/08/25 22:00,     0.0,     0.0,   336.7,   382.0,    18.8,    61.1, 
2010/08/25 22:10,     0.0,     0.0,   337.1,   384.3,        ,        , 
2010/08/25 22:20,     0.0,     0.0,   334.8,   380.1,        ,        , 
2010/08/25 22:30,     0.0,     0.0,   334.0,   375.7,    18.8,    61.7, 
2010/08/25 22:40,     0.0,     0.0,   332.5,   370.8,        ,        , 
2010/08/25 22:50,     0.0,     0.0,   332.2,   371.9,        ,        , 
2010/08/25 23:00,     0.0,     0.0,   333.2,   379.6,    18.5,    65.0, 
2010/08/25 23:10,     0.0,     0.0,   332.6,   382.3,        ,        , 
2010/08/25 23:20,     0.0,     0.0,   331.6,   380.5,        ,        , 
2010/08/25 23:30,     0.0,     0.0,   330.4,   374.3,    17.8,    66.8, 
2010/08/25 23:40,     0.0,     0.0,   325.5,   366.4,        ,        , 
2010/08/25 23:50,     0.0,     0.0,   325.5,   363.4,        ,        , 
2010/08/26 00:00,     0.0,     0.0,   325.6,   362.4,    17.5,    71.4, 
