# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 11
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/11 11:40,   817.9,   157.6,   359.4,   479.6,        ,        , 
2010/08/11 11:50,   803.8,   154.8,   355.0,   475.8,        ,        , 
2010/08/11 12:00,   812.4,   155.5,   362.1,   482.0,    18.6,    77.8, 
2010/08/11 12:10,   799.8,   152.6,   357.1,   477.4,        ,        , 
2010/08/11 12:20,   810.0,   153.2,   357.6,   480.3,        ,        , 
2010/08/11 12:30,   808.4,   152.2,   361.2,   484.7,    18.5,    74.7, 
2010/08/11 12:40,   807.9,   151.5,   365.1,   487.5,        ,        , 
2010/08/11 12:50,   807.8,   152.5,   356.8,   480.1,        ,        , 
2010/08/11 13:00,   802.9,   151.6,   358.8,   483.9,    18.7,    72.5, 
2010/08/11 13:10,   795.8,   150.4,   360.3,   484.1,        ,        , 
2010/08/11 13:20,   786.9,   149.4,   357.9,   481.6,        ,        , 
2010/08/11 13:30,   776.8,   148.1,   359.7,   483.9,    19.2,    70.7, 
2010/08/11 13:40,   766.3,   146.5,   358.6,   482.3,        ,        , 
2010/08/11 13:50,   756.0,   145.6,   356.2,   480.8,        ,        , 
2010/08/11 14:00,   744.4,   144.4,   354.7,   480.6,    19.4,    71.7, 
2010/08/11 14:10,   730.8,   142.7,   353.8,   478.6,        ,        , 
2010/08/11 14:20,   715.0,   140.6,   355.2,   479.5,        ,        , 
2010/08/11 14:30,   698.6,   138.3,   354.3,   477.0,    19.5,    71.5, 
2010/08/11 14:40,   682.1,   136.6,   351.4,   473.7,        ,        , 
2010/08/11 14:50,   664.5,   134.6,   350.7,   472.5,        ,        , 
2010/08/11 15:00,   645.9,   132.3,   350.0,   471.8,    19.5,    70.6, 
2010/08/11 15:10,   625.2,   129.7,   349.0,   469.2,        ,        , 
2010/08/11 15:20,   603.9,   127.4,   347.0,   466.6,        ,        , 
2010/08/11 15:30,   581.8,   124.3,   349.9,   468.5,    19.5,    71.8, 
2010/08/11 15:40,   559.2,   120.9,   352.5,   470.1,        ,        , 
2010/08/11 15:50,   534.0,   118.4,   346.9,   462.6,        ,        , 
2010/08/11 16:00,   509.1,   115.6,   343.3,   457.4,    19.5,    65.4, 
2010/08/11 16:10,   482.9,   111.6,   341.2,   453.4,        ,        , 
2010/08/11 16:20,   456.5,   108.1,   338.9,   449.1,        ,        , 
2010/08/11 16:30,   430.4,   103.2,   343.7,   452.1,    20.1,    68.1, 
2010/08/11 16:40,   401.4,    98.6,   345.2,   452.1,        ,        , 
2010/08/11 16:50,   373.2,    94.9,   339.1,   444.8,        ,        , 
2010/08/11 17:00,   346.4,    90.0,   338.7,   443.9,    19.8,    67.4, 
2010/08/11 17:10,   319.8,    85.0,   338.9,   442.5,        ,        , 
2010/08/11 17:20,   293.9,    79.5,   338.7,   439.4,        ,        , 
2010/08/11 17:30,   270.9,    73.5,   334.7,   433.2,    20.3,    67.0, 
2010/08/11 17:40,   236.7,    67.3,   331.9,   428.6,        ,        , 
2010/08/11 17:50,   200.6,    59.8,   333.2,   427.4,        ,        , 
2010/08/11 18:00,   176.9,    55.6,   331.7,   423.6,    20.1,    68.8, 
2010/08/11 18:10,   154.3,    51.1,   329.9,   418.7,        ,        , 
2010/08/11 18:20,   131.0,    44.0,   329.7,   415.1,        ,        , 
2010/08/11 18:30,   107.3,    36.7,   328.1,   410.8,    20.0,    73.4, 
2010/08/11 18:40,    82.8,    29.9,   328.6,   407.5,        ,        , 
2010/08/11 18:50,    60.2,    20.2,   328.9,   404.4,        ,        , 
2010/08/11 19:00,    35.0,     6.2,   328.0,   397.7,    19.6,    76.7, 
2010/08/11 19:10,     9.9,     1.1,   325.3,   389.4,        ,        , 
2010/08/11 19:20,     4.7,     0.6,   324.9,   384.4,        ,        , 
2010/08/11 19:30,     0.7,     0.0,   324.7,   380.4,    19.1,    79.3, 
2010/08/11 19:40,     0.0,     0.0,   324.8,   377.4,        ,        , 
2010/08/11 19:50,     0.0,     0.0,   324.9,   374.9,        ,        , 
2010/08/11 20:00,     0.0,     0.0,   325.3,   373.3,    18.3,    84.1, 
2010/08/11 20:10,     0.0,     0.0,   327.0,   377.4,        ,        , 
2010/08/11 20:20,     0.0,     0.0,   327.7,   381.4,        ,        , 
2010/08/11 20:30,     0.0,     0.0,   328.8,   382.1,    17.2,    87.7, 
2010/08/11 20:40,     0.0,     0.0,   329.5,   384.5,        ,        , 
2010/08/11 20:50,     0.0,     0.0,   327.4,   377.0,        ,        , 
2010/08/11 21:00,     0.0,     0.0,   328.5,   373.1,    16.7,    88.7, 
2010/08/11 21:10,     0.0,     0.0,   329.9,   377.3,        ,        , 
2010/08/11 21:20,     0.0,     0.0,   328.8,   372.2,        ,        , 
2010/08/11 21:30,     0.0,     0.0,   329.3,   371.9,    16.6,    87.3, 
2010/08/11 21:40,     0.0,     0.0,   330.9,   373.4,        ,        , 
2010/08/11 21:50,     0.0,     0.0,   330.5,   372.9,        ,        , 
2010/08/11 22:00,     0.0,     0.0,   329.7,   372.4,    16.3,    87.7, 
2010/08/11 22:10,     0.0,     0.0,   328.8,   370.7,        ,        , 
2010/08/11 22:20,     0.0,     0.0,   329.3,   369.8,        ,        , 
2010/08/11 22:30,     0.0,     0.0,   329.7,   368.5,    16.1,    87.9, 
2010/08/11 22:40,     0.0,     0.0,   330.0,   368.7,        ,        , 
2010/08/11 22:50,     0.0,     0.0,   329.9,   368.8,        ,        , 
2010/08/11 23:00,     0.0,     0.0,   330.1,   369.0,    15.8,    88.1, 
2010/08/11 23:10,     0.0,     0.0,   331.6,   373.0,        ,        , 
2010/08/11 23:20,     0.0,     0.0,   330.3,   370.2,        ,        , 
2010/08/11 23:30,     0.0,     0.0,   330.5,   371.4,    15.6,    87.6, 
2010/08/11 23:40,     0.0,     0.0,   330.4,   370.7,        ,        , 
2010/08/11 23:50,     0.0,     0.0,   330.4,   371.0,        ,        , 
2010/08/12 00:00,     0.0,     0.0,   331.1,   372.5,    15.7,    87.0, 
