# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 18
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/18 04:00,     0.0,     0.0,   306.5,   363.5,    13.6,    86.8, 
2010/07/18 04:10,     0.0,     0.0,   306.5,   360.5,        ,        , 
2010/07/18 04:20,     0.0,     0.0,   305.7,   355.6,        ,        , 
2010/07/18 04:30,     0.3,     0.0,   305.6,   354.5,    13.7,    87.1, 
2010/07/18 04:40,     2.4,     0.4,   304.4,   351.7,        ,        , 
2010/07/18 04:50,     5.6,     0.8,   302.4,   349.0,        ,        , 
2010/07/18 05:00,    11.6,     1.8,   303.2,   349.4,    13.4,    88.5, 
2010/07/18 05:10,    17.9,     2.5,   306.9,   353.6,        ,        , 
2010/07/18 05:20,    22.5,     3.5,   303.8,   353.0,        ,        , 
2010/07/18 05:30,    27.3,     4.4,   306.2,   356.6,    12.8,    91.1, 
2010/07/18 05:40,    51.2,     8.4,   309.1,   359.0,        ,        , 
2010/07/18 05:50,   118.7,    30.1,   317.3,   373.0,        ,        , 
2010/07/18 06:00,   141.5,    40.6,   318.3,   383.4,    12.4,    92.2, 
2010/07/18 06:10,   173.7,    50.4,   325.7,   392.0,        ,        , 
2010/07/18 06:20,   220.7,    66.2,   340.7,   403.2,        ,        , 
2010/07/18 06:30,   181.1,    50.2,   333.6,   399.3,    12.8,    87.1, 
2010/07/18 06:40,   237.2,    67.4,   332.8,   404.4,        ,        , 
2010/07/18 06:50,   177.3,    45.2,   325.2,   398.2,        ,        , 
2010/07/18 07:00,   159.5,    38.8,   325.4,   398.3,    14.5,    81.2, 
2010/07/18 07:10,   314.6,    84.1,   342.5,   411.2,        ,        , 
2010/07/18 07:20,   225.2,    56.5,   337.5,   409.1,        ,        , 
2010/07/18 07:30,   324.7,    82.8,   344.8,   413.4,    15.3,    82.0, 
2010/07/18 07:40,   320.5,    81.4,   355.2,   418.0,        ,        , 
2010/07/18 07:50,   250.6,    59.3,   360.7,   413.6,        ,        , 
2010/07/18 08:00,   277.0,    65.3,   364.6,   417.7,    15.7,    82.4, 
2010/07/18 08:10,   314.2,    74.8,   350.6,   420.0,        ,        , 
2010/07/18 08:20,   515.1,   130.8,   350.5,   432.9,        ,        , 
2010/07/18 08:30,   262.6,    61.1,   346.3,   414.3,    16.1,    80.7, 
2010/07/18 08:40,   387.6,    91.3,   362.6,   425.9,        ,        , 
2010/07/18 08:50,   350.3,    82.2,   366.2,   423.0,        ,        , 
2010/07/18 09:00,   385.2,    89.9,   379.4,   428.3,    16.5,    80.1, 
2010/07/18 09:10,   371.8,    86.7,   376.3,   429.9,        ,        , 
2010/07/18 09:20,   426.6,    99.0,   382.8,   437.7,        ,        , 
2010/07/18 09:30,   565.1,   132.4,   383.1,   442.6,    16.5,    78.4, 
2010/07/18 09:40,   663.3,   155.7,   366.1,   451.7,        ,        , 
2010/07/18 09:50,   836.4,   194.3,   360.5,   463.4,        ,        , 
2010/07/18 10:00,   817.3,   188.6,   352.0,   462.4,    16.8,    75.8, 
2010/07/18 10:10,   801.4,   182.9,   342.1,   458.5,        ,        , 
2010/07/18 10:20,   790.6,   177.9,   337.5,   455.4,        ,        , 
2010/07/18 10:30,   808.7,   179.7,   339.0,   458.9,    17.5,    74.3, 
2010/07/18 10:40,   819.3,   180.2,   339.7,   458.5,        ,        , 
2010/07/18 10:50,   832.0,   181.4,   342.1,   461.4,        ,        , 
2010/07/18 11:00,   844.6,   182.6,   344.4,   464.6,    17.5,    75.2, 
2010/07/18 11:10,   857.9,   184.2,   344.3,   464.4,        ,        , 
2010/07/18 11:20,   866.2,   184.7,   348.5,   470.9,        ,        , 
2010/07/18 11:30,   874.7,   185.1,   352.5,   474.7,    17.4,    74.2, 
2010/07/18 11:40,   880.4,   186.1,   347.6,   469.8,        ,        , 
2010/07/18 11:50,   886.1,   186.8,   349.6,   471.9,        ,        , 
2010/07/18 12:00,   890.1,   187.2,   347.9,   470.8,    17.9,    72.6, 
2010/07/18 12:10,   893.7,   186.9,   354.6,   477.8,        ,        , 
2010/07/18 12:20,   893.9,   186.4,   353.4,   477.7,        ,        , 
2010/07/18 12:30,   894.0,   186.5,   350.7,   475.4,    18.3,    71.4, 
2010/07/18 12:40,   893.0,   187.3,   345.6,   471.8,        ,        , 
2010/07/18 12:50,   892.0,   187.7,   342.6,   468.2,        ,        , 
2010/07/18 13:00,   888.3,   186.7,   349.9,   475.3,    18.5,    71.4, 
2010/07/18 13:10,   881.3,   185.4,   349.9,   475.1,        ,        , 
2010/07/18 13:20,   873.9,   184.7,   347.4,   473.8,        ,        , 
2010/07/18 13:30,   864.1,   183.1,   346.6,   471.7,    18.4,    70.2, 
2010/07/18 13:40,   854.9,   181.9,   347.4,   472.4,        ,        , 
2010/07/18 13:50,   843.9,   180.7,   344.9,   470.1,        ,        , 
2010/07/18 14:00,   833.0,   180.3,   338.0,   463.8,    18.6,    68.1, 
2010/07/18 14:10,   823.2,   178.1,   344.0,   468.3,        ,        , 
2010/07/18 14:20,   808.4,   176.0,   342.8,   466.6,        ,        , 
2010/07/18 14:30,   792.8,   174.7,   338.9,   462.6,    18.7,    66.6, 
2010/07/18 14:40,   780.3,   173.6,   337.6,   463.3,        ,        , 
2010/07/18 14:50,   762.0,   170.7,   336.2,   463.9,        ,        , 
2010/07/18 15:00,   740.7,   167.6,   335.1,   462.9,    18.9,    67.8, 
2010/07/18 15:10,   719.6,   164.9,   334.2,   461.0,        ,        , 
2010/07/18 15:20,   696.8,   161.4,   333.7,   459.5,        ,        , 
2010/07/18 15:30,   673.1,   157.1,   333.8,   459.3,    18.8,    71.1, 
2010/07/18 15:40,   647.8,   153.3,   333.6,   457.2,        ,        , 
2010/07/18 15:50,   621.4,   149.5,   331.5,   453.2,        ,        , 
2010/07/18 16:00,   595.4,   146.4,   330.1,   452.5,    18.6,    71.6, 
2010/07/18 16:10,   566.4,   142.4,   328.4,   447.5,        ,        , 
2010/07/18 16:20,   539.1,   138.0,   330.8,   449.1,        ,        , 
2010/07/18 16:30,   513.4,   134.0,   329.2,   443.6,    18.8,    71.7, 
2010/07/18 16:40,   487.6,   129.1,   329.1,   443.2,        ,        , 
2010/07/18 16:50,   461.6,   123.6,   329.3,   442.7,        ,        , 
2010/07/18 17:00,   434.8,   117.8,   326.2,   437.6,    18.9,    70.1, 
2010/07/18 17:10,   406.5,   112.4,   324.7,   435.0,        ,        , 
2010/07/18 17:20,   377.2,   106.9,   324.6,   432.6,        ,        , 
2010/07/18 17:30,   345.4,   100.6,   324.1,   431.0,    19.2,    67.8, 
2010/07/18 17:40,   314.5,    95.2,   323.2,   428.5,        ,        , 
2010/07/18 17:50,   288.6,    91.0,   319.2,   423.2,        ,        , 
2010/07/18 18:00,   264.9,    85.2,   319.7,   422.6,    19.2,    66.0, 
2010/07/18 18:10,   237.9,    78.6,   316.4,   418.0,        ,        , 
2010/07/18 18:20,   209.8,    71.3,   316.6,   415.8,        ,        , 
2010/07/18 18:30,   183.0,    64.0,   315.8,   412.7,    19.4,    66.8, 
2010/07/18 18:40,   156.7,    56.5,   316.7,   411.1,        ,        , 
2010/07/18 18:50,   132.1,    49.4,   314.1,   408.3,        ,        , 
2010/07/18 19:00,   107.5,    42.1,   311.8,   404.1,    19.3,    67.1, 
2010/07/18 19:10,    84.9,    34.4,   310.8,   400.5,        ,        , 
2010/07/18 19:20,    63.7,    26.4,   310.8,   396.7,        ,        , 
2010/07/18 19:30,    41.3,    15.6,   310.6,   391.5,    19.1,    68.6, 
2010/07/18 19:40,    18.6,     3.6,   308.5,   384.7,        ,        , 
2010/07/18 19:50,     4.7,     1.3,   306.5,   378.7,        ,        , 
2010/07/18 20:00,     1.3,     0.6,   307.3,   375.6,    18.7,    74.0, 
2010/07/18 20:10,     0.0,     0.3,   308.5,   377.1,        ,        , 
2010/07/18 20:20,     0.0,     0.0,   308.8,   377.1,        ,        , 
2010/07/18 20:30,     0.0,     0.0,   309.1,   376.7,    18.0,    78.7, 
2010/07/18 20:40,     0.0,     0.0,   309.3,   378.0,        ,        , 
2010/07/18 20:50,     0.0,     0.0,   309.2,   377.1,        ,        , 
2010/07/18 21:00,     0.0,     0.0,   310.0,   376.9,    17.1,    72.9, 
2010/07/18 21:10,     0.0,     0.0,   310.8,   378.6,        ,        , 
2010/07/18 21:20,     0.0,     0.0,   311.9,   378.8,        ,        , 
2010/07/18 21:30,     0.0,     0.0,   313.1,   378.9,    16.7,    77.8, 
2010/07/18 21:40,     0.0,     0.0,   311.7,   377.5,        ,        , 
2010/07/18 21:50,     0.0,     0.0,   312.3,   378.2,        ,        , 
2010/07/18 22:00,     0.0,     0.0,   312.3,   377.0,    16.3,    80.1, 
2010/07/18 22:10,     0.0,     0.0,   312.3,   377.8,        ,        , 
2010/07/18 22:20,     0.0,     0.0,   311.8,   376.4,        ,        , 
2010/07/18 22:30,     0.0,     0.0,   312.1,   377.3,    16.0,    81.8, 
2010/07/18 22:40,     0.0,     0.0,   312.2,   375.9,        ,        , 
2010/07/18 22:50,     0.0,     0.0,   312.1,   376.0,        ,        , 
2010/07/18 23:00,     0.0,     0.0,   311.6,   374.8,    15.6,    81.8, 
2010/07/18 23:10,     0.0,     0.0,   310.7,   372.1,        ,        , 
2010/07/18 23:20,     0.0,     0.0,   311.4,   372.5,        ,        , 
2010/07/18 23:30,     0.0,     0.0,   312.0,   373.1,    15.3,    81.8, 
2010/07/18 23:40,     0.0,     0.0,   312.3,   372.2,        ,        , 
2010/07/18 23:50,     0.0,     0.0,   311.6,   368.8,        ,        , 
2010/07/19 00:00,     0.0,     0.0,   313.0,   369.9,    15.0,    80.4, 
