# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/16 10:30 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-16 10:31:15",   4.0211,  -1.1187,  -0.2655
"2000-08-16 10:31:16",   3.9155,  -0.8703,   0.0926
"2000-08-16 10:31:17",   4.2465,  -1.4402,  -0.0609
"2000-08-16 10:31:18",   4.2954,  -1.2035,  -0.3059
"2000-08-16 10:31:19",   4.1415,  -1.2676,  -0.3810
"2000-08-16 10:31:20",   4.3417,  -1.2198,  -0.4100
"2000-08-16 10:31:21",   4.3007,  -0.6624,  -0.2785
"2000-08-16 10:31:22",   4.1411,  -0.6453,   0.2001
"2000-08-16 10:31:23",   4.6591,  -1.3064,  -0.0032
"2000-08-16 10:31:24",   4.1075,  -1.2807,  -0.1167
"2000-08-16 10:31:25",   4.3269,  -1.3542,  -0.0043
"2000-08-16 10:31:26",   4.1801,  -1.5654,  -0.2264
"2000-08-16 10:31:27",   3.9738,  -1.6402,  -0.3787
"2000-08-16 10:31:28",   3.8277,  -1.5337,  -0.3615
"2000-08-16 10:31:29",   3.9882,  -1.5571,  -0.2812
"2000-08-16 10:31:30",   3.8774,  -1.6737,  -0.3914
"2000-08-16 10:31:31",   3.7816,  -1.7115,  -0.5524
"2000-08-16 10:31:32",   3.5526,  -1.5643,  -0.4884
"2000-08-16 10:31:33",   3.4985,  -1.5575,  -0.3470
"2000-08-16 10:31:34",   3.5758,  -1.5691,  -0.1281
"2000-08-16 10:31:35",   3.5617,  -1.7326,   0.0295
"2000-08-16 10:31:36",   3.4718,  -1.6611,  -0.1347
"2000-08-16 10:31:37",   3.1192,  -1.7348,  -0.2344
"2000-08-16 10:31:38",   3.3507,  -1.6914,   0.2158
"2000-08-16 10:31:39",   3.0372,  -1.9807,  -0.1511
"2000-08-16 10:31:40",   3.2843,  -1.7443,  -0.1591
"2000-08-16 10:31:41",   3.4521,  -2.0934,   0.0460
"2000-08-16 10:31:42",   3.0785,  -1.3444,  -0.1313
"2000-08-16 10:31:43",   3.0225,  -1.5354,  -0.3408
"2000-08-16 10:31:44",   2.3657,  -1.5834,   0.3257
"2000-08-16 10:31:45",   2.3706,  -1.6378,  -0.0098
"2000-08-16 10:31:46",   3.3912,  -1.6171,  -0.2618
"2000-08-16 10:31:47",   3.2327,  -1.7399,   0.1286
"2000-08-16 10:31:48",   3.0144,  -1.5308,   0.1092
"2000-08-16 10:31:49",   3.0444,  -0.9288,  -0.5920
"2000-08-16 10:31:50",   2.9650,  -1.1453,  -0.5397
"2000-08-16 10:31:51",   2.9135,  -1.3365,  -0.2540
"2000-08-16 10:31:52",   3.3250,  -1.1538,  -0.2131
"2000-08-16 10:31:53",   3.5200,  -0.9569,   0.0129
"2000-08-16 10:31:54",   3.1894,  -0.9258,  -0.1859
"2000-08-16 10:31:55",   3.1517,  -0.9819,  -0.0076
"2000-08-16 10:31:56",   2.9969,  -1.1113,  -0.1347
"2000-08-16 10:31:57",   3.3639,  -1.1095,  -0.2121
"2000-08-16 10:31:58",   3.1481,  -0.7814,  -0.2360
"2000-08-16 10:31:59",   3.1099,  -0.9094,  -0.1325
"2000-08-16 10:32:00",   3.1420,  -0.8681,  -0.1704
"2000-08-16 10:32:01",   3.1400,  -0.7104,  -0.2437
"2000-08-16 10:32:02",   3.2464,  -0.7506,  -0.3269
"2000-08-16 10:32:03",   2.8089,  -0.7380,  -0.1605
"2000-08-16 10:32:04",   2.7628,  -0.4707,  -0.0760
"2000-08-16 10:32:05",   2.5546,  -0.5958,  -0.3209
"2000-08-16 10:32:06",   2.6604,   0.0047,  -0.2126
"2000-08-16 10:32:07",   2.7190,  -0.5309,  -0.0204
"2000-08-16 10:32:08",   2.6565,  -0.2078,   0.0465
"2000-08-16 10:32:09",   3.0478,  -0.3806,  -0.0810
"2000-08-16 10:32:10",   3.0665,  -0.4123,  -0.1896
"2000-08-16 10:32:11",   3.0694,  -0.4665,  -0.0504
"2000-08-16 10:32:12",   3.0249,  -0.2678,  -0.2877
"2000-08-16 10:32:13",   2.7328,  -0.2669,  -0.4228
"2000-08-16 10:32:14",   2.7759,   0.1362,  -0.6708
"2000-08-16 10:32:15",   2.3446,   0.4393,   0.0679
"2000-08-16 10:32:16",   2.6961,  -0.6043,   0.6514
"2000-08-16 10:32:17",   2.5064,   0.6011,   0.2926
"2000-08-16 10:32:18",   1.7382,   0.1588,   0.3953
"2000-08-16 10:32:19",   1.9516,  -0.2230,   0.3944
"2000-08-16 10:32:20",   1.8414,   0.2338,   0.1013
"2000-08-16 10:32:21",   2.3373,   0.1647,  -0.0189
"2000-08-16 10:32:22",   2.4096,   0.0699,  -0.1011
"2000-08-16 10:32:23",   2.3260,  -0.6461,   0.0027
"2000-08-16 10:32:24",   2.1024,  -0.4855,   0.5245
"2000-08-16 10:32:25",   1.9291,   0.1972,   0.2243
"2000-08-16 10:32:26",   2.3999,  -0.3934,   0.4692
"2000-08-16 10:32:27",   2.5634,  -0.0043,   0.0511
"2000-08-16 10:32:28",   2.6079,  -0.0446,   0.0323
"2000-08-16 10:32:29",   2.5356,  -0.1335,  -0.1127
"2000-08-16 10:32:30",   2.6457,  -0.1826,  -0.2729
"2000-08-16 10:32:31",   2.5072,  -0.1757,  -0.0399
"2000-08-16 10:32:32",   2.7004,  -0.1357,   0.1076
"2000-08-16 10:32:33",   2.9427,   0.0617,   0.0181
"2000-08-16 10:32:34",   2.9259,  -0.0503,  -0.1148
"2000-08-16 10:32:35",   2.7098,  -0.1217,   0.0865
"2000-08-16 10:32:36",   2.8338,   0.1965,  -0.4039
"2000-08-16 10:32:37",   2.7153,  -0.2030,  -0.3898
"2000-08-16 10:32:38",   2.4584,  -0.6859,  -0.1787
"2000-08-16 10:32:39",   2.1875,  -0.4217,  -0.2976
"2000-08-16 10:32:40",   1.7154,  -0.4342,  -0.1564
"2000-08-16 10:32:41",   2.0726,  -0.1142,   0.1774
"2000-08-16 10:32:42",   2.1245,  -0.1534,  -0.1243
"2000-08-16 10:32:43",   2.0271,  -0.2112,  -0.1591
"2000-08-16 10:32:44",   2.2089,  -0.3391,  -0.1350
"2000-08-16 10:32:45",   1.7409,  -0.4347,  -0.2520
"2000-08-16 10:32:46",   1.6052,  -0.1641,   0.1773
"2000-08-16 10:32:47",   2.0012,   0.1303,  -0.5092
"2000-08-16 10:32:48",   1.6275,   0.0047,  -0.2422
"2000-08-16 10:32:49",   2.1041,   0.0517,  -0.0332
"2000-08-16 10:32:50",   1.7854,  -0.0082,  -0.0229
"2000-08-16 10:32:51",   1.9091,  -0.1516,  -0.0250
"2000-08-16 10:32:52",   1.7153,  -0.6749,  -0.1241
"2000-08-16 10:32:53",   1.2783,  -0.3445,  -0.0357
"2000-08-16 10:32:54",   1.3792,  -0.1530,   0.3866
"2000-08-16 10:32:55",   1.2815,  -0.4953,   0.5873
"2000-08-16 10:32:56",   1.0734,  -0.5840,   0.4971
"2000-08-16 10:32:57",   1.1210,  -0.8184,   0.6388
"2000-08-16 10:32:58",   1.7147,  -0.0732,   0.4017
"2000-08-16 10:32:59",   1.9450,  -0.4503,   0.2921
"2000-08-16 10:33:00",   1.2478,   0.2049,   0.6974
"2000-08-16 10:33:01",   1.4202,  -0.3742,   1.0568
"2000-08-16 10:33:02",   2.1637,  -1.4844,   0.4649
"2000-08-16 10:33:03",   1.8671,  -1.1624,   0.1650
"2000-08-16 10:33:04",   0.7958,  -0.1529,   1.3811
"2000-08-16 10:33:05",   0.0507,   0.2524,   1.3057
"2000-08-16 10:33:06",   0.8818,   0.1378,   1.1840
"2000-08-16 10:33:07",   0.4612,   0.1139,   1.7135
"2000-08-16 10:33:08",   1.0569,   0.6313,   1.0116
"2000-08-16 10:33:09",   2.0715,  -0.7453,   0.8669
"2000-08-16 10:33:10",   3.2745,  -1.1067,   0.3849
"2000-08-16 10:33:11",   3.0286,  -0.7793,   0.1336
"2000-08-16 10:33:12",   2.6457,  -0.8632,   0.0460
"2000-08-16 10:33:13",   2.8210,  -1.2004,  -0.1129
"2000-08-16 10:33:14",   2.9046,  -0.7743,  -0.7330
"2000-08-16 10:33:15",   2.9045,  -0.7608,  -0.5670
"2000-08-16 10:33:16",   2.8405,  -0.1943,  -0.5751
"2000-08-16 10:33:17",   2.8210,  -1.3019,   0.2155
"2000-08-16 10:33:18",   3.0285,  -1.1499,   0.0220
"2000-08-16 10:33:19",   2.7819,  -0.9965,   0.8382
"2000-08-16 10:33:20",   3.5131,  -0.5003,   0.0303
"2000-08-16 10:33:21",   3.3031,  -0.7022,  -0.0299
"2000-08-16 10:33:22",   3.6098,  -0.1923,   0.6012
"2000-08-16 10:33:23",   3.1448,   0.2107,   0.0035
"2000-08-16 10:33:24",   3.5638,   0.1735,   0.6649
"2000-08-16 10:33:25",   3.4957,   0.2709,  -0.0095
"2000-08-16 10:33:26",   3.3121,   0.2755,  -0.4288
"2000-08-16 10:33:27",   3.2272,  -0.1820,  -0.0778
"2000-08-16 10:33:28",   3.8052,   0.4442,  -0.2680
"2000-08-16 10:33:29",   3.6064,   0.7876,  -0.3211
"2000-08-16 10:33:30",   3.5177,   0.5772,  -0.3304
"2000-08-16 10:33:31",   3.1755,   0.7573,   0.1808
"2000-08-16 10:33:32",   3.4412,   0.6476,   0.1789
"2000-08-16 10:33:33",   3.1822,   0.4330,   0.0290
"2000-08-16 10:33:34",   3.0294,   0.7545,  -0.6561
"2000-08-16 10:33:35",   3.3200,   0.9171,  -0.3273
"2000-08-16 10:33:36",   3.2308,   0.7071,   0.0052
"2000-08-16 10:33:37",   3.4390,   0.7910,   0.0655
"2000-08-16 10:33:38",   3.2940,   0.7787,   0.7889
"2000-08-16 10:33:39",   2.9688,   0.3699,   0.4562
"2000-08-16 10:33:40",   3.4778,   0.5968,   0.2358
"2000-08-16 10:33:41",   2.5596,   0.0437,   0.2694
"2000-08-16 10:33:42",   2.6292,   0.2478,  -0.0877
"2000-08-16 10:33:43",   2.6922,   0.3981,   0.2803
"2000-08-16 10:33:44",   2.5819,   0.1286,   0.0302
"2000-08-16 10:33:45",   2.3016,  -0.0413,   0.0792
"2000-08-16 10:33:46",   2.3931,   0.5526,  -0.0549
"2000-08-16 10:33:47",   2.8091,   0.8599,  -0.1022
"2000-08-16 10:33:48",   2.8746,   0.3648,  -0.0472
"2000-08-16 10:33:49",   2.7197,   0.6536,   0.2862
"2000-08-16 10:33:50",   2.6219,   0.7551,   0.5649
"2000-08-16 10:33:51",   2.7699,   0.8506,  -0.1596
"2000-08-16 10:33:52",   2.5271,   0.9501,   0.4906
"2000-08-16 10:33:53",   2.6382,   0.6881,  -0.0569
"2000-08-16 10:33:54",   2.6245,   0.5903,  -0.1912
"2000-08-16 10:33:55",   2.5649,   0.5790,  -0.2941
"2000-08-16 10:33:56",   3.0444,   0.4334,  -0.1711
"2000-08-16 10:33:57",   3.3028,   0.6835,   0.0575
"2000-08-16 10:33:58",   2.5456,  -0.6034,   0.2615
"2000-08-16 10:33:59",   2.2521,   0.1180,   0.0114
"2000-08-16 10:34:00",   2.5896,  -0.2062,  -0.1211
"2000-08-16 10:34:01",   2.6682,   0.5931,   0.1980
"2000-08-16 10:34:02",   1.8620,  -0.2362,   0.1297
"2000-08-16 10:34:03",   2.3024,  -0.0016,   0.3488
"2000-08-16 10:34:04",   2.5568,   0.4174,   0.1020
"2000-08-16 10:34:05",   2.2071,   0.2842,   0.6667
"2000-08-16 10:34:06",   2.2725,   0.1279,   0.2040
"2000-08-16 10:34:07",   1.9587,  -0.1616,  -1.0752
"2000-08-16 10:34:08",   3.1747,  -0.0182,  -0.6531
"2000-08-16 10:34:09",   3.5175,   0.2621,  -0.2636
"2000-08-16 10:34:10",   2.7909,   0.3231,  -0.1310
"2000-08-16 10:34:11",   2.8052,   0.8516,  -0.0854
"2000-08-16 10:34:12",   2.3698,   0.1436,   0.3845
"2000-08-16 10:34:13",   2.0912,   0.9365,   0.2470
"2000-08-16 10:34:14",   2.4140,   0.7061,   0.7937
"2000-08-16 10:34:15",   2.7219,   0.9214,   0.6013
"2000-08-16 10:34:16",   3.4359,   1.0485,   0.2237
"2000-08-16 10:34:17",   3.6448,   0.6062,   0.7725
"2000-08-16 10:34:18",   3.5705,   0.6311,   0.0196
"2000-08-16 10:34:19",   3.4037,   0.5065,  -0.0201
"2000-08-16 10:34:20",   3.4482,   0.7348,  -0.1556
"2000-08-16 10:34:21",   3.4432,   0.7555,   0.2546
"2000-08-16 10:34:22",   3.5802,   0.6014,  -0.0040
"2000-08-16 10:34:23",   3.4316,   0.6656,  -0.4081
"2000-08-16 10:34:24",   3.5876,   0.5712,  -0.1323
"2000-08-16 10:34:25",   3.5947,   0.3847,  -0.2713
"2000-08-16 10:34:26",   3.3820,   0.5551,   0.0035
"2000-08-16 10:34:27",   3.3843,   0.2887,  -0.3277
"2000-08-16 10:34:28",   3.2864,   0.4713,  -0.3020
"2000-08-16 10:34:29",   3.1966,   0.4391,  -0.1938
"2000-08-16 10:34:30",   3.2187,   0.7105,  -0.2127
"2000-08-16 10:34:31",   3.1134,   0.4832,  -0.0646
"2000-08-16 10:34:32",   3.1099,   0.5460,  -0.1551
"2000-08-16 10:34:33",   2.9402,   0.3449,  -0.4571
"2000-08-16 10:34:34",   3.0379,   0.5468,  -0.0651
"2000-08-16 10:34:35",   3.0943,   0.0376,   0.0664
"2000-08-16 10:34:36",   2.7522,   0.2608,   0.3628
"2000-08-16 10:34:37",   3.0422,  -0.1691,  -0.1814
"2000-08-16 10:34:38",   3.2189,  -0.2508,  -0.0465
"2000-08-16 10:34:39",   3.0270,  -0.4780,   0.2712
"2000-08-16 10:34:40",   2.7339,  -0.2696,  -0.0307
"2000-08-16 10:34:41",   2.7453,  -0.3579,  -0.0049
"2000-08-16 10:34:42",   2.6207,  -0.1453,  -0.2188
"2000-08-16 10:34:43",   2.3585,  -0.5522,  -0.0147
"2000-08-16 10:34:44",   2.0498,   0.1633,   0.3496
"2000-08-16 10:34:45",   2.1513,  -0.0128,   0.3483
"2000-08-16 10:34:46",   2.8036,   0.1405,  -0.0635
"2000-08-16 10:34:47",   2.9529,   0.5832,  -0.5783
"2000-08-16 10:34:48",   2.8368,   0.3626,  -0.4749
"2000-08-16 10:34:49",   2.3942,   0.1896,  -0.6133
"2000-08-16 10:34:50",   2.1445,  -0.1695,  -0.4614
"2000-08-16 10:34:51",   2.4194,  -0.2582,  -0.2510
"2000-08-16 10:34:52",   2.4269,  -0.5042,   0.1545
"2000-08-16 10:34:53",   2.2125,  -0.3992,  -0.1311
"2000-08-16 10:34:54",   2.3403,  -0.0642,   0.1572
"2000-08-16 10:34:55",   2.2139,  -0.0354,   0.1663
"2000-08-16 10:34:56",   2.2901,  -0.1963,   0.5529
"2000-08-16 10:34:57",   2.2937,  -0.8742,   0.6599
"2000-08-16 10:34:58",   2.6704,  -0.8525,   0.7168
"2000-08-16 10:34:59",   2.1164,  -0.6703,   0.5176
"2000-08-16 10:35:00",   1.8694,  -0.7215,   0.3850
"2000-08-16 10:35:01",   1.8696,  -0.5612,   0.4990
"2000-08-16 10:35:02",   1.4130,   0.6329,   0.8851
"2000-08-16 10:35:03",   2.0841,   0.3471,  -0.2770
"2000-08-16 10:35:04",   2.1257,  -0.2181,   0.7960
"2000-08-16 10:35:05",   2.3276,   0.5869,   0.1768
"2000-08-16 10:35:06",   2.0123,   0.7337,   0.0483
"2000-08-16 10:35:07",   2.0463,   0.9709,   0.1142
"2000-08-16 10:35:08",   2.1607,   1.3232,  -0.0840
"2000-08-16 10:35:09",   2.2024,   1.2281,  -0.0373
"2000-08-16 10:35:10",   2.2657,   0.9710,  -0.0528
"2000-08-16 10:35:11",   2.1536,   0.7680,   0.1934
"2000-08-16 10:35:12",   2.3224,   0.8457,   0.3090
"2000-08-16 10:35:13",   2.4431,   1.1924,  -0.2057
"2000-08-16 10:35:14",   2.3166,   0.7508,  -0.3187
"2000-08-16 10:35:15",   2.3970,   0.8192,  -0.1878
"2000-08-16 10:35:16",   2.1416,   0.5946,   0.0746
"2000-08-16 10:35:17",   1.9907,   0.8863,  -0.1145
"2000-08-16 10:35:18",   2.1898,   1.2712,  -0.0562
"2000-08-16 10:35:19",   2.5313,   1.1748,   0.0485
"2000-08-16 10:35:20",   2.3425,   0.4861,  -0.1217
"2000-08-16 10:35:21",   2.6769,   0.4175,  -0.2358
"2000-08-16 10:35:22",   2.3103,   0.9275,  -0.2652
"2000-08-16 10:35:23",   2.1955,   1.3299,  -0.0276
"2000-08-16 10:35:24",   2.1167,   1.4582,   0.3597
"2000-08-16 10:35:25",   2.6369,   0.8194,   0.7214
"2000-08-16 10:35:26",   2.6884,   0.3635,  -0.0137
"2000-08-16 10:35:27",   1.9846,   1.7712,  -0.3749
"2000-08-16 10:35:28",   2.9411,   1.2797,  -0.1972
"2000-08-16 10:35:29",   2.7557,   1.2373,  -0.3487
"2000-08-16 10:35:30",   2.5625,   1.3078,   0.2573
"2000-08-16 10:35:31",   3.0874,   1.4468,  -0.2305
"2000-08-16 10:35:32",   3.1293,   1.5081,  -0.1343
"2000-08-16 10:35:33",   3.0499,   1.4244,  -0.1588
"2000-08-16 10:35:34",   2.8506,   1.2455,  -0.1966
"2000-08-16 10:35:35",   3.4844,   1.2713,   0.1779
"2000-08-16 10:35:36",   3.1327,   0.7822,   0.1578
"2000-08-16 10:35:37",   2.4766,   0.9858,   0.4998
"2000-08-16 10:35:38",   2.7413,   1.2436,   0.0772
"2000-08-16 10:35:39",   2.9668,   1.3339,   0.2403
"2000-08-16 10:35:40",   2.8601,   2.1456,  -0.0563
"2000-08-16 10:35:41",   2.2129,   1.9011,   0.3108
"2000-08-16 10:35:42",   2.7646,   1.4982,  -0.0991
"2000-08-16 10:35:43",   2.5729,   1.3622,  -0.2252
"2000-08-16 10:35:44",   2.7143,   1.2684,   0.2068
"2000-08-16 10:35:45",   2.3091,   1.1967,   0.3691
"2000-08-16 10:35:46",   2.1484,   1.4103,   0.8592
"2000-08-16 10:35:47",   2.9625,   1.2423,   0.2837
"2000-08-16 10:35:48",   3.1399,   1.2077,   0.1664
"2000-08-16 10:35:49",   2.8068,   0.7673,   0.6863
"2000-08-16 10:35:50",   2.3197,   1.6748,   0.3980
"2000-08-16 10:35:51",   2.5237,   1.4407,   0.2793
"2000-08-16 10:35:52",   1.7226,   1.2360,   0.3093
"2000-08-16 10:35:53",   2.5681,   1.1115,  -0.2603
"2000-08-16 10:35:54",   2.8536,   1.2804,   0.0679
"2000-08-16 10:35:55",   3.0417,   1.2769,  -0.1939
"2000-08-16 10:35:56",   2.8714,   1.3737,   0.0506
"2000-08-16 10:35:57",   2.7384,   1.4167,  -0.0193
"2000-08-16 10:35:58",   2.7735,   1.4402,   0.0561
"2000-08-16 10:35:59",   2.7469,   1.4674,  -0.2061
"2000-08-16 10:36:00",   2.6724,   1.3983,  -0.2303
"2000-08-16 10:36:01",   2.6208,   1.4120,  -0.2439
"2000-08-16 10:36:02",   2.6277,   1.3670,  -0.2274
"2000-08-16 10:36:03",   2.4924,   1.3704,  -0.3059
"2000-08-16 10:36:04",   2.4590,   1.1810,   0.0077
"2000-08-16 10:36:05",   2.5288,   1.3867,  -0.0142
"2000-08-16 10:36:06",   2.3500,   1.2709,  -0.0727
"2000-08-16 10:36:07",   2.1214,   1.1185,  -0.5467
"2000-08-16 10:36:08",   2.2512,   1.4781,   0.6777
"2000-08-16 10:36:09",   2.2326,   1.4285,  -0.0092
"2000-08-16 10:36:10",   2.3931,   1.1607,   0.0206
"2000-08-16 10:36:11",   2.3054,   1.3303,  -0.0667
"2000-08-16 10:36:12",   2.0799,   1.2934,  -0.2706
"2000-08-16 10:36:13",   1.9734,   1.1566,  -0.3137
"2000-08-16 10:36:14",   2.0928,   1.3216,  -0.2799
"2000-08-16 10:36:15",   2.0954,   1.3977,  -0.1607
"2000-08-16 10:36:16",   1.9769,   1.6217,   0.1862
"2000-08-16 10:36:17",   1.6131,   1.3339,  -0.6820
"2000-08-16 10:36:18",   3.7100,   1.1244,   0.0102
"2000-08-16 10:36:19",   3.2408,   0.9631,  -0.2356
"2000-08-16 10:36:20",   2.5472,   1.0086,  -0.0137
"2000-08-16 10:36:21",   2.3822,   1.3349,   0.4799
"2000-08-16 10:36:22",   2.2130,   0.3612,   0.5299
"2000-08-16 10:36:23",   2.2985,   0.7463,  -0.1044
"2000-08-16 10:36:24",   2.3851,   0.7002,  -0.2105
"2000-08-16 10:36:25",   2.2920,   0.7701,  -0.8578
"2000-08-16 10:36:26",   2.3949,  -0.1675,  -0.5070
"2000-08-16 10:36:27",   2.9700,  -0.8101,  -0.0353
"2000-08-16 10:36:28",   2.0887,  -0.7424,   0.1971
"2000-08-16 10:36:29",   2.0864,  -0.4577,   0.5558
"2000-08-16 10:36:30",   2.1194,  -0.2453,   1.1124
"2000-08-16 10:36:31",   2.7054,  -0.9472,   1.1102
"2000-08-16 10:36:32",   1.1524,   0.2383,   1.3860
"2000-08-16 10:36:33",   1.0348,   0.8380,   0.6471
"2000-08-16 10:36:34",   2.3195,   0.2245,   0.5830
"2000-08-16 10:36:35",   2.7952,  -0.0535,   1.2013
"2000-08-16 10:36:36",   2.8016,   0.6173,   0.2450
"2000-08-16 10:36:37",   2.5315,   0.0839,  -0.0947
"2000-08-16 10:36:38",   3.1328,  -0.4384,  -0.4409
"2000-08-16 10:36:39",   3.2524,  -0.0123,   0.4778
"2000-08-16 10:36:40",   3.0900,   0.6904,   0.0364
"2000-08-16 10:36:41",   2.9338,   0.2250,   0.0722
"2000-08-16 10:36:42",   3.0314,  -0.0518,  -0.1730
"2000-08-16 10:36:43",   2.8063,   0.0635,  -0.1768
"2000-08-16 10:36:44",   2.7719,   0.1016,  -0.0670
"2000-08-16 10:36:45",   2.6117,  -0.1750,  -0.2379
"2000-08-16 10:36:46",   2.5876,   0.2211,  -0.5665
"2000-08-16 10:36:47",   2.5518,   0.2556,  -0.4972
"2000-08-16 10:36:48",   2.3708,   0.3037,  -0.3252
"2000-08-16 10:36:49",   2.0604,  -0.0380,  -0.2727
"2000-08-16 10:36:50",   2.1068,   0.0444,   0.1698
"2000-08-16 10:36:51",   2.4565,  -0.8369,  -0.2371
"2000-08-16 10:36:52",   2.4608,  -0.8243,  -0.2597
