# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/19 16:30 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-19 16:30:25",   2.7845,   0.1613,  -0.3691
"2000-08-19 16:30:26",   2.5588,   0.3479,  -0.4488
"2000-08-19 16:30:27",   2.3754,   0.4173,   0.3778
"2000-08-19 16:30:28",   2.8520,  -0.1908,   0.2157
"2000-08-19 16:30:29",   2.7194,  -0.3348,  -0.2494
"2000-08-19 16:30:30",   2.7450,   0.0954,  -0.1711
"2000-08-19 16:30:31",   2.7425,  -0.3469,   0.1172
"2000-08-19 16:30:32",   2.5844,   0.5486,  -0.1853
"2000-08-19 16:30:33",   2.0636,   0.1917,   0.1417
"2000-08-19 16:30:34",   1.5870,   0.0205,   0.2741
"2000-08-19 16:30:35",   2.9459,  -0.2206,   0.0590
"2000-08-19 16:30:36",   2.6696,   0.1754,  -0.0846
"2000-08-19 16:30:37",   2.6167,   0.7764,   0.1684
"2000-08-19 16:30:38",   2.3152,  -0.0396,  -0.0049
"2000-08-19 16:30:39",   2.6733,   0.2888,  -0.1765
"2000-08-19 16:30:40",   2.6762,   0.1344,  -0.2817
"2000-08-19 16:30:41",   2.8716,   0.2070,  -0.2758
"2000-08-19 16:30:42",   2.9552,   0.1909,  -0.5656
"2000-08-19 16:30:43",   2.7221,   0.0675,  -0.2099
"2000-08-19 16:30:44",   2.7370,   0.4114,  -0.0975
"2000-08-19 16:30:45",   2.0041,  -0.1259,  -0.2787
"2000-08-19 16:30:46",   2.1219,  -0.3558,   0.2019
"2000-08-19 16:30:47",   1.7218,   0.2737,   0.4116
"2000-08-19 16:30:48",   1.5625,   0.2611,   0.6467
"2000-08-19 16:30:49",   2.3772,  -0.0216,  -0.0911
"2000-08-19 16:30:50",   2.7798,   0.3627,  -0.0935
"2000-08-19 16:30:51",   2.3964,   0.1827,   0.2776
"2000-08-19 16:30:52",   2.1415,   0.1291,   0.1062
"2000-08-19 16:30:53",   2.5685,   0.3413,  -0.3467
"2000-08-19 16:30:54",   2.6718,   0.1297,  -0.0194
"2000-08-19 16:30:55",   2.6752,  -0.1860,  -0.2097
"2000-08-19 16:30:56",   2.4623,  -0.0353,  -0.3513
"2000-08-19 16:30:57",   2.6180,  -0.0531,   0.0359
"2000-08-19 16:30:58",   2.5090,  -0.1989,  -0.0052
"2000-08-19 16:30:59",   2.4210,  -0.2287,   0.0222
"2000-08-19 16:31:00",   2.3846,  -0.3219,   0.2074
"2000-08-19 16:31:01",   2.8568,   0.2846,  -0.1981
"2000-08-19 16:31:02",   2.8186,   0.2704,  -0.3391
"2000-08-19 16:31:03",   2.2354,  -0.2153,   0.2457
"2000-08-19 16:31:04",   3.2557,  -0.0311,  -0.5786
"2000-08-19 16:31:05",   2.6997,  -0.3132,  -0.2965
"2000-08-19 16:31:06",   2.9609,   0.0629,  -0.6376
"2000-08-19 16:31:07",   2.6310,   0.1946,  -0.5310
"2000-08-19 16:31:08",   2.3635,   0.4216,  -0.3964
"2000-08-19 16:31:09",   2.8247,   0.1655,  -0.2280
"2000-08-19 16:31:10",   2.8236,  -0.3423,  -0.1392
"2000-08-19 16:31:11",   3.1645,  -0.3898,  -0.3821
"2000-08-19 16:31:12",   3.0639,  -0.3162,  -0.0388
"2000-08-19 16:31:13",   3.0055,  -0.5361,  -0.1140
"2000-08-19 16:31:14",   2.5153,  -0.0326,   0.2841
"2000-08-19 16:31:15",   2.6798,   0.3677,   0.0881
"2000-08-19 16:31:16",   2.9540,  -0.2956,  -0.2940
"2000-08-19 16:31:17",   3.1395,   0.1021,  -0.0015
"2000-08-19 16:31:18",   2.9040,  -0.0195,   0.3810
"2000-08-19 16:31:19",   2.2198,  -0.1730,   0.7710
"2000-08-19 16:31:20",   2.0953,  -0.0133,  -0.0960
"2000-08-19 16:31:21",   2.0177,   0.0771,   0.3440
"2000-08-19 16:31:22",   1.9038,  -0.0468,  -0.4131
"2000-08-19 16:31:23",   2.3467,  -0.0912,  -0.0824
"2000-08-19 16:31:24",   2.5560,  -0.2444,  -0.0927
"2000-08-19 16:31:25",   2.5971,  -0.0554,  -0.3264
"2000-08-19 16:31:26",   2.6798,  -0.4502,   0.1952
"2000-08-19 16:31:27",   2.9082,  -0.3354,  -0.2181
"2000-08-19 16:31:28",   2.6685,  -0.2969,  -0.1261
"2000-08-19 16:31:29",   2.4025,  -0.4240,   0.2915
"2000-08-19 16:31:30",   2.9004,  -0.6222,  -0.4271
"2000-08-19 16:31:31",   2.8078,   0.0888,  -0.1517
"2000-08-19 16:31:32",   2.7125,   0.0003,  -0.2537
"2000-08-19 16:31:33",   2.3545,  -0.3674,  -0.4143
"2000-08-19 16:31:34",   2.4230,   0.1827,  -0.0748
"2000-08-19 16:31:35",   2.2789,   0.3191,   0.2106
"2000-08-19 16:31:36",   2.5387,  -0.2040,   0.0292
"2000-08-19 16:31:37",   2.6084,  -0.2409,  -0.4007
"2000-08-19 16:31:38",   2.7805,  -0.2015,  -0.1565
"2000-08-19 16:31:39",   2.9375,  -0.0571,   0.3602
"2000-08-19 16:31:40",   2.7769,  -0.2299,   0.4485
"2000-08-19 16:31:41",   2.9521,  -0.8461,  -0.1814
"2000-08-19 16:31:42",   2.2902,  -1.9857,  -0.1095
"2000-08-19 16:31:43",   2.8276,  -1.4677,   0.0327
"2000-08-19 16:31:44",   2.8005,  -0.2799,  -0.2034
"2000-08-19 16:31:45",   2.4955,   0.0087,   0.1914
"2000-08-19 16:31:46",   2.7379,   0.0066,   0.0140
"2000-08-19 16:31:47",   2.4685,  -0.3919,   0.0401
"2000-08-19 16:31:48",   2.9904,  -0.3518,  -0.0772
"2000-08-19 16:31:49",   1.9451,  -0.3974,  -0.0436
"2000-08-19 16:31:50",   2.4281,  -0.7674,   0.1078
"2000-08-19 16:31:51",   2.5183,   0.0847,  -0.0033
"2000-08-19 16:31:52",   2.8700,  -0.5439,  -0.1701
"2000-08-19 16:31:53",   2.4882,  -0.9584,   0.0594
"2000-08-19 16:31:54",   2.8580,  -0.5405,   0.2500
"2000-08-19 16:31:55",   2.7610,  -0.2808,  -0.3868
"2000-08-19 16:31:56",   2.7229,  -0.2938,  -0.2298
"2000-08-19 16:31:57",   3.0276,  -0.2150,  -0.2877
"2000-08-19 16:31:58",   2.8586,  -0.7976,  -0.2801
"2000-08-19 16:31:59",   2.7989,  -0.5719,   0.1947
"2000-08-19 16:32:00",   3.1826,  -1.1454,  -0.3585
"2000-08-19 16:32:01",   3.3908,  -0.7838,  -0.1500
"2000-08-19 16:32:02",   2.6779,  -0.8065,   0.0858
"2000-08-19 16:32:03",   2.3011,  -0.3920,   0.0355
"2000-08-19 16:32:04",   2.4718,  -0.2890,   0.1412
"2000-08-19 16:32:05",   2.3118,  -0.3301,  -0.2360
"2000-08-19 16:32:06",   2.1746,   0.1611,  -0.2535
"2000-08-19 16:32:07",   2.0788,  -0.3600,   0.1867
"2000-08-19 16:32:08",   1.6869,  -0.4459,   0.3306
"2000-08-19 16:32:09",   2.9850,  -0.5729,  -0.0886
"2000-08-19 16:32:10",   2.7129,  -0.1848,   0.2218
"2000-08-19 16:32:11",   2.6137,  -0.6127,  -0.2802
"2000-08-19 16:32:12",   2.4594,  -0.2059,  -0.2247
"2000-08-19 16:32:13",   2.4596,  -0.1253,   0.4401
"2000-08-19 16:32:14",   2.1487,  -0.3305,  -0.0555
"2000-08-19 16:32:15",   1.8153,  -0.0294,   0.2341
"2000-08-19 16:32:16",   2.8260,  -0.0147,  -0.0332
"2000-08-19 16:32:17",   2.5732,  -0.3850,  -0.2776
"2000-08-19 16:32:18",   2.8315,  -0.7783,   0.3426
"2000-08-19 16:32:19",   2.9569,  -0.4766,   0.4736
"2000-08-19 16:32:20",   3.1614,  -0.7661,  -0.3544
"2000-08-19 16:32:21",   3.0479,  -0.2852,  -0.5492
"2000-08-19 16:32:22",   3.0837,  -0.1504,   0.0219
"2000-08-19 16:32:23",   2.1421,  -0.8477,   0.1180
"2000-08-19 16:32:24",   2.2809,  -0.0606,   0.0174
"2000-08-19 16:32:25",   2.0328,   0.4186,   0.6993
"2000-08-19 16:32:26",   2.2781,   0.4745,   0.4145
"2000-08-19 16:32:27",   2.0812,   0.8010,   0.0867
"2000-08-19 16:32:28",   2.6577,   0.3145,  -0.4816
"2000-08-19 16:32:29",   2.0069,  -1.0067,  -0.4185
"2000-08-19 16:32:30",   1.2831,  -0.8717,   0.1557
"2000-08-19 16:32:31",   1.4181,  -0.0580,   0.5404
"2000-08-19 16:32:32",   2.2102,  -0.6500,  -0.1516
"2000-08-19 16:32:33",   2.1001,  -0.0865,   0.2038
"2000-08-19 16:32:34",   2.3711,  -0.4545,  -0.2105
"2000-08-19 16:32:35",   1.3147,  -0.2660,   0.2241
"2000-08-19 16:32:36",   1.7861,  -0.4999,   0.1061
"2000-08-19 16:32:37",   2.8770,  -0.7752,   0.1115
"2000-08-19 16:32:38",   3.3298,  -0.1267,  -0.2125
"2000-08-19 16:32:39",   3.8817,  -0.1847,  -0.6435
"2000-08-19 16:32:40",   3.7535,  -0.1757,  -0.6662
"2000-08-19 16:32:41",   3.8062,   0.1569,  -0.1312
"2000-08-19 16:32:42",   3.6243,   0.2009,  -0.2072
"2000-08-19 16:32:43",   3.8117,  -0.8556,  -0.3279
"2000-08-19 16:32:44",   4.2104,  -1.2042,  -0.3598
"2000-08-19 16:32:45",   4.6851,  -0.2565,  -0.1273
"2000-08-19 16:32:46",   3.9028,   0.1791,  -0.5452
"2000-08-19 16:32:47",   3.8233,  -1.0298,  -0.0326
"2000-08-19 16:32:48",   4.0020,   0.3799,  -0.6813
"2000-08-19 16:32:49",   4.4666,   0.1622,  -0.8474
"2000-08-19 16:32:50",   3.6691,  -0.2256,  -0.0888
"2000-08-19 16:32:51",   3.5561,  -0.9417,  -0.4711
"2000-08-19 16:32:52",   3.9684,  -0.8895,  -0.8497
"2000-08-19 16:32:53",   2.6047,  -0.5226,   0.4757
"2000-08-19 16:32:54",   3.7282,  -0.3246,   0.6625
"2000-08-19 16:32:55",   3.7081,  -0.3786,  -0.0115
"2000-08-19 16:32:56",   2.7064,  -0.9264,   0.2594
"2000-08-19 16:32:57",   3.1382,  -1.2146,  -0.1397
"2000-08-19 16:32:58",   3.9840,  -0.2797,  -0.7425
"2000-08-19 16:32:59",   3.8671,   0.1547,   0.1730
"2000-08-19 16:33:00",   3.3799,  -0.9632,   0.0638
"2000-08-19 16:33:01",   2.7129,  -0.4370,  -0.0157
"2000-08-19 16:33:02",   2.1523,  -1.1411,   0.6615
"2000-08-19 16:33:03",   2.4717,  -0.1354,  -0.4840
"2000-08-19 16:33:04",   3.5489,  -1.0845,  -0.0991
"2000-08-19 16:33:05",   2.8963,  -0.0636,   0.4908
"2000-08-19 16:33:06",   3.0047,   0.1530,   0.1942
"2000-08-19 16:33:07",   2.5368,   0.7092,   0.2558
"2000-08-19 16:33:08",   2.7449,  -0.1368,   0.4638
"2000-08-19 16:33:09",   1.8171,   0.3029,   0.5892
"2000-08-19 16:33:10",   2.4258,   0.6509,   0.1645
"2000-08-19 16:33:11",   1.9475,   0.3540,  -0.0453
"2000-08-19 16:33:12",   1.9161,  -0.2442,   0.4329
"2000-08-19 16:33:13",   1.8248,   0.1318,   0.6196
"2000-08-19 16:33:14",   3.2190,   0.4990,   0.1288
"2000-08-19 16:33:15",   4.0821,   0.3645,  -0.2871
"2000-08-19 16:33:16",   4.1253,   0.3572,  -0.3618
"2000-08-19 16:33:17",   3.5741,  -0.1172,  -0.4062
"2000-08-19 16:33:18",   3.6182,  -0.1671,  -0.4347
"2000-08-19 16:33:19",   4.8395,   1.0614,   0.1334
"2000-08-19 16:33:20",   3.7907,   0.4723,   0.8344
"2000-08-19 16:33:21",   4.1259,  -0.0826,   0.2628
"2000-08-19 16:33:22",   4.9853,  -0.0571,  -0.1270
"2000-08-19 16:33:23",   5.1518,  -0.2873,  -0.4563
"2000-08-19 16:33:24",   5.0304,   0.5592,  -0.3845
"2000-08-19 16:33:25",   4.2715,   1.0753,   0.1152
"2000-08-19 16:33:26",   3.9269,  -0.1792,  -0.3068
"2000-08-19 16:33:27",   3.6746,  -1.2182,  -0.2647
"2000-08-19 16:33:28",   3.8083,   0.3722,   0.8318
"2000-08-19 16:33:29",   3.8118,   0.0693,   0.1238
"2000-08-19 16:33:30",   4.1300,   0.6115,   0.0679
"2000-08-19 16:33:31",   3.6740,  -0.7216,  -0.0552
"2000-08-19 16:33:32",   4.0273,  -1.3481,  -0.5915
"2000-08-19 16:33:33",   3.5358,  -0.1262,   0.2996
"2000-08-19 16:33:34",   4.1186,  -0.4387,   0.3413
"2000-08-19 16:33:35",   4.5048,   0.5726,  -0.6865
"2000-08-19 16:33:36",   4.1104,   0.6573,   0.0445
"2000-08-19 16:33:37",   5.3720,   0.1369,  -0.6958
"2000-08-19 16:33:38",   3.9499,   0.0798,  -0.2085
"2000-08-19 16:33:39",   4.3657,  -0.6335,   0.5963
"2000-08-19 16:33:40",   3.9685,   0.7707,  -0.9562
"2000-08-19 16:33:41",   4.4731,  -0.2296,   0.7216
"2000-08-19 16:33:42",   5.2508,  -0.3674,  -0.4442
"2000-08-19 16:33:43",   5.0477,   0.4392,  -0.4759
"2000-08-19 16:33:44",   4.7437,   0.6949,   0.8009
"2000-08-19 16:33:45",   4.8669,   1.3283,   0.4879
"2000-08-19 16:33:46",   4.7877,  -0.2460,   0.1757
"2000-08-19 16:33:47",   4.6271,   0.2969,  -0.4166
"2000-08-19 16:33:48",   3.6559,  -0.9646,   0.2184
"2000-08-19 16:33:49",   4.2750,  -0.1172,  -0.3011
"2000-08-19 16:33:50",   3.6612,  -0.2755,   0.7963
"2000-08-19 16:33:51",   4.7254,   0.4598,   0.2090
"2000-08-19 16:33:52",   4.9432,   0.1038,   0.1079
"2000-08-19 16:33:53",   5.4244,   0.3107,  -0.4350
"2000-08-19 16:33:54",   5.0829,  -0.1438,  -0.2255
"2000-08-19 16:33:55",   5.0268,  -0.4537,  -0.2295
"2000-08-19 16:33:56",   5.2664,   0.3836,  -0.2617
"2000-08-19 16:33:57",   4.7558,   0.1743,   0.2737
"2000-08-19 16:33:58",   4.9482,  -0.4257,  -0.4834
"2000-08-19 16:33:59",   4.6278,   0.2057,  -0.4362
"2000-08-19 16:34:00",   4.3004,   0.3888,   0.0954
"2000-08-19 16:34:01",   3.9663,   0.4432,   0.2153
"2000-08-19 16:34:02",   3.7273,  -0.3360,   0.0785
"2000-08-19 16:34:03",   3.4189,  -0.8424,   0.3469
"2000-08-19 16:34:04",   3.0714,   0.0384,   0.5157
"2000-08-19 16:34:05",   3.3950,  -1.0127,  -0.1237
"2000-08-19 16:34:06",   3.6890,  -0.3428,  -0.0390
"2000-08-19 16:34:07",   3.0771,  -0.7911,  -0.1122
"2000-08-19 16:34:08",   3.7893,   0.0949,  -0.0929
"2000-08-19 16:34:09",   4.7521,   0.0354,  -0.1202
"2000-08-19 16:34:10",   3.9249,   0.0404,   0.5138
"2000-08-19 16:34:11",   3.2689,   0.8116,   0.0524
"2000-08-19 16:34:12",   4.0273,   0.7643,  -0.1069
"2000-08-19 16:34:13",   4.4095,   0.1662,  -0.1980
"2000-08-19 16:34:14",   3.8282,   0.1531,   0.5852
"2000-08-19 16:34:15",   2.8153,   0.0648,  -0.2564
"2000-08-19 16:34:16",   4.7484,  -0.0865,   0.7801
"2000-08-19 16:34:17",   4.1179,   0.0591,   0.1901
"2000-08-19 16:34:18",   4.8817,   0.1233,  -0.3751
"2000-08-19 16:34:19",   4.0584,  -0.0110,  -0.4237
"2000-08-19 16:34:20",   4.1307,   0.1720,  -0.0215
"2000-08-19 16:34:21",   3.8617,  -0.7814,   0.1944
"2000-08-19 16:34:22",   3.4753,  -0.8626,   0.0177
"2000-08-19 16:34:23",   4.0886,  -0.3303,   0.4180
"2000-08-19 16:34:24",   4.1433,  -0.1639,  -0.2799
"2000-08-19 16:34:25",   4.9378,  -0.3518,   0.1987
"2000-08-19 16:34:26",   4.7852,   0.0263,  -0.2272
"2000-08-19 16:34:27",   4.7997,  -0.0209,  -0.1403
"2000-08-19 16:34:28",   4.5051,  -0.4344,   0.2261
"2000-08-19 16:34:29",   4.3086,   0.0924,  -0.1692
"2000-08-19 16:34:30",   4.0763,  -1.2561,  -0.9233
"2000-08-19 16:34:31",   3.7222,  -0.1332,   0.4354
"2000-08-19 16:34:32",   3.2564,  -0.4029,  -0.0371
"2000-08-19 16:34:33",   3.3554,  -1.5764,  -0.0880
"2000-08-19 16:34:34",   3.5683,  -0.9453,  -0.3646
"2000-08-19 16:34:35",   3.3975,  -0.5079,   0.4449
"2000-08-19 16:34:36",   4.3861,  -0.9203,  -0.4698
"2000-08-19 16:34:37",   3.2346,  -0.7671,   1.1078
"2000-08-19 16:34:38",   2.1121,  -1.0282,   0.4448
"2000-08-19 16:34:39",   2.8716,  -0.2888,   0.4658
"2000-08-19 16:34:40",   3.5007,  -1.1751,   0.0711
"2000-08-19 16:34:41",   2.6451,  -1.4604,   0.4792
"2000-08-19 16:34:42",   1.8907,  -0.1605,   1.0095
"2000-08-19 16:34:43",   2.4250,  -0.6496,   0.0899
"2000-08-19 16:34:44",   3.2959,  -1.2912,   0.3036
"2000-08-19 16:34:45",   3.8196,  -1.1901,  -0.1748
"2000-08-19 16:34:46",   3.2263,  -0.3524,  -0.7008
"2000-08-19 16:34:47",   3.2421,   0.2772,   0.1134
"2000-08-19 16:34:48",   2.8681,  -0.3049,   0.2913
"2000-08-19 16:34:49",   3.2210,   0.2139,  -0.2340
"2000-08-19 16:34:50",   2.8304,  -0.1630,   0.3096
"2000-08-19 16:34:51",   2.9713,  -0.2892,   0.4714
"2000-08-19 16:34:52",   4.8067,  -0.1323,  -0.5816
"2000-08-19 16:34:53",   5.0296,  -0.1917,  -0.9563
"2000-08-19 16:34:54",   4.0533,   0.0440,  -1.1040
"2000-08-19 16:34:55",   3.5523,   1.2186,   0.1795
"2000-08-19 16:34:56",   2.8830,   0.8024,  -0.2833
"2000-08-19 16:34:57",   3.3233,   1.1042,  -0.0016
"2000-08-19 16:34:58",   3.7977,   1.1611,   0.4699
"2000-08-19 16:34:59",   3.7141,   1.0714,   0.0070
"2000-08-19 16:35:00",   3.5303,  -0.4690,   0.2215
"2000-08-19 16:35:01",   4.1807,   0.8197,   0.3821
"2000-08-19 16:35:02",   4.2601,   0.1075,   0.3709
"2000-08-19 16:35:03",   4.5072,  -0.3619,   0.1340
"2000-08-19 16:35:04",   5.3084,   0.2090,  -0.3344
"2000-08-19 16:35:05",   4.7624,   1.1454,   0.1839
"2000-08-19 16:35:06",   5.3462,   0.5097,   0.3016
"2000-08-19 16:35:07",   4.2479,  -0.0322,  -0.0942
"2000-08-19 16:35:08",   3.4595,   0.0672,   0.3041
"2000-08-19 16:35:09",   5.0513,   0.0774,   0.7984
"2000-08-19 16:35:10",   5.0440,   0.9905,  -0.4238
"2000-08-19 16:35:11",   4.0384,   0.6820,   0.0729
"2000-08-19 16:35:12",   3.8365,   0.7055,   0.1252
"2000-08-19 16:35:13",   3.4568,   0.7260,   1.0747
"2000-08-19 16:35:14",   4.0710,   0.1101,   0.2419
"2000-08-19 16:35:15",   2.9984,  -1.1693,   0.4089
"2000-08-19 16:35:16",   4.9122,  -0.9032,  -0.2989
"2000-08-19 16:35:17",   4.1501,  -0.5255,  -0.1337
"2000-08-19 16:35:18",   4.3870,  -1.2390,   0.8403
"2000-08-19 16:35:19",   3.0809,  -1.8665,  -0.0477
"2000-08-19 16:35:20",   3.9249,  -2.0187,  -0.5013
"2000-08-19 16:35:21",   3.2253,  -1.6498,   0.3521
"2000-08-19 16:35:22",   4.0804,  -0.8546,  -0.0996
"2000-08-19 16:35:23",   3.1101,  -1.3977,   0.8810
"2000-08-19 16:35:24",   3.4047,  -2.2030,   0.5139
"2000-08-19 16:35:25",   5.2183,  -2.8110,   0.0614
"2000-08-19 16:35:26",   4.7963,  -3.6623,   1.4640
"2000-08-19 16:35:27",   4.3065,  -1.7679,   1.4798
"2000-08-19 16:35:28",   4.5325,  -2.1807,  -0.4986
"2000-08-19 16:35:29",   4.0861,  -1.7559,   0.0120
"2000-08-19 16:35:30",   4.5390,   0.4889,  -1.0746
"2000-08-19 16:35:31",   3.4976,  -0.1337,   0.9989
"2000-08-19 16:35:32",   3.3886,   1.1579,  -0.0758
"2000-08-19 16:35:33",   3.4560,  -0.3472,   0.3495
"2000-08-19 16:35:34",   3.0839,  -0.3920,  -0.0252
"2000-08-19 16:35:35",   4.0293,  -0.9299,  -1.1041
"2000-08-19 16:35:36",   2.9375,  -1.6673,   0.8840
"2000-08-19 16:35:37",   3.7936,  -2.0770,  -0.6173
"2000-08-19 16:35:38",   4.4763,  -1.6763,  -0.1726
"2000-08-19 16:35:39",   3.2808,  -0.9190,   1.1392
"2000-08-19 16:35:40",   3.8858,   0.0024,   0.8948
"2000-08-19 16:35:41",   3.9022,   0.1220,   0.9219
"2000-08-19 16:35:42",   4.2839,  -1.2272,  -0.0695
"2000-08-19 16:35:43",   4.0420,  -0.8108,   0.2200
"2000-08-19 16:35:44",   3.2996,  -0.2705,   0.6615
"2000-08-19 16:35:45",   3.9326,  -1.1711,   0.4197
"2000-08-19 16:35:46",   2.8749,  -1.1459,   0.5353
"2000-08-19 16:35:47",   3.6352,  -0.7695,   0.2277
"2000-08-19 16:35:48",   3.2924,  -0.1283,   0.9840
"2000-08-19 16:35:49",   3.9976,  -1.2929,   0.0604
"2000-08-19 16:35:50",   3.9023,  -1.4710,   0.2721
"2000-08-19 16:35:51",   3.8918,  -1.8739,   0.5633
"2000-08-19 16:35:52",   3.8901,  -1.2200,   0.3011
"2000-08-19 16:35:53",   4.2154,  -1.2443,   0.2537
"2000-08-19 16:35:54",   3.8079,  -1.1347,   0.6558
"2000-08-19 16:35:55",   3.4903,   0.2564,   0.0909
"2000-08-19 16:35:56",   3.7178,  -0.4418,   0.2239
"2000-08-19 16:35:57",   3.3912,  -0.7165,   0.1628
"2000-08-19 16:35:58",   2.7265,  -0.1512,   0.4597
"2000-08-19 16:35:59",   3.0685,  -1.0515,  -0.3347
"2000-08-19 16:36:00",   2.9847,  -1.1492,   0.0121
"2000-08-19 16:36:01",   2.7259,  -0.6205,   0.8619
"2000-08-19 16:36:02",   4.7305,  -1.0629,   0.9874
"2000-08-19 16:36:03",   3.4385,  -1.1841,  -0.2438
"2000-08-19 16:36:04",   3.3093,  -1.6449,   0.9427
"2000-08-19 16:36:05",   3.3666,   0.2796,   1.6191
"2000-08-19 16:36:06",   2.6525,   0.1249,   0.3163
"2000-08-19 16:36:07",   3.2206,   0.0220,   0.7332
"2000-08-19 16:36:08",   2.7722,  -0.8315,   0.1804
"2000-08-19 16:36:09",   3.2007,  -0.9843,   0.7903
"2000-08-19 16:36:10",   3.4216,   0.1806,  -0.1580
"2000-08-19 16:36:11",   3.4195,   0.0668,  -0.4332
"2000-08-19 16:36:12",   3.6661,   0.8846,   0.2864
"2000-08-19 16:36:13",   2.8659,  -0.2246,   0.2655
"2000-08-19 16:36:14",   4.1085,  -1.1237,  -0.3602
"2000-08-19 16:36:15",   4.1391,  -1.7662,   0.0883
"2000-08-19 16:36:16",   5.1391,  -0.8515,  -0.4160
"2000-08-19 16:36:17",   4.8849,  -0.1465,  -0.6118
"2000-08-19 16:36:18",   5.3481,  -0.6732,  -0.1032
"2000-08-19 16:36:19",   4.6202,   0.2727,  -0.6807
"2000-08-19 16:36:20",   3.8390,  -1.5161,  -0.2811
"2000-08-19 16:36:21",   4.7249,  -0.9564,   0.0476
"2000-08-19 16:36:22",   5.7204,  -0.1931,  -1.0494
"2000-08-19 16:36:23",   3.8276,  -0.9142,  -0.5398
"2000-08-19 16:36:24",   5.4944,   0.3579,   0.9924
"2000-08-19 16:36:25",   5.2193,  -0.3132,   0.2668
"2000-08-19 16:36:26",   5.8315,  -0.2519,  -0.4337
"2000-08-19 16:36:27",   5.2197,  -0.2980,  -0.2149
"2000-08-19 16:36:28",   4.8807,   0.4214,  -0.5304
"2000-08-19 16:36:29",   4.7130,   0.7353,  -0.3441
"2000-08-19 16:36:30",   4.8058,  -1.4882,  -0.3347
"2000-08-19 16:36:31",   5.3261,  -1.2968,  -0.4142
"2000-08-19 16:36:32",   5.3143,  -0.6526,   0.0040
"2000-08-19 16:36:33",   5.5866,  -0.1284,   0.2085
"2000-08-19 16:36:34",   4.2888,  -0.3610,   0.2269
"2000-08-19 16:36:35",   4.4474,   0.1502,  -0.0950
"2000-08-19 16:36:36",   4.6165,  -0.5010,   0.2420
"2000-08-19 16:36:37",   5.3093,   0.0553,  -0.5537
"2000-08-19 16:36:38",   4.7673,   0.1927,  -0.5990
"2000-08-19 16:36:39",   4.0632,   0.2873,   0.3455
"2000-08-19 16:36:40",   4.0411,  -0.2767,  -0.0492
"2000-08-19 16:36:41",   4.0965,  -0.2778,   0.5122
"2000-08-19 16:36:42",   4.1928,  -0.2515,   0.0653
"2000-08-19 16:36:43",   3.8790,   0.2553,   0.1192
"2000-08-19 16:36:44",   3.7684,   0.1073,   0.2211
"2000-08-19 16:36:45",   3.7105,   0.2154,   0.0164
"2000-08-19 16:36:46",   3.7360,   1.2590,  -0.0732
"2000-08-19 16:36:47",   4.3090,  -0.5921,  -0.1586
"2000-08-19 16:36:48",   4.9107,  -0.3556,   0.2028
"2000-08-19 16:36:49",   4.2898,   0.8982,   0.1152
"2000-08-19 16:36:50",   4.3328,  -0.1108,  -0.1630
"2000-08-19 16:36:51",   4.6956,  -0.5102,  -0.2489
