# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/13 11:30 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-13 11:30:57",   1.4451,   0.4125,   0.8003
"2000-08-13 11:30:58",   2.0785,   0.2173,   0.1931
"2000-08-13 11:30:59",   1.6513,   0.5273,   0.1342
"2000-08-13 11:31:00",   1.0129,  -0.4101,   0.1329
"2000-08-13 11:31:01",   1.4177,   0.1574,  -0.0570
"2000-08-13 11:31:02",   1.5292,   0.1918,  -0.4055
"2000-08-13 11:31:03",   1.2387,   0.3062,  -0.1616
"2000-08-13 11:31:04",   1.2047,   0.3567,   0.1490
"2000-08-13 11:31:05",   1.1035,  -0.1880,   0.1294
"2000-08-13 11:31:06",   1.0545,  -0.3793,   0.2189
"2000-08-13 11:31:07",   1.0708,  -0.6144,   0.3690
"2000-08-13 11:31:08",   0.9701,   0.1224,   0.1561
"2000-08-13 11:31:09",   0.8803,   0.0654,   0.0126
"2000-08-13 11:31:10",   0.7763,  -0.4811,   0.4292
"2000-08-13 11:31:11",   1.5508,   0.1756,   0.3615
"2000-08-13 11:31:12",   1.7170,  -0.1260,   0.6792
"2000-08-13 11:31:13",   1.8734,   0.4593,  -0.1240
"2000-08-13 11:31:14",   1.7927,   1.5423,   0.1430
"2000-08-13 11:31:15",   2.1199,   0.5103,  -0.2577
"2000-08-13 11:31:16",   2.2196,   0.6528,  -0.1426
"2000-08-13 11:31:17",   2.1049,  -0.1971,   0.4390
"2000-08-13 11:31:18",   1.6432,   0.4026,   0.1837
"2000-08-13 11:31:19",   1.2851,   0.1950,   0.4498
"2000-08-13 11:31:20",   0.8825,  -0.1617,   0.5512
"2000-08-13 11:31:21",   1.5161,   0.4413,   0.7995
"2000-08-13 11:31:22",   1.5861,  -0.1902,   0.6895
"2000-08-13 11:31:23",   1.7302,  -0.9899,  -0.0986
"2000-08-13 11:31:24",   2.0689,  -0.2835,  -0.0763
"2000-08-13 11:31:25",   1.7971,  -0.4014,   0.0962
"2000-08-13 11:31:26",   1.9774,  -0.7163,   0.1146
"2000-08-13 11:31:27",   1.9335,  -0.3702,   0.1197
"2000-08-13 11:31:28",   1.8745,  -0.9898,   0.3543
"2000-08-13 11:31:29",   1.9356,  -0.1627,   0.5313
"2000-08-13 11:31:30",   2.1013,  -0.5903,   0.2792
"2000-08-13 11:31:31",   2.9009,  -0.3547,  -0.1511
"2000-08-13 11:31:32",   2.4087,  -0.7711,  -0.1978
"2000-08-13 11:31:33",   3.0281,  -2.1774,   0.0046
"2000-08-13 11:31:34",   4.2221,  -0.9008,   0.4731
"2000-08-13 11:31:35",   4.1868,  -0.7170,   0.1727
"2000-08-13 11:31:36",   4.4557,  -0.5181,  -0.5177
"2000-08-13 11:31:37",   4.5412,  -0.6298,   0.5652
"2000-08-13 11:31:38",   4.2143,  -0.0225,  -0.4201
"2000-08-13 11:31:39",   4.3011,  -0.2301,   0.3933
"2000-08-13 11:31:40",   4.4035,  -0.0890,   0.2397
"2000-08-13 11:31:41",   4.4652,  -0.6034,  -0.4281
"2000-08-13 11:31:42",   2.8225,  -0.0287,   0.6265
"2000-08-13 11:31:43",   2.6303,   0.0922,   0.7215
"2000-08-13 11:31:44",   3.5040,  -0.1603,   0.5579
"2000-08-13 11:31:45",   3.6020,  -0.0719,   0.0413
"2000-08-13 11:31:46",   3.7618,  -1.1222,  -0.1845
"2000-08-13 11:31:47",   4.5897,  -0.4040,  -0.2120
"2000-08-13 11:31:48",   4.4888,  -0.0494,  -0.2754
"2000-08-13 11:31:49",   4.3744,  -0.5790,  -0.0761
"2000-08-13 11:31:50",   4.7009,  -0.3293,  -0.1423
"2000-08-13 11:31:51",   4.4435,   0.0090,  -0.1835
"2000-08-13 11:31:52",   4.3424,   0.0496,  -0.2534
"2000-08-13 11:31:53",   4.3129,   0.1668,  -0.2935
"2000-08-13 11:31:54",   4.3186,   0.0848,  -0.1849
"2000-08-13 11:31:55",   3.6788,  -0.3114,  -0.6024
"2000-08-13 11:31:56",   3.4835,  -0.3748,  -0.5522
"2000-08-13 11:31:57",   3.3961,  -0.4726,   0.0985
"2000-08-13 11:31:58",   3.6688,   0.2057,  -0.5047
"2000-08-13 11:31:59",   3.4887,  -0.3325,   0.7066
"2000-08-13 11:32:00",   3.7690,  -0.3693,   0.7235
"2000-08-13 11:32:01",   3.9543,  -0.2779,  -0.2140
"2000-08-13 11:32:02",   3.9372,  -0.4717,   0.0932
"2000-08-13 11:32:03",   3.7581,  -0.2751,  -0.2945
"2000-08-13 11:32:04",   3.6961,  -0.5096,  -0.3695
"2000-08-13 11:32:05",   3.6535,  -0.2543,  -0.2821
"2000-08-13 11:32:06",   3.3722,   0.0853,  -0.2122
"2000-08-13 11:32:07",   3.2592,  -0.0854,  -0.3519
"2000-08-13 11:32:08",   3.3076,   0.0072,  -0.1980
"2000-08-13 11:32:09",   3.2540,   0.1809,  -0.0954
"2000-08-13 11:32:10",   3.6093,  -0.1346,  -0.0682
"2000-08-13 11:32:11",   3.6454,  -0.0370,   1.2069
"2000-08-13 11:32:12",   3.8720,   0.0469,  -0.0374
"2000-08-13 11:32:13",   3.8777,  -0.9793,  -0.0294
"2000-08-13 11:32:14",   3.3569,  -0.7580,  -0.1709
"2000-08-13 11:32:15",   2.7624,  -0.9153,  -0.2292
"2000-08-13 11:32:16",   2.5166,  -0.8832,  -0.2354
"2000-08-13 11:32:17",   1.8351,  -0.3316,   0.6334
"2000-08-13 11:32:18",   2.3354,  -0.5077,   0.2971
"2000-08-13 11:32:19",   2.0531,  -0.7456,   0.1990
"2000-08-13 11:32:20",   2.6080,  -1.1101,   0.4442
"2000-08-13 11:32:21",   2.9774,  -0.4032,   0.0562
"2000-08-13 11:32:22",   2.0799,  -0.9840,   0.0159
"2000-08-13 11:32:23",   1.7888,  -0.7215,   0.2836
"2000-08-13 11:32:24",   1.5641,  -0.9779,   0.3422
"2000-08-13 11:32:25",   1.8775,  -0.5900,   0.4184
"2000-08-13 11:32:26",   1.5579,  -1.1104,   0.5127
"2000-08-13 11:32:27",   2.0794,  -0.4010,   0.9560
"2000-08-13 11:32:28",   1.7320,  -0.9140,   0.7889
"2000-08-13 11:32:29",   1.5835,  -0.4308,   0.7766
"2000-08-13 11:32:30",   2.1977,  -0.6476,   0.9660
"2000-08-13 11:32:31",   2.4611,  -0.4075,   0.8648
"2000-08-13 11:32:32",   2.5642,  -0.8519,   0.1085
"2000-08-13 11:32:33",   3.4525,  -0.7727,   0.4428
"2000-08-13 11:32:34",   3.3634,  -1.2491,  -0.0266
"2000-08-13 11:32:35",   3.2384,  -1.1824,   0.5795
"2000-08-13 11:32:36",   3.9650,  -1.5805,   0.1581
"2000-08-13 11:32:37",   4.0322,  -1.7639,   0.0916
"2000-08-13 11:32:38",   3.7833,  -1.4819,  -0.2796
"2000-08-13 11:32:39",   4.3192,  -1.2484,  -0.1392
"2000-08-13 11:32:40",   4.1557,  -1.1364,  -0.6619
"2000-08-13 11:32:41",   4.4502,  -0.9972,  -0.2139
"2000-08-13 11:32:42",   4.3050,  -1.5863,   0.2043
"2000-08-13 11:32:43",   3.9974,  -1.3321,  -0.3459
"2000-08-13 11:32:44",   4.2024,  -1.3705,   0.0171
"2000-08-13 11:32:45",   3.8636,  -1.5673,   0.0618
"2000-08-13 11:32:46",   3.6030,  -1.7186,  -0.4827
"2000-08-13 11:32:47",   3.9078,  -1.4897,  -0.7342
"2000-08-13 11:32:48",   4.0751,  -1.9328,  -0.5773
"2000-08-13 11:32:49",   3.7853,  -1.3673,   0.6113
"2000-08-13 11:32:50",   4.1534,  -1.2599,  -0.2420
"2000-08-13 11:32:51",   3.6292,  -0.9039,  -0.5693
"2000-08-13 11:32:52",   3.3494,  -0.8070,  -0.5441
"2000-08-13 11:32:53",   3.5541,  -1.3476,  -0.4905
"2000-08-13 11:32:54",   3.9379,  -0.9892,  -0.4060
"2000-08-13 11:32:55",   4.3449,  -0.4957,  -0.5294
"2000-08-13 11:32:56",   3.9337,  -0.4213,  -0.2635
"2000-08-13 11:32:57",   4.2859,  -0.2585,  -0.1993
"2000-08-13 11:32:58",   3.7432,  -0.4900,  -0.7107
"2000-08-13 11:32:59",   3.0503,  -1.2348,   0.3861
"2000-08-13 11:33:00",   3.9002,   0.6577,   0.2782
"2000-08-13 11:33:01",   3.0210,  -0.4923,   0.1403
"2000-08-13 11:33:02",   2.8712,  -0.7209,  -0.2566
"2000-08-13 11:33:03",   2.7029,  -0.4479,  -0.3062
"2000-08-13 11:33:04",   3.5362,  -0.2544,   0.3053
"2000-08-13 11:33:05",   3.0048,   0.4477,   0.0123
"2000-08-13 11:33:06",   2.9701,   1.0097,   0.4286
"2000-08-13 11:33:07",   2.5534,   0.6443,  -0.2957
"2000-08-13 11:33:08",   2.1435,   0.8016,  -0.0751
"2000-08-13 11:33:09",   2.8347,   0.2661,   0.3882
"2000-08-13 11:33:10",   3.1939,  -0.3426,   0.5956
"2000-08-13 11:33:11",   3.0765,  -0.0160,   0.1366
"2000-08-13 11:33:12",   3.4240,  -0.5849,   0.1533
"2000-08-13 11:33:13",   4.2560,  -0.5369,   0.0718
"2000-08-13 11:33:14",   3.7717,   0.6841,  -0.2378
"2000-08-13 11:33:15",   3.9100,   0.9161,  -0.3480
"2000-08-13 11:33:16",   3.9582,   0.9965,  -0.2336
"2000-08-13 11:33:17",   3.8186,   0.8228,  -0.0533
"2000-08-13 11:33:18",   3.8753,   0.5542,  -0.2441
"2000-08-13 11:33:19",   4.2483,   0.6891,  -0.0314
"2000-08-13 11:33:20",   3.3276,  -0.2221,   0.1015
"2000-08-13 11:33:21",   3.6982,   0.2096,   0.1182
"2000-08-13 11:33:22",   3.9521,   0.6506,   0.2323
"2000-08-13 11:33:23",   3.2381,   1.0023,  -0.1370
"2000-08-13 11:33:24",   3.4501,   1.5104,  -0.3179
"2000-08-13 11:33:25",   3.5990,   0.9828,  -0.2283
"2000-08-13 11:33:26",   3.3256,   1.1042,  -0.5781
"2000-08-13 11:33:27",   3.0993,   0.4196,   0.1927
"2000-08-13 11:33:28",   2.7540,   1.1673,   0.8674
"2000-08-13 11:33:29",   3.0603,   1.0784,   0.4664
"2000-08-13 11:33:30",   3.5621,  -0.1636,   0.9094
"2000-08-13 11:33:31",   3.3597,   1.0601,   0.2868
"2000-08-13 11:33:32",   3.4803,   0.6401,  -0.3379
"2000-08-13 11:33:33",   3.6796,   0.3643,  -0.9924
"2000-08-13 11:33:34",   3.7009,   0.6729,   0.3935
"2000-08-13 11:33:35",   3.8057,   0.2561,  -0.4991
"2000-08-13 11:33:36",   3.9101,   0.3609,  -0.4402
"2000-08-13 11:33:37",   3.7398,   0.4331,  -0.3851
"2000-08-13 11:33:38",   3.4549,   0.4019,  -0.3757
"2000-08-13 11:33:39",   2.8864,   0.5611,  -0.1412
"2000-08-13 11:33:40",   3.2624,   0.8072,   0.1343
"2000-08-13 11:33:41",   3.0077,   1.3376,   0.2186
"2000-08-13 11:33:42",   2.5062,   1.1061,   0.5241
"2000-08-13 11:33:43",   2.4863,   0.5710,   0.1983
"2000-08-13 11:33:44",   2.4299,   1.4567,   0.3024
"2000-08-13 11:33:45",   2.3883,   1.0841,   0.3055
"2000-08-13 11:33:46",   2.6454,   1.1471,   0.2927
"2000-08-13 11:33:47",   2.9773,   0.5872,   0.4166
"2000-08-13 11:33:48",   2.0980,   0.9668,   0.4861
"2000-08-13 11:33:49",   2.7917,   1.1307,   0.0271
"2000-08-13 11:33:50",   3.2900,   0.9497,  -0.2674
"2000-08-13 11:33:51",   2.9504,   1.2305,  -0.1040
"2000-08-13 11:33:52",   2.6197,   1.7375,  -0.2013
"2000-08-13 11:33:53",   2.3865,   1.5069,   0.0808
"2000-08-13 11:33:54",   2.2560,   0.6890,   0.1386
"2000-08-13 11:33:55",   2.4487,   0.1473,  -0.3499
"2000-08-13 11:33:56",   2.3846,  -0.4853,  -0.0296
"2000-08-13 11:33:57",   2.6591,  -0.0781,   0.3417
"2000-08-13 11:33:58",   2.4324,   0.3205,   0.3694
"2000-08-13 11:33:59",   3.3834,   0.7106,   0.1659
"2000-08-13 11:34:00",   3.5886,   0.8933,  -0.5056
"2000-08-13 11:34:01",   3.3705,   0.9026,   0.4538
"2000-08-13 11:34:02",   2.7128,   0.4356,  -0.1605
"2000-08-13 11:34:03",   3.5621,   0.6579,  -0.1334
"2000-08-13 11:34:04",   3.7641,   0.2707,  -0.1581
"2000-08-13 11:34:05",   3.6957,   0.3587,   0.2559
"2000-08-13 11:34:06",   3.5738,   0.7346,   0.0650
"2000-08-13 11:34:07",   3.9477,   1.1555,   0.7940
"2000-08-13 11:34:08",   3.6939,   0.8453,   0.1540
"2000-08-13 11:34:09",   3.4551,  -0.1739,   0.5426
"2000-08-13 11:34:10",   4.1076,   0.3363,  -0.1519
"2000-08-13 11:34:11",   4.6742,   0.4765,   0.0549
"2000-08-13 11:34:12",   4.3009,   0.3370,  -0.0781
"2000-08-13 11:34:13",   4.0836,   0.1582,   0.2671
"2000-08-13 11:34:14",   3.8612,   0.3791,   0.1602
"2000-08-13 11:34:15",   3.1528,   0.6819,  -0.1850
"2000-08-13 11:34:16",   3.7326,  -0.4037,   0.2798
"2000-08-13 11:34:17",   4.2787,  -0.8168,   0.5184
"2000-08-13 11:34:18",   3.6314,   0.7911,   0.3729
"2000-08-13 11:34:19",   3.6692,   0.9450,  -0.0304
"2000-08-13 11:34:20",   4.0774,  -0.1602,   0.1779
"2000-08-13 11:34:21",   3.4851,  -0.0340,   0.0484
"2000-08-13 11:34:22",   4.7179,   0.3414,   0.2470
"2000-08-13 11:34:23",   4.0537,   0.4937,   0.0216
"2000-08-13 11:34:24",   3.9881,   0.0056,  -0.2556
"2000-08-13 11:34:25",   3.2159,  -0.4395,  -0.1381
"2000-08-13 11:34:26",   3.6379,  -1.0471,   0.3438
"2000-08-13 11:34:27",   3.0641,  -0.9729,  -0.3160
"2000-08-13 11:34:28",   2.8520,  -1.0297,   0.0025
"2000-08-13 11:34:29",   2.5898,  -0.4903,  -0.0988
"2000-08-13 11:34:30",   2.2320,  -1.5467,   0.0626
"2000-08-13 11:34:31",   2.6477,  -1.2491,   0.3215
"2000-08-13 11:34:32",   2.9790,  -0.6973,  -0.0402
"2000-08-13 11:34:33",   3.1380,  -0.2887,   0.0362
"2000-08-13 11:34:34",   2.5063,   0.1608,  -0.7085
"2000-08-13 11:34:35",   1.2667,  -0.5247,  -0.8774
"2000-08-13 11:34:36",   2.0817,  -0.9986,  -1.4139
"2000-08-13 11:34:37",   2.2036,  -1.7138,  -0.2299
"2000-08-13 11:34:38",   1.7340,  -1.8081,  -0.3548
"2000-08-13 11:34:39",   2.3660,  -1.1940,   0.6180
"2000-08-13 11:34:40",   1.8612,  -1.8892,   0.2338
"2000-08-13 11:34:41",   2.1860,  -2.1323,   0.6071
"2000-08-13 11:34:42",   2.1737,  -1.8561,   0.5305
"2000-08-13 11:34:43",   2.5921,  -1.0802,   0.1677
"2000-08-13 11:34:44",   3.1792,  -1.3242,  -0.1395
"2000-08-13 11:34:45",   3.1351,  -1.2045,   0.4266
"2000-08-13 11:34:46",   2.6271,  -1.0628,  -0.1156
"2000-08-13 11:34:47",   2.5058,  -1.1609,   0.6417
"2000-08-13 11:34:48",   2.2212,  -0.8784,   0.5106
"2000-08-13 11:34:49",   1.8153,  -0.7752,  -0.0853
"2000-08-13 11:34:50",   2.4022,  -0.8083,   0.2076
"2000-08-13 11:34:51",   2.2130,  -0.5875,   0.0078
"2000-08-13 11:34:52",   2.5985,  -1.2397,  -0.4301
"2000-08-13 11:34:53",   2.5614,  -1.1337,  -0.3798
"2000-08-13 11:34:54",   2.8453,  -0.9379,  -0.2509
"2000-08-13 11:34:55",   2.7640,  -0.9852,  -0.2784
"2000-08-13 11:34:56",   2.6123,  -0.8002,  -0.3848
"2000-08-13 11:34:57",   2.5032,  -0.5066,  -0.2562
"2000-08-13 11:34:58",   2.7757,  -0.5540,   0.0999
"2000-08-13 11:34:59",   2.5048,  -0.3732,  -0.0694
"2000-08-13 11:35:00",   2.8807,  -0.1571,   0.0891
"2000-08-13 11:35:01",   3.1607,  -0.2897,  -0.3208
"2000-08-13 11:35:02",   3.4208,  -0.2513,  -0.1952
"2000-08-13 11:35:03",   3.4213,  -0.3840,   0.3058
"2000-08-13 11:35:04",   3.5467,  -0.8938,  -0.5480
"2000-08-13 11:35:05",   3.3270,  -0.9090,   0.0632
"2000-08-13 11:35:06",   3.1211,  -1.2296,  -0.4736
"2000-08-13 11:35:07",   3.1482,  -1.5858,  -0.6747
"2000-08-13 11:35:08",   3.0354,  -0.9700,  -0.1527
"2000-08-13 11:35:09",   3.5750,  -0.9284,  -0.0455
"2000-08-13 11:35:10",   3.6502,  -0.7991,  -0.5620
"2000-08-13 11:35:11",   3.8574,  -0.5681,  -0.2341
"2000-08-13 11:35:12",   3.7764,  -0.5395,  -0.0452
"2000-08-13 11:35:13",   3.5499,  -0.8455,  -0.4921
"2000-08-13 11:35:14",   3.1503,  -0.8712,  -0.2514
"2000-08-13 11:35:15",   3.0272,  -0.8544,  -0.1101
"2000-08-13 11:35:16",   3.3795,  -0.6626,  -0.2457
"2000-08-13 11:35:17",   3.4905,  -0.7030,  -0.4680
"2000-08-13 11:35:18",   3.5902,  -0.7213,  -0.3316
"2000-08-13 11:35:19",   3.6863,  -0.7104,  -0.1764
"2000-08-13 11:35:20",   3.6710,  -1.2152,  -0.5527
"2000-08-13 11:35:21",   3.6012,  -0.9722,  -0.2415
"2000-08-13 11:35:22",   3.4820,  -0.8482,  -0.0832
"2000-08-13 11:35:23",   3.4298,  -0.4890,  -0.0479
"2000-08-13 11:35:24",   3.2442,  -0.6299,   0.0314
"2000-08-13 11:35:25",   2.8964,  -0.6316,   0.4571
"2000-08-13 11:35:26",   2.0411,  -0.4387,   0.9325
"2000-08-13 11:35:27",   3.1145,  -0.3330,   0.1279
"2000-08-13 11:35:28",   4.0085,   0.3751,   0.3055
"2000-08-13 11:35:29",   3.4599,   0.6956,   0.2591
"2000-08-13 11:35:30",   3.1218,   0.7184,  -0.0597
"2000-08-13 11:35:31",   3.3562,   0.5022,  -0.0675
"2000-08-13 11:35:32",   2.8935,   0.1112,   0.0134
"2000-08-13 11:35:33",   3.0657,  -0.2614,   0.0008
"2000-08-13 11:35:34",   3.1815,  -0.1107,   0.4568
"2000-08-13 11:35:35",   2.6022,  -0.5702,   0.5216
"2000-08-13 11:35:36",   2.4585,  -0.1965,   0.1325
"2000-08-13 11:35:37",   3.3215,  -0.3088,  -0.1246
"2000-08-13 11:35:38",   3.7337,  -1.4728,  -0.2947
"2000-08-13 11:35:39",   2.9219,  -0.1150,  -0.2079
"2000-08-13 11:35:40",   3.4358,  -0.0885,  -0.4201
"2000-08-13 11:35:41",   4.1796,   0.7549,  -0.3241
"2000-08-13 11:35:42",   3.2500,   0.0144,   0.8362
"2000-08-13 11:35:43",   3.2378,   0.5049,  -0.2753
"2000-08-13 11:35:44",   3.2342,   0.1219,  -1.0161
"2000-08-13 11:35:45",   3.6137,  -0.5938,   0.0357
"2000-08-13 11:35:46",   3.3778,  -1.6380,  -0.3940
"2000-08-13 11:35:47",   3.7048,  -0.5360,  -0.2214
"2000-08-13 11:35:48",   3.1188,  -1.3348,  -0.1330
"2000-08-13 11:35:49",   3.0355,  -0.5278,  -0.0580
"2000-08-13 11:35:50",   2.4235,  -0.0191,  -0.0174
"2000-08-13 11:35:51",   2.6008,  -0.2418,  -0.0497
"2000-08-13 11:35:52",   2.2966,  -0.3849,  -0.3099
"2000-08-13 11:35:53",   2.1927,  -0.4617,  -0.2845
"2000-08-13 11:35:54",   1.7483,  -0.3813,  -0.6145
"2000-08-13 11:35:55",   1.6565,  -0.6603,  -0.3064
"2000-08-13 11:35:56",   1.5388,  -0.9491,  -0.4738
"2000-08-13 11:35:57",   1.7878,  -1.0420,  -0.0131
"2000-08-13 11:35:58",   2.7960,   0.1717,   0.2582
"2000-08-13 11:35:59",   3.5838,   0.0372,  -0.3710
"2000-08-13 11:36:00",   3.3181,  -0.3792,   0.6115
"2000-08-13 11:36:01",   3.2945,   0.3139,  -0.5903
"2000-08-13 11:36:02",   3.7752,   0.2438,  -0.6457
"2000-08-13 11:36:03",   3.5167,   0.0061,  -0.6889
"2000-08-13 11:36:04",   3.2829,   0.2658,  -0.8213
"2000-08-13 11:36:05",   3.3183,   0.3373,  -0.5464
"2000-08-13 11:36:06",   3.6397,   0.0635,  -0.7899
"2000-08-13 11:36:07",   3.4349,  -0.2648,  -0.3757
"2000-08-13 11:36:08",   3.9958,   0.3417,  -0.0109
"2000-08-13 11:36:09",   3.9336,  -0.4767,  -0.2929
"2000-08-13 11:36:10",   3.6666,  -0.6469,  -0.1047
"2000-08-13 11:36:11",   3.7964,  -0.5737,   0.0586
"2000-08-13 11:36:12",   3.4677,  -0.0976,  -0.2197
"2000-08-13 11:36:13",   3.8545,   0.2486,  -0.6879
"2000-08-13 11:36:14",   4.5640,  -1.6202,  -0.1616
"2000-08-13 11:36:15",   4.5321,  -0.6611,  -0.0172
"2000-08-13 11:36:16",   4.5901,  -0.5407,  -0.0242
"2000-08-13 11:36:17",   4.5690,  -0.4719,   0.1855
"2000-08-13 11:36:18",   4.2881,  -0.5609,  -0.6769
"2000-08-13 11:36:19",   4.3633,  -0.5696,  -0.2918
"2000-08-13 11:36:20",   4.0354,  -0.3234,  -0.5671
"2000-08-13 11:36:21",   3.8182,   0.0004,  -0.4597
"2000-08-13 11:36:22",   3.8396,  -0.2318,  -0.4696
"2000-08-13 11:36:23",   4.0015,   0.0262,  -0.0464
"2000-08-13 11:36:24",   3.8806,   0.4472,  -0.2844
"2000-08-13 11:36:25",   3.8809,  -0.0688,  -0.1999
"2000-08-13 11:36:26",   3.4845,   0.2493,   0.0803
"2000-08-13 11:36:27",   4.0560,  -0.1251,  -0.1496
"2000-08-13 11:36:28",   3.7717,  -0.6264,   0.2140
"2000-08-13 11:36:29",   3.8861,  -0.2366,   0.0702
"2000-08-13 11:36:30",   3.8054,  -0.2267,  -0.3006
"2000-08-13 11:36:31",   3.6755,  -0.1170,  -0.3016
"2000-08-13 11:36:32",   3.7686,  -0.4279,  -0.2627
"2000-08-13 11:36:33",   3.4239,  -0.0245,  -0.2563
"2000-08-13 11:36:34",   3.6490,  -0.0334,  -0.1119
"2000-08-13 11:36:35",   3.7359,   0.0890,  -0.2353
"2000-08-13 11:36:36",   3.6147,  -0.1721,  -0.0032
"2000-08-13 11:36:37",   3.3531,  -0.0860,   0.0882
"2000-08-13 11:36:38",   3.4687,  -0.1398,  -0.0800
"2000-08-13 11:36:39",   3.0980,  -0.2357,  -0.4382
"2000-08-13 11:36:40",   3.3849,  -0.0249,   0.0267
"2000-08-13 11:36:41",   3.4644,  -0.1641,   0.2355
"2000-08-13 11:36:42",   3.7586,  -0.1996,  -0.1858
"2000-08-13 11:36:43",   3.9857,  -0.5505,  -0.0452
"2000-08-13 11:36:44",   3.9790,   0.0204,   0.0966
"2000-08-13 11:36:45",   3.4040,  -0.3006,  -0.5709
"2000-08-13 11:36:46",   3.7268,  -0.4672,   0.0436
"2000-08-13 11:36:47",   3.8143,  -0.2355,  -0.2208
"2000-08-13 11:36:48",   3.7503,  -0.6565,  -0.2173
"2000-08-13 11:36:49",   3.4095,  -1.3574,  -0.6598
"2000-08-13 11:36:50",   3.3225,  -1.3094,  -0.2172
"2000-08-13 11:36:51",   3.5010,  -0.6155,  -0.1907
