# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/17 15:00 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-17 15:01:16",   1.9686,   0.3760,  -0.1330
"2000-08-17 15:01:17",   2.3951,   0.4619,  -0.2905
"2000-08-17 15:01:18",   2.4440,  -0.4187,  -0.1085
"2000-08-17 15:01:19",   2.1683,  -0.1827,  -0.2337
"2000-08-17 15:01:20",   2.6397,  -0.0448,   0.0326
"2000-08-17 15:01:21",   2.2880,   0.2330,   0.0157
"2000-08-17 15:01:22",   2.5799,  -0.1945,  -0.3435
"2000-08-17 15:01:23",   2.5321,  -0.3621,  -0.3713
"2000-08-17 15:01:24",   2.6069,   0.3529,  -0.4929
"2000-08-17 15:01:25",   3.0242,  -0.0578,   0.0821
"2000-08-17 15:01:26",   2.4828,  -0.5623,  -0.3596
"2000-08-17 15:01:27",   2.3593,  -0.3487,  -0.0882
"2000-08-17 15:01:28",   2.3222,  -0.4113,  -0.0144
"2000-08-17 15:01:29",   2.3858,  -0.1011,  -0.2151
"2000-08-17 15:01:30",   2.5482,  -0.0218,  -0.5580
"2000-08-17 15:01:31",   1.8215,  -0.2500,  -0.2127
"2000-08-17 15:01:32",   2.3542,  -0.0868,  -0.3476
"2000-08-17 15:01:33",   2.5245,  -0.3232,  -0.1006
"2000-08-17 15:01:34",   2.2168,  -0.4482,  -0.1848
"2000-08-17 15:01:35",   1.9808,  -0.3962,   0.0824
"2000-08-17 15:01:36",   2.3653,   0.1837,  -0.1690
"2000-08-17 15:01:37",   2.6559,  -0.1035,  -0.4500
"2000-08-17 15:01:38",   2.5715,  -0.0159,  -0.0414
"2000-08-17 15:01:39",   1.9585,  -0.1720,   0.0843
"2000-08-17 15:01:40",   1.7346,  -0.3949,   0.1536
"2000-08-17 15:01:41",   2.2391,  -0.0601,   0.0985
"2000-08-17 15:01:42",   1.6844,  -0.6220,   0.1550
"2000-08-17 15:01:43",   1.8464,  -0.3771,   0.2646
"2000-08-17 15:01:44",   1.6140,  -0.9704,   0.0499
"2000-08-17 15:01:45",   2.1331,   0.1357,  -0.0463
"2000-08-17 15:01:46",   1.9350,   0.3002,   0.0393
"2000-08-17 15:01:47",   2.0160,   0.1016,  -0.0125
"2000-08-17 15:01:48",   2.1780,  -0.2518,   0.0321
"2000-08-17 15:01:49",   1.9225,  -0.8937,  -0.2475
"2000-08-17 15:01:50",   1.8785,  -0.4465,  -0.0392
"2000-08-17 15:01:51",   2.1092,  -0.0360,  -0.2450
"2000-08-17 15:01:52",   2.6168,  -0.4071,  -0.1530
"2000-08-17 15:01:53",   2.3860,   0.0500,   0.0195
"2000-08-17 15:01:54",   2.8005,  -0.1709,   0.1002
"2000-08-17 15:01:55",   2.7610,  -0.5277,  -0.3358
"2000-08-17 15:01:56",   3.0793,  -0.3265,  -0.9486
"2000-08-17 15:01:57",   2.8849,  -0.0736,   0.1806
"2000-08-17 15:01:58",   2.8233,   0.1580,   0.0808
"2000-08-17 15:01:59",   2.1103,  -0.2346,   0.4347
"2000-08-17 15:02:00",   2.0662,  -0.6053,   0.0217
"2000-08-17 15:02:01",   2.0264,  -0.8218,  -0.0550
"2000-08-17 15:02:02",   2.3346,  -0.6998,  -0.3424
"2000-08-17 15:02:03",   2.2090,  -0.1495,  -0.6266
"2000-08-17 15:02:04",   2.3532,  -0.8791,   0.1437
"2000-08-17 15:02:05",   2.0068,  -0.7355,  -0.2044
"2000-08-17 15:02:06",   1.7366,  -0.8149,   0.0829
"2000-08-17 15:02:07",   2.0523,  -0.7293,   0.1103
"2000-08-17 15:02:08",   2.4913,  -0.9070,   0.0314
"2000-08-17 15:02:09",   2.7480,  -0.2189,  -0.0102
"2000-08-17 15:02:10",   2.8710,   0.3215,  -0.5481
"2000-08-17 15:02:11",   2.6057,  -0.3504,   0.0350
"2000-08-17 15:02:12",   2.8319,   0.7198,  -0.6350
"2000-08-17 15:02:13",   2.1697,   0.0593,   0.3067
"2000-08-17 15:02:14",   2.8978,  -0.5578,  -0.3227
"2000-08-17 15:02:15",   2.7925,  -0.7810,  -0.3918
"2000-08-17 15:02:16",   3.0574,  -0.7752,  -0.1114
"2000-08-17 15:02:17",   3.1494,   0.2043,   0.2099
"2000-08-17 15:02:18",   2.6446,   0.0483,   0.1534
"2000-08-17 15:02:19",   2.2005,  -0.6417,  -0.1540
"2000-08-17 15:02:20",   2.0768,  -0.0733,   0.3046
"2000-08-17 15:02:21",   2.5931,  -0.1225,  -0.3611
"2000-08-17 15:02:22",   3.0111,  -0.2212,  -0.2697
"2000-08-17 15:02:23",   2.6376,  -0.0289,   0.0926
"2000-08-17 15:02:24",   2.1563,  -0.0077,  -0.3175
"2000-08-17 15:02:25",   1.7674,   0.1143,   0.0819
"2000-08-17 15:02:26",   2.4028,  -0.1962,   0.2708
"2000-08-17 15:02:27",   2.1652,  -0.4723,   0.2575
"2000-08-17 15:02:28",   2.9163,   0.0009,   0.5046
"2000-08-17 15:02:29",   2.5157,  -0.9791,  -0.3466
"2000-08-17 15:02:30",   2.6409,  -0.8722,  -0.4632
"2000-08-17 15:02:31",   3.0008,  -0.0258,   0.3345
"2000-08-17 15:02:32",   2.3524,   0.0285,   0.3850
"2000-08-17 15:02:33",   2.5157,   0.4058,  -0.0411
"2000-08-17 15:02:34",   2.4848,  -0.3320,   0.0137
"2000-08-17 15:02:35",   1.8787,  -0.0958,   0.1172
"2000-08-17 15:02:36",   2.1651,   0.3188,   0.4585
"2000-08-17 15:02:37",   1.9474,   0.4793,   0.1575
"2000-08-17 15:02:38",   1.9919,  -0.0002,   0.4998
"2000-08-17 15:02:39",   1.6227,  -0.5003,   0.2258
"2000-08-17 15:02:40",   1.9766,   0.3669,   0.1099
"2000-08-17 15:02:41",   2.7120,   0.0978,  -0.0214
"2000-08-17 15:02:42",   2.6701,   0.0804,   0.2611
"2000-08-17 15:02:43",   2.8630,  -0.1055,  -0.0454
"2000-08-17 15:02:44",   2.6836,  -1.0062,   0.0784
"2000-08-17 15:02:45",   2.8508,  -0.3196,  -0.0214
"2000-08-17 15:02:46",   2.7402,  -0.0255,  -0.3470
"2000-08-17 15:02:47",   2.9718,   0.5088,   0.1837
"2000-08-17 15:02:48",   2.4519,   0.1302,   0.0494
"2000-08-17 15:02:49",   1.8545,   0.1605,   0.5882
"2000-08-17 15:02:50",   2.0566,  -0.3412,   0.1085
"2000-08-17 15:02:51",   1.8512,   0.2708,   0.4219
"2000-08-17 15:02:52",   2.2025,   0.1998,   0.0075
"2000-08-17 15:02:53",   2.3171,   0.4426,  -0.0809
"2000-08-17 15:02:54",   2.8451,   0.1913,  -0.3150
"2000-08-17 15:02:55",   3.1351,  -0.0674,  -0.0530
"2000-08-17 15:02:56",   3.2744,   0.3280,  -0.0247
"2000-08-17 15:02:57",   2.0092,   0.4673,  -0.4618
"2000-08-17 15:02:58",   2.1589,   0.5976,   0.0278
"2000-08-17 15:02:59",   2.3895,   0.2392,   0.2565
"2000-08-17 15:03:00",   2.2071,  -0.8045,  -0.0148
"2000-08-17 15:03:01",   2.5118,  -0.2867,   0.1549
"2000-08-17 15:03:02",   2.3286,   0.3504,   0.0001
"2000-08-17 15:03:03",   2.6833,   0.9154,  -0.5022
"2000-08-17 15:03:04",   2.4059,   0.0156,  -0.4607
"2000-08-17 15:03:05",   2.7165,   0.0053,  -0.2313
"2000-08-17 15:03:06",   2.5961,   0.1056,  -0.2927
"2000-08-17 15:03:07",   2.2301,   0.3180,   0.3546
"2000-08-17 15:03:08",   2.9756,   0.3782,  -0.1962
"2000-08-17 15:03:09",   3.0244,   0.5510,  -0.1029
"2000-08-17 15:03:10",   2.2076,   0.0918,  -0.0946
"2000-08-17 15:03:11",   3.0001,   0.2041,  -0.3568
"2000-08-17 15:03:12",   3.1072,   0.3966,  -0.2778
"2000-08-17 15:03:13",   3.0552,   0.5103,  -0.2998
"2000-08-17 15:03:14",   2.9553,   0.7160,  -0.5841
"2000-08-17 15:03:15",   3.0612,   0.1068,  -0.4348
"2000-08-17 15:03:16",   3.3414,   0.1173,  -0.3320
"2000-08-17 15:03:17",   3.1849,   0.0189,  -0.3534
"2000-08-17 15:03:18",   2.8747,  -0.1191,  -0.2968
"2000-08-17 15:03:19",   2.7055,  -0.3328,   0.0775
"2000-08-17 15:03:20",   2.5156,  -0.7429,  -0.0455
"2000-08-17 15:03:21",   2.6123,  -0.0936,  -0.0337
"2000-08-17 15:03:22",   2.1784,  -0.4977,  -0.2966
"2000-08-17 15:03:23",   2.6350,  -0.4878,  -0.4456
"2000-08-17 15:03:24",   3.0944,  -0.7995,   0.0513
"2000-08-17 15:03:25",   2.8902,  -0.0487,  -0.3410
"2000-08-17 15:03:26",   2.6511,  -0.0626,  -0.3131
"2000-08-17 15:03:27",   2.8417,  -0.2141,  -0.0471
"2000-08-17 15:03:28",   3.1000,   0.0163,  -0.2839
"2000-08-17 15:03:29",   3.2164,   0.1264,  -0.2948
"2000-08-17 15:03:30",   2.6935,  -0.5423,  -0.1091
"2000-08-17 15:03:31",   2.8611,  -0.4172,  -0.3672
"2000-08-17 15:03:32",   2.4491,  -0.1850,   0.2611
"2000-08-17 15:03:33",   2.2389,  -0.4940,   0.5882
"2000-08-17 15:03:34",   2.3909,  -0.4567,   0.4715
"2000-08-17 15:03:35",   2.2578,  -0.8205,  -0.0447
"2000-08-17 15:03:36",   2.0210,  -0.3843,   0.5587
"2000-08-17 15:03:37",   2.5680,  -0.6408,  -0.0286
"2000-08-17 15:03:38",   2.8198,  -0.7139,   0.2633
"2000-08-17 15:03:39",   2.9882,  -0.2262,  -0.1339
"2000-08-17 15:03:40",   2.9738,   0.4677,  -0.4154
"2000-08-17 15:03:41",   2.7093,   0.0952,  -0.4884
"2000-08-17 15:03:42",   2.7636,   0.2272,  -0.1606
"2000-08-17 15:03:43",   2.6277,   0.0562,  -0.1008
"2000-08-17 15:03:44",   2.4551,   0.1386,  -0.0195
"2000-08-17 15:03:45",   2.4251,   0.4767,   0.1291
"2000-08-17 15:03:46",   2.0736,   0.5639,   0.1114
"2000-08-17 15:03:47",   2.0196,   0.0957,   0.1411
"2000-08-17 15:03:48",   2.1873,  -0.6332,   0.2300
"2000-08-17 15:03:49",   2.2733,  -0.2210,   0.0720
"2000-08-17 15:03:50",   2.5173,   0.1240,   0.2363
"2000-08-17 15:03:51",   2.5001,   0.3101,   0.3862
"2000-08-17 15:03:52",   2.6399,  -0.5482,   0.1417
"2000-08-17 15:03:53",   2.9717,  -0.1302,  -0.0236
"2000-08-17 15:03:54",   3.5019,   0.4176,   0.0318
"2000-08-17 15:03:55",   3.2513,  -0.0295,  -0.0873
"2000-08-17 15:03:56",   3.3321,  -0.1378,  -0.0061
"2000-08-17 15:03:57",   3.1602,  -0.2634,  -0.0521
"2000-08-17 15:03:58",   3.2742,   0.0113,  -0.3940
"2000-08-17 15:03:59",   3.1481,   0.1841,   0.0301
"2000-08-17 15:04:00",   2.9680,  -0.0777,   0.1981
"2000-08-17 15:04:01",   2.8468,  -0.6514,  -0.4413
"2000-08-17 15:04:02",   3.1471,   0.0368,   0.1183
"2000-08-17 15:04:03",   2.6576,  -0.2312,   0.3324
"2000-08-17 15:04:04",   2.2911,  -0.6051,   0.0490
"2000-08-17 15:04:05",   2.5967,  -0.1306,  -0.3932
"2000-08-17 15:04:06",   2.4889,  -0.7552,  -0.0050
"2000-08-17 15:04:07",   2.7471,  -0.8240,  -0.2334
"2000-08-17 15:04:08",   2.3581,  -0.5834,   0.0385
"2000-08-17 15:04:09",   2.4833,   0.0283,   0.0620
"2000-08-17 15:04:10",   3.0011,  -0.4406,  -0.2825
"2000-08-17 15:04:11",   2.7625,  -0.0551,  -0.4823
"2000-08-17 15:04:12",   2.8278,   0.1543,  -0.0770
"2000-08-17 15:04:13",   2.4073,   0.0617,   0.1428
"2000-08-17 15:04:14",   2.6679,  -0.1297,   0.0777
"2000-08-17 15:04:15",   2.4079,   0.0105,  -0.1040
"2000-08-17 15:04:16",   1.9714,   0.5121,   0.2227
"2000-08-17 15:04:17",   1.7926,  -0.2383,   0.7242
"2000-08-17 15:04:18",   1.9591,  -0.2070,   0.5186
"2000-08-17 15:04:19",   1.8336,  -0.2289,  -0.4284
"2000-08-17 15:04:20",   3.6187,   0.6602,  -0.3925
"2000-08-17 15:04:21",   3.7306,   0.2145,   0.0003
"2000-08-17 15:04:22",   3.1155,   0.0378,  -0.0805
"2000-08-17 15:04:23",   2.7475,  -0.7739,  -0.2912
"2000-08-17 15:04:24",   2.5521,  -0.2447,   0.0585
"2000-08-17 15:04:25",   2.2946,  -0.7173,  -0.3692
"2000-08-17 15:04:26",   1.5880,  -0.7619,  -0.1340
"2000-08-17 15:04:27",   2.0432,  -0.4707,   0.1725
"2000-08-17 15:04:28",   2.7888,  -0.3377,  -0.1746
"2000-08-17 15:04:29",   2.5900,  -1.0319,  -0.3429
"2000-08-17 15:04:30",   2.4117,  -0.4825,   0.1294
"2000-08-17 15:04:31",   2.4437,  -0.3937,  -0.1594
"2000-08-17 15:04:32",   2.5248,  -0.8961,   0.3288
"2000-08-17 15:04:33",   2.7786,  -0.2592,  -0.3384
"2000-08-17 15:04:34",   2.6970,  -0.1633,  -0.4023
"2000-08-17 15:04:35",   3.0659,  -0.1951,  -0.4924
"2000-08-17 15:04:36",   2.8310,  -0.4729,  -0.2766
"2000-08-17 15:04:37",   2.9297,  -0.2860,  -0.4431
"2000-08-17 15:04:38",   3.1076,   0.0081,  -0.4347
"2000-08-17 15:04:39",   3.0495,  -0.4208,  -0.3115
"2000-08-17 15:04:40",   2.8364,  -0.2573,  -0.2149
"2000-08-17 15:04:41",   2.6627,  -0.1521,  -0.4233
"2000-08-17 15:04:42",   2.8193,   0.3608,  -0.2422
"2000-08-17 15:04:43",   2.6416,   0.4408,   0.0765
"2000-08-17 15:04:44",   3.1185,   0.5371,  -0.4057
"2000-08-17 15:04:45",   3.2079,  -0.1613,  -0.2662
"2000-08-17 15:04:46",   3.1607,  -0.1398,   0.0691
"2000-08-17 15:04:47",   3.0727,  -0.6553,  -0.3097
"2000-08-17 15:04:48",   3.1249,   0.1236,   0.0509
"2000-08-17 15:04:49",   3.0702,  -0.2765,  -0.2224
"2000-08-17 15:04:50",   3.3569,   0.9578,  -0.3827
"2000-08-17 15:04:51",   2.7777,   0.9522,   0.6260
"2000-08-17 15:04:52",   2.7835,   1.0988,   0.1340
"2000-08-17 15:04:53",   2.3251,   0.4378,   0.4495
"2000-08-17 15:04:54",   2.9407,   0.2511,   0.2656
"2000-08-17 15:04:55",   2.6134,   0.4019,   0.1138
"2000-08-17 15:04:56",   2.7150,   0.6266,   0.0706
"2000-08-17 15:04:57",   3.1599,   0.5057,   0.0142
"2000-08-17 15:04:58",   3.3769,   0.2768,   0.3176
"2000-08-17 15:04:59",   3.0348,   0.0214,  -0.5627
"2000-08-17 15:05:00",   3.2134,   0.5421,  -0.2760
"2000-08-17 15:05:01",   3.1768,   0.0420,  -0.1087
"2000-08-17 15:05:02",   2.9287,   0.3493,   0.0097
"2000-08-17 15:05:03",   2.7200,   0.4330,   0.0043
"2000-08-17 15:05:04",   3.0404,   0.1461,  -0.1632
"2000-08-17 15:05:05",   2.6277,   0.2114,  -0.0087
"2000-08-17 15:05:06",   2.7352,  -0.3634,  -0.7551
"2000-08-17 15:05:07",   2.4298,   0.2546,  -0.2798
"2000-08-17 15:05:08",   2.4642,   0.3080,  -0.1551
"2000-08-17 15:05:09",   2.2410,   0.1630,  -0.0803
"2000-08-17 15:05:10",   2.3315,  -0.2192,   0.3059
"2000-08-17 15:05:11",   2.4476,   0.4851,  -0.0407
"2000-08-17 15:05:12",   2.6086,   0.5141,  -0.2894
"2000-08-17 15:05:13",   2.9728,   0.0199,   0.0791
"2000-08-17 15:05:14",   2.7815,  -0.4478,   0.0728
"2000-08-17 15:05:15",   2.3224,  -0.7396,   0.0341
"2000-08-17 15:05:16",   2.3430,  -0.5604,  -0.5136
"2000-08-17 15:05:17",   2.7988,  -0.3596,   0.2146
"2000-08-17 15:05:18",   3.1616,   0.0857,   0.1401
"2000-08-17 15:05:19",   3.2867,  -0.0068,  -0.1965
"2000-08-17 15:05:20",   2.8371,  -0.2145,  -0.0374
"2000-08-17 15:05:21",   2.8551,  -0.3920,  -0.2133
"2000-08-17 15:05:22",   3.1215,  -0.2829,  -0.3444
"2000-08-17 15:05:23",   3.0358,   0.3769,  -0.1376
"2000-08-17 15:05:24",   2.5873,   0.3425,  -0.1368
"2000-08-17 15:05:25",   2.4546,  -0.0347,  -0.2228
"2000-08-17 15:05:26",   2.3285,   0.3117,   0.2200
"2000-08-17 15:05:27",   2.4552,  -0.1915,   0.3450
"2000-08-17 15:05:28",   3.2587,   0.1005,   0.1895
"2000-08-17 15:05:29",   3.0887,  -0.4826,  -0.1824
"2000-08-17 15:05:30",   3.3332,  -0.3653,   0.2394
"2000-08-17 15:05:31",   3.0937,  -0.4505,   0.2336
"2000-08-17 15:05:32",   3.2716,  -0.2576,  -0.0527
"2000-08-17 15:05:33",   3.3357,  -0.2374,  -0.1341
"2000-08-17 15:05:34",   3.0231,  -0.4255,  -0.4320
"2000-08-17 15:05:35",   3.1860,  -0.4826,  -0.3527
"2000-08-17 15:05:36",   3.2207,  -0.3800,  -0.0337
"2000-08-17 15:05:37",   3.2893,  -0.1588,   0.1191
"2000-08-17 15:05:38",   2.8709,  -0.0106,  -0.1281
"2000-08-17 15:05:39",   2.7465,   0.2587,   0.2019
"2000-08-17 15:05:40",   2.5970,   0.1632,   0.1751
"2000-08-17 15:05:41",   2.3726,   0.0749,   0.0387
"2000-08-17 15:05:42",   2.5458,   0.5991,   0.2611
"2000-08-17 15:05:43",   2.5506,   0.2909,   0.3046
"2000-08-17 15:05:44",   3.3520,   0.4001,  -0.0716
"2000-08-17 15:05:45",   3.1554,   0.3338,   0.0243
"2000-08-17 15:05:46",   3.0017,  -0.2288,  -0.2317
"2000-08-17 15:05:47",   2.9649,  -0.4239,  -0.0580
"2000-08-17 15:05:48",   2.9754,  -0.0923,  -0.2949
"2000-08-17 15:05:49",   3.2477,   0.5444,   0.0431
"2000-08-17 15:05:50",   2.9191,   0.1754,   0.0558
"2000-08-17 15:05:51",   3.0437,  -0.2933,  -0.4503
"2000-08-17 15:05:52",   3.3379,  -0.4791,  -0.8782
"2000-08-17 15:05:53",   2.9793,  -1.2528,  -0.2884
"2000-08-17 15:05:54",   3.3126,  -0.9153,   0.2471
"2000-08-17 15:05:55",   2.8248,  -0.5938,   0.1522
"2000-08-17 15:05:56",   3.0224,  -0.5734,   0.2150
"2000-08-17 15:05:57",   2.6152,  -0.5982,   0.1173
"2000-08-17 15:05:58",   3.5915,  -0.7247,   0.3038
"2000-08-17 15:05:59",   2.7277,  -1.5075,  -0.1438
"2000-08-17 15:06:00",   2.4746,  -0.8726,  -0.1189
"2000-08-17 15:06:01",   2.3696,   0.0676,  -0.5778
"2000-08-17 15:06:02",   1.9377,   0.7221,   0.5922
"2000-08-17 15:06:03",   1.8260,   0.5797,   0.3928
"2000-08-17 15:06:04",   1.7468,  -0.4353,   0.5331
"2000-08-17 15:06:05",   1.5406,  -0.7460,   0.1390
"2000-08-17 15:06:06",   2.2344,  -0.5628,   0.3802
"2000-08-17 15:06:07",   1.8087,  -0.3997,   0.4377
"2000-08-17 15:06:08",   2.4148,  -0.0922,  -0.4553
"2000-08-17 15:06:09",   2.8544,  -1.0365,  -0.4705
"2000-08-17 15:06:10",   2.8940,  -0.1376,  -0.3415
"2000-08-17 15:06:11",   2.4911,   0.1739,   0.0556
"2000-08-17 15:06:12",   2.6307,  -0.4624,  -0.1557
"2000-08-17 15:06:13",   3.3099,  -0.5581,  -0.2920
"2000-08-17 15:06:14",   3.8684,  -1.3914,  -0.0901
"2000-08-17 15:06:15",   2.9971,   0.1269,   0.6448
"2000-08-17 15:06:16",   2.1245,   0.2782,   0.5401
"2000-08-17 15:06:17",   2.8729,  -0.5358,   0.2341
"2000-08-17 15:06:18",   2.6110,  -0.7450,  -0.5686
"2000-08-17 15:06:19",   2.3312,  -0.2558,  -0.2879
"2000-08-17 15:06:20",   3.1702,  -0.0364,   0.0647
"2000-08-17 15:06:21",   2.9249,  -0.2454,   0.1821
"2000-08-17 15:06:22",   3.9401,  -0.9387,  -0.5825
"2000-08-17 15:06:23",   3.3409,  -1.1811,  -0.4955
"2000-08-17 15:06:24",   3.6161,  -0.7526,  -0.2572
"2000-08-17 15:06:25",   3.6414,  -1.3048,  -0.2576
"2000-08-17 15:06:26",   3.3152,  -0.6405,  -0.0584
"2000-08-17 15:06:27",   2.9951,  -0.5041,  -0.1226
"2000-08-17 15:06:28",   2.5897,  -1.2108,   0.1410
"2000-08-17 15:06:29",   2.9560,  -0.8116,   0.0842
"2000-08-17 15:06:30",   3.4828,  -0.4237,   0.2588
"2000-08-17 15:06:31",   2.9287,  -0.2431,   0.3540
"2000-08-17 15:06:32",   3.2474,  -0.7959,  -0.2515
"2000-08-17 15:06:33",   3.2494,   0.0601,  -0.1183
"2000-08-17 15:06:34",   3.2086,  -0.8843,   0.0495
"2000-08-17 15:06:35",   2.9567,  -1.2285,  -0.1591
"2000-08-17 15:06:36",   3.5156,  -0.6629,   0.0854
"2000-08-17 15:06:37",   3.4365,  -1.3148,   0.0170
"2000-08-17 15:06:38",   3.3795,  -1.3316,  -0.1809
"2000-08-17 15:06:39",   2.5687,  -0.4848,  -0.3765
"2000-08-17 15:06:40",   2.9819,  -1.4631,   0.0980
"2000-08-17 15:06:41",   3.2448,  -0.9178,   0.0986
"2000-08-17 15:06:42",   3.2057,  -0.2638,   0.0767
"2000-08-17 15:06:43",   3.3402,  -0.4528,  -0.0641
"2000-08-17 15:06:44",   2.8404,  -0.0865,   0.1109
"2000-08-17 15:06:45",   2.7322,   0.0145,   0.1936
"2000-08-17 15:06:46",   2.8556,  -0.4795,   0.2755
"2000-08-17 15:06:47",   2.4508,  -0.4195,  -0.6122
"2000-08-17 15:06:48",   3.4764,  -0.4242,   0.0573
"2000-08-17 15:06:49",   3.7258,  -0.3933,   0.0009
"2000-08-17 15:06:50",   3.4159,  -0.2180,   0.0640
"2000-08-17 15:06:51",   3.2497,  -0.3946,   0.2911
