# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/04 15:30 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-04 15:30:46",   2.0704,  -0.0752,   0.5032
"2000-08-04 15:30:47",   3.0810,  -0.6805,  -0.0514
"2000-08-04 15:30:48",   2.0250,  -0.7194,   0.3073
"2000-08-04 15:30:49",   2.8596,  -1.0364,   0.1483
"2000-08-04 15:30:50",   2.4818,  -0.5362,   0.5380
"2000-08-04 15:30:51",   2.6995,  -1.0911,   0.1360
"2000-08-04 15:30:52",   2.5597,  -0.3274,   0.4019
"2000-08-04 15:30:53",   2.3323,   0.1429,   0.0444
"2000-08-04 15:30:54",   3.0068,  -0.8581,  -0.2839
"2000-08-04 15:30:55",   3.3767,  -0.8448,   0.3187
"2000-08-04 15:30:56",   3.2394,  -0.5764,  -0.3658
"2000-08-04 15:30:57",   3.4896,   0.4723,   0.0497
"2000-08-04 15:30:58",   2.8170,  -0.0264,  -0.1681
"2000-08-04 15:30:59",   2.8027,  -1.3243,  -0.3666
"2000-08-04 15:31:00",   2.7162,  -0.5305,  -0.4005
"2000-08-04 15:31:01",   2.7661,  -0.4608,   0.0034
"2000-08-04 15:31:02",   3.1731,  -0.0437,  -0.0073
"2000-08-04 15:31:03",   2.3930,  -0.0457,  -0.4569
"2000-08-04 15:31:04",   2.0968,  -0.0352,   0.4520
"2000-08-04 15:31:05",   2.2796,   0.2517,  -0.1730
"2000-08-04 15:31:06",   2.2428,  -0.2187,   0.2722
"2000-08-04 15:31:07",   2.0284,  -0.3282,  -0.0019
"2000-08-04 15:31:08",   3.2427,  -0.5819,   0.1981
"2000-08-04 15:31:09",   3.6609,   0.0044,  -0.3431
"2000-08-04 15:31:10",   3.3413,  -0.0147,   0.3680
"2000-08-04 15:31:11",   2.5937,  -0.0364,   0.7163
"2000-08-04 15:31:12",   3.1721,  -0.1462,   0.1003
"2000-08-04 15:31:13",   3.3264,  -0.2423,  -0.3423
"2000-08-04 15:31:14",   3.1161,  -0.7462,   0.0445
"2000-08-04 15:31:15",   2.9950,  -0.3897,  -0.2519
"2000-08-04 15:31:16",   2.9316,  -0.2226,   0.1245
"2000-08-04 15:31:17",   2.0569,   0.0591,   0.0205
"2000-08-04 15:31:18",   2.8022,   0.5044,  -0.1250
"2000-08-04 15:31:19",   2.6765,   0.8557,  -0.1726
"2000-08-04 15:31:20",   2.7807,  -0.3304,  -0.3547
"2000-08-04 15:31:21",   2.5296,  -0.0186,  -0.0343
"2000-08-04 15:31:22",   2.4495,   0.2468,   0.1235
"2000-08-04 15:31:23",   3.0494,   0.1813,   0.2640
"2000-08-04 15:31:24",   2.9180,   0.4381,   0.2915
"2000-08-04 15:31:25",   2.7498,   0.2488,  -0.2050
"2000-08-04 15:31:26",   3.0153,  -0.0633,   0.0490
"2000-08-04 15:31:27",   3.3318,   0.4191,  -0.0463
"2000-08-04 15:31:28",   3.0562,  -0.1613,   0.1049
"2000-08-04 15:31:29",   2.9119,   0.1104,  -0.3479
"2000-08-04 15:31:30",   3.1992,   0.0014,  -0.2965
"2000-08-04 15:31:31",   3.3890,  -0.2442,  -0.1298
"2000-08-04 15:31:32",   3.1703,   0.0770,  -0.3471
"2000-08-04 15:31:33",   2.9129,  -0.0454,   0.0086
"2000-08-04 15:31:34",   3.0940,   0.1647,   0.4025
"2000-08-04 15:31:35",   2.6963,   0.0108,  -0.2172
"2000-08-04 15:31:36",   2.8859,   0.0348,  -0.0923
"2000-08-04 15:31:37",   2.5744,   0.6390,  -0.0951
"2000-08-04 15:31:38",   2.4509,   0.0865,   0.0081
"2000-08-04 15:31:39",   3.0641,   0.0324,  -0.0391
"2000-08-04 15:31:40",   2.6262,   0.6513,   0.1728
"2000-08-04 15:31:41",   2.1559,  -0.2711,  -0.2099
"2000-08-04 15:31:42",   2.9818,   0.2071,  -0.0308
"2000-08-04 15:31:43",   3.5724,   0.0358,   0.0686
"2000-08-04 15:31:44",   3.2827,   0.5021,  -0.2041
"2000-08-04 15:31:45",   3.5108,  -0.1747,  -0.3401
"2000-08-04 15:31:46",   3.3055,  -0.4136,   0.0107
"2000-08-04 15:31:47",   3.3240,  -0.1405,   0.3089
"2000-08-04 15:31:48",   2.6852,   0.3269,   0.0590
"2000-08-04 15:31:49",   2.6022,   0.5401,   0.0626
"2000-08-04 15:31:50",   2.9579,   0.2040,  -0.4919
"2000-08-04 15:31:51",   2.8282,   0.0624,   0.1911
"2000-08-04 15:31:52",   3.1200,   0.4743,  -0.1901
"2000-08-04 15:31:53",   2.9421,   0.0623,  -0.1607
"2000-08-04 15:31:54",   2.5955,   0.6522,   0.0775
"2000-08-04 15:31:55",   3.0756,  -0.1119,  -0.2532
"2000-08-04 15:31:56",   2.8535,   0.9030,  -0.6515
"2000-08-04 15:31:57",   3.0281,   0.1513,  -0.2018
"2000-08-04 15:31:58",   2.9205,   0.5196,  -0.2956
"2000-08-04 15:31:59",   2.5452,   0.2405,   0.0417
"2000-08-04 15:32:00",   2.5403,   0.2844,  -0.0695
"2000-08-04 15:32:01",   2.2951,  -0.0357,   0.0636
"2000-08-04 15:32:02",   2.4695,  -0.1876,   0.2035
"2000-08-04 15:32:03",   2.7408,   0.0371,   0.2421
"2000-08-04 15:32:04",   3.0153,  -0.0807,  -0.2616
"2000-08-04 15:32:05",   3.1635,  -0.0408,  -0.2626
"2000-08-04 15:32:06",   3.0361,   0.1969,  -0.6072
"2000-08-04 15:32:07",   2.3263,   0.6699,   0.1282
"2000-08-04 15:32:08",   2.5002,   0.4642,  -0.0917
"2000-08-04 15:32:09",   3.1488,   0.1605,  -0.3239
"2000-08-04 15:32:10",   2.6166,  -0.1761,  -0.5185
"2000-08-04 15:32:11",   2.4969,   0.6515,   0.1492
"2000-08-04 15:32:12",   2.5278,   0.5359,   0.2853
"2000-08-04 15:32:13",   2.6474,   0.1430,  -0.0126
"2000-08-04 15:32:14",   2.4801,   0.0611,   0.4047
"2000-08-04 15:32:15",   2.9360,   0.0651,   0.4266
"2000-08-04 15:32:16",   3.3044,   0.3989,  -0.0094
"2000-08-04 15:32:17",   2.9104,  -0.4403,  -0.3486
"2000-08-04 15:32:18",   2.7257,   0.1830,   0.0274
"2000-08-04 15:32:19",   2.8956,  -0.3162,  -0.0604
"2000-08-04 15:32:20",   3.1744,   0.0249,  -0.4752
"2000-08-04 15:32:21",   3.7976,  -0.0370,  -0.3895
"2000-08-04 15:32:22",   3.6852,  -0.2428,  -0.4863
"2000-08-04 15:32:23",   3.0380,  -0.5374,   0.4780
"2000-08-04 15:32:24",   2.2062,  -0.2016,   0.2204
"2000-08-04 15:32:25",   3.1206,  -0.2931,   0.1234
"2000-08-04 15:32:26",   3.8727,   0.6967,  -0.4753
"2000-08-04 15:32:27",   3.7893,   0.4228,  -0.1716
"2000-08-04 15:32:28",   4.0687,   0.3768,  -0.2144
"2000-08-04 15:32:29",   3.6506,   0.4996,  -0.1833
"2000-08-04 15:32:30",   3.2675,   0.1799,  -0.3506
"2000-08-04 15:32:31",   3.7644,   0.5508,  -0.2315
"2000-08-04 15:32:32",   3.1476,   0.5039,   0.2088
"2000-08-04 15:32:33",   2.7592,   0.2851,   0.0953
"2000-08-04 15:32:34",   3.3495,  -0.4426,  -0.2697
"2000-08-04 15:32:35",   3.0371,   0.1632,  -0.1450
"2000-08-04 15:32:36",   2.9520,   0.6231,   0.1157
"2000-08-04 15:32:37",   2.9261,   0.0743,   0.0230
"2000-08-04 15:32:38",   3.2825,  -0.3952,  -0.1500
"2000-08-04 15:32:39",   2.6767,  -0.4598,  -0.1306
"2000-08-04 15:32:40",   2.5912,  -0.1347,   0.0501
"2000-08-04 15:32:41",   2.2866,  -0.1234,  -0.3956
"2000-08-04 15:32:42",   1.8384,   0.2317,   0.4510
"2000-08-04 15:32:43",   2.9568,  -0.5535,  -0.3149
"2000-08-04 15:32:44",   2.9054,  -1.2127,   0.3911
"2000-08-04 15:32:45",   2.0922,  -0.4127,   0.5146
"2000-08-04 15:32:46",   2.5830,   0.1237,  -0.5526
"2000-08-04 15:32:47",   2.4557,   0.2429,  -0.0668
"2000-08-04 15:32:48",   2.6198,  -0.1081,  -0.2923
"2000-08-04 15:32:49",   2.4687,   0.2223,   0.0653
"2000-08-04 15:32:50",   2.0884,   0.6317,  -0.1641
"2000-08-04 15:32:51",   1.8571,   0.1062,  -0.1590
"2000-08-04 15:32:52",   1.8991,   0.5610,   0.3872
"2000-08-04 15:32:53",   1.3299,   0.1142,   0.4909
"2000-08-04 15:32:54",   2.0328,  -0.0054,   0.7527
"2000-08-04 15:32:55",   2.4652,   0.2493,  -0.0119
"2000-08-04 15:32:56",   1.9769,  -0.1970,  -0.0888
"2000-08-04 15:32:57",   1.7118,  -0.4276,  -0.0555
"2000-08-04 15:32:58",   1.2353,   0.0386,   0.2194
"2000-08-04 15:32:59",   3.0175,  -0.0342,  -0.2526
"2000-08-04 15:33:00",   2.3696,  -0.1008,  -0.0378
"2000-08-04 15:33:01",   2.0764,  -0.0547,   0.4071
"2000-08-04 15:33:02",   2.5699,   0.8939,   0.0705
"2000-08-04 15:33:03",   2.2398,   1.2473,   0.3559
"2000-08-04 15:33:04",   1.7173,   0.6176,   0.5490
"2000-08-04 15:33:05",   4.0185,  -0.8198,   0.2750
"2000-08-04 15:33:06",   3.3951,  -0.4168,  -0.5071
"2000-08-04 15:33:07",   2.8239,   0.5529,   0.7442
"2000-08-04 15:33:08",   2.7727,   0.3271,   0.3818
"2000-08-04 15:33:09",   2.0448,   0.0957,   1.0987
"2000-08-04 15:33:10",   1.5857,   0.6502,   0.2540
"2000-08-04 15:33:11",   2.8893,  -0.4464,  -0.4063
"2000-08-04 15:33:12",   3.0428,  -0.3756,  -0.0701
"2000-08-04 15:33:13",   2.5136,  -0.1124,   0.0178
"2000-08-04 15:33:14",   3.4466,   0.5111,   0.8491
"2000-08-04 15:33:15",   3.7791,  -0.5279,  -0.6203
"2000-08-04 15:33:16",   4.5511,   0.3400,  -0.1018
"2000-08-04 15:33:17",   4.5925,  -0.0943,  -0.2559
"2000-08-04 15:33:18",   3.7621,   0.5918,   0.1883
"2000-08-04 15:33:19",   3.3646,   0.4394,   0.1719
"2000-08-04 15:33:20",   3.7970,  -0.3140,  -0.2822
"2000-08-04 15:33:21",   3.5721,   0.5065,  -0.0266
"2000-08-04 15:33:22",   3.7642,   0.0730,  -0.2980
"2000-08-04 15:33:23",   3.8461,   0.3719,  -0.3904
"2000-08-04 15:33:24",   4.6343,   0.2993,   0.3781
"2000-08-04 15:33:25",   4.0378,   0.1818,  -0.1429
"2000-08-04 15:33:26",   4.2792,  -0.3730,  -0.0901
"2000-08-04 15:33:27",   3.7061,  -0.5305,  -0.4430
"2000-08-04 15:33:28",   3.3494,  -0.2358,  -0.3991
"2000-08-04 15:33:29",   3.6483,  -0.5867,  -0.7777
"2000-08-04 15:33:30",   3.3954,  -0.2619,  -0.3167
"2000-08-04 15:33:31",   3.2049,   0.3392,  -0.1554
"2000-08-04 15:33:32",   2.6303,  -0.5181,  -0.6105
"2000-08-04 15:33:33",   2.2025,   1.2025,  -0.8415
"2000-08-04 15:33:34",   3.8477,   0.3106,   0.0182
"2000-08-04 15:33:35",   3.9126,  -0.0382,  -0.6837
"2000-08-04 15:33:36",   3.4395,  -0.3489,   0.0662
"2000-08-04 15:33:37",   2.8627,  -0.7644,   0.1532
"2000-08-04 15:33:38",   2.7638,  -0.3047,   0.1516
"2000-08-04 15:33:39",   3.0445,   0.3772,   0.4103
"2000-08-04 15:33:40",   3.5798,  -0.2785,   0.1701
"2000-08-04 15:33:41",   3.1014,  -0.2765,  -0.0885
"2000-08-04 15:33:42",   3.1150,  -0.3018,  -0.1374
"2000-08-04 15:33:43",   2.9780,  -0.4238,   0.0265
"2000-08-04 15:33:44",   2.8161,  -0.1405,   0.1312
"2000-08-04 15:33:45",   3.0075,  -0.5710,   0.1078
"2000-08-04 15:33:46",   3.2573,  -0.6842,   0.1332
"2000-08-04 15:33:47",   3.2816,  -0.3401,  -0.0903
"2000-08-04 15:33:48",   3.4388,  -0.8333,  -0.6593
"2000-08-04 15:33:49",   3.2631,  -0.6108,   0.0634
"2000-08-04 15:33:50",   3.6432,  -0.6630,  -0.2010
"2000-08-04 15:33:51",   3.6162,  -0.1209,  -0.1273
"2000-08-04 15:33:52",   3.3544,  -0.0598,  -0.1833
"2000-08-04 15:33:53",   2.9841,   0.3150,   0.0464
"2000-08-04 15:33:54",   3.3362,   0.2851,   0.0092
"2000-08-04 15:33:55",   3.1870,   0.1886,  -0.3476
"2000-08-04 15:33:56",   3.1486,   0.3066,  -0.3890
"2000-08-04 15:33:57",   3.0785,  -0.3778,  -0.3798
"2000-08-04 15:33:58",   3.2479,   0.2465,   0.2642
"2000-08-04 15:33:59",   3.2408,   0.0610,   0.0448
"2000-08-04 15:34:00",   2.9474,  -0.3781,   0.0357
"2000-08-04 15:34:01",   2.8903,  -0.2381,   0.0725
"2000-08-04 15:34:02",   2.7636,  -0.3406,   0.2010
"2000-08-04 15:34:03",   3.2336,  -0.0836,  -0.0999
"2000-08-04 15:34:04",   3.1850,   0.0511,   0.3191
"2000-08-04 15:34:05",   3.3455,  -0.4486,   0.0307
"2000-08-04 15:34:06",   2.7771,   0.1819,   0.0613
"2000-08-04 15:34:07",   2.7725,   0.0617,   0.1701
"2000-08-04 15:34:08",   2.4497,  -0.4306,   0.5553
"2000-08-04 15:34:09",   2.3060,   0.5091,   0.0657
"2000-08-04 15:34:10",   2.8346,   0.5422,   0.1603
"2000-08-04 15:34:11",   3.1476,   0.1763,   0.2109
"2000-08-04 15:34:12",   2.9695,   0.1980,  -0.0125
"2000-08-04 15:34:13",   3.1561,  -0.5228,   0.3830
"2000-08-04 15:34:14",   3.4315,  -0.2055,   0.0110
"2000-08-04 15:34:15",   3.7192,   0.0380,   0.1902
"2000-08-04 15:34:16",   4.1404,  -0.3572,  -0.1482
"2000-08-04 15:34:17",   3.8931,   0.2513,  -0.7615
"2000-08-04 15:34:18",   3.0964,  -0.0094,   0.5089
"2000-08-04 15:34:19",   2.9786,  -0.1520,   0.1712
"2000-08-04 15:34:20",   3.0970,  -0.7758,   0.1538
"2000-08-04 15:34:21",   3.9198,  -0.7426,  -0.4763
"2000-08-04 15:34:22",   4.3113,   0.0470,  -0.0570
"2000-08-04 15:34:23",   3.5695,  -0.6969,  -0.2190
"2000-08-04 15:34:24",   4.0318,  -0.0420,  -0.0247
"2000-08-04 15:34:25",   3.2363,  -0.3976,   0.7113
"2000-08-04 15:34:26",   3.9054,  -0.5511,   0.4035
"2000-08-04 15:34:27",   3.8274,  -0.4588,  -0.1375
"2000-08-04 15:34:28",   3.6744,  -0.7759,  -0.1327
"2000-08-04 15:34:29",   3.3255,  -0.6353,   0.1913
"2000-08-04 15:34:30",   3.3137,  -0.3671,  -0.2171
"2000-08-04 15:34:31",   4.0132,  -0.3571,   0.0068
"2000-08-04 15:34:32",   3.5081,  -0.8045,  -0.0231
"2000-08-04 15:34:33",   3.4981,  -1.0063,  -0.0918
"2000-08-04 15:34:34",   3.2455,  -0.9040,  -0.1901
"2000-08-04 15:34:35",   2.8109,  -1.2250,   0.3010
"2000-08-04 15:34:36",   2.6927,  -0.6826,   0.5559
"2000-08-04 15:34:37",   3.5678,   0.1874,  -0.3349
"2000-08-04 15:34:38",   3.3673,   0.0508,  -0.0707
"2000-08-04 15:34:39",   2.7367,  -0.7045,   0.0745
"2000-08-04 15:34:40",   2.8956,   0.1773,   0.5604
"2000-08-04 15:34:41",   2.5126,  -0.1280,   0.3058
"2000-08-04 15:34:42",   2.6650,  -0.2617,   0.2930
"2000-08-04 15:34:43",   3.6547,  -1.2163,  -0.1458
"2000-08-04 15:34:44",   3.1179,  -0.4549,   0.1052
"2000-08-04 15:34:45",   3.3673,  -1.4060,  -0.0884
"2000-08-04 15:34:46",   3.8390,  -0.7719,  -0.0985
"2000-08-04 15:34:47",   3.8712,  -0.7128,  -0.0769
"2000-08-04 15:34:48",   3.6732,  -0.1887,   0.1230
"2000-08-04 15:34:49",   3.1640,  -0.5371,  -0.0207
"2000-08-04 15:34:50",   3.4635,  -0.5582,  -0.0902
"2000-08-04 15:34:51",   3.6327,  -0.5412,  -0.4492
"2000-08-04 15:34:52",   3.1981,  -0.9093,  -0.1054
"2000-08-04 15:34:53",   3.1836,  -0.4739,  -0.0732
"2000-08-04 15:34:54",   3.4277,  -0.4387,  -0.2760
"2000-08-04 15:34:55",   3.0991,  -0.0076,   0.1133
"2000-08-04 15:34:56",   3.3537,  -0.0576,   0.1771
"2000-08-04 15:34:57",   3.0553,   0.6409,   0.1239
"2000-08-04 15:34:58",   3.0289,   0.1461,  -0.3941
"2000-08-04 15:34:59",   2.1648,   0.3586,   0.0311
"2000-08-04 15:35:00",   2.5245,  -0.0006,   0.0640
"2000-08-04 15:35:01",   2.6794,  -0.3226,  -0.0758
"2000-08-04 15:35:02",   3.3336,  -0.4567,  -0.1294
"2000-08-04 15:35:03",   3.2601,  -0.5611,   0.4662
"2000-08-04 15:35:04",   2.9992,   0.3188,   0.1812
"2000-08-04 15:35:05",   2.8349,  -0.2111,   0.0424
"2000-08-04 15:35:06",   3.0574,  -0.1090,   0.1331
"2000-08-04 15:35:07",   3.2915,   0.1809,   0.1365
"2000-08-04 15:35:08",   3.2897,   0.1271,  -0.0823
"2000-08-04 15:35:09",   3.0251,   0.1225,  -0.0147
"2000-08-04 15:35:10",   3.0176,  -0.2132,   0.0379
"2000-08-04 15:35:11",   3.4981,   0.0601,  -0.1158
"2000-08-04 15:35:12",   3.3839,   0.3290,  -0.2758
"2000-08-04 15:35:13",   2.9129,   0.1470,  -0.1089
"2000-08-04 15:35:14",   3.2704,   0.2353,   0.0393
"2000-08-04 15:35:15",   3.2432,  -0.1458,  -0.2371
"2000-08-04 15:35:16",   2.7648,   0.0156,  -0.0679
"2000-08-04 15:35:17",   2.8576,  -0.4640,  -0.2942
"2000-08-04 15:35:18",   2.9394,  -0.0193,  -0.4380
"2000-08-04 15:35:19",   3.1433,   0.0111,  -0.1812
"2000-08-04 15:35:20",   2.9731,  -0.2492,   0.0493
"2000-08-04 15:35:21",   3.2059,   0.0824,  -0.1416
"2000-08-04 15:35:22",   2.1640,  -0.7192,   0.1267
"2000-08-04 15:35:23",   2.8669,   0.3134,  -0.1012
"2000-08-04 15:35:24",   2.8877,  -0.3445,  -0.2498
"2000-08-04 15:35:25",   2.7488,   0.1280,   0.4179
"2000-08-04 15:35:26",   2.9153,  -0.4847,   0.0439
"2000-08-04 15:35:27",   2.5277,  -0.1458,  -0.0509
"2000-08-04 15:35:28",   2.3875,   0.0208,   0.1233
"2000-08-04 15:35:29",   2.4633,   0.4413,   0.1410
"2000-08-04 15:35:30",   2.6714,   0.6072,   0.1252
"2000-08-04 15:35:31",   2.7007,   0.3175,   0.1983
"2000-08-04 15:35:32",   4.0127,   0.3187,  -0.0593
"2000-08-04 15:35:33",   3.5333,  -0.1090,  -0.1144
"2000-08-04 15:35:34",   3.3014,   0.1047,   0.3498
"2000-08-04 15:35:35",   3.6255,   0.2326,  -0.6539
"2000-08-04 15:35:36",   3.5025,  -0.7468,   0.0218
"2000-08-04 15:35:37",   3.2957,  -0.0141,   0.2991
"2000-08-04 15:35:38",   3.9066,   0.3746,  -0.3797
"2000-08-04 15:35:39",   3.9901,   0.3798,  -0.5350
"2000-08-04 15:35:40",   3.5987,  -0.5233,  -0.3630
"2000-08-04 15:35:41",   3.6848,  -0.3051,  -0.0789
"2000-08-04 15:35:42",   4.3873,   0.0383,   0.1002
"2000-08-04 15:35:43",   3.3820,  -0.1609,   0.0575
"2000-08-04 15:35:44",   3.6921,  -0.4819,  -0.1632
"2000-08-04 15:35:45",   3.2657,  -0.9119,  -0.6623
"2000-08-04 15:35:46",   3.3630,  -0.7378,  -0.3586
"2000-08-04 15:35:47",   3.3110,  -0.3916,  -0.5096
"2000-08-04 15:35:48",   2.4607,   0.6094,  -0.3972
"2000-08-04 15:35:49",   2.3899,   0.3730,   0.3356
"2000-08-04 15:35:50",   2.8291,  -0.0470,  -0.2371
"2000-08-04 15:35:51",   3.3656,   0.0206,  -0.1828
"2000-08-04 15:35:52",   2.9552,  -0.0635,  -0.1535
"2000-08-04 15:35:53",   3.0442,   0.4255,  -0.1765
"2000-08-04 15:35:54",   2.9184,  -0.2634,   0.9958
"2000-08-04 15:35:55",   3.2284,  -0.2972,  -0.1047
"2000-08-04 15:35:56",   2.7644,   0.2747,   0.2639
"2000-08-04 15:35:57",   2.4839,   0.0695,   0.5217
"2000-08-04 15:35:58",   2.1933,   0.3977,  -0.0670
"2000-08-04 15:35:59",   2.4136,   0.2231,   0.3131
"2000-08-04 15:36:00",   2.3122,   0.2170,   0.2280
"2000-08-04 15:36:01",   2.9244,  -0.6416,   0.2910
"2000-08-04 15:36:02",   2.7695,   0.2947,   0.2166
"2000-08-04 15:36:03",   2.3006,   0.0401,  -0.0491
"2000-08-04 15:36:04",   2.4147,   0.4985,   0.1521
"2000-08-04 15:36:05",   2.3439,   0.2083,   0.2738
"2000-08-04 15:36:06",   2.4151,   0.0691,  -0.1234
"2000-08-04 15:36:07",   2.8940,   0.1025,  -0.0073
"2000-08-04 15:36:08",   3.1389,   0.6189,  -0.0274
"2000-08-04 15:36:09",   3.4158,   0.3985,  -0.1729
"2000-08-04 15:36:10",   2.7873,  -0.3547,   0.4962
"2000-08-04 15:36:11",   2.3576,   0.2894,  -0.2546
"2000-08-04 15:36:12",   2.3360,   0.1122,  -0.1516
"2000-08-04 15:36:13",   2.5499,   0.3190,   0.2473
"2000-08-04 15:36:14",   2.3532,  -0.4686,  -0.4071
"2000-08-04 15:36:15",   2.2381,   0.1166,   0.0350
"2000-08-04 15:36:16",   3.0233,   0.8072,   0.0085
"2000-08-04 15:36:17",   3.8778,   0.2008,  -0.2305
"2000-08-04 15:36:18",   3.3228,   0.2433,  -0.2318
"2000-08-04 15:36:19",   3.2738,   0.8770,  -0.0151
"2000-08-04 15:36:20",   3.0833,  -0.0418,  -0.0951
"2000-08-04 15:36:21",   2.9121,   0.1346,   0.0440
"2000-08-04 15:36:22",   3.5778,   0.8653,   0.4556
"2000-08-04 15:36:23",   3.3638,   0.2703,   0.1392
"2000-08-04 15:36:24",   3.3839,   0.6535,   0.6540
"2000-08-04 15:36:25",   3.2617,  -0.2575,  -0.2515
"2000-08-04 15:36:26",   3.0950,  -0.3929,  -0.4277
"2000-08-04 15:36:27",   3.6307,  -0.0490,  -0.6139
"2000-08-04 15:36:28",   3.2669,  -0.1628,  -0.1160
"2000-08-04 15:36:29",   2.6010,  -0.9755,  -0.3271
"2000-08-04 15:36:30",   2.9355,  -0.3971,  -0.0400
"2000-08-04 15:36:31",   2.5855,  -0.7443,   0.5485
"2000-08-04 15:36:32",   2.6010,   0.3635,  -0.0730
"2000-08-04 15:36:33",   2.2701,  -0.5738,   0.1980
"2000-08-04 15:36:34",   2.5918,  -0.0605,   0.1754
"2000-08-04 15:36:35",   2.9085,   0.1723,   0.0704
"2000-08-04 15:36:36",   3.3131,  -0.5096,  -0.1763
"2000-08-04 15:36:37",   3.0944,   0.0659,  -0.4069
"2000-08-04 15:36:38",   2.4281,   0.3538,  -0.3522
"2000-08-04 15:36:39",   2.8694,   0.0742,   0.4470
"2000-08-04 15:36:40",   3.4600,   0.0418,  -0.1463
"2000-08-04 15:36:41",   3.3652,   0.0632,   0.0770
"2000-08-04 15:36:42",   3.3818,   0.0651,   0.0315
"2000-08-04 15:36:43",   3.6419,   0.5115,   0.3903
"2000-08-04 15:36:44",   3.4978,   0.4167,  -0.1710
"2000-08-04 15:36:45",   3.5286,  -0.0716,   0.4226
"2000-08-04 15:36:46",   3.7225,   0.4287,  -0.1498
"2000-08-04 15:36:47",   3.1497,   0.1221,  -0.0053
"2000-08-04 15:36:48",   4.2723,   0.2499,  -0.2912
"2000-08-04 15:36:49",   3.5610,   0.9525,  -0.0033
"2000-08-04 15:36:50",   3.5983,   0.5838,   0.4245
"2000-08-04 15:36:51",   3.7049,   1.3726,  -0.0930
"2000-08-04 15:36:52",   3.0434,   0.4581,   0.3247
