# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/03 10:30 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-03 10:31:15",   2.3175,   0.5363,  -0.1089
"2000-08-03 10:31:16",   2.0613,   0.4019,   0.0630
"2000-08-03 10:31:17",   2.3718,   0.6197,  -0.0377
"2000-08-03 10:31:18",   1.9893,   0.4879,  -0.0113
"2000-08-03 10:31:19",   2.0347,   0.6709,  -0.0972
"2000-08-03 10:31:20",   2.2641,   0.6433,   0.1202
"2000-08-03 10:31:21",   2.2600,   0.4065,   0.0452
"2000-08-03 10:31:22",   2.2882,   0.5592,   0.1208
"2000-08-03 10:31:23",   2.1397,   0.3432,   0.1772
"2000-08-03 10:31:24",   2.2144,   0.3773,  -0.1031
"2000-08-03 10:31:25",   2.1278,   0.5317,   0.0038
"2000-08-03 10:31:26",   2.1045,   0.5630,   0.0388
"2000-08-03 10:31:27",   2.0484,   0.4753,  -0.0407
"2000-08-03 10:31:28",   2.0506,   0.3724,  -0.0847
"2000-08-03 10:31:29",   2.1966,   0.4448,  -0.0247
"2000-08-03 10:31:30",   2.0778,   0.5545,   0.1129
"2000-08-03 10:31:31",   2.1672,   0.5807,   0.2036
"2000-08-03 10:31:32",   2.0436,   0.4145,   0.0376
"2000-08-03 10:31:33",   2.0546,   0.3429,  -0.0183
"2000-08-03 10:31:34",   1.9246,   0.2396,   0.0501
"2000-08-03 10:31:35",   1.8846,   0.0845,   0.1371
"2000-08-03 10:31:36",   1.7774,   0.2529,   0.2093
"2000-08-03 10:31:37",   1.6965,   0.1672,   0.3246
"2000-08-03 10:31:38",   1.1664,  -0.2165,   0.3325
"2000-08-03 10:31:39",   1.5915,  -0.1556,   0.3146
"2000-08-03 10:31:40",   1.6436,   0.3996,  -0.0200
"2000-08-03 10:31:41",   1.8602,   0.2384,   0.0123
"2000-08-03 10:31:42",   1.9368,   0.3201,   0.1146
"2000-08-03 10:31:43",   2.2860,   0.6103,   0.1482
"2000-08-03 10:31:44",   1.9802,   0.5054,  -0.1105
"2000-08-03 10:31:45",   2.2495,   0.0600,   0.0698
"2000-08-03 10:31:46",   1.9486,   0.1655,   0.1562
"2000-08-03 10:31:47",   2.3398,  -0.0043,  -0.0404
"2000-08-03 10:31:48",   1.8633,   0.0778,   0.3066
"2000-08-03 10:31:49",   1.5155,  -0.0764,   0.4443
"2000-08-03 10:31:50",   1.5926,  -0.5100,   0.6333
"2000-08-03 10:31:51",   1.0556,  -0.3343,   0.6087
"2000-08-03 10:31:52",   1.3450,  -0.2869,   0.5921
"2000-08-03 10:31:53",   1.4455,  -0.4349,   0.4867
"2000-08-03 10:31:54",   1.3220,  -0.5955,   0.5279
"2000-08-03 10:31:55",   1.3970,  -0.5751,   0.4075
"2000-08-03 10:31:56",   1.4944,  -0.4916,   0.6627
"2000-08-03 10:31:57",   1.5183,  -0.0025,   0.7177
"2000-08-03 10:31:58",   1.3757,   0.3615,   0.6672
"2000-08-03 10:31:59",   1.0707,   0.6745,   0.3625
"2000-08-03 10:32:00",   1.3987,  -0.2245,   0.4805
"2000-08-03 10:32:01",   0.9636,   0.4788,   0.6891
"2000-08-03 10:32:02",   1.3023,   0.5613,   0.1135
"2000-08-03 10:32:03",   1.8172,   0.4576,   0.2356
"2000-08-03 10:32:04",   1.9234,   0.0774,   0.4004
"2000-08-03 10:32:05",   1.9774,  -0.2526,   0.1660
"2000-08-03 10:32:06",   2.1996,   0.1062,   0.1187
"2000-08-03 10:32:07",   2.5002,  -0.2069,   0.0409
"2000-08-03 10:32:08",   2.3462,   0.2845,  -0.0220
"2000-08-03 10:32:09",   2.5428,   0.1666,  -0.1752
"2000-08-03 10:32:10",   2.9716,  -0.1174,  -0.2975
"2000-08-03 10:32:11",   2.8591,   0.0130,  -0.0401
"2000-08-03 10:32:12",   3.1027,  -0.4260,  -0.0337
"2000-08-03 10:32:13",   3.1987,  -0.3499,   0.0742
"2000-08-03 10:32:14",   3.3150,  -0.3050,  -0.1622
"2000-08-03 10:32:15",   2.8731,   0.5702,   0.3893
"2000-08-03 10:32:16",   2.8057,  -0.2919,   0.3585
"2000-08-03 10:32:17",   2.7991,  -0.4921,  -0.1518
"2000-08-03 10:32:18",   2.9198,  -0.4432,  -0.0811
"2000-08-03 10:32:19",   2.7664,  -0.3971,  -0.1485
"2000-08-03 10:32:20",   2.7673,  -0.3810,  -0.2553
"2000-08-03 10:32:21",   3.0249,  -0.4289,  -0.0428
"2000-08-03 10:32:22",   2.9369,  -0.4449,   0.0325
"2000-08-03 10:32:23",   2.8881,  -0.3663,   0.0041
"2000-08-03 10:32:24",   2.8799,  -0.2791,  -0.1098
"2000-08-03 10:32:25",   2.9794,  -0.2514,   0.0565
"2000-08-03 10:32:26",   3.0249,  -0.3772,   0.0066
"2000-08-03 10:32:27",   2.9489,  -0.2890,  -0.0697
"2000-08-03 10:32:28",   3.0397,  -0.4031,  -0.0228
"2000-08-03 10:32:29",   3.0322,  -0.2605,   0.0249
"2000-08-03 10:32:30",   3.1246,  -0.3418,  -0.1172
"2000-08-03 10:32:31",   2.9693,  -0.4089,   0.0490
"2000-08-03 10:32:32",   2.9089,  -0.4367,   0.0285
"2000-08-03 10:32:33",   2.7476,  -0.4531,   0.0406
"2000-08-03 10:32:34",   2.8858,  -0.3825,  -0.0437
"2000-08-03 10:32:35",   2.8993,  -0.3180,  -0.2124
"2000-08-03 10:32:36",   2.7565,  -0.2959,  -0.0661
"2000-08-03 10:32:37",   2.8833,  -0.3748,   0.1349
"2000-08-03 10:32:38",   2.9463,  -0.1776,  -0.1405
"2000-08-03 10:32:39",   2.8005,  -0.4227,  -0.0466
"2000-08-03 10:32:40",   2.7481,  -0.3713,  -0.2212
"2000-08-03 10:32:41",   2.6028,  -0.3663,  -0.1632
"2000-08-03 10:32:42",   2.5780,  -0.2640,  -0.3432
"2000-08-03 10:32:43",   2.3446,  -0.2707,  -0.1020
"2000-08-03 10:32:44",   2.6749,  -0.3147,   0.0140
"2000-08-03 10:32:45",   2.6146,  -0.1484,  -0.3289
"2000-08-03 10:32:46",   2.7188,  -0.0353,  -0.3466
"2000-08-03 10:32:47",   2.5151,  -0.0084,  -0.3028
"2000-08-03 10:32:48",   2.6435,   0.0407,  -0.3402
"2000-08-03 10:32:49",   2.7478,  -0.2847,  -0.1157
"2000-08-03 10:32:50",   2.6526,  -0.2466,   0.1390
"2000-08-03 10:32:51",   2.5303,  -0.5553,  -0.4024
"2000-08-03 10:32:52",   2.3986,  -0.5054,  -0.4353
"2000-08-03 10:32:53",   2.2399,  -0.1961,  -0.0155
"2000-08-03 10:32:54",   2.0487,  -0.6752,   0.2423
"2000-08-03 10:32:55",   2.0896,  -0.8669,   0.0199
"2000-08-03 10:32:56",   2.4786,  -0.4994,  -0.0774
"2000-08-03 10:32:57",   2.3836,  -0.1102,  -0.1932
"2000-08-03 10:32:58",   2.3535,  -0.1251,   0.0019
"2000-08-03 10:32:59",   2.1096,  -0.0745,  -0.2558
"2000-08-03 10:33:00",   2.2448,  -0.1713,  -0.2157
"2000-08-03 10:33:01",   2.3054,  -0.0909,  -0.1460
"2000-08-03 10:33:02",   2.4535,  -0.2187,  -0.2620
"2000-08-03 10:33:03",   2.2714,  -0.0643,  -0.3691
"2000-08-03 10:33:04",   1.9616,  -0.1705,   0.0409
"2000-08-03 10:33:05",   1.9578,  -0.3268,   0.1473
"2000-08-03 10:33:06",   2.2944,  -0.1317,   0.0435
"2000-08-03 10:33:07",   2.0950,  -0.0850,   0.4551
"2000-08-03 10:33:08",   2.2098,  -0.8109,   0.4103
"2000-08-03 10:33:09",   1.7176,  -1.0103,   0.1855
"2000-08-03 10:33:10",   1.8735,  -0.7024,   0.5800
"2000-08-03 10:33:11",   1.6013,  -0.9263,  -0.2084
"2000-08-03 10:33:12",   2.5514,  -1.0173,   0.2068
"2000-08-03 10:33:13",   3.1185,  -0.8642,   0.3444
"2000-08-03 10:33:14",   3.0402,  -0.7404,   0.1007
"2000-08-03 10:33:15",   3.0998,  -0.6863,   0.2579
"2000-08-03 10:33:16",   3.3340,  -0.7437,  -0.0469
"2000-08-03 10:33:17",   3.3460,  -0.6363,  -0.0376
"2000-08-03 10:33:18",   3.2169,  -0.5112,  -0.0304
"2000-08-03 10:33:19",   3.1479,  -0.4136,  -0.0097
"2000-08-03 10:33:20",   3.1544,  -0.4492,   0.0833
"2000-08-03 10:33:21",   3.2097,  -0.7085,  -0.0263
"2000-08-03 10:33:22",   3.1799,  -0.7122,   0.0347
"2000-08-03 10:33:23",   2.9133,  -0.5691,  -0.0604
"2000-08-03 10:33:24",   3.0588,  -0.8717,   0.1939
"2000-08-03 10:33:25",   3.2252,  -0.9194,   0.0005
"2000-08-03 10:33:26",   3.0178,  -0.9186,  -0.0427
"2000-08-03 10:33:27",   2.8051,  -0.8145,   0.1817
"2000-08-03 10:33:28",   2.9605,  -0.8499,   0.0732
"2000-08-03 10:33:29",   2.8940,  -0.8093,  -0.1832
"2000-08-03 10:33:30",   2.9118,  -0.7170,  -0.1875
"2000-08-03 10:33:31",   2.7327,  -0.6447,   0.0090
"2000-08-03 10:33:32",   2.6947,  -0.6405,  -0.0506
"2000-08-03 10:33:33",   2.9013,  -0.5871,  -0.1552
"2000-08-03 10:33:34",   2.8833,  -0.8309,  -0.1441
"2000-08-03 10:33:35",   2.7709,  -0.8228,  -0.0388
"2000-08-03 10:33:36",   2.5772,  -0.5153,  -0.0094
"2000-08-03 10:33:37",   2.5707,  -0.5160,  -0.0020
"2000-08-03 10:33:38",   2.4261,  -0.7647,  -0.5495
"2000-08-03 10:33:39",   2.5926,  -0.6138,  -0.2838
"2000-08-03 10:33:40",   2.3574,  -0.6946,  -0.2783
"2000-08-03 10:33:41",   2.2674,  -0.6382,  -0.3693
"2000-08-03 10:33:42",   2.5422,  -0.7464,  -0.1013
"2000-08-03 10:33:43",   2.5608,  -0.6203,  -0.2213
"2000-08-03 10:33:44",   2.5248,  -0.4818,  -0.0932
"2000-08-03 10:33:45",   2.5728,  -0.2741,  -0.1842
"2000-08-03 10:33:46",   2.6363,  -0.2731,  -0.2528
"2000-08-03 10:33:47",   2.4359,  -0.2790,  -0.2699
"2000-08-03 10:33:48",   2.4104,  -0.2666,  -0.4842
"2000-08-03 10:33:49",   2.3054,  -0.2580,  -0.3401
"2000-08-03 10:33:50",   2.1320,  -0.2591,  -0.3193
"2000-08-03 10:33:51",   2.0334,  -0.3543,  -0.3266
"2000-08-03 10:33:52",   1.9941,  -0.4913,  -0.0898
"2000-08-03 10:33:53",   1.8681,  -0.3905,  -0.1861
"2000-08-03 10:33:54",   2.0027,  -0.4172,   0.2450
"2000-08-03 10:33:55",   1.9760,  -0.4701,   0.4189
"2000-08-03 10:33:56",   2.0957,  -0.8080,   0.1076
"2000-08-03 10:33:57",   2.1109,  -0.8849,  -0.1126
"2000-08-03 10:33:58",   2.1244,  -0.5425,  -0.0164
"2000-08-03 10:33:59",   2.4552,  -0.3541,  -0.4689
"2000-08-03 10:34:00",   2.1710,  -0.3026,   0.2199
"2000-08-03 10:34:01",   2.1805,  -0.4609,   0.0450
"2000-08-03 10:34:02",   1.6435,  -0.1283,  -0.1837
"2000-08-03 10:34:03",   1.5059,  -0.2958,   0.3650
"2000-08-03 10:34:04",   2.3268,  -0.7580,   0.4063
"2000-08-03 10:34:05",   2.6713,  -0.3096,   0.1894
"2000-08-03 10:34:06",   2.3498,   0.1016,  -0.1836
"2000-08-03 10:34:07",   1.9996,  -0.7455,   0.2393
"2000-08-03 10:34:08",   1.4125,  -0.2418,   0.2741
"2000-08-03 10:34:09",   2.0580,   0.5011,   0.1198
"2000-08-03 10:34:10",   2.5150,   0.2579,   0.0077
"2000-08-03 10:34:11",   2.4833,   0.0044,  -0.0382
"2000-08-03 10:34:12",   2.2354,   0.0075,  -0.2728
"2000-08-03 10:34:13",   1.3916,  -0.2482,   0.4382
"2000-08-03 10:34:14",   1.8334,  -0.0692,   0.6154
"2000-08-03 10:34:15",   1.4981,  -0.3827,   0.2362
"2000-08-03 10:34:16",   1.7373,  -0.4257,  -0.3013
"2000-08-03 10:34:17",   2.3733,  -0.2852,   0.2264
"2000-08-03 10:34:18",   2.0895,  -0.3309,  -0.0818
"2000-08-03 10:34:19",   2.1370,  -0.5376,   0.2734
"2000-08-03 10:34:20",   2.4450,  -0.3843,  -0.1226
"2000-08-03 10:34:21",   2.5105,  -0.4643,  -0.0327
"2000-08-03 10:34:22",   2.4515,  -0.4390,   0.0616
"2000-08-03 10:34:23",   2.4643,  -0.3610,   0.0344
"2000-08-03 10:34:24",   2.4984,  -0.2476,   0.1658
"2000-08-03 10:34:25",   2.5580,  -0.2930,  -0.0096
"2000-08-03 10:34:26",   2.6798,  -0.4748,   0.4323
"2000-08-03 10:34:27",   2.3010,  -0.4199,  -0.1620
"2000-08-03 10:34:28",   2.1642,  -0.5817,   0.1601
"2000-08-03 10:34:29",   1.9800,  -0.8064,  -0.2284
"2000-08-03 10:34:30",   1.9108,  -0.5386,  -0.1940
"2000-08-03 10:34:31",   1.9868,  -0.6533,  -0.1110
"2000-08-03 10:34:32",   2.1451,  -0.6213,  -0.0866
"2000-08-03 10:34:33",   1.9960,  -0.5619,  -0.3380
"2000-08-03 10:34:34",   2.1193,  -0.6596,  -0.3170
"2000-08-03 10:34:35",   1.8689,  -0.5699,  -0.2915
"2000-08-03 10:34:36",   1.8537,  -0.3419,  -0.1630
"2000-08-03 10:34:37",   1.8386,  -0.1485,  -0.3691
"2000-08-03 10:34:38",   1.5202,  -0.0709,  -0.1325
"2000-08-03 10:34:39",   1.3554,  -0.0940,  -0.0259
"2000-08-03 10:34:40",   1.4300,  -0.2181,   0.2044
"2000-08-03 10:34:41",   1.1934,  -0.4638,   0.4079
"2000-08-03 10:34:42",   1.1898,  -0.7451,   0.2064
"2000-08-03 10:34:43",   1.1624,  -0.9704,   0.1376
"2000-08-03 10:34:44",   1.0545,  -0.8092,   0.0928
"2000-08-03 10:34:45",   1.1397,  -0.6970,   0.5792
"2000-08-03 10:34:46",   1.3945,  -0.6502,   0.3104
"2000-08-03 10:34:47",   1.2790,  -0.5422,   0.3018
"2000-08-03 10:34:48",   0.8183,  -0.8534,  -0.0195
"2000-08-03 10:34:49",   0.8348,  -0.5499,   0.0002
"2000-08-03 10:34:50",   0.7172,  -0.6618,   0.0598
"2000-08-03 10:34:51",   0.9766,  -0.5884,   0.1090
"2000-08-03 10:34:52",   1.0862,  -0.0473,   0.2389
"2000-08-03 10:34:53",   1.2413,   0.2065,   0.5591
"2000-08-03 10:34:54",   0.8765,   0.2375,  -0.5565
"2000-08-03 10:34:55",   1.4005,   0.3014,   0.0734
"2000-08-03 10:34:56",   1.3795,  -0.3107,   0.1187
"2000-08-03 10:34:57",   1.1138,  -0.5386,   0.4728
"2000-08-03 10:34:58",   1.6282,  -0.2731,   0.4008
"2000-08-03 10:34:59",   1.8165,  -0.5602,   0.1245
"2000-08-03 10:35:00",   2.5412,  -0.3559,  -0.5692
"2000-08-03 10:35:01",   2.0593,  -0.4192,  -0.4590
"2000-08-03 10:35:02",   2.2390,  -0.3520,  -0.4759
"2000-08-03 10:35:03",   1.4123,  -0.7194,  -0.3577
"2000-08-03 10:35:04",   1.5522,  -1.1534,  -0.2897
"2000-08-03 10:35:05",   1.9441,  -0.9166,  -0.0760
"2000-08-03 10:35:06",   1.9901,  -0.9746,  -0.3170
"2000-08-03 10:35:07",   1.3473,  -1.3558,   0.2652
"2000-08-03 10:35:08",   1.6716,  -1.0234,   0.4812
"2000-08-03 10:35:09",   2.2783,  -0.9492,   0.0872
"2000-08-03 10:35:10",   2.3390,  -0.8999,   0.0159
"2000-08-03 10:35:11",   2.6773,  -0.7547,  -0.0589
"2000-08-03 10:35:12",   2.5933,  -0.6116,  -0.1142
"2000-08-03 10:35:13",   2.5891,  -0.6151,  -0.0682
"2000-08-03 10:35:14",   2.7285,  -0.6499,   0.0319
"2000-08-03 10:35:15",   2.8380,  -0.6481,  -0.0686
"2000-08-03 10:35:16",   2.7968,  -0.7465,  -0.0848
"2000-08-03 10:35:17",   2.8455,  -0.7145,  -0.0888
"2000-08-03 10:35:18",   2.9213,  -0.7192,  -0.1654
"2000-08-03 10:35:19",   2.7643,  -0.7072,  -0.2714
"2000-08-03 10:35:20",   2.7108,  -0.6880,  -0.1071
"2000-08-03 10:35:21",   2.7645,  -0.5912,  -0.2368
"2000-08-03 10:35:22",   2.6659,  -0.5653,  -0.2913
"2000-08-03 10:35:23",   2.7141,  -0.6177,   0.0299
"2000-08-03 10:35:24",   2.6126,  -0.6493,   0.0565
"2000-08-03 10:35:25",   2.7726,  -0.4934,  -0.0659
"2000-08-03 10:35:26",   2.7211,  -0.5497,  -0.0204
"2000-08-03 10:35:27",   2.8389,  -0.5840,   0.1015
"2000-08-03 10:35:28",   2.9261,  -0.2534,   0.1818
"2000-08-03 10:35:29",   3.0206,  -0.1845,  -0.2551
"2000-08-03 10:35:30",   3.0500,  -0.2559,  -0.2885
"2000-08-03 10:35:31",   2.8363,  -0.1891,  -0.1385
"2000-08-03 10:35:32",   2.8098,  -0.1633,  -0.1177
"2000-08-03 10:35:33",   2.6375,  -0.0035,  -0.0533
"2000-08-03 10:35:34",   2.6803,   0.0630,  -0.1345
"2000-08-03 10:35:35",   2.5314,  -0.1670,  -0.1165
"2000-08-03 10:35:36",   2.7870,  -0.0870,  -0.1717
"2000-08-03 10:35:37",   2.5687,  -0.0467,  -0.2389
"2000-08-03 10:35:38",   2.4711,  -0.1791,  -0.1261
"2000-08-03 10:35:39",   2.2742,  -0.0408,  -0.0854
"2000-08-03 10:35:40",   2.4460,  -0.0747,   0.2069
"2000-08-03 10:35:41",   2.4261,   0.0057,   0.0563
"2000-08-03 10:35:42",   2.5602,  -0.0398,  -0.0239
"2000-08-03 10:35:43",   2.5392,   0.1259,   0.0084
"2000-08-03 10:35:44",   2.6829,  -0.0867,  -0.1931
"2000-08-03 10:35:45",   2.3345,   0.1340,  -0.2101
"2000-08-03 10:35:46",   2.3044,  -0.1644,  -0.0603
"2000-08-03 10:35:47",   2.1245,  -0.2362,   0.2156
"2000-08-03 10:35:48",   2.1887,  -0.2620,   0.0954
"2000-08-03 10:35:49",   2.2177,  -0.5740,   0.1618
"2000-08-03 10:35:50",   2.7326,  -0.4567,   0.0613
"2000-08-03 10:35:51",   2.7819,  -0.2608,   0.6029
"2000-08-03 10:35:52",   2.5144,  -0.4347,  -0.0045
"2000-08-03 10:35:53",   2.4801,  -0.2619,  -0.0772
"2000-08-03 10:35:54",   2.5815,  -0.3656,  -0.0597
"2000-08-03 10:35:55",   2.6677,  -0.3295,  -0.0009
"2000-08-03 10:35:56",   2.6231,  -0.2564,   0.0638
"2000-08-03 10:35:57",   2.6358,  -0.1418,  -0.2350
"2000-08-03 10:35:58",   2.5483,  -0.3020,  -0.2597
"2000-08-03 10:35:59",   2.5594,  -0.3988,  -0.2083
"2000-08-03 10:36:00",   2.4896,  -0.3380,  -0.0759
"2000-08-03 10:36:01",   2.5103,  -0.0442,  -0.0097
"2000-08-03 10:36:02",   2.3971,   0.3393,  -0.6228
"2000-08-03 10:36:03",   2.3433,   0.3050,  -0.2137
"2000-08-03 10:36:04",   2.1002,   0.3412,  -0.1844
"2000-08-03 10:36:05",   2.1358,   0.3425,   0.0193
"2000-08-03 10:36:06",   2.0827,   0.1937,   0.1466
"2000-08-03 10:36:07",   2.1707,   0.3155,  -0.5475
"2000-08-03 10:36:08",   1.8193,   0.9261,   0.2714
"2000-08-03 10:36:09",   2.3796,   0.7450,   0.3775
"2000-08-03 10:36:10",   2.4340,   0.1790,   0.2351
"2000-08-03 10:36:11",   1.8324,   0.6086,   0.5175
"2000-08-03 10:36:12",   2.1769,   0.2757,   0.2138
"2000-08-03 10:36:13",   2.8626,  -0.2486,   0.3615
"2000-08-03 10:36:14",   2.7059,  -0.0500,   0.1612
"2000-08-03 10:36:15",   2.7236,   0.2019,  -0.1564
"2000-08-03 10:36:16",   2.5216,   0.4960,   0.2321
"2000-08-03 10:36:17",   2.6123,   0.2556,  -0.0944
"2000-08-03 10:36:18",   2.6428,   0.1250,  -0.2861
"2000-08-03 10:36:19",   2.5698,  -0.0303,  -0.2853
"2000-08-03 10:36:20",   2.6652,   0.1541,  -0.1367
"2000-08-03 10:36:21",   3.0304,   0.2958,  -0.4967
"2000-08-03 10:36:22",   2.9152,   0.1834,  -0.1871
"2000-08-03 10:36:23",   2.8798,   0.0228,  -0.2069
"2000-08-03 10:36:24",   3.1917,   0.1612,  -0.2305
"2000-08-03 10:36:25",   2.8442,   0.2190,   0.0032
"2000-08-03 10:36:26",   2.9147,   0.2276,  -0.2697
"2000-08-03 10:36:27",   2.9940,   0.1444,  -0.2702
"2000-08-03 10:36:28",   2.8528,   0.1628,  -0.3464
"2000-08-03 10:36:29",   2.9419,  -0.0294,  -0.3608
"2000-08-03 10:36:30",   2.7165,  -0.1746,  -0.3702
"2000-08-03 10:36:31",   2.7318,  -0.3274,  -0.3673
"2000-08-03 10:36:32",   2.6240,  -0.3948,  -0.1213
"2000-08-03 10:36:33",   2.4960,  -0.4013,   0.0161
"2000-08-03 10:36:34",   2.5703,   0.0781,  -0.0541
"2000-08-03 10:36:35",   2.7179,   0.0657,  -0.1266
"2000-08-03 10:36:36",   2.7453,  -0.1300,  -0.3424
"2000-08-03 10:36:37",   2.6834,  -0.2047,  -0.2594
"2000-08-03 10:36:38",   2.6150,  -0.2266,  -0.2490
"2000-08-03 10:36:39",   2.5347,  -0.3020,  -0.2392
"2000-08-03 10:36:40",   2.5412,  -0.3137,  -0.1507
"2000-08-03 10:36:41",   2.4000,  -0.1955,  -0.0253
"2000-08-03 10:36:42",   2.4830,  -0.3014,   0.0996
"2000-08-03 10:36:43",   2.4022,   0.0112,  -0.0544
"2000-08-03 10:36:44",   2.3179,  -0.1828,   0.0213
"2000-08-03 10:36:45",   2.5414,   0.1031,  -0.0292
"2000-08-03 10:36:46",   2.5039,  -0.0378,  -0.0288
"2000-08-03 10:36:47",   2.4442,   0.0064,  -0.0188
"2000-08-03 10:36:48",   2.6306,  -0.1868,   0.0526
"2000-08-03 10:36:49",   2.5740,   0.0601,  -0.3876
"2000-08-03 10:36:50",   2.5687,  -0.1268,  -0.1997
"2000-08-03 10:36:51",   2.0664,  -0.2295,   0.0857
