# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/04 11:00 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-04 11:04:35",   2.8880,  -1.4714,  -0.0418
"2000-08-04 11:04:36",   2.9479,  -1.5011,  -0.1421
"2000-08-04 11:04:37",   2.8272,  -1.3762,   0.1744
"2000-08-04 11:04:38",   3.2952,  -1.7377,   0.1918
"2000-08-04 11:04:39",   4.5343,  -0.6659,  -0.1097
"2000-08-04 11:04:40",   3.4324,  -1.3799,   0.6372
"2000-08-04 11:04:41",   4.4964,   0.5482,   0.6291
"2000-08-04 11:04:42",   4.3269,  -0.2813,   0.5758
"2000-08-04 11:04:43",   4.6101,  -0.7663,   0.0017
"2000-08-04 11:04:44",   4.2501,  -0.8051,   0.2469
"2000-08-04 11:04:45",   3.5509,  -0.5130,  -0.2670
"2000-08-04 11:04:46",   3.8976,  -0.4472,  -0.0747
"2000-08-04 11:04:47",   3.8561,  -0.4051,  -0.3580
"2000-08-04 11:04:48",   3.9580,  -0.2697,  -0.4010
"2000-08-04 11:04:49",   4.1067,  -0.0830,  -0.2697
"2000-08-04 11:04:50",   4.2494,  -0.1029,   0.3905
"2000-08-04 11:04:51",   3.8039,   0.2549,  -0.2475
"2000-08-04 11:04:52",   3.3189,  -0.2581,  -0.2226
"2000-08-04 11:04:53",   3.4155,   0.1057,  -0.5183
"2000-08-04 11:04:54",   3.2608,  -0.2562,  -0.6139
"2000-08-04 11:04:55",   3.2848,  -0.7821,  -0.2436
"2000-08-04 11:04:56",   3.4055,  -0.6632,   0.0517
"2000-08-04 11:04:57",   3.1952,  -0.7163,  -0.7896
"2000-08-04 11:04:58",   3.2345,  -0.0911,   0.2061
"2000-08-04 11:04:59",   3.4563,   0.0255,  -0.0974
"2000-08-04 11:05:00",   3.0844,  -0.8439,  -0.0749
"2000-08-04 11:05:01",   3.1946,  -0.4510,  -0.6189
"2000-08-04 11:05:02",   3.3239,  -0.0496,  -0.3819
"2000-08-04 11:05:03",   3.2740,  -0.0315,  -0.2514
"2000-08-04 11:05:04",   2.9590,   0.0375,   0.1051
"2000-08-04 11:05:05",   2.9233,  -0.3430,  -0.0470
"2000-08-04 11:05:06",   2.5528,  -1.1229,   0.1835
"2000-08-04 11:05:07",   2.4628,  -1.1723,   0.2305
"2000-08-04 11:05:08",   2.2182,  -0.7557,   0.1403
"2000-08-04 11:05:09",   2.3567,  -0.6905,  -0.0726
"2000-08-04 11:05:10",   2.6115,  -0.3696,   0.0166
"2000-08-04 11:05:11",   2.7085,   0.2737,  -0.3153
"2000-08-04 11:05:12",   2.3206,   0.6974,   0.0604
"2000-08-04 11:05:13",   1.9243,   0.2744,   0.4160
"2000-08-04 11:05:14",   2.1143,   0.3901,   0.6586
"2000-08-04 11:05:15",   2.1258,  -0.1225,   0.6275
"2000-08-04 11:05:16",   2.7701,  -0.8383,  -0.0414
"2000-08-04 11:05:17",   2.8768,   0.0927,   0.6116
"2000-08-04 11:05:18",   2.8328,   0.0274,   0.2510
"2000-08-04 11:05:19",   2.4335,   0.3566,   0.0468
"2000-08-04 11:05:20",   1.9977,   0.0202,   0.6373
"2000-08-04 11:05:21",   2.3846,   0.6089,   0.2742
"2000-08-04 11:05:22",   2.2672,   0.8335,   0.1134
"2000-08-04 11:05:23",   2.3060,   0.8651,   0.6281
"2000-08-04 11:05:24",   2.2838,   0.3872,   0.3634
"2000-08-04 11:05:25",   1.7418,   0.2775,   0.7011
"2000-08-04 11:05:26",   1.9935,   0.2605,   0.5569
"2000-08-04 11:05:27",   1.6894,  -0.0722,   0.6192
"2000-08-04 11:05:28",   1.6281,   0.9486,   0.0804
"2000-08-04 11:05:29",   1.4862,   0.7339,   0.0266
"2000-08-04 11:05:30",   1.4744,   0.3749,   0.3923
"2000-08-04 11:05:31",   2.1942,   0.4584,   0.0206
"2000-08-04 11:05:32",   2.2846,   0.4086,  -0.0371
"2000-08-04 11:05:33",   2.2122,   0.5105,   0.0140
"2000-08-04 11:05:34",   2.3271,   0.4444,  -0.0159
"2000-08-04 11:05:35",   2.3092,   0.5409,   0.1238
"2000-08-04 11:05:36",   2.4911,   0.2800,  -0.1757
"2000-08-04 11:05:37",   2.1121,   0.1489,  -0.1031
"2000-08-04 11:05:38",   2.0462,  -0.2695,  -0.1911
"2000-08-04 11:05:39",   2.1031,  -0.5254,  -0.1772
"2000-08-04 11:05:40",   2.0384,  -0.5395,   0.4108
"2000-08-04 11:05:41",   1.6282,  -0.5774,   0.6865
"2000-08-04 11:05:42",   1.5758,  -0.4446,   0.5556
"2000-08-04 11:05:43",   1.6750,  -0.4013,   0.4239
"2000-08-04 11:05:44",   1.4250,  -0.8823,   0.3884
"2000-08-04 11:05:45",   1.4721,  -0.7404,   0.2968
"2000-08-04 11:05:46",   1.7336,  -0.6410,   0.7489
"2000-08-04 11:05:47",   2.1737,  -0.6918,   0.4383
"2000-08-04 11:05:48",   2.1403,  -1.1073,   0.2917
"2000-08-04 11:05:49",   2.1715,  -0.6720,   0.3161
"2000-08-04 11:05:50",   1.6080,   0.0777,   0.3204
"2000-08-04 11:05:51",   1.2819,  -0.2091,   0.2987
"2000-08-04 11:05:52",   1.4795,  -0.1045,   0.1260
"2000-08-04 11:05:53",   1.4877,   0.2228,   0.3815
"2000-08-04 11:05:54",   1.2321,   0.1900,   0.3556
"2000-08-04 11:05:55",   1.2777,   0.2293,   0.4889
"2000-08-04 11:05:56",   1.6948,  -0.1555,  -0.2968
"2000-08-04 11:05:57",   1.7611,  -0.2500,  -0.0831
"2000-08-04 11:05:58",   1.6712,  -0.1212,   0.0503
"2000-08-04 11:05:59",   1.7312,  -0.3307,  -0.0467
"2000-08-04 11:06:00",   1.6100,  -0.2641,   0.3093
"2000-08-04 11:06:01",   1.6723,  -0.2735,   0.2322
"2000-08-04 11:06:02",   1.9795,  -0.0588,   0.3014
"2000-08-04 11:06:03",   2.1722,  -0.3361,  -0.1377
"2000-08-04 11:06:04",   2.0534,   0.0653,   0.1470
"2000-08-04 11:06:05",   1.5819,  -0.5561,   0.1026
"2000-08-04 11:06:06",   1.0403,   0.2348,   0.2013
"2000-08-04 11:06:07",   1.0921,   0.0135,   0.3729
"2000-08-04 11:06:08",   1.0910,  -0.1820,   0.6534
"2000-08-04 11:06:09",   1.8213,  -0.1542,   0.1718
"2000-08-04 11:06:10",   1.9343,   0.0018,   0.0748
"2000-08-04 11:06:11",   1.6829,   0.0991,  -0.2029
"2000-08-04 11:06:12",   1.9710,   0.0315,   0.0385
"2000-08-04 11:06:13",   2.0311,   0.1881,   0.0299
"2000-08-04 11:06:14",   1.9624,  -0.1237,  -0.0344
"2000-08-04 11:06:15",   1.8079,  -0.0904,   0.3153
"2000-08-04 11:06:16",   2.4038,  -0.3301,   0.0058
"2000-08-04 11:06:17",   2.4546,  -0.2655,  -0.4227
"2000-08-04 11:06:18",   2.4098,  -0.3685,  -0.2229
"2000-08-04 11:06:19",   2.2213,  -0.1184,   0.0303
"2000-08-04 11:06:20",   2.4004,   0.1166,  -0.2242
"2000-08-04 11:06:21",   2.3093,   0.2810,   0.1970
"2000-08-04 11:06:22",   2.1531,  -0.0534,   0.0261
"2000-08-04 11:06:23",   2.2352,  -0.1735,   0.2563
"2000-08-04 11:06:24",   2.6066,   0.3128,  -0.0789
"2000-08-04 11:06:25",   2.7541,   0.3096,  -0.2118
"2000-08-04 11:06:26",   2.4684,   0.3584,  -0.2459
"2000-08-04 11:06:27",   2.4966,   0.1440,  -0.0534
"2000-08-04 11:06:28",   2.4803,   0.6453,  -0.0387
"2000-08-04 11:06:29",   2.2181,   0.6638,   0.0925
"2000-08-04 11:06:30",   2.6185,   0.6328,  -0.1510
"2000-08-04 11:06:31",   2.7529,   0.8422,  -0.1028
"2000-08-04 11:06:32",   2.9065,   0.7078,  -0.1578
"2000-08-04 11:06:33",   2.7819,   1.1037,  -0.2780
"2000-08-04 11:06:34",   1.9293,   0.8014,   0.1449
"2000-08-04 11:06:35",   2.1886,   0.9834,   0.0391
"2000-08-04 11:06:36",   2.4419,   1.3375,  -0.1289
"2000-08-04 11:06:37",   2.7643,   1.3096,  -0.2169
"2000-08-04 11:06:38",   1.9867,   0.2598,  -0.7483
"2000-08-04 11:06:39",   2.0647,   0.1727,  -0.0780
"2000-08-04 11:06:40",   2.5408,   0.9429,  -0.0240
"2000-08-04 11:06:41",   2.2535,   0.8638,  -0.0800
"2000-08-04 11:06:42",   2.2461,   1.0781,  -0.1217
"2000-08-04 11:06:43",   2.5325,   0.4237,   0.1383
"2000-08-04 11:06:44",   2.7147,   0.3973,   0.2592
"2000-08-04 11:06:45",   2.5323,   1.1156,   0.1641
"2000-08-04 11:06:46",   2.7838,   1.3630,   0.0801
"2000-08-04 11:06:47",   2.4247,   0.0634,  -0.6098
"2000-08-04 11:06:48",   2.6881,  -0.2646,  -0.1528
"2000-08-04 11:06:49",   2.5433,  -0.1379,   0.0544
"2000-08-04 11:06:50",   2.7593,   0.3024,   0.0043
"2000-08-04 11:06:51",   2.7246,   0.6787,   0.0269
