# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/04 11:30 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-04 11:30:29",   3.2008,  -0.0917,  -0.2446
"2000-08-04 11:30:30",   3.4263,   0.2188,  -0.2849
"2000-08-04 11:30:31",   3.4559,   0.0617,  -0.3732
"2000-08-04 11:30:32",   3.4327,   0.1326,  -0.3321
"2000-08-04 11:30:33",   3.2120,  -0.0479,   0.0301
"2000-08-04 11:30:34",   3.2186,   0.2347,  -0.0874
"2000-08-04 11:30:35",   3.0119,   0.1084,  -0.0903
"2000-08-04 11:30:36",   3.4163,   0.0167,  -0.3236
"2000-08-04 11:30:37",   3.2103,   0.1723,  -0.2110
"2000-08-04 11:30:38",   3.2834,   0.0317,  -0.1587
"2000-08-04 11:30:39",   2.5804,  -0.2599,   0.1106
"2000-08-04 11:30:40",   2.7325,  -0.4862,  -0.3191
"2000-08-04 11:30:41",   3.1107,   0.0537,  -0.2116
"2000-08-04 11:30:42",   3.1364,  -0.1379,   0.0861
"2000-08-04 11:30:43",   2.5183,  -0.0500,   0.4809
"2000-08-04 11:30:44",   2.4813,  -0.1120,   0.1656
"2000-08-04 11:30:45",   2.6686,  -0.2731,   0.8445
"2000-08-04 11:30:46",   2.8340,  -0.1277,  -0.1233
"2000-08-04 11:30:47",   2.7091,  -0.0584,  -0.1320
"2000-08-04 11:30:48",   2.8163,   0.0427,  -0.0706
"2000-08-04 11:30:49",   2.6744,  -0.1439,  -0.3831
"2000-08-04 11:30:50",   2.8198,   0.0049,   0.0667
"2000-08-04 11:30:51",   2.6242,   0.0302,  -0.2544
"2000-08-04 11:30:52",   2.7150,  -0.3707,   0.1366
"2000-08-04 11:30:53",   2.3689,   0.1960,   0.1655
"2000-08-04 11:30:54",   2.2829,   0.2998,   0.0187
"2000-08-04 11:30:55",   2.5779,  -0.4751,  -0.0283
"2000-08-04 11:30:56",   2.3534,  -0.1185,   0.1530
"2000-08-04 11:30:57",   2.5049,  -0.4690,   0.3538
"2000-08-04 11:30:58",   3.0206,  -0.4245,   0.1734
"2000-08-04 11:30:59",   2.8856,  -0.2109,  -0.1522
"2000-08-04 11:31:00",   2.6527,  -0.2062,   0.0343
"2000-08-04 11:31:01",   2.6473,  -0.0867,   0.5280
"2000-08-04 11:31:02",   2.7714,  -0.5164,   0.1666
"2000-08-04 11:31:03",   2.2899,   0.1094,  -0.1288
"2000-08-04 11:31:04",   2.4725,   0.4158,  -0.1500
"2000-08-04 11:31:05",   2.8031,   0.3837,  -0.0027
"2000-08-04 11:31:06",   2.2666,   0.0617,   0.4054
"2000-08-04 11:31:07",   2.4125,   0.0618,   0.4029
"2000-08-04 11:31:08",   3.0156,   0.3771,   0.2145
"2000-08-04 11:31:09",   3.1777,   0.2602,  -0.2660
"2000-08-04 11:31:10",   3.2603,   0.3546,  -0.2913
"2000-08-04 11:31:11",   3.1538,   0.2342,  -0.3172
"2000-08-04 11:31:12",   3.0045,  -0.1818,  -0.2677
"2000-08-04 11:31:13",   2.7314,   0.2152,  -0.4269
"2000-08-04 11:31:14",   2.6491,   0.2193,  -0.2412
"2000-08-04 11:31:15",   1.9881,   0.2455,   0.0120
"2000-08-04 11:31:16",   2.0090,   0.7379,   0.1261
"2000-08-04 11:31:17",   2.3052,   0.5717,  -0.0384
"2000-08-04 11:31:18",   2.2033,   0.4531,   0.0768
"2000-08-04 11:31:19",   2.3286,  -0.5983,   0.3735
"2000-08-04 11:31:20",   2.3127,  -0.0805,  -0.0443
"2000-08-04 11:31:21",   2.6372,  -0.0672,   0.1716
"2000-08-04 11:31:22",   2.6375,   0.2709,   0.1519
"2000-08-04 11:31:23",   2.9418,   0.0788,  -0.1833
"2000-08-04 11:31:24",   2.9176,  -0.0240,  -0.3024
"2000-08-04 11:31:25",   2.4389,  -0.4399,  -0.0282
"2000-08-04 11:31:26",   2.4536,  -0.5877,   0.1660
"2000-08-04 11:31:27",   2.1611,  -0.0494,   0.4499
"2000-08-04 11:31:28",   1.9113,   0.2901,   0.4918
"2000-08-04 11:31:29",   2.1257,   0.2220,   0.2530
"2000-08-04 11:31:30",   2.1135,   0.1025,   0.1691
"2000-08-04 11:31:31",   2.1230,  -0.0428,  -0.0226
"2000-08-04 11:31:32",   2.2678,   0.1090,  -0.3859
"2000-08-04 11:31:33",   2.0439,   0.5648,  -0.3651
"2000-08-04 11:31:34",   1.8381,   0.8276,   0.0071
"2000-08-04 11:31:35",   2.6397,   0.7044,  -0.0927
"2000-08-04 11:31:36",   2.7472,   0.7431,   0.0877
"2000-08-04 11:31:37",   2.4235,   0.5336,  -0.3371
"2000-08-04 11:31:38",   2.6466,   0.3719,  -0.2216
"2000-08-04 11:31:39",   3.2000,   0.6073,  -0.2462
"2000-08-04 11:31:40",   2.8922,   0.4158,   0.2196
"2000-08-04 11:31:41",   3.0220,   0.4511,   0.0106
"2000-08-04 11:31:42",   3.1436,   0.4408,  -0.0738
"2000-08-04 11:31:43",   2.9506,   0.4661,  -0.0453
"2000-08-04 11:31:44",   2.8491,   0.4857,  -0.4011
"2000-08-04 11:31:45",   2.6314,   0.2105,  -0.4332
"2000-08-04 11:31:46",   2.9172,   0.4284,   0.0712
"2000-08-04 11:31:47",   2.9211,   0.3431,   0.0658
"2000-08-04 11:31:48",   3.2693,   0.1575,  -0.2340
"2000-08-04 11:31:49",   3.3979,  -0.1536,  -0.5130
"2000-08-04 11:31:50",   3.4481,  -0.1532,  -0.4245
"2000-08-04 11:31:51",   3.2883,  -0.1790,  -0.3562
"2000-08-04 11:31:52",   3.2567,   0.2336,  -0.4247
"2000-08-04 11:31:53",   2.9029,   0.1367,   0.8163
"2000-08-04 11:31:54",   3.4265,  -0.0831,  -0.1919
"2000-08-04 11:31:55",   3.2434,  -0.2208,  -0.1889
"2000-08-04 11:31:56",   3.2100,  -0.0632,  -0.0442
"2000-08-04 11:31:57",   3.2356,  -0.0041,   0.0462
"2000-08-04 11:31:58",   3.1472,  -0.1310,  -0.2277
"2000-08-04 11:31:59",   2.9062,  -0.1916,  -0.5266
"2000-08-04 11:32:00",   2.8327,  -0.3628,   0.3801
"2000-08-04 11:32:01",   2.5024,  -0.1805,   0.1188
"2000-08-04 11:32:02",   2.6972,  -0.0737,  -0.0548
"2000-08-04 11:32:03",   2.7085,  -0.2935,  -0.1276
"2000-08-04 11:32:04",   2.5867,  -0.0955,  -0.6463
"2000-08-04 11:32:05",   2.5281,   0.0211,  -0.4942
"2000-08-04 11:32:06",   2.5832,  -0.0352,  -0.3464
"2000-08-04 11:32:07",   2.6700,  -0.3269,  -0.5371
"2000-08-04 11:32:08",   2.3223,  -0.1168,  -0.3916
"2000-08-04 11:32:09",   2.4472,  -0.3619,  -0.3327
"2000-08-04 11:32:10",   2.2762,  -0.2574,  -0.1013
"2000-08-04 11:32:11",   2.4708,  -0.5963,  -0.0391
"2000-08-04 11:32:12",   2.4574,  -0.3482,   0.1540
"2000-08-04 11:32:13",   2.2587,  -0.1456,  -0.0333
"2000-08-04 11:32:14",   2.3537,  -0.1487,  -0.2852
"2000-08-04 11:32:15",   2.0737,  -0.4390,   0.1826
"2000-08-04 11:32:16",   2.2024,  -0.4823,   0.2928
"2000-08-04 11:32:17",   2.0801,  -0.2692,   0.1899
"2000-08-04 11:32:18",   1.9809,  -0.7147,   0.1949
"2000-08-04 11:32:19",   1.8872,  -0.2377,   0.2442
"2000-08-04 11:32:20",   2.1556,   0.0158,   0.1095
"2000-08-04 11:32:21",   2.0969,  -0.0998,  -0.1059
"2000-08-04 11:32:22",   2.3473,  -0.3775,  -0.1456
"2000-08-04 11:32:23",   1.9197,  -0.0803,  -0.3246
"2000-08-04 11:32:24",   1.8002,  -0.1262,   0.0683
"2000-08-04 11:32:25",   1.5789,   0.4717,   1.0115
"2000-08-04 11:32:26",   2.1461,  -0.1494,   0.2519
"2000-08-04 11:32:27",   2.2287,   0.4788,  -0.1107
"2000-08-04 11:32:28",   2.1312,   0.3985,   0.3416
"2000-08-04 11:32:29",   2.3382,   0.1104,  -0.2135
"2000-08-04 11:32:30",   2.3243,  -0.0842,   0.4436
"2000-08-04 11:32:31",   2.8061,   0.0822,  -0.2777
"2000-08-04 11:32:32",   2.8381,   0.1310,  -0.2854
"2000-08-04 11:32:33",   2.2959,   0.2653,   0.9552
"2000-08-04 11:32:34",   2.8285,  -0.2325,  -0.2728
"2000-08-04 11:32:35",   3.0227,  -0.0205,  -0.1006
"2000-08-04 11:32:36",   2.8683,  -0.2871,  -0.1990
"2000-08-04 11:32:37",   2.7813,  -0.0807,  -0.3823
"2000-08-04 11:32:38",   2.9225,  -0.0538,  -0.4942
"2000-08-04 11:32:39",   2.6023,  -0.4452,  -0.2651
"2000-08-04 11:32:40",   2.3699,  -0.3630,  -0.0879
"2000-08-04 11:32:41",   2.3046,  -1.1006,   0.1684
"2000-08-04 11:32:42",   2.4668,  -0.7418,   0.0954
"2000-08-04 11:32:43",   2.4773,  -0.3192,   0.1430
"2000-08-04 11:32:44",   2.0421,  -0.3144,   0.5989
"2000-08-04 11:32:45",   2.4775,  -0.0047,  -0.0963
"2000-08-04 11:32:46",   2.4792,  -0.0039,   0.0760
"2000-08-04 11:32:47",   2.0965,  -0.1214,   0.1647
"2000-08-04 11:32:48",   2.2568,  -0.0164,   0.4234
"2000-08-04 11:32:49",   2.3754,   0.2321,   0.3502
"2000-08-04 11:32:50",   2.4677,  -0.2061,   0.1886
"2000-08-04 11:32:51",   2.5246,  -0.0014,   0.1252
"2000-08-04 11:32:52",   2.4442,   0.4220,  -0.2894
"2000-08-04 11:32:53",   2.5740,   0.0748,   0.1669
"2000-08-04 11:32:54",   2.3458,   0.7904,   0.0742
"2000-08-04 11:32:55",   2.7585,   0.1502,  -0.0073
"2000-08-04 11:32:56",   3.0359,   0.6224,  -0.1628
"2000-08-04 11:32:57",   2.5292,   0.0058,  -0.3704
"2000-08-04 11:32:58",   2.3672,   0.0012,  -0.0521
"2000-08-04 11:32:59",   2.6190,   0.2806,   0.3323
"2000-08-04 11:33:00",   2.3538,   0.1332,  -0.2048
"2000-08-04 11:33:01",   2.6391,  -0.3595,  -0.2649
"2000-08-04 11:33:02",   2.7689,  -0.0066,  -0.2927
"2000-08-04 11:33:03",   2.4954,  -0.0079,   0.2764
"2000-08-04 11:33:04",   2.4525,   0.3662,  -0.0255
"2000-08-04 11:33:05",   2.6699,   0.3974,  -0.1365
"2000-08-04 11:33:06",   2.5688,  -0.1614,  -0.5736
"2000-08-04 11:33:07",   2.4142,  -0.2654,   0.0161
"2000-08-04 11:33:08",   2.1868,  -0.7344,   0.0794
"2000-08-04 11:33:09",   1.9526,  -0.2975,  -0.3455
"2000-08-04 11:33:10",   1.7641,  -0.4492,  -0.2524
"2000-08-04 11:33:11",   2.4321,   0.3721,   0.9544
"2000-08-04 11:33:12",   2.2545,  -0.0770,   0.1834
"2000-08-04 11:33:13",   2.0393,  -0.4260,   0.2346
"2000-08-04 11:33:14",   2.0162,   0.0416,  -0.5109
"2000-08-04 11:33:15",   1.8432,  -0.6748,   0.0468
"2000-08-04 11:33:16",   2.9644,   0.3064,  -0.3774
"2000-08-04 11:33:17",   2.4624,  -0.1384,   0.0900
"2000-08-04 11:33:18",   2.2266,  -0.3733,  -0.1464
"2000-08-04 11:33:19",   2.2344,   0.2525,  -0.0125
"2000-08-04 11:33:20",   2.0557,  -0.0544,  -0.0362
"2000-08-04 11:33:21",   2.1010,  -0.1449,   0.5515
"2000-08-04 11:33:22",   1.9828,  -0.3745,   0.5344
"2000-08-04 11:33:23",   1.4492,  -0.1639,   0.4063
"2000-08-04 11:33:24",   1.7991,   0.0267,   0.6594
"2000-08-04 11:33:25",   1.8675,  -0.4921,   0.5859
"2000-08-04 11:33:26",   2.0949,  -0.7447,   0.1318
"2000-08-04 11:33:27",   1.9461,  -0.6016,   0.3821
"2000-08-04 11:33:28",   2.2804,  -0.0016,   0.7537
"2000-08-04 11:33:29",   3.2113,  -0.6024,   0.3299
"2000-08-04 11:33:30",   2.8489,  -0.1459,  -0.5818
"2000-08-04 11:33:31",   2.8054,  -0.2974,   0.2044
"2000-08-04 11:33:32",   2.9944,  -1.0479,   0.3215
"2000-08-04 11:33:33",   2.2978,  -0.0066,   0.0161
"2000-08-04 11:33:34",   2.1254,  -0.4720,   0.3408
"2000-08-04 11:33:35",   1.7434,  -0.0116,   0.2939
"2000-08-04 11:33:36",   1.7360,  -0.3319,   0.5811
"2000-08-04 11:33:37",   3.0900,  -0.2617,   0.2787
"2000-08-04 11:33:38",   3.0797,  -0.1895,   0.2128
"2000-08-04 11:33:39",   3.0254,  -0.2099,   0.3812
"2000-08-04 11:33:40",   2.7166,  -0.4039,   0.1157
"2000-08-04 11:33:41",   2.8050,  -0.2410,   0.1941
"2000-08-04 11:33:42",   2.6392,  -0.3970,   0.0678
"2000-08-04 11:33:43",   2.7043,  -0.1933,   0.2980
"2000-08-04 11:33:44",   2.8618,   0.0707,   0.2532
"2000-08-04 11:33:45",   2.3414,  -0.1425,   0.2052
"2000-08-04 11:33:46",   2.3255,  -0.1049,  -0.0133
"2000-08-04 11:33:47",   2.5434,   0.0157,   0.2365
"2000-08-04 11:33:48",   2.7238,  -0.3230,   0.0875
"2000-08-04 11:33:49",   2.3816,  -0.0991,   0.2535
"2000-08-04 11:33:50",   2.0591,   0.1941,   0.3671
"2000-08-04 11:33:51",   1.9173,   0.2036,   0.2269
"2000-08-04 11:33:52",   1.7488,   0.6371,   0.2518
"2000-08-04 11:33:53",   1.3134,   0.4495,   0.1017
"2000-08-04 11:33:54",   1.4912,   0.6620,   0.6169
"2000-08-04 11:33:55",   1.5667,   0.3045,   0.1898
"2000-08-04 11:33:56",   1.6133,   0.4004,   0.3395
"2000-08-04 11:33:57",   1.9630,   0.0471,   0.2048
"2000-08-04 11:33:58",   2.9851,   0.7840,   0.1447
"2000-08-04 11:33:59",   3.4029,   1.2027,  -0.3330
"2000-08-04 11:34:00",   2.8865,   0.6206,   0.0441
"2000-08-04 11:34:01",   2.6370,   0.7707,   0.2118
"2000-08-04 11:34:02",   2.2891,   1.1062,  -0.2383
"2000-08-04 11:34:03",   1.9908,   0.7832,   0.0149
"2000-08-04 11:34:04",   2.7832,   0.3282,  -0.1463
"2000-08-04 11:34:05",   3.0176,   1.1192,  -0.1237
"2000-08-04 11:34:06",   2.7984,   1.1949,  -0.1005
"2000-08-04 11:34:07",   2.9417,   0.9540,  -0.4101
"2000-08-04 11:34:08",   2.8829,   1.1062,  -0.1688
"2000-08-04 11:34:09",   3.2537,   0.6704,  -0.1559
"2000-08-04 11:34:10",   2.7766,   0.8434,   0.3769
"2000-08-04 11:34:11",   2.7974,   0.9034,   0.2517
"2000-08-04 11:34:12",   3.0999,   0.4701,  -0.2020
"2000-08-04 11:34:13",   2.7888,   0.9066,  -0.2645
"2000-08-04 11:34:14",   2.8064,   0.6051,  -0.1367
"2000-08-04 11:34:15",   2.9016,   0.8445,  -0.2055
"2000-08-04 11:34:16",   2.5845,   0.8522,  -0.0896
"2000-08-04 11:34:17",   2.8244,   0.9790,  -0.3403
"2000-08-04 11:34:18",   2.7189,   0.8961,   0.0324
"2000-08-04 11:34:19",   2.5971,   0.9662,  -0.0472
"2000-08-04 11:34:20",   2.7854,   1.1093,   0.0329
"2000-08-04 11:34:21",   2.7940,   1.2724,  -0.3025
"2000-08-04 11:34:22",   2.8044,   0.9148,  -0.3086
"2000-08-04 11:34:23",   2.7560,   0.7938,  -0.2308
"2000-08-04 11:34:24",   2.4448,   1.0944,  -0.5334
"2000-08-04 11:34:25",   2.1289,   0.5074,   0.0981
"2000-08-04 11:34:26",   1.8941,   0.8003,   0.3048
"2000-08-04 11:34:27",   2.0688,   1.0580,   0.1529
"2000-08-04 11:34:28",   2.2270,   1.4442,   0.2553
"2000-08-04 11:34:29",   1.8131,   1.3616,   0.3850
"2000-08-04 11:34:30",   2.4348,   1.0594,   0.7396
"2000-08-04 11:34:31",   2.5035,   1.4372,   0.3743
"2000-08-04 11:34:32",   2.7734,   1.3371,   0.1644
"2000-08-04 11:34:33",   2.3214,   1.1690,  -0.0790
"2000-08-04 11:34:34",   2.3073,   1.0212,   0.7063
"2000-08-04 11:34:35",   2.0618,   1.1261,   0.3478
"2000-08-04 11:34:36",   2.6464,   1.1071,  -0.3271
"2000-08-04 11:34:37",   2.4567,   0.6410,   0.0275
"2000-08-04 11:34:38",   2.4692,   0.5954,  -0.4704
"2000-08-04 11:34:39",   2.5450,   0.4548,  -0.3622
"2000-08-04 11:34:40",   2.5175,   0.4875,  -0.4741
"2000-08-04 11:34:41",   2.3620,   0.1918,  -0.0457
"2000-08-04 11:34:42",   1.9590,   0.1324,   0.3649
"2000-08-04 11:34:43",   1.6782,   0.0439,   0.3806
"2000-08-04 11:34:44",   1.5725,   0.0958,   0.3960
"2000-08-04 11:34:45",   1.5753,   0.0807,   0.0887
"2000-08-04 11:34:46",   1.9770,   0.7540,   0.0606
"2000-08-04 11:34:47",   2.0142,   0.7941,   0.1789
"2000-08-04 11:34:48",   2.0148,   0.4340,   0.4957
"2000-08-04 11:34:49",   1.9733,   0.6887,   0.1533
"2000-08-04 11:34:50",   1.5283,   0.4019,   0.2835
"2000-08-04 11:34:51",   1.4943,   0.4567,  -0.2116
"2000-08-04 11:34:52",   2.3413,   0.9545,   0.2724
"2000-08-04 11:34:53",   2.8349,   1.4306,  -0.1974
"2000-08-04 11:34:54",   2.5959,   1.0641,  -0.1273
"2000-08-04 11:34:55",   2.4375,   1.2989,  -0.6613
"2000-08-04 11:34:56",   1.9780,   1.7057,  -0.1000
"2000-08-04 11:34:57",   2.2255,   1.0199,  -0.4265
"2000-08-04 11:34:58",   2.4109,   0.6635,  -0.1569
"2000-08-04 11:34:59",   2.1198,   0.7942,  -0.0213
"2000-08-04 11:35:00",   2.1037,   0.8955,  -0.2849
"2000-08-04 11:35:01",   1.7771,   0.5360,  -0.2504
"2000-08-04 11:35:02",   1.2089,   1.2160,   0.2523
"2000-08-04 11:35:03",   1.2275,   1.0042,   0.1903
"2000-08-04 11:35:04",   0.9267,   0.8519,   0.5880
"2000-08-04 11:35:05",   2.0583,   1.2135,   0.1072
"2000-08-04 11:35:06",   2.1199,   0.9928,   0.2196
"2000-08-04 11:35:07",   1.9781,   0.6887,  -0.2126
"2000-08-04 11:35:08",   2.2839,   0.9379,  -0.1454
"2000-08-04 11:35:09",   2.0558,   0.7638,  -0.0986
"2000-08-04 11:35:10",   2.0290,   1.1283,  -0.2106
"2000-08-04 11:35:11",   2.0101,   0.9672,  -0.1649
"2000-08-04 11:35:12",   2.1004,   0.8727,   0.1228
"2000-08-04 11:35:13",   2.1830,   0.6849,  -0.0927
"2000-08-04 11:35:14",   1.7007,   0.9971,   0.3104
"2000-08-04 11:35:15",   1.6928,   0.7511,   0.4776
"2000-08-04 11:35:16",   1.7796,  -0.0058,   0.1674
"2000-08-04 11:35:17",   1.7848,   0.4193,   0.0814
"2000-08-04 11:35:18",   2.1130,   0.2519,   0.4522
"2000-08-04 11:35:19",   1.9851,   0.4120,   0.3567
"2000-08-04 11:35:20",   1.9648,   0.0387,   0.2894
"2000-08-04 11:35:21",   1.9619,   0.0467,  -0.0167
"2000-08-04 11:35:22",   1.6843,   0.2144,   0.5224
"2000-08-04 11:35:23",   1.7939,   0.1853,  -0.0763
"2000-08-04 11:35:24",   1.7157,   0.2115,  -0.1855
"2000-08-04 11:35:25",   2.1260,  -0.3684,   0.2488
"2000-08-04 11:35:26",   1.9316,  -0.7014,  -0.0022
"2000-08-04 11:35:27",   1.9713,  -0.9784,  -0.1691
"2000-08-04 11:35:28",   1.3280,  -0.8130,  -0.0642
"2000-08-04 11:35:29",   1.2897,  -0.4329,   0.9011
"2000-08-04 11:35:30",   1.8189,  -0.0484,   0.6884
"2000-08-04 11:35:31",   2.2017,  -0.1605,   0.3975
"2000-08-04 11:35:32",   2.5537,  -0.8531,   0.4131
"2000-08-04 11:35:33",   3.0935,  -0.8267,   0.0815
"2000-08-04 11:35:34",   3.0305,  -0.9113,  -0.0467
"2000-08-04 11:35:35",   3.4021,  -0.7513,  -0.1910
"2000-08-04 11:35:36",   3.5304,  -0.7846,  -0.2214
"2000-08-04 11:35:37",   3.8370,  -0.7089,  -0.2992
"2000-08-04 11:35:38",   3.3745,  -0.6302,  -0.1420
"2000-08-04 11:35:39",   3.6834,  -0.8854,  -0.2160
"2000-08-04 11:35:40",   3.4924,  -1.0195,  -0.1152
"2000-08-04 11:35:41",   3.3859,  -1.0148,  -0.2226
"2000-08-04 11:35:42",   3.5392,  -1.2559,  -0.1453
"2000-08-04 11:35:43",   3.8859,  -1.1950,  -0.0577
"2000-08-04 11:35:44",   3.6661,  -1.2933,   0.1460
"2000-08-04 11:35:45",   3.4751,  -1.2493,  -0.0648
"2000-08-04 11:35:46",   3.6189,  -1.3916,  -0.0153
"2000-08-04 11:35:47",   3.3392,  -1.0770,   0.2504
"2000-08-04 11:35:48",   3.3503,  -1.0097,  -0.1179
"2000-08-04 11:35:49",   3.2927,  -1.0801,   0.0704
"2000-08-04 11:35:50",   3.3577,  -1.2273,   0.1909
"2000-08-04 11:35:51",   3.2149,  -0.9733,   0.3318
"2000-08-04 11:35:52",   3.2153,  -1.3310,   0.3575
"2000-08-04 11:35:53",   4.0683,  -0.6913,  -0.1865
"2000-08-04 11:35:54",   3.8337,  -0.4730,  -0.1116
"2000-08-04 11:35:55",   3.6025,  -0.9137,   0.0186
"2000-08-04 11:35:56",   4.2433,  -0.5645,   0.3184
"2000-08-04 11:35:57",   3.9342,  -0.5375,  -0.0893
"2000-08-04 11:35:58",   4.0110,  -0.4845,   0.0861
"2000-08-04 11:35:59",   3.7080,  -0.5187,   0.1135
"2000-08-04 11:36:00",   3.9692,  -0.6108,  -0.2223
"2000-08-04 11:36:01",   3.3454,  -0.0913,  -0.3634
"2000-08-04 11:36:02",   3.6103,   0.1411,   0.2287
"2000-08-04 11:36:03",   3.4200,  -0.6889,  -0.5365
"2000-08-04 11:36:04",   3.8181,  -0.2472,  -0.0882
"2000-08-04 11:36:05",   2.9748,  -0.7286,   0.8145
"2000-08-04 11:36:06",   3.6296,   0.1904,  -0.1248
"2000-08-04 11:36:07",   3.7389,   0.0046,  -0.0767
"2000-08-04 11:36:08",   3.4959,   0.1439,  -0.1194
"2000-08-04 11:36:09",   3.8789,   0.2050,  -0.3636
"2000-08-04 11:36:10",   3.4572,   0.2818,  -0.1262
"2000-08-04 11:36:11",   3.6759,   0.0188,  -0.5425
"2000-08-04 11:36:12",   3.4174,  -0.1695,  -0.3546
"2000-08-04 11:36:13",   3.3988,  -0.1537,  -0.1297
"2000-08-04 11:36:14",   2.9385,  -0.7010,  -0.1507
"2000-08-04 11:36:15",   2.5871,  -0.6132,  -0.1986
"2000-08-04 11:36:16",   2.8959,  -0.6254,   0.3397
"2000-08-04 11:36:17",   2.7440,  -0.0705,   0.4731
"2000-08-04 11:36:18",   3.0455,  -0.6051,   0.0057
"2000-08-04 11:36:19",   3.1840,  -0.9237,   0.2371
"2000-08-04 11:36:20",   3.5660,  -0.9047,  -0.0521
"2000-08-04 11:36:21",   3.5551,  -1.0802,  -0.1586
"2000-08-04 11:36:22",   3.2897,  -1.1760,  -0.2637
"2000-08-04 11:36:23",   3.3442,  -1.0905,  -0.3071
"2000-08-04 11:36:24",   3.2483,  -1.7805,   0.2042
"2000-08-04 11:36:25",   3.5927,  -0.6096,  -0.1110
"2000-08-04 11:36:26",   3.4331,  -1.0402,   0.0848
"2000-08-04 11:36:27",   3.2795,  -1.0569,   0.1944
"2000-08-04 11:36:28",   3.2667,  -0.5852,   0.3305
"2000-08-04 11:36:29",   2.9644,  -1.3591,   0.2356
"2000-08-04 11:36:30",   3.2950,  -0.9912,   0.2097
"2000-08-04 11:36:31",   3.3000,  -0.7517,   0.0822
"2000-08-04 11:36:32",   3.5126,  -0.4616,  -0.3834
"2000-08-04 11:36:33",   2.9204,  -0.6724,  -0.1931
"2000-08-04 11:36:34",   3.1646,  -0.8940,  -0.3712
"2000-08-04 11:36:35",   2.0336,  -1.1792,   0.0628
"2000-08-04 11:36:36",   2.9353,  -1.2742,  -0.1267
"2000-08-04 11:36:37",   3.3720,  -0.9500,   0.7153
"2000-08-04 11:36:38",   2.4957,  -0.8297,   0.5562
"2000-08-04 11:36:39",   2.2218,  -0.9066,   0.5067
"2000-08-04 11:36:40",   3.5580,  -0.4906,  -0.1194
"2000-08-04 11:36:41",   3.7506,  -0.4793,  -0.1505
"2000-08-04 11:36:42",   3.7805,  -0.3776,  -0.1783
"2000-08-04 11:36:43",   3.8027,  -0.2162,  -0.5153
"2000-08-04 11:36:44",   3.7085,  -0.0927,  -0.5432
"2000-08-04 11:36:45",   3.4838,  -0.8730,   0.1464
"2000-08-04 11:36:46",   3.3177,  -0.9328,   0.2186
"2000-08-04 11:36:47",   3.0973,  -0.4713,  -0.1690
"2000-08-04 11:36:48",   3.2145,  -0.5548,   0.0630
"2000-08-04 11:36:49",   3.1598,  -0.8064,   0.0784
"2000-08-04 11:36:50",   3.0541,  -0.4816,   0.2823
"2000-08-04 11:36:51",   3.2096,  -0.2741,   0.4760
"2000-08-04 11:36:52",   3.2417,  -0.0855,  -0.2306
