# EBEX 2000, Kettleman City, CA, USA
# Turbulence data measured at 1 Hz by fast-anemometer at 6.4 m
# Start: 2000/08/16 16:00 PST
# u (m/s) : longitudinal wind vector component
# v (m/s) : lateral wind vector component
# w (m/s) : vertical wind vector component

"YYYY-MM-DD HH:MM:SS","u (m/s)","v (m/s)","w (m/s)"
"2000-08-16 16:00:40",   3.3300,   0.0944,   0.0080
"2000-08-16 16:00:41",   3.2389,   0.3484,  -0.5456
"2000-08-16 16:00:42",   2.7691,   0.6461,  -0.3808
"2000-08-16 16:00:43",   3.2347,  -0.3904,   0.0391
"2000-08-16 16:00:44",   2.7873,  -0.3000,   0.1777
"2000-08-16 16:00:45",   3.0281,   0.4317,   0.3066
"2000-08-16 16:00:46",   2.2369,   0.1323,   0.5221
"2000-08-16 16:00:47",   2.9203,   0.1693,  -0.3205
"2000-08-16 16:00:48",   3.0407,   0.2048,  -0.2592
"2000-08-16 16:00:49",   3.1693,   0.5686,   0.5919
"2000-08-16 16:00:50",   2.8926,   0.3309,   0.0103
"2000-08-16 16:00:51",   3.2196,   0.7858,  -0.2016
"2000-08-16 16:00:52",   2.9004,   0.8662,   0.0585
"2000-08-16 16:00:53",   3.4427,   0.4868,  -0.1282
"2000-08-16 16:00:54",   3.0498,   0.3269,  -0.1212
"2000-08-16 16:00:55",   3.2400,   0.2787,  -0.0162
"2000-08-16 16:00:56",   2.8640,   0.5829,   0.0275
"2000-08-16 16:00:57",   3.9601,  -0.1897,  -0.3614
"2000-08-16 16:00:58",   3.0957,   0.1764,  -0.0328
"2000-08-16 16:00:59",   2.6074,   0.5484,   0.0058
"2000-08-16 16:01:00",   2.3852,   0.6001,  -0.0336
"2000-08-16 16:01:01",   2.5542,   0.3247,  -0.1326
"2000-08-16 16:01:02",   3.0094,   0.0937,   0.0153
"2000-08-16 16:01:03",   2.9400,   0.3821,  -0.3444
"2000-08-16 16:01:04",   3.1177,   0.7753,  -0.2244
"2000-08-16 16:01:05",   2.7822,   0.2549,   0.1011
"2000-08-16 16:01:06",   2.7302,   0.5518,  -0.2099
"2000-08-16 16:01:07",   2.9134,   0.1033,  -0.1166
"2000-08-16 16:01:08",   2.7422,   0.8059,   0.0288
"2000-08-16 16:01:09",   3.6675,   0.4051,  -0.2496
"2000-08-16 16:01:10",   3.3527,   0.7730,   0.0473
"2000-08-16 16:01:11",   3.4400,   0.1676,  -0.2851
"2000-08-16 16:01:12",   3.2107,   0.1510,  -0.1870
"2000-08-16 16:01:13",   3.6210,   0.5680,  -0.2585
"2000-08-16 16:01:14",   3.1829,   0.7541,  -0.1612
"2000-08-16 16:01:15",   2.6163,   0.7216,  -0.2213
"2000-08-16 16:01:16",   2.7762,   0.0622,   0.3338
"2000-08-16 16:01:17",   3.3199,   0.4300,   0.1731
"2000-08-16 16:01:18",   3.1857,   0.1920,  -0.0343
"2000-08-16 16:01:19",   3.5951,   0.2139,  -0.0033
"2000-08-16 16:01:20",   3.4933,   0.1131,   0.1451
"2000-08-16 16:01:21",   3.2776,   0.1254,  -0.2944
"2000-08-16 16:01:22",   2.8726,  -0.6833,  -0.1784
"2000-08-16 16:01:23",   2.7334,  -0.2062,   0.1243
"2000-08-16 16:01:24",   2.6285,   0.0090,  -0.2391
"2000-08-16 16:01:25",   2.7626,   0.7264,   0.4560
"2000-08-16 16:01:26",   3.2535,   0.3730,   0.4218
"2000-08-16 16:01:27",   2.6056,  -0.4265,  -0.3433
"2000-08-16 16:01:28",   3.2516,  -0.4095,  -0.2329
"2000-08-16 16:01:29",   2.7861,  -0.1894,   0.3549
"2000-08-16 16:01:30",   2.5925,   0.1730,   0.0496
"2000-08-16 16:01:31",   3.0680,   0.1465,   0.1450
"2000-08-16 16:01:32",   3.3309,   0.0774,  -0.2510
"2000-08-16 16:01:33",   3.9592,   0.4325,  -0.4766
"2000-08-16 16:01:34",   3.4639,   0.2444,  -0.5802
"2000-08-16 16:01:35",   3.5854,  -0.3594,  -0.1944
"2000-08-16 16:01:36",   3.0858,  -0.1216,  -0.4898
"2000-08-16 16:01:37",   3.0134,   0.7244,   0.2326
"2000-08-16 16:01:38",   3.5949,   0.0018,   0.1161
"2000-08-16 16:01:39",   3.2458,  -0.3415,   0.0353
"2000-08-16 16:01:40",   2.8874,  -0.8686,   0.3390
"2000-08-16 16:01:41",   2.7167,  -0.2969,   0.2544
"2000-08-16 16:01:42",   2.2811,  -0.0219,   0.2557
"2000-08-16 16:01:43",   2.6804,   0.3895,   0.3022
"2000-08-16 16:01:44",   2.7194,  -0.3761,   0.0886
"2000-08-16 16:01:45",   2.5486,  -0.0976,  -0.0391
"2000-08-16 16:01:46",   2.4978,   0.1871,   0.1627
"2000-08-16 16:01:47",   2.6550,  -0.2847,   0.0692
"2000-08-16 16:01:48",   2.4983,   0.5141,   0.1629
"2000-08-16 16:01:49",   2.8290,   0.1459,  -0.0585
"2000-08-16 16:01:50",   2.7957,  -0.6382,   0.3085
"2000-08-16 16:01:51",   2.7193,  -0.0526,   0.0386
"2000-08-16 16:01:52",   2.6365,   0.8171,   0.0062
"2000-08-16 16:01:53",   3.3544,   0.6024,  -0.2995
"2000-08-16 16:01:54",   3.6926,   0.6903,  -0.3659
"2000-08-16 16:01:55",   2.6516,   0.1452,  -0.1863
"2000-08-16 16:01:56",   2.4666,   0.5313,   0.8451
"2000-08-16 16:01:57",   2.7974,   0.6444,  -0.0130
"2000-08-16 16:01:58",   3.7492,   0.7110,   0.2385
"2000-08-16 16:01:59",   3.4395,   0.5860,   0.1241
"2000-08-16 16:02:00",   3.5593,  -0.0805,  -0.2535
"2000-08-16 16:02:01",   3.6228,   0.0073,  -0.4559
"2000-08-16 16:02:02",   3.5488,   0.1256,  -0.1025
"2000-08-16 16:02:03",   3.6282,  -0.0422,   0.0441
"2000-08-16 16:02:04",   2.9660,   0.7015,   0.7657
"2000-08-16 16:02:05",   2.3691,   0.8654,   0.4037
"2000-08-16 16:02:06",   3.1298,   0.9302,   0.1870
"2000-08-16 16:02:07",   3.4742,   0.3000,  -0.0265
"2000-08-16 16:02:08",   3.7601,   0.3998,  -0.3471
"2000-08-16 16:02:09",   3.1103,  -0.0683,  -0.0593
"2000-08-16 16:02:10",   2.8492,   0.3573,  -0.2529
"2000-08-16 16:02:11",   2.9064,   0.6315,  -0.3385
"2000-08-16 16:02:12",   2.9980,   0.8932,   0.0189
"2000-08-16 16:02:13",   3.2739,   0.7885,   0.0105
"2000-08-16 16:02:14",   3.2359,  -0.0110,  -0.2382
"2000-08-16 16:02:15",   2.8496,  -0.1185,  -0.4290
"2000-08-16 16:02:16",   3.2129,  -0.1221,  -0.6442
"2000-08-16 16:02:17",   3.1700,   0.2142,  -0.0774
"2000-08-16 16:02:18",   2.5567,   0.0171,   0.2184
"2000-08-16 16:02:19",   2.8166,   0.7871,   0.0071
"2000-08-16 16:02:20",   2.4070,   0.0498,  -0.2239
"2000-08-16 16:02:21",   2.7813,  -0.1278,  -0.3719
"2000-08-16 16:02:22",   2.9168,   0.1766,  -0.4988
"2000-08-16 16:02:23",   2.4874,   0.0915,  -0.1501
"2000-08-16 16:02:24",   2.4945,  -0.0907,  -0.2228
"2000-08-16 16:02:25",   2.6035,   0.3477,   0.0928
"2000-08-16 16:02:26",   2.6347,   0.0003,  -0.6520
"2000-08-16 16:02:27",   2.7762,   0.2811,  -0.0364
"2000-08-16 16:02:28",   2.6055,   0.6066,  -0.0247
"2000-08-16 16:02:29",   2.1911,   0.4540,  -0.3437
"2000-08-16 16:02:30",   2.6619,   0.4145,   0.3862
"2000-08-16 16:02:31",   2.4270,   0.6654,   0.3097
"2000-08-16 16:02:32",   3.2179,   0.2200,  -0.4680
"2000-08-16 16:02:33",   2.7482,   1.0359,  -0.7852
"2000-08-16 16:02:34",   3.1012,   0.8049,  -0.5659
"2000-08-16 16:02:35",   2.3300,   0.5975,  -0.3702
"2000-08-16 16:02:36",   2.2075,   0.3571,   0.0562
"2000-08-16 16:02:37",   2.1101,   0.7515,   0.5408
"2000-08-16 16:02:38",   1.9554,   0.5438,  -0.1622
"2000-08-16 16:02:39",   1.8469,   0.3694,   0.4082
"2000-08-16 16:02:40",   2.0474,   0.1901,  -0.0209
"2000-08-16 16:02:41",   2.0166,  -0.1048,  -0.0536
"2000-08-16 16:02:42",   1.5706,   0.4604,   0.6080
"2000-08-16 16:02:43",   2.3078,   0.5397,   0.1415
"2000-08-16 16:02:44",   2.3321,   0.1960,   0.2668
"2000-08-16 16:02:45",   2.8645,   0.1772,   0.1471
"2000-08-16 16:02:46",   2.9370,   0.3208,   0.3260
"2000-08-16 16:02:47",   2.7777,   0.5260,   0.1097
"2000-08-16 16:02:48",   2.8009,  -0.0346,  -0.3414
"2000-08-16 16:02:49",   3.0091,  -0.7888,  -0.2784
"2000-08-16 16:02:50",   2.9076,  -0.1762,   0.1275
"2000-08-16 16:02:51",   3.1068,  -0.2066,   0.2727
"2000-08-16 16:02:52",   3.4845,   0.3959,   0.0393
"2000-08-16 16:02:53",   2.9507,   0.2569,  -0.3538
"2000-08-16 16:02:54",   3.3156,  -0.2261,  -0.2750
"2000-08-16 16:02:55",   2.8928,  -0.2630,  -0.2805
"2000-08-16 16:02:56",   2.7942,   0.5738,   0.1269
"2000-08-16 16:02:57",   3.1759,   0.3395,  -0.1214
"2000-08-16 16:02:58",   3.2094,  -0.1039,  -0.2067
"2000-08-16 16:02:59",   3.6125,   0.8486,  -0.2062
"2000-08-16 16:03:00",   3.2936,   0.0195,  -0.0471
"2000-08-16 16:03:01",   2.9886,  -0.0378,   0.4256
"2000-08-16 16:03:02",   2.9407,   0.2011,   0.2939
"2000-08-16 16:03:03",   3.0051,  -0.2662,  -0.0515
"2000-08-16 16:03:04",   2.6620,   0.2872,   0.4405
"2000-08-16 16:03:05",   2.7819,   0.1529,   0.2441
"2000-08-16 16:03:06",   2.8833,   0.2820,  -0.0721
"2000-08-16 16:03:07",   2.7920,   0.3318,  -0.2777
"2000-08-16 16:03:08",   3.1412,   0.5180,  -0.2182
"2000-08-16 16:03:09",   2.6632,   0.4170,   0.4137
"2000-08-16 16:03:10",   3.1552,  -0.2374,   0.0923
"2000-08-16 16:03:11",   4.1441,   1.0489,  -0.0097
"2000-08-16 16:03:12",   3.8776,  -0.1410,  -0.0009
"2000-08-16 16:03:13",   3.6735,   0.0781,  -0.1441
"2000-08-16 16:03:14",   3.0718,   0.6715,   0.0784
"2000-08-16 16:03:15",   2.9996,   0.5442,   0.4212
"2000-08-16 16:03:16",   3.1623,   0.8355,   0.1373
"2000-08-16 16:03:17",   3.7882,   0.5732,  -0.2260
"2000-08-16 16:03:18",   2.9825,   0.5339,  -0.2005
"2000-08-16 16:03:19",   2.9004,   0.0822,  -0.1384
"2000-08-16 16:03:20",   2.8062,   0.6414,   0.1434
"2000-08-16 16:03:21",   3.0162,  -0.3787,  -0.2181
"2000-08-16 16:03:22",   2.7305,   0.0523,   0.1515
"2000-08-16 16:03:23",   3.0548,  -0.2565,  -0.0564
"2000-08-16 16:03:24",   4.0778,   0.7232,  -0.4590
"2000-08-16 16:03:25",   4.1848,   0.2627,   0.0897
"2000-08-16 16:03:26",   3.8694,   0.2477,  -0.4172
"2000-08-16 16:03:27",   3.8983,   0.1231,  -0.4642
"2000-08-16 16:03:28",   2.8558,   0.0946,  -0.1892
"2000-08-16 16:03:29",   2.9908,   0.1875,   0.0281
"2000-08-16 16:03:30",   3.0425,   0.2091,   0.0783
"2000-08-16 16:03:31",   2.7435,  -0.3867,   0.4382
"2000-08-16 16:03:32",   4.0368,  -0.4449,  -0.2187
"2000-08-16 16:03:33",   3.5860,  -0.5728,  -0.1894
"2000-08-16 16:03:34",   3.6018,  -0.5304,  -0.0184
"2000-08-16 16:03:35",   3.5038,  -0.8423,  -0.2748
"2000-08-16 16:03:36",   2.2595,   0.3254,  -0.1502
"2000-08-16 16:03:37",   2.4522,   0.7641,   0.6593
"2000-08-16 16:03:38",   2.3198,   0.2274,   0.0682
"2000-08-16 16:03:39",   2.0189,   0.0227,   0.0691
"2000-08-16 16:03:40",   1.7164,   0.0590,   0.3777
"2000-08-16 16:03:41",   1.9471,  -0.0000,   0.1091
"2000-08-16 16:03:42",   1.8304,   0.6355,   0.1458
"2000-08-16 16:03:43",   2.4934,  -0.1911,   0.2429
"2000-08-16 16:03:44",   2.6065,  -0.2188,   0.3878
"2000-08-16 16:03:45",   2.6494,   0.2467,  -0.0790
"2000-08-16 16:03:46",   2.7662,   0.0895,  -0.0927
"2000-08-16 16:03:47",   2.9742,   0.0787,  -0.0802
"2000-08-16 16:03:48",   3.1028,  -0.1721,  -0.1761
"2000-08-16 16:03:49",   2.9616,   0.1803,  -0.0422
"2000-08-16 16:03:50",   3.0147,  -0.2186,   0.0740
"2000-08-16 16:03:51",   2.6727,  -0.2304,   0.1327
"2000-08-16 16:03:52",   2.8451,   0.1018,  -0.0003
"2000-08-16 16:03:53",   3.0551,   0.2528,  -0.0203
"2000-08-16 16:03:54",   2.6944,  -0.0142,  -0.3811
"2000-08-16 16:03:55",   2.9259,  -0.3536,  -0.0582
"2000-08-16 16:03:56",   3.1099,   0.5150,   0.3208
"2000-08-16 16:03:57",   2.7826,   0.1068,  -0.1143
"2000-08-16 16:03:58",   3.3877,   0.3432,  -0.2045
"2000-08-16 16:03:59",   3.4983,   0.2284,  -0.2259
"2000-08-16 16:04:00",   3.0937,   0.2992,  -0.4104
"2000-08-16 16:04:01",   2.9764,   0.6418,  -0.1215
"2000-08-16 16:04:02",   2.9765,   0.3592,  -0.2155
"2000-08-16 16:04:03",   3.5945,  -0.0968,  -0.1936
"2000-08-16 16:04:04",   3.9587,  -0.0596,  -0.2563
"2000-08-16 16:04:05",   3.4918,   0.3083,   0.0313
"2000-08-16 16:04:06",   2.3341,   0.7548,   0.7717
"2000-08-16 16:04:07",   2.1094,   0.9420,   0.2173
"2000-08-16 16:04:08",   1.8451,  -0.1818,   0.4273
"2000-08-16 16:04:09",   4.1039,   0.3878,  -0.1190
"2000-08-16 16:04:10",   3.5879,  -0.8234,   0.1219
"2000-08-16 16:04:11",   3.1371,  -0.4798,  -0.3021
"2000-08-16 16:04:12",   3.1363,   0.0205,   0.1857
"2000-08-16 16:04:13",   2.6424,  -0.1925,  -0.2667
"2000-08-16 16:04:14",   2.4467,  -0.1471,   0.4228
"2000-08-16 16:04:15",   2.5892,  -0.4145,   0.0931
"2000-08-16 16:04:16",   2.4030,  -0.3649,  -0.1947
"2000-08-16 16:04:17",   3.0511,   0.3209,  -0.6087
"2000-08-16 16:04:18",   2.3638,  -0.1775,   0.1661
"2000-08-16 16:04:19",   1.7487,   0.4197,  -0.1829
"2000-08-16 16:04:20",   1.9298,  -0.2546,   0.2092
"2000-08-16 16:04:21",   1.9237,   0.1834,  -0.1286
"2000-08-16 16:04:22",   2.0666,  -0.0799,   0.1427
"2000-08-16 16:04:23",   2.8362,  -0.6966,  -0.6150
"2000-08-16 16:04:24",   2.5402,   0.0732,   0.2726
"2000-08-16 16:04:25",   2.6283,  -0.3031,   0.0092
"2000-08-16 16:04:26",   2.5580,  -0.1139,   0.0933
"2000-08-16 16:04:27",   2.8491,   0.2375,   0.4397
"2000-08-16 16:04:28",   2.1898,  -0.4406,  -0.2577
"2000-08-16 16:04:29",   3.3053,  -0.3900,  -0.6751
"2000-08-16 16:04:30",   3.7516,  -0.8524,   0.1623
"2000-08-16 16:04:31",   3.3474,  -0.0905,  -0.3985
"2000-08-16 16:04:32",   2.8197,   0.0721,  -0.4390
"2000-08-16 16:04:33",   3.4153,  -1.0305,  -1.1653
"2000-08-16 16:04:34",   3.3159,  -0.9262,  -0.2682
"2000-08-16 16:04:35",   3.3058,  -0.1535,  -0.2417
"2000-08-16 16:04:36",   2.3969,   0.4375,   0.6355
"2000-08-16 16:04:37",   2.6420,   0.6803,   0.1104
"2000-08-16 16:04:38",   2.4462,   1.2534,  -0.4704
"2000-08-16 16:04:39",   2.9184,   1.0787,  -0.2145
"2000-08-16 16:04:40",   2.6077,   0.1374,  -0.2116
"2000-08-16 16:04:41",   2.2448,  -0.0116,  -0.3914
"2000-08-16 16:04:42",   2.6935,   0.2255,   0.1321
"2000-08-16 16:04:43",   2.4253,   1.0460,   0.1446
"2000-08-16 16:04:44",   2.2672,   0.2599,   0.5778
"2000-08-16 16:04:45",   2.4129,   0.2850,   0.6074
"2000-08-16 16:04:46",   2.6811,   0.4748,   0.0305
"2000-08-16 16:04:47",   2.5141,   0.5769,   0.1745
"2000-08-16 16:04:48",   2.6848,   0.2805,  -0.4165
"2000-08-16 16:04:49",   2.5224,  -0.5638,  -0.1860
"2000-08-16 16:04:50",   2.9651,  -0.3287,   0.0304
"2000-08-16 16:04:51",   2.2907,  -0.0649,   0.0088
"2000-08-16 16:04:52",   2.2091,   0.2151,  -0.4936
"2000-08-16 16:04:53",   2.5548,   0.1791,   0.3699
"2000-08-16 16:04:54",   2.5523,   0.0724,   0.0827
"2000-08-16 16:04:55",   2.5492,   0.0236,   0.1709
"2000-08-16 16:04:56",   2.0986,   0.2708,  -0.0260
"2000-08-16 16:04:57",   2.3145,   0.6049,   0.3859
"2000-08-16 16:04:58",   2.1532,   0.5677,   0.2444
"2000-08-16 16:04:59",   1.7961,   0.5522,   0.5026
"2000-08-16 16:05:00",   1.4829,   0.2986,  -0.0910
"2000-08-16 16:05:01",   1.6284,   0.2396,  -0.0372
"2000-08-16 16:05:02",   1.5885,   0.5113,   0.0046
"2000-08-16 16:05:03",   0.8868,   0.6204,   0.0062
"2000-08-16 16:05:04",   1.2262,   0.2602,   0.2610
"2000-08-16 16:05:05",   1.0357,   0.4198,   0.2255
"2000-08-16 16:05:06",   0.8002,   0.4871,   0.3748
"2000-08-16 16:05:07",   0.9981,   0.4800,   0.2778
"2000-08-16 16:05:08",   0.9934,   0.4881,   0.4778
"2000-08-16 16:05:09",   1.2571,   0.5607,   0.0662
"2000-08-16 16:05:10",   1.3365,   0.0997,  -0.0514
"2000-08-16 16:05:11",   1.3796,   0.3524,   0.1725
"2000-08-16 16:05:12",   1.4895,   0.4238,  -0.1236
"2000-08-16 16:05:13",   1.8287,   0.2937,   0.0292
"2000-08-16 16:05:14",   1.7110,   0.6495,  -0.0609
"2000-08-16 16:05:15",   1.8873,   0.6709,  -0.2626
"2000-08-16 16:05:16",   1.7976,   0.1330,   0.2855
"2000-08-16 16:05:17",   1.7035,   0.7162,   0.6656
"2000-08-16 16:05:18",   2.4890,   0.3667,   0.3308
"2000-08-16 16:05:19",   2.2917,   0.6768,   0.5056
"2000-08-16 16:05:20",   2.3892,   0.8419,   0.0932
"2000-08-16 16:05:21",   2.5376,   0.6997,   0.0183
"2000-08-16 16:05:22",   2.6887,   0.9689,   0.1581
"2000-08-16 16:05:23",   2.6084,   0.9997,  -0.1571
"2000-08-16 16:05:24",   2.4486,   0.5875,  -0.1926
"2000-08-16 16:05:25",   2.7401,   0.3577,  -0.2550
"2000-08-16 16:05:26",   2.6045,   0.3546,  -0.1531
"2000-08-16 16:05:27",   2.6292,   0.4603,  -0.1641
"2000-08-16 16:05:28",   2.9762,   0.6164,   0.0589
"2000-08-16 16:05:29",   3.2110,   0.5278,  -0.1534
"2000-08-16 16:05:30",   2.9692,  -0.0501,   0.0954
"2000-08-16 16:05:31",   3.0728,  -0.0295,  -0.1210
"2000-08-16 16:05:32",   2.9823,   0.2201,  -0.4896
"2000-08-16 16:05:33",   2.3159,   0.1497,   0.3292
"2000-08-16 16:05:34",   2.5712,   0.2505,   0.0974
"2000-08-16 16:05:35",   2.9219,  -0.0888,  -0.1673
"2000-08-16 16:05:36",   2.6582,   0.2639,   0.0400
"2000-08-16 16:05:37",   2.4211,   0.0528,   0.2526
"2000-08-16 16:05:38",   2.7490,  -0.2345,  -0.1326
"2000-08-16 16:05:39",   2.8723,  -0.9338,   0.1340
"2000-08-16 16:05:40",   2.8715,  -0.0137,   0.6750
"2000-08-16 16:05:41",   3.1039,  -0.4949,  -0.1131
"2000-08-16 16:05:42",   2.6716,  -0.2000,   0.0245
"2000-08-16 16:05:43",   2.6144,  -0.3752,   0.0118
"2000-08-16 16:05:44",   3.0402,  -0.1189,   0.2097
"2000-08-16 16:05:45",   3.2588,  -0.7126,   0.0662
"2000-08-16 16:05:46",   3.2749,  -1.0734,   0.2199
"2000-08-16 16:05:47",   2.8479,   0.6327,   0.6052
"2000-08-16 16:05:48",   3.1363,  -0.3726,  -0.0712
"2000-08-16 16:05:49",   3.3858,  -0.3120,  -0.0695
"2000-08-16 16:05:50",   2.7560,   0.4432,   1.0703
"2000-08-16 16:05:51",   3.3352,  -0.0212,   0.2421
"2000-08-16 16:05:52",   2.8603,  -0.3476,  -0.4318
"2000-08-16 16:05:53",   3.4051,  -0.3132,  -0.1025
"2000-08-16 16:05:54",   3.3110,  -0.1189,   0.0568
"2000-08-16 16:05:55",   2.7895,  -0.2582,   0.2585
"2000-08-16 16:05:56",   2.8636,  -0.2955,  -0.0299
"2000-08-16 16:05:57",   2.7279,  -0.5682,  -0.3662
"2000-08-16 16:05:58",   2.6914,  -0.6102,   0.1183
"2000-08-16 16:05:59",   2.8410,  -0.4725,  -0.0066
"2000-08-16 16:06:00",   2.6608,  -0.2838,   0.2669
"2000-08-16 16:06:01",   2.8629,  -0.5988,  -0.0339
"2000-08-16 16:06:02",   2.6740,  -0.6124,   0.1723
"2000-08-16 16:06:03",   2.7048,  -0.2589,   0.5255
"2000-08-16 16:06:04",   2.6557,  -0.3630,   0.2493
"2000-08-16 16:06:05",   2.7820,  -0.2143,   0.2799
"2000-08-16 16:06:06",   2.6839,  -0.0810,  -0.1790
"2000-08-16 16:06:07",   2.2313,  -0.1401,  -0.0861
"2000-08-16 16:06:08",   3.0937,  -0.6207,  -0.1562
"2000-08-16 16:06:09",   2.1587,  -0.0963,   0.0924
"2000-08-16 16:06:10",   2.2747,  -0.0126,  -0.1847
"2000-08-16 16:06:11",   2.6707,  -0.2366,  -0.3172
"2000-08-16 16:06:12",   2.5234,   0.2302,   0.1310
"2000-08-16 16:06:13",   2.7193,  -0.8920,   0.1902
"2000-08-16 16:06:14",   2.2856,  -0.4980,   0.1377
"2000-08-16 16:06:15",   2.6135,  -0.0915,   0.1198
"2000-08-16 16:06:16",   2.8528,  -0.1876,  -0.7032
"2000-08-16 16:06:17",   2.9226,   0.0067,   0.1092
"2000-08-16 16:06:18",   2.7281,  -0.1932,  -0.3221
"2000-08-16 16:06:19",   2.4623,  -0.4753,   0.0940
"2000-08-16 16:06:20",   1.9818,   0.6311,   0.3623
"2000-08-16 16:06:21",   1.9488,   0.5403,  -0.1351
"2000-08-16 16:06:22",   1.8005,  -0.1114,   0.5386
"2000-08-16 16:06:23",   2.6550,  -0.6546,  -0.0673
"2000-08-16 16:06:24",   2.8070,  -0.1000,  -0.1382
"2000-08-16 16:06:25",   2.8655,   0.1280,  -0.0371
"2000-08-16 16:06:26",   2.9206,   0.3635,   0.1214
"2000-08-16 16:06:27",   3.0271,  -0.6199,  -0.1680
"2000-08-16 16:06:28",   2.8012,  -0.1541,  -0.0585
"2000-08-16 16:06:29",   2.5362,  -0.3203,  -0.1494
"2000-08-16 16:06:30",   2.9267,   0.0512,  -0.2562
"2000-08-16 16:06:31",   3.1356,   0.1898,  -0.3752
"2000-08-16 16:06:32",   2.5075,  -0.1243,   0.2106
"2000-08-16 16:06:33",   2.4968,  -0.1249,   0.0961
"2000-08-16 16:06:34",   2.3797,   0.2805,  -0.4723
"2000-08-16 16:06:35",   2.7889,  -0.1862,  -0.0370
"2000-08-16 16:06:36",   2.4795,   0.1469,  -0.1836
"2000-08-16 16:06:37",   2.7131,  -0.0020,  -0.0522
"2000-08-16 16:06:38",   2.5023,   0.3604,  -0.0312
"2000-08-16 16:06:39",   2.3230,  -0.4144,  -0.1572
"2000-08-16 16:06:40",   2.4118,  -0.3613,   0.1052
"2000-08-16 16:06:41",   2.2355,   0.0727,   0.1404
"2000-08-16 16:06:42",   2.1716,   0.2824,   0.2217
"2000-08-16 16:06:43",   2.4107,  -0.0587,   0.2299
"2000-08-16 16:06:44",   2.9191,  -0.1874,   0.2280
"2000-08-16 16:06:45",   2.5677,  -0.3364,  -0.0838
"2000-08-16 16:06:46",   2.2961,  -0.4074,   0.1003
"2000-08-16 16:06:47",   2.2352,  -0.3698,   0.1291
"2000-08-16 16:06:48",   2.2084,  -0.1968,   0.2706
"2000-08-16 16:06:49",   2.2007,  -0.4376,   0.0809
"2000-08-16 16:06:50",   2.2982,  -0.2797,  -0.1968
"2000-08-16 16:06:51",   2.1946,   0.1127,   0.1806
"2000-08-16 16:06:52",   1.9785,   0.1413,   0.1691
"2000-08-16 16:06:53",   1.6331,  -0.4857,   0.2068
"2000-08-16 16:06:54",   1.8225,  -0.4415,   0.1681
